,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
MD,6.11620521374e-05,-1.32204618972e-05,5.08646250089e-05,5.46022812459e-05,6.55451627133e-05,5.57495620878e-05,2.39387394743e-05,3.6687683626e-05,2.69607757261e-05,5.45491531827e-05,1.21412048343e-05,-2.32034698738e-07,2.43077950848e-05,5.8500497581e-05,1.62698147302e-05,3.86685090596e-05,7.93683065982e-06,3.05523811286e-05,3.68717599438e-05,4.51376160833e-05,4.80311215479e-05,5.28984955902e-05,2.41851838595e-05,3.85802467035e-05,1.17564717196e-05,-9.73725448821e-07,2.82837456779e-05,5.82947675828e-05,1.00068543775e-06,1.12544289159e-05,5.41452477871e-05,3.81063193038e-05,6.7708841732e-05,5.0466096667e-05,0.000159972282704,5.94912575542e-05,3.13371532681e-05,-4.84105937926e-05,1.53356262989e-05,3.8689930419e-05,-1.09680096872e-05,4.81951920887e-05,2.06609527977e-05,3.23964361757e-07,-2.25113893153e-05,5.65459369032e-05,1.36661590385e-05,-1.4885382201e-05,-7.91241991773e-05,1.10516396823e-05,2.25627651705e-05,-6.22679878865e-06,1.26152174348e-06,1.6565535504e-05,7.38621522368e-05,0.000407430423941,6.30702876525e-05,0.000109179237436,-6.02324431447e-06,6.59104417629e-05,4.00484591819e-05,2.034398023e-05,2.42761957458e-05,1.02834656074e-05,2.99848188964e-05,2.04459364967e-05,6.43512960187e-06,2.21579179138e-05,5.86222904715e-05,6.15774431692e-05,2.21984302239e-05,5.04745214216e-05,4.85720518908e-05,0.000114323320585,2.1154478923e-05,3.49507575511e-05,4.43362997815e-05,5.44489943108e-05,2.91758368587e-05,3.2657829414e-05,1.0234170507e-06,3.55212533885e-06,1.61472029438e-05,4.48851814971e-05,-1.94229403149e-06,5.6979456699e-05,-2.54699141547e-05,-1.47507035185e-05,-3.81906666914e-06,8.16720747015e-05,-1.42410790481e-05,3.12770948747e-05,5.67346327939e-06,2.23161701105e-06,3.88044957643e-05,-7.1554161321e-06,5.28235385134e-05,-2.56713865076e-05,3.98488271608e-05,5.03202373857e-06,7.24047130088e-05,1.15905935614e-05,2.59111582097e-05,9.05577553956e-06,3.00884089788e-05,1.46359705294e-05,1.32937295205e-05,4.74572366133e-05,1.84814486866e-05,7.06806953218e-05,-9.62821078939e-06,5.32158842367e-05,2.74861603409e-05,2.30323291885e-05,2.41164790541e-05,6.20870178308e-05,9.9549733636e-07,5.19313609216e-05,2.99677713486e-05,2.62258424185e-05
AVT,5.83146938343e-05,5.31879035424e-05,6.93930781967e-05,9.98174443018e-05,8.65400292464e-05,5.16116053669e-05,6.39957100548e-05,2.00663923551e-05,2.37659543321e-05,4.71881407206e-05,5.94920487773e-05,8.96960879584e-06,1.51069266294e-05,6.126681179e-05,2.75563261736e-05,4.38355635095e-05,1.55638506207e-05,3.33628043479e-05,3.74504686583e-05,5.64153290885e-05,3.55651839069e-05,6.60843999059e-05,4.7427910246e-05,3.79298455057e-05,3.21323155326e-05,5.69451764651e-05,2.98091909067e-05,7.72659181709e-05,7.28164654518e-06,4.02134142206e-05,6.38709374559e-05,3.14560073518e-05,6.10472130236e-05,6.00300069554e-05,7.56141567044e-05,6.00255834262e-05,4.12340697483e-05,4.57082939204e-05,5.51119661039e-05,4.32096863133e-05,1.91786096634e-05,8.33742374983e-05,8.43741347478e-06,5.34005197854e-05,1.53570550402e-05,9.07870491907e-05,2.1233643364e-05,5.69015825582e-05,2.98879801903e-05,1.43212386734e-05,3.5603166915e-05,3.67614638546e-05,3.56387824717e-05,5.59375120789e-05,9.29759326076e-05,6.30702876525e-05,0.000176469832969,1.86131085865e-05,2.08019508442e-05,1.71043082381e-05,7.68889562043e-05,3.94524435109e-05,5.10542505573e-05,2.96856952844e-06,1.81107642393e-05,8.80118645641e-05,5.23237495313e-06,3.59040267593e-05,5.00514248501e-05,2.74230175283e-05,4.35275563636e-05,6.82768440338e-05,6.65358846045e-05,0.000102462492117,5.68760079146e-05,4.48810225116e-05,4.18584323659e-05,6.84904187191e-05,3.05873148122e-05,8.02596209758e-06,2.68579809986e-05,1.67424310029e-05,1.68407403041e-05,4.98188244433e-05,7.59518198299e-06,8.06279405979e-05,2.95416409161e-05,2.21538186843e-05,2.02907897468e-05,5.23924232618e-05,2.06875923437e-05,2.70488503113e-05,1.48437116088e-05,9.71019861356e-06,7.85885105721e-05,2.65419310568e-05,0.000105007845157,1.96006053112e-05,2.40821509682e-05,2.99351910858e-05,5.00730208772e-05,2.17475077578e-05,2.0130349497e-05,1.88454049881e-05,-5.18318442075e-06,5.86059516267e-05,4.2760297883e-05,3.00308674189e-05,5.27786551713e-05,3.76757261759e-05,2.5529703374e-05,7.01063560537e-05,2.86097591306e-05,3.6022443621e-05,2.25185362735e-05,4.80899125479e-05,3.99762818974e-05,3.89057681447e-05,4.46997376713e-05,3.33462020173e-05
MO,2.1649619064e-06,-4.25011413057e-06,1.83377546314e-05,6.43220399006e-06,-4.43051065977e-06,9.66728600171e-06,7.30789128725e-06,1.05315742634e-05,2.06313185863e-05,2.21545429572e-05,-1.02092168862e-05,2.00903511831e-05,-8.28528322352e-06,9.93102590975e-06,1.06157549038e-05,3.07249539001e-05,1.32693353814e-05,2.11431505675e-05,3.16808073537e-05,3.24614997822e-05,1.77717462615e-05,2.40581379399e-05,1.7160787955e-05,5.1448294238e-06,1.21912814118e-05,1.56125667017e-05,1.19532766869e-05,-5.81927981523e-06,6.75986490496e-06,2.19292688297e-05,3.9493412286e-06,2.06525099969e-05,2.32680364411e-05,2.16961004186e-05,7.95844060234e-05,-1.22536143264e-05,2.16645418512e-05,-3.43446990889e-05,2.30621060673e-05,1.59516562235e-05,6.83487990355e-06,1.2396763489e-05,1.36301592696e-05,1.50716857604e-05,5.31043142827e-07,1.51634163824e-05,6.29476673643e-06,8.49765879235e-06,-6.35853342915e-05,3.70855672809e-05,2.65405237884e-05,1.18086891512e-05,6.88131923804e-06,-1.90776053136e-06,-1.1625480176e-05,0.000109179237436,1.86131085865e-05,0.000125108797792,2.37945539034e-05,-1.09525178072e-05,1.16633836647e-05,1.2338420079e-05,2.24933180687e-06,1.42284985827e-05,2.97390902635e-05,1.60877871137e-06,2.11309772203e-05,-4.43112087244e-06,1.15654314679e-05,1.42403716277e-05,1.09374993352e-05,7.55623160413e-06,2.51800649854e-05,-1.49847614759e-05,2.84633312777e-05,2.42433981198e-05,-4.4805809622e-07,-1.17239179281e-06,2.13836679036e-05,1.18953369537e-05,-6.3275978946e-06,1.97660193083e-05,-4.84210875049e-06,1.93908385628e-05,1.05779922724e-05,1.01287941401e-05,1.83971580189e-05,-4.92667309815e-05,2.48264212675e-06,5.40806870659e-05,5.28636316324e-06,2.37428889407e-06,2.29147468329e-05,1.39088870976e-05,5.03508991123e-06,-3.20745850812e-07,2.295530467e-05,3.01621242377e-06,-5.36171449979e-06,9.32872039574e-06,1.7263634687e-05,1.09342412697e-05,1.54602453047e-05,-8.68473916853e-06,-3.81279291713e-05,1.06614391971e-05,1.6724751943e-05,2.21533573309e-06,1.33154851192e-05,3.88363318735e-05,1.37158918233e-05,2.96068694054e-05,1.74370501775e-06,-9.97485525649e-07,1.9311820086e-05,4.65524928922e-05,1.38078750169e-06,2.59324360688e-07,2.60816724425e-05,6.87079364732e-06
MDLZ,1.6259636558e-05,1.14621846746e-05,2.74978741238e-05,1.73621847696e-05,1.91490875665e-05,-6.077786404e-06,2.35245601885e-05,6.18581948501e-06,1.50281617868e-05,2.9753859296e-05,6.11733190103e-06,4.04897003498e-05,4.35936003742e-06,1.48276125799e-05,3.84819120803e-05,1.86469715922e-05,3.71216573315e-05,9.58234615656e-06,1.29557411609e-05,1.91307848043e-05,2.4025387855e-05,1.01225416139e-05,2.47886357585e-05,-1.91881089848e-05,2.30498525157e-06,1.63534252704e-05,1.75785123851e-05,2.55001154868e-05,1.26591008423e-05,1.75876396654e-05,2.01242004525e-05,1.41929109877e-05,2.05612677458e-05,8.22658006829e-06,3.19831636402e-05,7.675252581e-06,4.04043456936e-05,2.63538424093e-06,4.69637012935e-05,9.82029421679e-06,1.84664894183e-05,3.73804851584e-05,3.79258420752e-06,2.02521971682e-05,1.61881913918e-05,2.6956045274e-05,1.87722387236e-05,1.47865415572e-05,5.48432237945e-05,2.6388563948e-05,2.21850337364e-05,-1.69012088318e-06,3.15982543996e-05,1.33802738804e-05,7.559534356e-06,-6.02324431447e-06,2.08019508442e-05,2.37945539034e-05,7.46693424314e-05,-2.98228180151e-06,1.93495112653e-05,4.75696853045e-06,2.627367515e-05,1.3945407294e-05,1.82089601879e-05,5.07069778018e-06,2.14285219673e-05,1.40363985752e-05,9.42074257686e-06,-1.02771491563e-05,2.11925081736e-05,2.88302740712e-05,9.47243426634e-06,3.22720773859e-05,2.69940469374e-05,1.8581746922e-05,1.48755049415e-05,7.44556102399e-07,1.64483988904e-05,7.07072100658e-06,2.43283647276e-05,1.55058505132e-05,1.81420600169e-05,1.36007303052e-05,3.68941281941e-05,7.87048240107e-06,2.28641177699e-05,5.877704155e-06,1.3091809681e-05,1.49340089372e-05,1.51955248395e-05,1.60017946125e-05,1.41372315647e-05,1.5016945821e-05,1.18711860596e-05,1.04433891522e-05,2.96627373781e-05,2.8991074292e-05,1.88297202782e-06,2.14178542182e-05,2.35555600632e-05,1.36024339787e-05,2.1647550889e-06,1.53321422665e-05,1.33854292313e-05,2.23746558078e-05,1.63627628157e-05,1.27098061701e-05,2.39348478842e-05,-5.95729563059e-07,1.45198316797e-05,-7.38879928016e-06,2.81867627329e-05,8.49062838764e-06,8.66014500377e-06,2.8628840287e-05,1.0048313985e-05,1.63747724691e-05,2.27550188483e-05,1.54173674975e-05
UHS,2.57632867859e-05,1.90808023408e-05,1.13847957641e-05,3.69566651905e-05,2.73122036363e-05,4.71523508824e-05,3.72449124033e-05,1.68454903828e-05,1.36682220191e-05,7.00724615911e-05,3.41410916011e-05,-3.71099859844e-06,1.79617934034e-05,2.37092799859e-05,1.22367923765e-05,1.08348603924e-05,1.10554393825e-06,1.86335854246e-06,-3.02343504951e-05,2.44472850135e-05,1.9803649532e-05,2.36685254755e-05,1.68152496507e-05,2.1828797744e-05,1.83819111438e-05,1.17546817565e-05,2.20299788071e-05,3.6992828381e-05,1.52993982318e-05,2.30335868567e-05,2.28395320216e-05,7.82925782515e-06,4.26471848567e-05,3.49151245125e-05,4.48480911771e-05,7.06971347765e-05,2.09729839326e-05,3.87641531679e-05,1.15483391758e-05,2.52146438162e-05,6.87353139157e-06,2.14393116542e-05,2.2322538231e-05,2.64728399094e-05,7.37181869234e-06,-5.84617773374e-05,1.61571881534e-05,1.28874350979e-05,3.59659103449e-05,7.91691837963e-06,1.45640734435e-05,6.62291797091e-05,2.29653443328e-05,1.2433536335e-05,2.42482189278e-05,6.59104417629e-05,1.71043082381e-05,-1.09525178072e-05,-2.98228180151e-06,0.000179416881191,2.63431307733e-05,4.54389127589e-05,3.38713046249e-05,-1.74918662618e-06,2.22977551716e-06,2.96443671407e-05,-1.19715640419e-06,5.09651637249e-05,2.50866287416e-05,4.27430588761e-05,7.68821166141e-06,5.57842755354e-05,2.65034313705e-05,3.15224309972e-05,8.9481127219e-06,2.15668496033e-05,3.11707140999e-05,3.4267960827e-05,5.9694420513e-06,2.64037289661e-05,3.04389282659e-05,-2.52944529346e-05,3.2751193785e-05,5.36545029158e-05,-5.96909416382e-06,2.98905557025e-05,-1.10105715202e-05,6.48947643941e-05,2.68877911513e-05,2.35404915456e-05,7.72091340233e-06,2.71601369004e-05,8.25388191097e-06,1.59420347902e-06,4.72590682187e-05,9.23716738326e-06,6.73890921531e-05,4.36492787518e-07,5.91469641917e-05,1.7287944244e-05,5.14956332042e-05,1.91845948392e-05,1.6010790918e-06,2.39162651882e-05,6.27662061038e-05,1.22551581281e-05,1.89671620812e-05,3.27800034395e-05,1.86390761085e-05,1.21526447843e-05,3.14436469115e-06,4.1195268585e-05,2.34952127558e-05,3.16327945815e-05,7.73336899178e-06,6.86006401223e-05,-6.7506777921e-10,4.47220459898e-05,3.04766675418e-05,4.86547452963e-06
MS,8.38491325964e-05,6.24774943023e-05,6.09492147735e-05,9.00661401455e-05,6.88819841164e-05,6.88991484287e-05,9.01419783472e-05,9.30941734345e-06,1.567770276e-05,6.56094991107e-05,6.30237622833e-05,4.22335795754e-06,8.11504194251e-06,5.53546569735e-05,1.83475396423e-05,1.31224931982e-05,1.15132370273e-05,4.19763048485e-05,2.98367799081e-05,4.80263797608e-05,3.47458131852e-05,9.11080507272e-05,4.85163985852e-05,-1.61904379007e-05,1.73584807893e-05,5.11798136829e-05,2.09478437454e-05,9.62237019726e-05,9.98553476443e-06,4.03833094132e-05,5.3535729994e-05,9.98476087453e-06,8.64238490965e-05,7.02205371093e-05,7.57729093258e-05,6.6659363902e-05,7.65974935149e-05,4.20682822481e-05,6.58552511581e-05,4.32118322631e-05,2.01664665302e-05,9.46350340596e-05,1.40132393714e-05,5.41089809888e-05,1.47835603934e-05,0.000118668067228,4.04152462974e-05,2.66343169783e-05,5.74080872464e-05,9.39947178468e-06,5.79822080496e-05,8.88682990248e-05,4.87505191954e-05,2.91336590462e-05,9.92573237547e-05,4.00484591819e-05,7.68889562043e-05,1.16633836647e-05,1.93495112653e-05,2.63431307733e-05,0.000179070404658,6.36679148604e-05,7.13382948135e-05,-2.12333861131e-05,6.33035565782e-06,8.12664709037e-05,-1.97546736316e-06,5.85345112306e-05,4.41082651612e-05,3.5312097658e-05,4.86156060789e-05,7.54885786676e-05,0.000100243808652,9.28747903071e-05,4.27695174882e-05,5.32548102028e-05,5.09159047669e-05,3.91125526006e-05,5.95620327016e-06,1.39687050371e-05,4.05917141392e-05,-2.29467634573e-05,2.01477357152e-05,3.91813121952e-05,4.8864603242e-06,0.000122030852039,3.70903917678e-05,3.65241115365e-05,2.71753573642e-05,5.44884911631e-05,1.8210910125e-05,5.63702562173e-05,8.20782743585e-06,3.40540537706e-05,0.00016080878716,3.98152752125e-05,8.74290144928e-05,3.61560539635e-05,2.45824169649e-05,4.40807588683e-05,3.06280128654e-05,2.9980273967e-05,1.83328722305e-05,3.04236815117e-05,4.66579102822e-05,6.85268309928e-05,4.93185168618e-05,4.49153481999e-05,5.2458006727e-05,4.34092881718e-05,3.09026257507e-05,8.06128380394e-05,5.28029303653e-05,5.63604150235e-05,2.33270912698e-05,1.55552912184e-05,2.46918659122e-05,5.18660931542e-05,3.67886716726e-05,1.71530888728e-05
JLL,5.56811977451e-05,5.02123970579e-05,5.42494329401e-05,8.99545452682e-05,5.04805998667e-05,8.59831009369e-05,9.19970133902e-05,4.34490859828e-05,2.39423874828e-05,4.95338004362e-05,7.46617136202e-05,5.23742982165e-06,1.09665081736e-06,3.06066518346e-05,4.57468925336e-05,3.56398110279e-05,2.61564587424e-05,2.19532900256e-05,6.52774211977e-06,3.92863417735e-05,2.43257990121e-05,7.07708333144e-05,5.10812365958e-05,-1.95294731163e-05,5.10753485791e-05,4.48223141973e-05,3.33219745401e-05,4.48955779909e-05,2.6750459175e-06,4.0359176155e-05,3.67361106113e-05,2.63801855093e-05,5.99812407636e-05,0.000104613353333,6.49033682535e-05,5.66803388713e-05,3.51690827977e-05,4.59189865257e-05,3.91467186011e-05,6.91492266928e-05,1.90655040849e-05,6.35266605457e-05,2.38731628384e-05,6.1108679289e-05,2.97522506713e-05,3.5441989981e-05,3.60153486575e-05,8.86087916835e-06,3.53599985239e-05,3.58333178633e-06,6.82499038795e-05,7.99397818217e-05,3.78478651326e-05,8.3915775971e-06,3.18302426096e-05,2.034398023e-05,3.94524435109e-05,1.2338420079e-05,4.75696853045e-06,4.54389127589e-05,6.36679148604e-05,0.000215387645522,5.22409502931e-05,7.51065237914e-06,1.25166038114e-05,3.1544526028e-05,1.93139432419e-06,4.20942767395e-05,3.95982192474e-05,2.87837187337e-05,3.35820440827e-05,6.46400582983e-05,6.80619728275e-05,4.14118789303e-05,4.62966166133e-05,4.08557154733e-05,5.69794358045e-05,5.57829292348e-05,3.00654046486e-05,3.15955203672e-05,4.09989973118e-05,-4.07695332396e-06,3.06545628468e-05,5.60317520605e-05,2.67689052497e-06,8.12367333407e-05,3.1325745574e-05,7.08504806404e-05,3.6992539901e-05,4.70121918627e-05,3.16400132533e-05,7.30645154486e-05,1.96388639659e-05,4.8297566718e-05,6.98520228193e-05,1.27643404591e-05,6.70258722892e-05,3.39399077635e-05,2.98088282019e-05,3.47959228259e-05,6.26953252903e-05,5.29418631781e-05,1.95219140992e-05,3.33899843912e-05,5.65238718104e-05,5.46989205242e-05,3.31428319157e-05,2.62607028316e-05,3.35033911424e-05,2.76850553194e-05,2.8596730339e-05,0.000122049604932,6.51056497322e-05,1.88792121714e-05,1.02156657424e-05,7.09643019297e-05,1.13986601596e-05,3.53239849228e-05,5.50472067006e-05,3.0452511459e-05
NUAN,3.80190912053e-05,3.9509042613e-05,6.96993538441e-05,9.23436767617e-05,4.41921978688e-05,5.40225167564e-05,5.16536226488e-05,8.2710209063e-06,2.83080977878e-05,8.14203514729e-05,4.30987824224e-05,1.85986915472e-05,1.63460304515e-06,5.32603790935e-05,-8.45146547423e-06,1.41828840615e-05,3.87668015522e-06,2.66792983559e-06,1.5593422489e-05,4.26537239247e-05,2.34959124743e-05,4.50280612351e-05,5.07574890618e-05,4.53016627526e-06,3.77175760055e-05,3.53026792054e-05,3.34481584165e-05,6.96530354098e-05,1.03507855638e-05,3.33220201369e-05,3.3150040878e-05,3.5819897558e-05,5.50142102008e-05,4.35266353993e-05,4.45763947508e-05,7.12033436357e-05,0.000119568981472,3.93698995047e-05,9.59928584155e-05,2.89819152118e-05,3.10921492608e-05,8.89142755266e-05,1.79040229019e-05,2.1266779978e-05,1.12172396936e-05,0.000193968393724,4.5340377378e-05,3.28282755964e-05,0.000119681293942,2.40124296191e-05,4.26194338448e-05,0.000124176128266,8.04852314105e-05,2.23051846578e-05,5.32352631133e-05,2.42761957458e-05,5.10542505573e-05,2.24933180687e-06,2.627367515e-05,3.38713046249e-05,7.13382948135e-05,5.22409502931e-05,0.00021147546205,2.35258145588e-06,1.54973176789e-05,3.53106849199e-05,9.55838583203e-06,4.01634368756e-05,1.70097523869e-05,-1.85209732095e-05,4.86534927478e-05,5.9033657124e-05,4.30275871779e-05,7.13991325156e-05,4.8766137806e-05,3.30828560591e-05,5.52772857319e-05,4.68272163695e-05,2.34390178737e-06,1.80550216123e-05,3.53619388241e-05,-9.11218167885e-06,6.98849361903e-05,4.29948254156e-05,-1.38775996999e-06,4.49732108052e-05,2.30209321761e-05,9.01913840853e-05,2.02014127084e-05,3.75398946139e-05,8.59909429193e-06,7.22690024886e-05,1.71291059081e-05,3.46152189169e-05,6.45691543687e-05,1.59070615354e-05,8.23813940858e-05,2.18821438428e-05,4.50922267407e-05,4.19844755333e-05,4.37931872551e-05,3.98099871181e-05,6.84782162054e-06,1.61613503612e-05,9.39704762588e-05,2.32231912014e-05,3.14913949013e-05,5.646766253e-05,4.27191525377e-05,1.72812031944e-05,3.05973762994e-05,4.83390029265e-05,6.52492044627e-05,2.80289855183e-05,-5.27244053269e-06,0.000117559605569,2.90650010091e-06,5.41720359406e-05,4.19246917459e-05,1.97912644622e-05
ETR,4.57880458236e-06,-2.48088146438e-06,1.45833774441e-05,-1.36516304435e-05,1.06106358442e-05,-1.79527435644e-05,-1.17227094355e-05,9.80778536511e-06,9.44493493499e-06,1.69816569657e-06,8.06805156033e-07,1.50066857265e-05,2.19012504403e-06,-6.84999957787e-06,1.01442702413e-05,1.27307774166e-05,8.76718324951e-06,1.06481716434e-06,1.35013787014e-05,1.46622693126e-05,7.23005741885e-06,-1.5085346589e-05,5.9606107347e-06,-1.33964398168e-05,9.62394314538e-06,-2.21449674243e-06,6.31537465406e-06,-8.90737284628e-06,1.06836514304e-05,1.57042220385e-05,-4.83900877116e-06,3.53135825372e-05,-9.92728255909e-06,2.77555737367e-06,3.199373344e-06,2.43237873064e-06,-9.6361796009e-06,-2.10888607745e-07,-4.60985529817e-07,8.22236376052e-06,-1.8050450479e-07,9.67062154594e-06,1.11137904925e-05,3.44406313825e-06,7.19910368952e-06,-2.64242031354e-05,6.29685184436e-07,-6.4311436726e-06,-2.24550232835e-06,1.73716405837e-05,-4.96635008473e-06,-1.96945588162e-05,-7.81596111045e-06,2.79306012303e-06,-4.49432728008e-06,1.02834656074e-05,2.96856952844e-06,1.42284985827e-05,1.3945407294e-05,-1.74918662618e-06,-2.12333861131e-05,7.51065237914e-06,2.35258145588e-06,5.30743927908e-05,1.84940037434e-05,-9.45862151387e-06,1.56363625954e-05,-2.82619001102e-06,1.65440556085e-05,-1.71470784733e-06,1.0133927924e-05,-5.8955068684e-06,-4.77641212703e-06,-3.80326092154e-06,2.63221494303e-05,4.53910015003e-06,1.44400085642e-06,1.27807107878e-05,3.10529515575e-06,-1.40271390139e-06,7.56806010778e-06,1.82423992601e-05,-2.99449393571e-06,8.25259279353e-06,1.13735328325e-05,-1.6245180818e-05,1.13704501387e-05,-3.33241829383e-05,-2.54016186887e-06,-6.4976348319e-07,4.89519231898e-06,-1.92160945704e-06,1.58676208501e-05,2.37533328977e-06,-2.92029445683e-05,5.5680042986e-06,3.56810089583e-06,-7.41119078504e-06,6.71977908414e-06,-8.92656837879e-07,7.54396045009e-06,4.68689568314e-06,5.86061575914e-06,-4.60975563536e-06,-1.83400747698e-05,-5.61840268051e-06,1.96184426878e-06,-4.38732301381e-06,6.81814132016e-06,6.75338646007e-06,3.77554870521e-06,-1.44362760298e-05,-3.66666058262e-07,-1.24144023896e-06,3.48051807212e-06,3.69373485755e-05,5.20405345684e-06,2.47954998704e-06,5.476300574e-06,-2.21374436343e-06
KMB,7.25053683052e-06,6.1489922879e-07,2.00555162893e-05,-1.69249439463e-06,1.12341920914e-05,-9.46290343856e-06,6.11302278365e-06,7.67353818854e-06,1.56398752094e-05,1.34029004808e-07,2.20125941364e-06,1.93217541071e-05,4.44987950705e-06,1.12541282261e-05,1.44744978446e-05,1.03612918064e-05,2.17100624577e-05,8.48538863437e-06,1.26980525737e-05,2.5246576602e-05,7.27143138582e-06,-9.60255640274e-06,1.79160961528e-05,-9.50501760774e-06,9.64383175244e-06,7.49875084966e-06,-3.3053772795e-06,5.99592772325e-06,1.16651063425e-05,8.61582481093e-06,-1.05638806581e-06,2.83293645172e-05,1.29117772759e-05,5.93716367128e-06,1.48392208123e-05,1.39563266326e-05,-1.04306108892e-07,-2.06198922606e-06,4.43664764281e-06,9.31304382528e-06,2.21418121925e-06,1.68865324325e-05,-1.12200496713e-06,1.2039895679e-05,7.90775166837e-06,3.62695422932e-05,5.37532757962e-06,1.77375015698e-05,-1.65146333282e-05,2.65797005808e-05,8.0197585273e-06,1.29411897583e-06,1.01814059834e-05,3.97937599606e-06,1.67881421907e-05,2.99848188964e-05,1.81107642393e-05,2.97390902635e-05,1.82089601879e-05,2.22977551716e-06,6.33035565782e-06,1.25166038114e-05,1.54973176789e-05,1.84940037434e-05,5.99553473872e-05,1.20890220709e-06,1.98707396404e-05,1.85032564954e-05,1.45295145421e-05,-3.8913998359e-07,5.13684983984e-06,1.16571285188e-05,4.25696770639e-06,1.71665703884e-05,1.86419587333e-05,1.44886065804e-05,3.64328355682e-06,3.28625129971e-06,8.94829604351e-06,7.45812145787e-06,-2.04898763546e-06,3.00631598995e-05,-3.27266273259e-06,1.3630306793e-05,2.2661642412e-05,-4.36015900964e-06,2.68030209656e-05,-2.70308787642e-05,1.97480818166e-05,9.84476276768e-06,2.87810433585e-06,-7.04430573175e-06,7.96145359214e-06,1.13192211487e-05,2.29929797452e-06,-3.89569942891e-06,-3.94552869977e-06,2.62468775177e-05,-6.59212794117e-06,3.19536819125e-06,1.33776278206e-05,3.29444175329e-06,5.47861126335e-06,6.57054025329e-06,-4.65047306071e-05,1.04434786356e-05,4.18975396163e-06,1.13651164716e-05,1.28383448598e-05,1.28220356032e-05,2.52246708552e-06,7.65983254799e-06,-1.17699900282e-05,3.46308691153e-06,3.08524636721e-06,3.2508934933e-05,6.45806953355e-06,6.64397620754e-06,1.63651226184e-05,1.43981390718e-06
MUR,1.29992466109e-05,3.32209570505e-05,3.07178003697e-05,8.11844975326e-05,0.000282673556398,0.000106657769083,6.45723448669e-05,-2.26395621767e-05,4.31814685929e-05,-2.5682498889e-05,0.000125930389662,-6.09470988427e-06,1.96931546384e-05,8.26660431444e-05,3.33416158368e-05,5.78690688063e-05,4.05742808703e-05,5.83895796805e-05,3.3008908426e-05,2.05576780361e-05,4.87280326512e-05,0.000142062885985,3.63644534507e-05,5.40607143725e-05,2.7673691485e-05,8.04149207254e-05,3.10968927305e-07,4.67082987207e-05,3.62023811762e-06,4.25683601927e-05,0.000235425042054,4.11460162417e-05,3.31364923495e-05,8.83508006707e-05,0.000104665955397,6.00209466546e-05,5.34544239657e-06,7.8039461866e-05,3.55055086927e-06,4.1209836519e-05,2.36203194713e-05,0.00010053928279,8.17165479697e-07,7.86808311745e-05,2.29766653712e-06,-1.10423351378e-05,-1.495706531e-05,2.96363583015e-05,6.40602368566e-05,2.16637963957e-05,4.49028398267e-05,-9.14563398803e-06,3.44690517106e-05,0.000185573732831,0.000379558874306,2.04459364967e-05,8.80118645641e-05,1.60877871137e-06,5.07069778018e-06,2.96443671407e-05,8.12664709037e-05,3.1544526028e-05,3.53106849199e-05,-9.45862151387e-06,1.20890220709e-06,0.000462649216084,-2.4008249379e-06,3.27899011835e-06,9.52239962283e-05,5.3006465595e-05,4.09178828093e-05,9.3812572205e-05,5.95832547026e-05,0.000431644665216,3.83582939294e-05,5.48807592913e-05,-7.13391928043e-06,0.000160671463638,4.23191815107e-05,-7.51417888256e-06,3.60388137457e-05,3.3163941636e-06,-1.41243685261e-05,4.85276498407e-05,1.68947086567e-05,5.61309497334e-05,5.12722150985e-05,9.95921718717e-05,8.31577353863e-06,1.83544719211e-05,1.09048745521e-06,4.40020830454e-05,-1.5991709687e-05,2.35017305247e-05,8.73707667623e-05,0.000118951413142,2.3590282811e-05,2.09749155154e-05,3.23372037063e-05,4.81394863521e-05,2.5692608644e-05,3.65431908448e-05,3.62506546498e-05,7.25896927702e-05,-5.79804847115e-05,7.80423489109e-05,7.48091549502e-05,1.03472520832e-05,4.75645351087e-05,6.03956198314e-05,1.74847577526e-05,0.00010476265732,4.57226846345e-05,6.78405708696e-06,7.77914191868e-05,1.89242671765e-05,0.000147128720377,5.36770500307e-06,2.69099873575e-05,4.54694669332e-05
