curr_date,spy,iwm,mdy
2017-07-20,0.000445342647146,0.000698749097187,-0.00107976556063
2017-07-21,-0.000890284743688,-0.0045390643409,-0.00262500318561
2017-07-24,-0.000243046452276,0.00140299541067,0.0017649078149
2017-07-25,0.00243089251646,0.00910685113835,0.00893303381016
2017-07-26,4.0410534146e-05,-0.00555364792321,-0.00931346761051
2017-07-27,-0.00092956719179,-0.00635255846422,-0.00296870771823
2017-07-28,-0.0011731029538,-0.00266958697961,-0.00474550721447
2017-07-31,-0.000567021860135,-0.0031699913906,-0.00118425889454
2017-08-01,0.00222880837914,0.001908020702,0.00255852418097
2017-08-02,0.000485171234909,-0.0109324517628,-0.00740696174577
2017-08-03,-0.00193980881477,-0.00499177793601,-0.00275915217433
2017-08-04,0.0018221215771,0.00487356127624,0.00286110484098
2017-08-07,0.00185921965596,0.00164036080535,0.000282148790538
2017-08-08,-0.00246093236074,-0.00313302473465,-0.00253870120064
2017-08-09,-4.0436683504e-05,-0.00864290714286,-0.00688138884525
2017-08-10,-0.0141153184765,-0.0181568493919,-0.0157248687953
2017-08-11,0.00147689457131,0.0014676524116,0.0020251535186
2017-08-14,0.00991316392287,0.0151681100962,0.0114526112811
2017-08-15,-0.000121721395131,-0.00822866361773,-0.00526500666883
2017-08-16,0.00174439379076,0.000291179052017,0.00251891715526
2017-08-17,-0.0155908571115,-0.0182625797692,-0.0172381298133
2017-08-18,-0.00156316380372,-7.40754503708e-05,-0.00200645631068
2017-08-21,0.000782803484873,-0.000667032325334,-9.72793291186e-05
2017-08-22,0.0104570160178,0.0108283837302,0.00930758859787
2017-08-23,-0.00358546572017,-0.0016141023648,-0.00237770708059
2017-08-24,-0.00233064989175,0.00308663172186,-0.00109506566592
2017-08-25,0.00233609451017,0.0028573520823,0.00477197371645
2017-08-28,4.09447545994e-05,0.00423730259215,-0.000513458707937
2017-08-29,0.00114489814955,0.000218230746925,-0.000931028088292
2017-08-30,0.00473750948958,0.00640039252308,0.00607380184799
2017-08-31,0.00601606318688,0.00982872768045,0.0080495400757
2017-09-01,0.00141417573171,0.00565381823957,0.00386590104017
2017-09-05,-0.00718205328554,-0.00960721578118,-0.0109532863997
2017-09-06,0.00341377754032,0.00208384712343,0.00118094346329
2017-09-07,-0.000121482864306,-0.00250972309216,-0.00331529474089
2017-09-08,-0.0011746710761,0.000790741134421,0.00249471627334
2017-09-11,0.0106658790967,0.0104869414561,0.0119002392043
2017-09-12,0.00337068805813,0.00611316493313,0.00696784661039
2017-09-13,0.000479874217974,0.00296745810917,-0.00112723399826
2017-09-14,-0.000319782785038,-0.000915786091783,-0.000282101445374
2017-09-15,0.00134618956977,0.0040894168499,-0.00100338007407
2017-09-18,0.00212688709718,0.00681132626048,0.00473936810235
2017-09-19,0.0010011212518,0.0,-9.37117345639e-05
2017-09-20,0.000360031202304,0.0032081948944,0.00293668346948
2017-09-21,-0.0016196073072,0.00086902115876,-0.00118370557638
