Date,BAC,C,JPM,MS
2015-08-24,14.793944,49.329872,56.808838,30.894644
2015-08-25,14.764917,48.879108,56.488258,30.415806
2015-08-26,15.538961,51.230946,59.316914,31.890629
2015-08-27,15.906637,52.367668,60.797245,32.848305
2015-08-28,15.829229,52.21088,60.467236,32.608887
2015-08-31,15.809876,52.406868,60.43895,32.991959
2015-09-01,15.074533,49.917831,57.940304,31.718248
2015-09-02,15.38515,50.711586,58.996334,32.35989
2015-09-03,15.472509,50.750782,59.100056,32.369465
2015-09-04,15.191014,49.57486,57.987446,31.785282
2015-09-08,15.686057,50.613594,59.552631,32.819576
2015-09-09,15.433682,49.859043,58.628609,32.32159
2015-09-10,15.569578,50.045231,59.081192,32.436504
2015-09-11,15.569578,50.074623,58.986908,32.55143
2015-09-14,15.491922,49.957035,58.817184,32.379047
2015-09-15,15.831657,50.95657,59.948654,33.116447
2015-09-16,15.851072,51.534733,60.476665,33.154766
2015-09-17,15.394856,50.613594,59.071766,32.608887
2015-09-18,15.103656,49.28088,57.459431,31.632048
2015-09-21,15.239549,49.692451,57.940304,31.92893
2015-09-22,15.113362,49.36908,57.431145,31.067022
2015-09-23,15.258964,49.114288,57.176567,30.952105
2015-09-24,15.093947,48.144161,56.780556,30.616917
2015-09-25,15.423978,49.535664,57.95916,30.827604
2015-09-28,15.016294,48.046165,56.554264,29.774164
2015-09-29,14.899814,48.016762,56.42226,29.69755
2015-09-30,15.123068,48.614529,57.48772,30.166809
2015-10-01,15.093947,48.888908,57.912018,30.166809
2015-10-02,14.928933,48.879108,57.750568,30.099773
2015-10-05,15.229841,50.133423,58.899696,30.923376
2015-10-06,15.229841,50.035431,58.928185,30.990414
2015-10-07,15.288082,50.290211,59.004154,31.536287
2015-10-08,15.288082,50.613594,59.004154,31.593752
2015-10-09,15.123068,50.349007,58.814224,31.335176
2015-10-12,15.064828,50.251015,58.614784,31.411785
2015-10-13,15.064828,50.182415,58.453335,31.229836
2015-10-14,15.181308,49.702251,56.971828,31.162794
2015-10-15,15.715178,51.907104,58.776237,32.187511
2015-10-16,15.647231,51.632725,59.289063,32.513119
2015-10-19,15.666644,51.799313,59.089634,30.952105
2015-10-20,15.724886,51.779716,59.374538,30.885069
2015-10-21,15.433682,50.770386,58.937675,30.147655
2015-10-22,15.686057,51.456337,60.010822,30.980833
2015-10-23,16.0355,52.56366,60.656612,31.239407
2015-10-26,16.025795,52.044296,60.685108,31.172367
2015-10-27,15.919024,51.554333,60.438187,30.865911
2015-10-28,16.773211,53.63179,62.204605,32.174446
2015-10-29,16.588781,52.631336,61.929199,32.27066
2015-10-30,16.287872,52.15073,61.01749,31.722229
2015-11-02,16.559664,52.798084,62.242592,32.212929
2015-11-03,16.676144,53.121758,62.47052,32.030121
2015-11-04,16.511129,52.798084,62.537003,32.135956
2015-11-05,16.802328,53.111946,63.097313,32.59779
2015-11-06,17.423561,54.798977,65.015686,34.069889
2015-11-09,17.161482,54.64204,63.999527,33.781242
2015-11-10,17.32649,54.730316,64.274933,33.906326
2015-11-11,17.229425,53.847572,63.961533,33.694649
2015-11-12,16.860573,52.435169,62.679455,32.934544
2015-11-13,16.695557,52.15073,62.261585,32.645901
2015-11-16,16.918812,52.660767,63.163795,32.76136
2015-11-17,16.909105,52.464603,62.80291,32.318768
2015-11-18,17.316786,53.926037,64.056488,32.953785
2015-11-19,17.171188,54.004505,64.255936,32.876816
