Date,AAPL,AMZN,BAC,CA,CHD,MS,MSFT,TSLA
2015-11-23,117.75,678.98999,17.469999,28.18,43.150002,33.639999,54.189999,217.75
2015-11-24,118.879997,671.150024,17.469999,28.200001,43.314999,33.59,54.25,218.25
2015-11-25,118.029999,675.340027,17.440001,28.08,43.470001,33.610001,53.689999,229.639999
2015-11-27,117.809998,673.26001,17.48,28.200001,43.555,33.779999,53.93,231.610001
2015-11-30,118.300003,664.799988,17.43,28.110001,42.884998,34.299999,54.349998,230.259995
2015-12-01,117.339996,679.059998,17.809999,28.190001,43.43,35.27,55.220001,237.190002
2015-12-02,116.279999,676.01001,17.620001,28.040001,42.880001,34.889999,55.209999,231.990005
2015-12-03,115.199997,666.25,17.299999,28.280001,42.610001,34.450001,54.200001,232.710007
2015-12-04,119.029999,672.640015,17.799999,29.0,43.369999,35.32,55.91,230.380005
2015-12-07,118.279999,669.830017,17.540001,28.440001,43.535,34.68,55.810001,231.130005
2015-12-08,118.230003,677.330017,17.190001,27.940001,43.450001,34.060001,55.790001,226.720001
2015-12-09,115.620003,664.789978,17.1,27.57,42.974998,33.369999,54.98,224.520004
2015-12-10,116.169998,662.320007,17.200001,27.690001,42.470001,33.419998,55.27,227.070007
2015-12-11,113.18,640.150024,16.73,27.15,41.924999,32.080002,54.060001,217.020004
2015-12-14,112.480003,657.909973,16.799999,27.74,41.994999,31.879999,55.139999,218.580002
2015-12-15,110.489998,658.640015,17.42,28.129999,42.259998,32.84,55.200001,221.089996
2015-12-16,111.339996,675.77002,17.75,28.6,42.77,33.610001,56.130001,234.509995
2015-12-17,108.980003,670.650024,17.299999,28.5,42.619999,32.380001,55.700001,233.389999
2015-12-18,106.029999,664.140015,16.76,28.219999,41.610001,31.290001,54.130001,230.460007
2015-12-21,107.330002,664.51001,16.969999,28.1,42.064999,31.68,54.830002,232.559998
2015-12-22,107.230003,663.150024,17.08,28.66,42.665001,32.220001,55.349998,229.949997
2015-12-23,108.610001,663.700012,17.34,29.18,43.400002,32.599998,55.82,229.699997
2015-12-24,108.029999,662.789978,17.27,28.969999,43.220001,32.48,55.669998,230.570007
2015-12-28,106.82,675.200012,17.129999,28.940001,42.674999,32.169998,55.950001,228.949997
2015-12-29,108.739998,693.969971,17.280001,29.35,43.134998,32.549999,56.549999,237.190002
2015-12-30,107.32,689.070007,17.049999,29.110001,43.064999,32.23,56.310001,238.089996
2015-12-31,105.260002,675.890015,16.83,28.559999,42.439999,31.809999,55.48,240.009995
2016-01-04,105.349998,636.98999,16.43,28.16,41.755001,31.48,54.799999,223.410004
2016-01-05,102.709999,633.789978,16.43,27.879999,41.400002,31.280001,55.049999,223.429993
2016-01-06,100.699997,632.650024,16.08,27.27,41.205002,30.5,54.049999,219.039993
2016-01-07,96.449997,607.940002,15.5,26.379999,40.540001,28.98,52.169998,215.649994
2016-01-08,96.959999,607.049988,15.2,26.35,41.029999,28.379999,52.330002,211.0
2016-01-11,98.529999,617.73999,15.31,26.200001,41.310001,28.459999,52.299999,207.850006
2016-01-12,99.959999,617.890015,15.31,26.77,41.865002,28.459999,52.779999,209.970001
2016-01-13,97.389999,581.809998,14.9,26.35,39.325001,26.889999,51.639999,200.309998
2016-01-14,99.519997,593.0,14.99,27.059999,39.115002,27.15,53.110001,206.179993
2016-01-15,97.129997,570.179993,14.46,26.530001,39.465,25.969999,50.990002,204.990005
2016-01-19,96.660004,574.47998,14.24,26.1,39.48,26.26,50.560001,204.720001
2016-01-20,96.790001,571.77002,13.69,25.83,39.259998,25.24,50.790001,198.699997
2016-01-21,96.300003,575.02002,13.36,26.17,39.605,24.780001,50.48,199.970001
2016-01-22,101.419998,596.380005,13.56,26.73,40.535,25.610001,52.290001,202.550003
2016-01-25,99.440002,596.530029,12.96,26.25,39.724998,24.98,51.790001,196.380005
2016-01-26,99.989998,601.25,13.31,26.85,40.154999,25.49,52.169998,193.559998
2016-01-27,93.419998,583.349976,13.36,27.73,40.255001,25.370001,51.220001,188.070007
2016-01-28,94.089996,635.349976,13.53,28.200001,40.794998,25.17,52.060001,189.699997
2016-01-29,97.339996,587.0,14.14,28.73,42.0,25.879999,55.09,191.199997
2016-02-01,96.43,574.809998,13.96,28.459999,42.535,25.709999,54.709999,196.940002
2016-02-02,94.480003,552.099976,13.23,27.629999,42.889999,24.5,53.0,182.779999
2016-02-03,96.349998,531.070007,13.03,27.870001,43.535,24.32,52.16,173.479996
2016-02-04,96.599998,536.26001,13.25,28.15,43.369999,25.01,52.0,175.330002
2016-02-05,94.019997,502.130005,12.95,28.32,43.450001,24.35,50.16,162.600006
2016-02-08,95.010002,488.100006,12.27,27.450001,43.625,22.67,49.41,147.990005
2016-02-09,94.989998,482.070007,12.2,27.57,44.244999,22.93,49.279999,148.25
2016-02-10,94.269997,490.480011,11.98,27.709999,44.209999,22.700001,49.709999,143.669998
2016-02-11,93.699997,503.820007,11.16,27.15,43.310001,21.690001,49.689999,150.470001
2016-02-12,93.989998,507.079987,11.95,27.700001,44.290001,23.09,50.5,151.039993
2016-02-16,96.639999,521.099976,12.25,28.360001,44.82,23.719999,51.09,155.169998
2016-02-17,98.120003,534.099976,12.56,28.809999,44.939999,24.23,52.419998,168.679993
2016-02-18,96.260002,525.0,12.24,29.17,44.755001,23.959999,52.189999,166.770004
2016-02-19,96.040001,534.900024,12.13,30.01,44.705002,24.0,51.82,166.580002
2016-02-22,96.879997,559.5,12.54,29.530001,45.084999,24.540001,52.650002,177.740005
2016-02-23,94.690002,552.940002,12.16,29.23,45.459999,23.709999,51.18,177.210007
2016-02-24,96.099998,554.039978,12.13,29.51,45.810001,23.709999,51.360001,179.0
2016-02-25,96.760002,555.150024,12.32,29.780001,46.105,24.629999,52.099998,187.429993
2016-02-26,96.910004,555.22998,12.7,29.379999,45.849998,25.16,51.299999,190.339996
2016-02-29,96.690002,552.52002,12.52,29.290001,45.380001,24.700001,50.880001,191.929993
2016-03-01,100.529999,579.039978,13.19,30.07,45.490002,26.09,52.580002,186.350006
2016-03-02,100.75,580.210022,13.41,29.610001,45.674999,26.110001,52.950001,188.339996
2016-03-03,101.5,577.48999,13.5,29.809999,45.875,26.139999,52.349998,195.740005
2016-03-04,103.010002,575.140015,13.54,29.559999,45.889999,26.129999,52.029999,201.039993
2016-03-07,101.870003,562.799988,13.53,29.77,45.325001,26.09,51.029999,205.289993
2016-03-08,101.029999,560.26001,13.06,29.6,45.465,25.01,51.650002,202.600006
2016-03-09,101.120003,559.469971,13.14,30.07,45.084999,24.610001,52.84,208.720001
2016-03-10,101.169998,558.929993,13.27,29.99,45.150002,24.65,52.049999,205.179993
2016-03-11,102.260002,569.609985,13.79,30.540001,45.490002,26.0,53.07,207.5
2016-03-14,102.519997,573.369995,13.64,30.32,45.299999,25.91,53.169998,215.149994
2016-03-15,104.580002,577.02002,13.57,30.280001,45.755001,25.43,53.59,218.339996
2016-03-16,105.970001,574.27002,13.31,30.700001,45.950001,25.16,54.349998,221.929993
2016-03-17,105.800003,559.440002,13.4,30.92,45.994999,25.85,54.66,226.380005
2016-03-18,105.919998,552.080017,13.79,30.74,45.865002,26.280001,53.490002,232.740005
2016-03-21,105.910004,553.97998,13.84,31.08,46.0,25.940001,53.860001,238.320007
2016-03-22,106.720001,560.47998,13.76,31.110001,45.740002,25.84,54.07,234.240005
2016-03-23,106.129997,569.630005,13.62,30.6,45.785,25.27,53.970001,222.580002
