,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
UHS,1.63622922912e-05,1.90831450954e-05,1.17448565225e-05,2.50253566954e-05,2.77935114024e-05,4.65363196707e-05,3.6593997029e-05,1.38466162944e-05,3.72812840438e-05,6.97375206936e-05,3.35388069745e-05,-3.67260805647e-06,1.77843546176e-05,2.05708264347e-05,-8.20279295836e-07,1.09338768628e-05,2.25231336094e-06,1.7762587646e-06,-2.96396343425e-05,2.42193162356e-05,1.9180962067e-05,2.27413860121e-05,1.71246135922e-05,2.15345426559e-05,1.90220409329e-05,1.18256781451e-05,2.19481654335e-05,3.72769893982e-05,1.52785732626e-05,2.28687494743e-05,2.28028394427e-05,7.66068898703e-06,4.23206399893e-05,3.40871186165e-05,4.42518477231e-05,7.0237504886e-05,2.24433730535e-05,3.96303524853e-05,1.14028255784e-05,2.4958523666e-05,7.3764511452e-06,2.01673931168e-05,2.23093933581e-05,2.58559823572e-05,7.42975570257e-06,-5.81576660422e-05,1.65540512431e-05,1.36883881958e-05,3.50240444247e-05,7.97291177751e-06,1.39640420353e-05,6.51331322002e-05,2.32698587764e-05,1.33014700904e-05,2.40309697888e-05,6.54979830085e-05,1.70753420847e-05,-1.14221288967e-05,-2.74748325215e-06,0.000178437915409,2.60798006794e-05,4.46605460016e-05,3.4251548464e-05,-1.63557868138e-06,2.72362945004e-06,2.79186275941e-05,1.29442929751e-05,5.06570606683e-05,2.45922839897e-05,4.26754739213e-05,8.52946924569e-06,5.59294506587e-05,2.68693696263e-05,3.13943141007e-05,9.02513016809e-06,1.83038027317e-07,3.14319119055e-05,3.55417999426e-05,5.20389827787e-06,2.6260298418e-05,3.00532924912e-05,1.22712247437e-05,3.26060284341e-05,5.39553293343e-05,-6.33893097146e-06,3.06950358114e-05,-1.13511691383e-05,6.43907389322e-05,4.3798328131e-05,2.33443771033e-05,7.37311235988e-06,2.72821419993e-05,7.98471912857e-06,1.19710951892e-06,1.76199591921e-05,9.06261501922e-06,6.8101894332e-05,2.88629990416e-07,5.81729419048e-05,4.69981691459e-05,5.11052564775e-05,2.01514251861e-05,1.53642599242e-06,2.42874070743e-05,6.18322482052e-05,-2.52332216048e-05,1.95715104356e-05,3.30146817633e-05,1.88682652371e-05,1.15835451246e-05,3.55757195089e-06,4.14761087409e-05,2.39436739924e-05,3.13647434945e-05,7.87462480643e-06,6.81324396076e-05,2.15104174155e-05,2.59893390144e-05,3.06360954869e-05,5.1410100032e-06
MS,8.7376339048e-06,6.21258192747e-05,6.06216652584e-05,8.28162600636e-05,6.84167120791e-05,6.83681732676e-05,8.96724109654e-05,1.54165422603e-05,8.95145195716e-05,6.5214336184e-05,6.26071420061e-05,4.16300360689e-06,8.10421650683e-06,5.51970682458e-05,-1.77912153436e-06,1.30823965783e-05,1.15463830814e-05,4.1629565672e-05,2.97390723339e-05,4.75821934552e-05,3.44411757106e-05,9.02600606445e-05,4.82362439108e-05,-1.62410508993e-05,1.72457373671e-05,5.04981927596e-05,2.06508267795e-05,9.57892039822e-05,9.92775356141e-06,4.01435281945e-05,5.31421593373e-05,9.81435359875e-06,8.58385276373e-05,6.96029899258e-05,7.4931850625e-05,6.58719601605e-05,7.65005650124e-05,4.19552797256e-05,6.52887962348e-05,4.270138787e-05,2.01590895785e-05,9.38513979401e-05,1.39634920713e-05,5.37804958425e-05,1.45878971782e-05,0.000117788065894,4.00285455668e-05,2.65004312856e-05,5.65688836567e-05,9.38630697423e-06,5.75541664463e-05,8.8073997927e-05,4.84991065458e-05,2.93536364438e-05,9.85017577114e-05,3.94899954119e-05,7.63350794245e-05,1.15563541311e-05,1.91791869175e-05,2.60798006794e-05,0.000177846394215,6.31029955612e-05,7.07637923233e-05,-2.11090419744e-05,6.36944395836e-06,8.05017850001e-05,1.80888325735e-05,5.82645733485e-05,4.37410497625e-05,3.49885415479e-05,4.83737326061e-05,7.50914414998e-05,9.95665416939e-05,9.22322721365e-05,4.26907703873e-05,2.45409425859e-05,5.07160000084e-05,3.91522252342e-05,5.75426734161e-06,1.38407804005e-05,4.022123622e-05,6.80715339971e-05,1.97765612456e-05,3.89499496369e-05,4.54489364424e-06,0.000120995927893,3.66931618093e-05,3.57467930225e-05,5.16517520028e-05,5.42550712655e-05,1.79970934784e-05,5.61039709331e-05,8.12671770832e-06,3.33962213447e-05,4.38248465341e-05,3.96035112036e-05,8.72343437981e-05,3.57914950422e-05,2.41142413296e-05,0.000159784025063,3.02611587623e-05,2.96326202029e-05,1.80337566669e-05,3.01968862927e-05,4.62095300185e-05,-2.27896302832e-05,4.93377484949e-05,4.45442800466e-05,5.20875527846e-05,4.31352183588e-05,3.0780777624e-05,7.99882696594e-05,5.26901121519e-05,5.60212946166e-05,2.3381945812e-05,1.52499780491e-05,5.25573855942e-05,2.69973890418e-05,3.64582731359e-05,1.71219988654e-05
JLL,4.33332036472e-05,4.94986949826e-05,5.3594323139e-05,5.35577233615e-05,4.97544200265e-05,8.53635220796e-05,9.08317132026e-05,2.35162152739e-05,8.85689535025e-05,4.88618453281e-05,7.43723555321e-05,5.28434479341e-06,8.02142837389e-07,3.23443198586e-05,2.11147178134e-06,3.4795549239e-05,2.48328539831e-05,2.19485639171e-05,6.08052510648e-06,3.86955078274e-05,2.42421130762e-05,7.03102806266e-05,5.03593721994e-05,-1.87176729676e-05,4.99944348025e-05,4.4685628347e-05,3.3249256408e-05,4.31093103306e-05,2.91410178306e-06,4.02597849764e-05,3.66176143982e-05,2.62321331237e-05,5.94655014641e-05,0.000104422650617,6.47987122855e-05,5.57649955132e-05,3.28808057976e-05,4.48232078324e-05,3.87872784601e-05,6.81880636614e-05,1.85071175521e-05,6.41282223612e-05,2.34703625638e-05,6.03037990169e-05,2.95105450823e-05,3.48912017521e-05,3.55599866946e-05,7.74759905e-06,3.55453769679e-05,3.58510091102e-06,6.78139759155e-05,7.99888696119e-05,3.7344801149e-05,8.23391374474e-06,3.19235686212e-05,2.01832354991e-05,3.90919277322e-05,1.25438240181e-05,4.56016687051e-06,4.46605460016e-05,6.31029955612e-05,0.000214340979294,5.15674946226e-05,7.50347927049e-06,1.21548938433e-05,3.24557125872e-05,4.40444261655e-05,4.20642579558e-05,3.91777645435e-05,2.83750882571e-05,3.27120761591e-05,6.37274886823e-05,6.70075079099e-05,4.12553398657e-05,4.58652132189e-05,1.11114326361e-05,5.59929098255e-05,5.44214285585e-05,2.99485304329e-05,3.13591269977e-05,4.09772428016e-05,5.42259575308e-05,3.0151939318e-05,5.51858878738e-05,2.83246733992e-06,8.04167438366e-05,3.12641825474e-05,7.15913268911e-05,3.48413007838e-05,4.62755508886e-05,3.15498376724e-05,7.27084326596e-05,1.95029426528e-05,4.80961104981e-05,3.43198028039e-05,1.28477269125e-05,6.65743748937e-05,3.35163222441e-05,3.00662345023e-05,6.95041589823e-05,6.25285374447e-05,5.20740956751e-05,1.97575551411e-05,3.28624023867e-05,5.63904860353e-05,-4.10164379006e-06,3.2378040954e-05,2.5901535378e-05,3.32031384665e-05,2.79345786788e-05,2.79217378011e-05,0.00012101062721,6.43098520824e-05,1.88826383215e-05,1.00736924677e-05,6.99923192732e-05,4.10262924139e-05,3.70228804008e-05,5.4577279717e-05,3.01165690442e-05
NUAN,8.55280190131e-06,3.92500770905e-05,6.9613144458e-05,3.80140367141e-05,4.48408565684e-05,5.3422396412e-05,5.03942461182e-05,2.89470550771e-05,9.24099228833e-05,8.09485234982e-05,4.22394659957e-05,1.85719075781e-05,1.44699321158e-06,4.79871237106e-05,9.47684649889e-06,1.42397126761e-05,5.23802639235e-06,2.7054234082e-06,1.57670120688e-05,4.26342823371e-05,2.28428508572e-05,4.42952196709e-05,5.08926180607e-05,4.68919771556e-06,3.85705574572e-05,3.61910556897e-05,3.37344453388e-05,6.94329198755e-05,1.03456569625e-05,3.29713593122e-05,3.31603274896e-05,3.5700327324e-05,5.45912919116e-05,4.27580112257e-05,4.47516408596e-05,7.17282201739e-05,0.000119981827137,4.02524225686e-05,9.55863753959e-05,2.93149759183e-05,3.13167874044e-05,8.70498536883e-05,1.78676396104e-05,2.04380813342e-05,1.15604604393e-05,0.000192748880357,4.60660980724e-05,3.37956115568e-05,0.000119118883636,2.38572231185e-05,4.17257716585e-05,0.000122916032064,8.03736214698e-05,2.23138198331e-05,5.29990513022e-05,2.49633322237e-05,5.09223498308e-05,1.53162609081e-06,2.65149889134e-05,3.4251548464e-05,7.07637923233e-05,5.15674946226e-05,0.000211161235873,2.53028228188e-06,1.58920576183e-05,3.34521089322e-05,-6.80328660059e-06,3.95630316793e-05,1.66455434673e-05,-1.78338336562e-05,4.93687570336e-05,5.90748016869e-05,4.35303526606e-05,7.10525965388e-05,4.80417887896e-05,3.111849176e-06,5.51991693877e-05,4.78282536151e-05,1.7659991268e-06,1.80763330726e-05,3.5115694044e-05,2.31813845845e-05,7.01975423666e-05,4.35676348067e-05,-1.09988787159e-06,4.66621030157e-05,2.26802747789e-05,9.08671706318e-05,5.25766172181e-05,3.6885893751e-05,8.37179262707e-06,7.1863232712e-05,1.67878324074e-05,3.50255575334e-05,4.22203162175e-05,1.54639275054e-05,8.23266195117e-05,2.18804839951e-05,4.47951180663e-05,6.40095792455e-05,4.38611854973e-05,4.15077579049e-05,7.18339861122e-06,1.68734815585e-05,9.29727188927e-05,-9.20248283155e-06,3.13482027896e-05,5.69175558989e-05,4.29668953093e-05,1.63917755169e-05,3.07860106656e-05,4.90199671141e-05,6.49901260049e-05,2.76297795715e-05,-5.55897287378e-06,0.000117357709887,3.38829946965e-05,1.90274590867e-05,4.23809794837e-05,1.98564238744e-05
ETR,9.94037903219e-06,-2.52387153628e-06,1.44818281261e-05,4.94029708297e-06,1.06560793107e-05,-1.78387560184e-05,-1.18895492412e-05,9.56469442026e-06,-1.35354882395e-05,1.65115058745e-06,7.2369149314e-07,1.494095707e-05,2.10663196625e-06,-7.52822767855e-06,1.54526958619e-05,1.26019921339e-05,8.78711613459e-06,1.10574972515e-06,1.33736126695e-05,1.46382332909e-05,7.14369155874e-06,-1.49367386232e-05,5.9437120175e-06,-1.31511419544e-05,9.67527244866e-06,-1.85327957247e-06,6.43671832553e-06,-9.01737489428e-06,1.06340805845e-05,1.5573705021e-05,-4.74648250929e-06,3.51440756129e-05,-9.87600748384e-06,2.78788497693e-06,3.43179940406e-06,2.69513208032e-06,-9.72983108128e-06,-1.70851737513e-07,-3.69293650543e-07,8.31813094599e-06,-2.04787631128e-07,9.55084649702e-06,1.10125381734e-05,3.2691773154e-06,7.25777054414e-06,-2.62156045478e-05,8.23641261912e-07,-6.30068767376e-06,-1.94529552245e-06,1.72320446344e-05,-5.00719628781e-06,-1.94914845417e-05,-7.75162795498e-06,2.58993244719e-06,-4.38398581584e-06,1.0480993231e-05,2.98993193793e-06,1.40572749455e-05,1.3922309526e-05,-1.63557868138e-06,-2.11090419744e-05,7.50347927049e-06,2.53028228188e-06,5.27558905048e-05,1.83861438285e-05,-9.46226786844e-06,1.02872749737e-05,-2.90125022656e-06,1.64151571449e-05,-1.59141888281e-06,1.01381832814e-05,-5.87650872906e-06,-4.66516968051e-06,-3.74207794794e-06,2.59722047797e-05,5.18039521438e-06,1.36749159624e-06,1.26805574398e-05,3.08177226626e-06,-1.356635532e-06,7.5791804861e-06,-5.57460958064e-06,-2.76054444244e-06,8.28006788147e-06,1.14998716904e-05,-1.57478260494e-05,1.13453041857e-05,-3.25586864035e-05,2.19029706013e-06,-8.01964476629e-07,4.88806326446e-06,-1.94203405536e-06,1.5737154544e-05,2.67296981756e-06,-8.44338844947e-07,5.4620096296e-06,3.42884644891e-06,-7.29437699904e-06,6.8528907214e-06,-2.90472707711e-05,7.64351239348e-06,4.99157280153e-06,5.98938334565e-06,-4.46341458124e-06,-1.81896985834e-05,1.8090727208e-05,1.75060117272e-06,-4.21023756326e-06,6.85604007609e-06,6.60910298542e-06,3.73467775624e-06,-1.41606297159e-05,-4.79283022786e-07,-1.27721552986e-06,3.29917799842e-06,3.6840079816e-05,4.8588739582e-06,-2.66588531787e-06,5.58505052906e-06,-2.21825984235e-06
KMB,7.29422957299e-06,8.33581986699e-07,2.01422746068e-05,7.88815470735e-06,1.1611356651e-05,-9.37688778992e-06,6.1960617566e-06,1.59812881474e-05,-1.0308180524e-06,3.57252075121e-07,1.91363394686e-06,1.91701223662e-05,4.56470196966e-06,8.7020993203e-06,1.94738139329e-05,1.07224068826e-05,2.25793520635e-05,8.37356049698e-06,1.28868875826e-05,2.54361479687e-05,7.11418413762e-06,-9.48429673036e-06,1.81228617798e-05,-9.79021158321e-06,1.03140485722e-05,7.75647465604e-06,-3.19645018377e-06,6.92931433209e-06,1.14056748105e-05,8.3845441961e-06,-1.08044879575e-06,2.82041263066e-05,1.28908482126e-05,5.52232822841e-06,1.47973236552e-05,1.46520279288e-05,1.33176652262e-06,-1.37763662823e-06,4.59741750009e-06,9.84522217307e-06,2.50659907393e-06,1.58782284351e-05,-9.54289557427e-07,1.2084099811e-05,8.02349400111e-06,3.63127214286e-05,5.75877439207e-06,1.85714446083e-05,-1.63702564486e-05,2.63484823682e-05,7.8525756594e-06,9.02190733647e-07,1.03196238057e-05,3.78299032279e-06,1.65262364764e-05,3.0144165182e-05,1.81148535682e-05,2.92131753871e-05,1.83083813006e-05,2.72362945004e-06,6.36944395836e-06,1.21548938433e-05,1.58920576183e-05,1.83861438285e-05,5.97882132179e-05,2.19864209427e-07,1.57684635261e-05,1.80469509228e-05,1.45365823061e-05,-7.25442889603e-08,5.70499598225e-06,1.19271775993e-05,4.8023878274e-06,1.69926461696e-05,1.83869525094e-05,6.59699995806e-06,4.01197357189e-06,4.02333028108e-06,8.82307311043e-06,7.47152492809e-06,-2.16042668705e-06,1.0460144572e-05,-2.73674637815e-06,1.40137300203e-05,2.26352851879e-05,-3.62732197792e-06,2.65708253388e-05,-2.71423547685e-05,6.45195886104e-06,9.91420268748e-06,2.79486872711e-06,-7.15826783419e-06,7.88297974981e-06,1.15498537527e-05,3.4164118812e-06,-4.09386244625e-06,-4.08688629323e-06,2.63125201143e-05,-6.68189976362e-06,2.12393764299e-06,1.32713472079e-05,4.10401355741e-06,5.36095584138e-06,6.91100589574e-06,-4.63521845975e-05,2.98670779076e-05,4.33324988736e-06,1.16183612997e-05,1.29137828612e-05,1.22589683243e-05,2.86971819258e-06,7.99877777322e-06,-1.15605473486e-05,3.2760804147e-06,2.91668977221e-06,3.2883922072e-05,1.4477931563e-05,1.92098194091e-05,1.65149516778e-05,1.5050378507e-06
MUR,-2.18521131812e-05,3.22055576451e-05,2.96000374195e-05,8.56918080059e-06,0.000279157780893,0.000106032046919,6.37473492705e-05,4.16094590472e-05,7.84211613043e-05,-2.62815112518e-05,0.000126006108374,-5.96466770748e-06,1.90969803808e-05,9.03265303678e-05,-1.91254950993e-06,5.60703940684e-05,3.67368611428e-05,5.82430144505e-05,3.17172769837e-05,1.94749439824e-05,4.89568687959e-05,0.000141433589258,3.4934612229e-05,5.49579239709e-05,2.50098508978e-05,7.9231914463e-05,1.84761147476e-07,4.30574144719e-05,4.0972824173e-06,4.27639945533e-05,0.000233906923256,4.08081664872e-05,3.27200242037e-05,8.92190464638e-05,0.000104210420016,5.75749400708e-05,1.40942674322e-08,7.49326913966e-05,3.09771054745e-06,3.93930523771e-05,2.22156315288e-05,0.000103065406225,2.36910414506e-07,7.78756120618e-05,1.83384248886e-06,-1.17307892528e-05,-1.6174449736e-05,2.62171978759e-05,6.42270970929e-05,2.15780629609e-05,4.51410888482e-05,-7.51807554869e-06,3.3372022588e-05,0.000184064852588,0.000377520538519,1.9497633988e-05,8.70328440295e-05,2.7835112708e-06,4.33239626495e-06,2.79186275941e-05,8.05017850001e-05,3.24557125872e-05,3.34521089322e-05,-9.46226786844e-06,2.19864209427e-07,0.000463184185436,2.88024964885e-05,4.10367958403e-06,9.44378419748e-05,5.17128158235e-05,3.84327738643e-05,9.1827032742e-05,5.72624317788e-05,0.000428861348201,3.82171830644e-05,0.000145498688119,-8.57850197958e-06,0.000156470186227,4.2637828103e-05,-7.63417394026e-06,3.63278523959e-05,7.72030407983e-05,-1.53562796367e-05,4.65047160489e-05,1.68529033741e-05,5.35043304776e-05,5.13638122588e-05,0.000100365541796,5.84136024187e-06,1.76915403391e-05,1.46734757461e-06,4.39635609447e-05,-1.57112197e-05,2.29879043424e-05,4.68845277133e-05,0.000118794092979,2.31238185233e-05,2.02704985083e-05,3.30255489426e-05,8.71641151559e-05,2.57400878946e-05,3.35699024037e-05,3.64427513933e-05,7.07777352901e-05,-5.67866840016e-05,3.30533823443e-06,7.31692549057e-05,9.195544004e-06,4.66447158929e-05,6.15574706203e-05,1.60327761025e-05,0.000102762699369,4.45625529988e-05,7.20112143961e-06,7.74197242634e-05,1.72114521359e-05,5.45568322602e-05,9.70901445701e-06,2.58999934672e-05,4.47416553453e-05
HAIN,1.88097852907e-05,1.08598935431e-05,3.43410831777e-05,2.07101821525e-05,3.24894374409e-05,-2.64232227204e-05,7.51081104899e-05,2.27093378887e-05,2.04185413713e-05,1.90330131806e-06,3.96041770956e-05,3.36930636067e-05,6.98242787136e-06,1.49136839629e-05,1.57716702401e-05,3.9892103373e-05,4.08828032385e-05,1.29995872072e-05,2.2878046012e-05,1.50344792293e-05,2.07770974864e-05,2.58593499901e-05,2.02874557512e-05,2.27570693907e-05,3.15436531044e-05,3.08530686799e-05,6.18485274574e-06,1.44638141538e-05,-4.66973979923e-06,1.07265281662e-05,3.004690305e-05,-3.74281518448e-06,2.38092013683e-05,2.89707204337e-05,4.66534218233e-05,2.27990099921e-05,9.80801550314e-06,4.13307436894e-05,1.19361726698e-05,2.48632542428e-05,2.59283777474e-05,-2.56269467457e-05,7.83610454942e-07,3.8655883405e-05,5.58695013327e-07,2.60664257533e-05,1.38354928486e-05,5.91324688111e-06,-1.0903878022e-05,1.6434875112e-05,3.52861873524e-05,2.08225574358e-05,1.66608085412e-05,3.70843760092e-05,3.11589261452e-05,1.61460656472e-05,2.76140112651e-05,9.08165028757e-06,3.88037435276e-05,1.29442929751e-05,1.80888325735e-05,4.40444261655e-05,-6.80328660059e-06,1.02872749737e-05,1.57684635261e-05,2.88024964885e-05,0.000291809552394,1.18074308653e-05,3.41760570887e-05,-4.41334107203e-06,2.31814730802e-05,2.03126207061e-05,2.14646296917e-05,5.72526428527e-05,1.40517449012e-05,1.5370321267e-05,6.49143522919e-07,1.82412226228e-05,4.46618748471e-05,1.47942112761e-05,1.48505567282e-05,3.12202243654e-05,1.3414159141e-05,1.1190129453e-05,6.6097698621e-05,-8.98786690315e-07,3.72786229165e-05,1.43316899154e-05,3.73873009848e-05,1.62480657718e-05,4.1578599939e-06,-6.94656558211e-08,7.31779690789e-07,1.8314237058e-05,3.70317852166e-05,-8.12684213426e-07,5.15122376537e-05,4.98876720298e-05,-5.53684432316e-07,1.76634574912e-05,2.93393472468e-05,-9.90415579416e-07,2.51427788608e-05,5.23097536269e-05,-1.74843488305e-05,4.64136782847e-06,1.73301508325e-05,-4.49103839805e-06,1.88270401772e-05,1.4513812563e-05,2.44934976282e-05,3.58135025307e-05,2.41943927437e-05,9.96385123325e-06,3.02816398796e-06,1.19653171795e-05,-1.0763332991e-06,8.02846093228e-05,1.2180404301e-07,3.28924994812e-05
AMGN,4.42782405213e-05,3.06338102433e-05,3.64143368046e-05,3.6551102261e-05,5.51935005424e-08,8.41986359746e-06,3.0364058748e-05,9.14237851885e-07,6.55825815225e-05,5.29596068524e-05,3.90688534669e-05,1.56940310232e-05,4.45510778667e-06,4.15713465541e-05,4.87605394709e-06,9.75031311478e-07,1.65692268153e-05,1.33232280064e-05,-4.18927813774e-06,2.60579671144e-05,1.67901232121e-05,3.27526986358e-05,3.44588689073e-05,-5.49196119884e-06,1.61317029694e-05,1.66902157697e-05,2.41393656253e-05,4.70412600039e-05,2.45932320378e-05,2.00342356103e-05,7.40793903553e-06,-8.03526000778e-06,5.27778018842e-05,1.85039349624e-05,1.40534533013e-05,3.17360928809e-05,4.18689057896e-05,2.36841288495e-05,4.09296429227e-05,1.515503044e-05,1.17736552019e-05,5.29326355866e-05,3.60525606711e-05,3.10347141186e-05,8.2717787789e-06,8.75997495136e-05,3.603392476e-05,8.49703223266e-06,5.29316643635e-05,1.29175644275e-05,2.07924984459e-05,5.68513791395e-05,3.04588305521e-05,7.13145037517e-06,5.87626385301e-06,2.21019037427e-05,3.56403383039e-05,-4.06910890074e-06,1.38517128349e-05,5.06570606683e-05,5.82645733485e-05,4.20642579558e-05,3.95630316793e-05,-2.90125022656e-06,1.80469509228e-05,4.10367958403e-06,1.18074308653e-05,0.000125203071236,3.01690046836e-05,2.1580872258e-05,2.54091915088e-05,3.72463460547e-05,2.69398565095e-05,7.79164918065e-07,1.7543803171e-05,6.45655738543e-06,3.86192915974e-05,1.74794838642e-05,1.1068900876e-05,1.69405873072e-05,2.36685808585e-05,3.28852303343e-05,6.52849497297e-05,2.71645937993e-05,3.55975248026e-06,4.08367621321e-05,1.25035752478e-05,1.75955097609e-05,6.51447463274e-05,1.80159343587e-05,9.7938231625e-06,2.72805130204e-05,1.44530049487e-05,1.12909628739e-05,2.31391873253e-05,6.24089789548e-06,6.34589258039e-05,3.2444366415e-05,4.29900524993e-05,5.30064611012e-05,5.05833085504e-05,1.05081165185e-05,6.05328908684e-06,2.2195814263e-05,6.76870307388e-05,-3.69961836268e-06,2.57950822519e-05,7.84235748954e-05,2.93565733978e-05,2.65186337371e-05,2.07411430612e-05,2.27943905224e-05,2.63183764828e-05,3.22587040526e-05,5.46457509734e-06,4.84747295301e-05,2.24344708172e-05,3.09504154212e-05,3.62711796066e-05,9.43232842477e-06
KMI,2.50077740441e-05,1.48515238337e-05,3.4337079441e-05,3.69985761492e-05,9.86124579056e-05,5.25627488968e-05,5.13273030853e-05,1.91313752331e-05,2.29661875668e-05,2.50346269564e-05,5.94934701292e-05,7.13401312843e-06,8.35925857918e-06,3.69755887903e-05,6.27113358873e-06,3.47910385566e-05,2.05414405397e-05,3.24702780672e-05,3.76786653482e-05,4.68614171805e-05,3.95353965564e-05,6.15104439089e-05,2.19952205883e-05,1.01621143862e-05,1.51189073069e-05,1.48510465889e-05,1.44009465154e-05,4.51055559691e-05,1.67167887655e-05,2.93677332571e-05,6.38283872526e-05,4.19990631149e-05,4.43352862304e-05,6.95780981245e-05,7.35704917434e-05,5.54938584651e-05,1.08525302348e-05,3.29712700411e-05,1.95076126587e-05,4.55325389315e-05,-2.48811327434e-06,4.06179945066e-05,1.41364549987e-05,3.85826248984e-05,5.0017230882e-06,1.93041327895e-05,5.65454819174e-06,2.05056000418e-05,7.43277615941e-06,9.6166443599e-06,2.79496508005e-05,1.38355480037e-05,3.68409286485e-06,7.42454030033e-05,8.80767047824e-05,5.76384041262e-05,4.96216219028e-05,1.14931114645e-05,9.23505087477e-06,2.45922839897e-05,4.37410497625e-05,3.91777645435e-05,1.66455434673e-05,1.64151571449e-05,1.45365823061e-05,9.44378419748e-05,3.41760570887e-05,3.01690046836e-05,0.000128546090245,5.85111136234e-05,3.34815182981e-05,4.70425423196e-05,5.52597557613e-05,0.000132333366367,1.42937766107e-05,5.58226930827e-05,1.62674345627e-06,6.74887819765e-05,3.51979797928e-05,2.6820684869e-06,2.37154015506e-05,3.59223226667e-05,8.67538359036e-06,3.02701110253e-05,6.03587726154e-06,4.18633260061e-05,2.30216732643e-05,6.47875723106e-06,2.30937557634e-05,2.431613162e-05,2.66221820605e-06,2.881357844e-05,8.77121016518e-06,1.65609282656e-05,8.47159141317e-06,5.01055805409e-05,5.02250138681e-05,8.96376770452e-06,2.37072175289e-05,3.68169541347e-05,3.10379846996e-05,4.54691573081e-05,2.00069232925e-05,2.08139195383e-05,3.83814693912e-07,8.41192832338e-06,1.22359082377e-05,3.09407456941e-05,2.10337635312e-05,3.71294945553e-05,1.22522751495e-05,6.21487163843e-05,3.35843327756e-05,2.80008821636e-05,3.60874938829e-05,3.06246184689e-05,3.48319745487e-05,2.12694705053e-05,2.02513232115e-05,2.57573357464e-05
GWW,1.48444947978e-05,2.40721935376e-05,2.03010778065e-05,4.74819226743e-05,5.6357077009e-05,7.81332055317e-05,2.84120189216e-05,-1.52580137469e-05,4.02420317836e-05,6.06413883325e-05,1.75791495932e-05,-1.6559900427e-05,1.44267927304e-06,3.18472887564e-05,-1.42019202661e-05,5.07507081642e-05,3.1829192091e-05,4.53441874714e-05,2.40784599131e-05,1.2494752424e-05,3.04644907741e-05,6.61107974363e-05,2.40429889883e-05,2.8270157757e-05,9.75719691691e-06,3.3540706993e-05,1.01771175276e-05,4.26657585699e-05,2.22471231773e-05,3.28502340941e-05,5.05363474525e-05,7.56071367508e-07,3.02562010071e-05,7.20250161406e-05,9.48814910007e-05,6.41164355992e-05,-7.44027434941e-06,3.21460717488e-05,-4.30087192014e-06,4.80780906485e-05,3.66222423105e-07,7.50047775087e-05,1.19482486674e-05,2.77174433834e-05,1.46063187905e-05,-4.62140552685e-05,-8.56078578371e-06,2.74093789954e-05,1.45402805094e-05,-2.22510074127e-05,1.79166433374e-05,-3.17655529576e-06,1.42268699132e-05,2.77350894779e-05,4.94723669763e-05,6.14642086893e-05,2.73280523827e-05,1.37485600656e-05,-1.00100659246e-05,4.26754739213e-05,3.49885415479e-05,2.83750882571e-05,-1.78338336562e-05,-1.59141888281e-06,-7.25442889603e-08,5.17128158235e-05,-4.41334107203e-06,2.1580872258e-05,5.85111136234e-05,0.000284777131903,1.2070475869e-05,7.03376332293e-05,6.20899900455e-05,5.25486081997e-05,3.72517708633e-06,3.60704250723e-05,1.87274537833e-05,4.05250770288e-05,3.49532511542e-05,1.19070331212e-05,4.11656324626e-05,4.76495615506e-05,3.86390478462e-07,3.08584108172e-05,4.84029008108e-06,5.9839132443e-05,1.65625057311e-06,-1.9430744561e-05,1.16964197099e-05,5.66472809525e-05,8.94144040925e-06,4.56203439552e-05,9.88039277355e-06,1.38635272827e-05,3.37216448702e-05,3.81674312099e-05,4.44918147608e-05,3.1070819159e-05,0.000101829069783,6.11859022887e-05,3.29977716496e-05,3.58513371448e-05,2.00880554834e-05,2.95559079284e-05,-1.87551795276e-05,-9.8010593208e-06,1.8066332448e-05,3.21974077356e-05,1.71598835098e-05,9.03932036158e-05,4.4147640964e-06,7.65366076984e-05,3.8741208381e-05,4.08515465064e-05,2.983895917e-05,1.43827619334e-05,2.03641459398e-05,3.67906114819e-05,2.26496051938e-05,1.91299658151e-05
