Date,A,AAL,AAP,AAPL,MAR,MON,NOV
2015-03-03,42.259998,48.77,154.470001,129.360001,83.910004,120.199997,54.439999
2015-03-04,42.0,48.950001,150.830002,128.539993,83.150002,119.860001,54.779999
2015-03-05,42.220001,48.400002,152.520004,126.410004,82.900002,119.269997,53.599998
2015-03-06,41.529999,48.0,149.070007,126.599998,81.519997,118.169998,52.540001
2015-03-09,41.740002,47.919998,148.289993,127.139999,82.480003,118.379997,51.650002
2015-03-10,40.630001,46.740002,146.529999,124.510002,81.260002,117.040001,50.68
2015-03-11,40.849998,47.389999,147.330002,122.239998,81.07,116.910004,50.16
2015-03-12,41.099998,48.68,149.320007,124.449997,82.800003,118.440002,49.799999
2015-03-13,40.869999,49.220001,149.610001,123.589996,82.080002,116.870003,49.07
2015-03-16,41.810001,50.220001,151.119995,124.949997,83.489998,117.910004,48.669998
2015-03-17,41.580002,53.689999,150.0,127.040001,82.440002,116.839996,47.459999
2015-03-18,42.119999,54.130001,149.029999,128.470001,83.230003,117.160004,48.59
2015-03-19,42.209999,55.189999,149.190002,127.5,84.309998,115.379997,47.889999
2015-03-20,42.209999,55.759998,151.910004,125.900002,84.040001,115.75,49.66
2015-03-23,42.200001,54.400002,149.509995,127.209999,84.269997,113.489998,49.360001
2015-03-24,41.09,53.93,151.009995,126.690002,82.25,113.580002,48.509998
2015-03-25,40.810001,52.009998,148.729996,123.379997,79.790001,112.43,49.040001
2015-03-26,40.700001,51.27,149.410004,124.239998,80.580002,112.25,48.950001
2015-03-27,41.110001,52.66,151.389999,123.25,80.82,112.730003,49.25
2015-03-30,41.720001,53.639999,152.080002,126.370003,81.5,113.379997,49.84
2015-03-31,41.549999,52.779999,149.690002,124.43,80.32,112.540001,49.990002
2015-04-01,41.389999,50.439999,143.75,124.25,80.330002,116.959999,49.919998
2015-04-02,42.049999,49.18,143.979996,125.32,80.150002,116.300003,51.009998
2015-04-06,41.93,48.080002,145.729996,127.349998,80.279999,117.089996,52.700001
2015-04-07,42.439999,47.5,146.710007,126.010002,79.150002,117.849998,52.77
2015-04-08,42.259998,48.740002,148.809998,125.599998,80.190002,117.139999,52.740002
2015-04-09,42.490002,47.84,148.050003,126.559998,80.220001,119.32,54.549999
2015-04-10,43.549999,47.73,150.199997,127.099998,80.32,120.139999,54.43
2015-04-13,43.040001,47.790001,149.179993,126.849998,80.209999,119.489998,53.18
2015-04-14,43.07,47.419998,149.050003,126.300003,79.260002,119.080002,54.360001
2015-04-15,43.380001,47.75,149.580002,126.779999,78.959999,119.360001,56.0
2015-04-16,43.130001,48.240002,150.0,126.169998,78.510002,118.93,55.299999
2015-04-17,42.98,48.189999,149.800003,124.75,77.639999,116.699997,54.59
2015-04-20,43.189999,49.759998,152.399994,127.599998,79.769997,117.370003,55.029999
2015-04-21,42.889999,51.360001,152.399994,126.910004,80.470001,117.279999,53.130001
2015-04-22,42.709999,51.400002,151.509995,128.619995,80.790001,116.870003,53.93
2015-04-23,42.619999,51.450001,146.690002,129.669998,81.349998,117.489998,55.75
2015-04-24,42.490002,52.709999,148.610001,130.279999,81.839996,118.459999,54.200001
2015-04-27,41.98,51.869999,144.990005,132.649994,81.370003,117.699997,54.689999
2015-04-28,42.18,51.189999,144.5,130.559998,81.32,115.0,51.93
2015-04-29,41.959999,48.880001,144.660004,128.639999,83.870003,115.0,52.919998
2015-04-30,41.369999,48.290001,143.0,125.150002,80.050003,113.959999,54.41
2015-05-01,41.830002,49.389999,145.339996,128.949997,80.970001,118.440002,54.73
2015-05-04,41.939999,48.950001,145.449997,128.699997,80.510002,115.919998,54.740002
2015-05-05,41.59,47.009998,143.990005,125.800003,78.209999,116.650002,55.400002
2015-05-06,41.59,47.049999,144.089996,125.010002,78.82,116.300003,54.52
2015-05-07,41.799999,49.060001,144.529999,125.260002,78.480003,119.129997,51.970001
2015-05-08,42.5,49.040001,144.759995,127.620003,80.300003,120.790001,53.23
2015-05-11,42.619999,49.650002,145.509995,126.32,79.720001,118.0,51.330002
2015-05-12,41.91,48.849998,147.130005,125.870003,79.160004,116.059998,51.48
2015-05-13,41.810001,48.490002,149.380005,126.010002,78.68,118.25,51.880001
2015-05-14,42.049999,48.82,149.860001,128.949997,80.580002,120.720001,51.220001
2015-05-15,42.040001,48.669998,151.619995,128.770004,80.900002,120.82,51.27
2015-05-18,42.630001,49.0,151.880005,130.190002,81.230003,120.32,51.18
2015-05-19,42.369999,47.849998,152.940002,130.070007,80.900002,119.910004,49.959999
2015-05-20,42.610001,43.060001,149.899994,130.059998,80.660004,118.769997,50.169998
2015-05-21,42.32,42.470001,157.5,131.389999,80.470001,120.0,51.400002
2015-05-22,42.5,42.610001,160.199997,132.539993,80.150002,120.290001,50.709999
2015-05-26,42.060001,41.560001,158.0,129.619995,78.709999,117.93,49.959999
2015-05-27,42.610001,42.240002,157.220001,132.039993,79.199997,118.559998,50.299999
2015-05-28,41.75,41.970001,156.350006,131.779999,79.029999,118.599998,49.889999
2015-05-29,41.189999,42.369999,153.220001,130.279999,77.989998,116.980003,49.189999
2015-06-01,40.919998,44.18,153.320007,130.539993,77.970001,116.610001,49.080002
2015-06-02,41.110001,43.779999,155.360001,129.960007,78.43,116.580002,50.200001
2015-06-03,41.099998,43.130001,156.529999,130.119995,79.379997,115.75,49.66
2015-06-04,40.540001,42.169998,156.600006,129.360001,78.480003,113.580002,48.630001
2015-06-05,40.310001,41.720001,157.389999,128.649994,78.379997,113.800003,48.880001
2015-06-08,39.950001,39.860001,157.309998,127.800003,76.959999,113.919998,48.959999
2015-06-09,40.119999,40.330002,157.419998,127.419998,77.32,113.540001,47.900002
2015-06-10,40.52,40.43,160.270004,128.880005,77.230003,114.489998,49.200001
2015-06-11,40.529999,40.02,160.529999,128.589996,77.269997,115.080002,48.59
2015-06-12,39.84,40.709999,161.210007,127.169998,76.629997,114.120003,48.299999
2015-06-15,39.52,40.07,158.320007,126.919998,77.019997,112.489998,48.349998
2015-06-16,39.790001,39.48,159.050003,127.599998,76.730003,112.849998,48.73
2015-06-17,39.599998,39.880001,158.990005,127.300003,77.019997,113.139999,48.889999
2015-06-18,39.900002,39.98,160.25,127.879997,78.150002,114.449997,49.09
2015-06-19,39.490002,41.560001,160.5,126.599998,77.639999,112.629997,49.220001
2015-06-22,39.810001,43.029999,163.259995,127.610001,77.910004,114.339996,49.16
2015-06-23,39.599998,42.73,163.889999,127.029999,77.589996,112.779999,49.049999
2015-06-24,40.189999,42.240002,163.419998,128.110001,76.370003,106.32,49.290001
2015-06-25,40.049999,42.240002,164.199997,127.5,76.169998,107.300003,48.970001
2015-06-26,40.02,41.439999,164.279999,126.75,76.019997,105.209999,49.41
2015-06-29,38.740002,39.75,158.929993,124.529999,73.830002,103.279999,48.57
2015-06-30,38.580002,39.939999,159.289993,125.43,74.389999,106.589996,48.279999
2015-07-01,39.259998,38.799999,162.649994,126.599998,74.989998,107.660004,46.950001
2015-07-02,39.580002,39.029999,162.110001,126.440002,74.800003,108.349998,47.419998
2015-07-06,39.360001,39.73,163.419998,126.0,74.309998,107.699997,45.060001
2015-07-07,39.790001,40.669998,163.529999,125.690002,75.440002,107.800003,45.169998
2015-07-08,38.75,39.310001,159.990005,122.57,73.959999,105.980003,44.16
2015-07-09,38.919998,39.669998,162.070007,120.07,74.18,106.510002,44.580002
2015-07-10,39.400002,41.209999,164.110001,123.279999,75.970001,108.809998,44.990002
2015-07-13,39.959999,42.419998,169.309998,125.660004,76.980003,108.68,45.700001
2015-07-14,40.490002,42.060001,167.210007,125.610001,77.260002,107.800003,45.52
2015-07-15,40.130001,41.540001,168.470001,126.82,77.360001,107.32,43.720001
2015-07-16,40.34,41.389999,169.360001,128.509995,78.25,107.82,43.490002
2015-07-17,39.950001,41.400002,169.699997,129.619995,77.699997,107.080002,43.009998
2015-07-20,40.060001,40.549999,168.690002,132.070007,77.830002,107.0,43.130001
2015-07-21,39.57,40.900002,167.529999,130.75,76.599998,106.370003,43.43
2015-07-22,40.330002,41.43,168.220001,125.220001,76.93,105.349998,41.91
2015-07-23,40.25,42.610001,168.389999,125.160004,74.620003,104.050003,42.919998
2015-07-24,39.310001,39.630001,168.309998,124.5,74.019997,102.860001,42.220001
2015-07-27,39.610001,40.139999,168.339996,122.769997,73.900002,101.459999,41.650002
2015-07-28,40.450001,41.169998,170.300003,123.379997,74.589996,101.620003,42.93
2015-07-29,40.400002,40.73,173.059998,122.989998,77.0,102.0,43.889999
2015-07-30,40.970001,40.27,172.539993,122.370003,72.639999,103.019997,43.389999
2015-07-31,40.950001,40.099998,174.210007,121.300003,72.610001,101.889999,42.130001
2015-08-03,41.0,41.709999,173.809998,118.440002,72.57,102.279999,40.970001
2015-08-04,40.619999,42.740002,175.100006,114.639999,72.220001,102.379997,40.650002
2015-08-05,40.720001,42.959999,175.270004,115.400002,70.699997,102.760002,40.380001
2015-08-06,40.119999,42.18,172.740005,115.129997,70.93,102.18,40.599998
2015-08-07,39.990002,41.490002,173.75,115.519997,71.370003,101.25,39.73
2015-08-10,40.470001,41.68,173.660004,119.720001,72.550003,103.190002,40.900002
2015-08-11,39.419998,42.700001,171.919998,113.489998,72.139999,102.529999,40.490002
2015-08-12,38.889999,42.52,172.0,115.239998,72.269997,103.25,40.990002
2015-08-13,38.560001,42.669998,187.789993,115.150002,72.300003,103.32,39.830002
2015-08-14,38.650002,42.880001,187.029999,115.959999,71.849998,103.169998,39.549999
2015-08-17,38.82,43.950001,184.690002,117.160004,72.940002,103.449997,39.509998
2015-08-18,39.02,43.630001,185.770004,116.5,72.379997,102.809998,39.73
2015-08-19,38.400002,43.529999,187.839996,115.010002,71.910004,102.349998,39.09
2015-08-20,37.509998,41.98,184.449997,112.650002,70.0,100.150002,38.419998
2015-08-21,36.23,39.75,177.539993,105.760002,69.330002,97.470001,37.209999
2015-08-24,34.68,37.619999,173.75,103.120003,66.690002,93.550003,37.25
2015-08-25,34.360001,37.5,171.220001,103.739998,66.559998,89.419998,37.349998
2015-08-26,35.619999,38.849998,171.460007,109.690002,69.919998,97.080002,39.029999
2015-08-27,36.639999,39.029999,176.229996,112.919998,71.110001,98.400002,41.360001
2015-08-28,36.509998,38.619999,176.479996,113.290001,71.580002,98.379997,41.650002
2015-08-31,36.310001,38.98,175.25,112.760002,70.660004,97.650002,42.330002
2015-09-01,34.75,39.200001,172.619995,107.720001,69.089996,95.800003,41.349998
2015-09-02,35.529999,41.509998,175.25,112.339996,70.919998,97.209999,40.860001
2015-09-03,35.75,40.889999,173.240005,110.370003,71.07,96.970001,40.970001
2015-09-04,35.060001,40.599998,172.130005,109.269997,70.019997,95.75,40.439999
2015-09-08,36.209999,40.799999,175.320007,112.309998,72.419998,95.25,40.619999
2015-09-09,35.540001,41.0,174.919998,110.150002,71.190002,93.239998,38.799999
2015-09-10,35.860001,41.209999,174.880005,112.57,72.269997,93.760002,39.25
2015-09-11,35.959999,42.150002,174.839996,114.209999,73.010002,92.489998,38.639999
2015-09-14,35.549999,42.290001,175.0,115.309998,72.989998,90.139999,38.57
2015-09-15,36.150002,42.639999,176.850006,116.279999,72.239998,90.879997,38.68
2015-09-16,36.52,43.060001,178.589996,116.410004,72.790001,90.389999,40.0
2015-09-17,36.400002,43.990002,178.279999,113.919998,72.160004,90.099998,39.57
2015-09-18,35.740002,43.490002,173.699997,113.449997,69.68,88.099998,38.049999
2015-09-21,35.689999,43.23,174.75,115.209999,70.220001,87.669998,37.330002
2015-09-22,35.049999,41.189999,174.440002,113.400002,68.050003,86.5,37.48
2015-09-23,34.950001,41.240002,175.869995,114.32,67.720001,84.379997,37.080002
2015-09-24,34.549999,40.25,174.800003,115.0,68.199997,83.949997,36.919998
2015-09-25,34.450001,40.240002,176.839996,114.709999,68.5,84.510002,37.450001
2015-09-28,33.369999,39.080002,171.399994,112.440002,66.169998,83.110001,36.720001
2015-09-29,33.740002,39.18,170.529999,109.059998,65.440002,83.599998,37.080002
2015-09-30,34.330002,38.830002,189.529999,110.300003,68.199997,85.339996,37.650002
2015-10-01,33.740002,39.200001,192.039993,109.580002,70.110001,85.779999,36.049999
2015-10-02,34.669998,38.630001,191.690002,110.379997,71.459999,87.010002,38.049999
2015-10-05,35.34,40.189999,191.169998,110.779999,72.760002,87.709999,39.900002
2015-10-06,34.900002,38.130001,191.100006,111.309998,71.910004,88.080002,40.689999
2015-10-07,35.540001,39.310001,190.350006,110.779999,74.169998,88.059998,40.470001
2015-10-08,36.009998,39.740002,187.350006,109.5,76.559998,89.25,40.77
2015-10-09,36.23,42.419998,189.520004,112.120003,76.470001,89.699997,40.799999
2015-10-12,35.990002,43.84,191.279999,111.599998,76.410004,89.540001,39.25
2015-10-13,35.630001,43.41,190.850006,111.790001,75.279999,89.18,38.669998
2015-10-14,35.049999,43.799999,187.070007,110.209999,74.169998,90.239998,39.400002
2015-10-15,35.580002,44.459999,190.550003,111.860001,74.839996,90.690002,39.66
2015-10-16,35.779999,43.709999,190.800003,111.040001,73.830002,89.970001,39.400002
2015-10-19,36.23,44.450001,191.399994,111.730003,73.379997,90.830002,38.98
2015-10-20,36.32,44.790001,193.589996,113.769997,74.889999,91.199997,39.419998
2015-10-21,35.900002,44.310001,192.149994,113.760002,73.849998,91.620003,39.200001
2015-10-22,36.09,45.990002,191.869995,115.5,76.870003,91.279999,38.98
2015-10-23,37.110001,45.669998,191.940002,119.080002,75.300003,91.360001,38.810001
2015-10-26,36.830002,46.470001,192.449997,115.279999,76.610001,91.339996,37.540001
2015-10-27,37.049999,46.459999,193.270004,114.550003,77.989998,91.410004,35.950001
2015-10-28,37.52,45.860001,194.279999,119.269997,76.889999,92.510002,36.720001
2015-10-29,37.700001,45.860001,197.479996,120.529999,76.980003,93.730003,36.439999
2015-10-30,37.759998,46.220001,198.429993,119.5,76.779999,93.220001,37.639999
2015-11-02,38.59,46.470001,200.380005,121.18,77.459999,93.150002,38.849998
2015-11-03,38.27,46.5,198.699997,122.57,76.709999,95.650002,39.939999
2015-11-04,38.34,45.630001,199.339996,122.0,77.019997,94.900002,39.889999
2015-11-05,38.299999,45.599998,200.339996,120.919998,76.720001,93.959999,39.5
2015-11-06,38.139999,45.34,198.720001,121.059998,76.68,93.489998,39.790001
2015-11-09,37.919998,44.650002,194.899994,120.57,75.760002,94.269997,38.93
2015-11-10,37.98,44.490002,194.110001,116.769997,76.519997,92.860001,38.82
2015-11-11,37.66,44.389999,194.669998,116.110001,75.459999,93.529999,37.77
2015-11-12,37.490002,43.900002,164.639999,115.720001,74.519997,92.879997,37.450001
2015-11-13,36.77,43.450001,161.619995,112.339996,72.739998,93.779999,37.330002
2015-11-16,37.330002,42.830002,164.220001,114.18,73.720001,95.339996,37.77
2015-11-17,38.380001,42.299999,164.089996,113.690002,72.769997,94.410004,37.040001
2015-11-18,39.34,41.75,164.440002,117.290001,72.230003,96.129997,38.34
2015-11-19,38.5,42.299999,162.369995,118.779999,72.57,95.830002,37.599998
2015-11-20,39.279999,42.200001,162.820007,119.300003,72.309998,96.089996,37.259998
2015-11-23,40.029999,42.299999,162.619995,117.75,72.400002,95.269997,37.330002
2015-11-24,40.669998,41.23,163.190002,118.879997,70.980003,95.559998,38.610001
2015-11-25,41.34,41.310001,164.300003,118.029999,71.839996,95.599998,38.080002
2015-11-27,41.970001,41.689999,164.839996,117.809998,71.480003,95.43,37.349998
2015-11-30,41.82,41.259998,162.729996,118.300003,70.910004,95.160004,37.34
2015-12-01,41.060001,43.259998,162.339996,117.339996,72.260002,97.309998,37.720001
2015-12-02,40.419998,43.82,157.929993,116.279999,71.690002,97.110001,37.080002
2015-12-03,40.150002,43.27,154.779999,115.199997,68.779999,96.550003,37.049999
2015-12-04,41.099998,44.970001,155.830002,119.029999,71.040001,97.849998,36.59
2015-12-07,40.700001,45.779999,151.220001,118.279999,69.5,97.669998,34.639999
2015-12-08,41.169998,44.549999,149.880005,118.230003,69.580002,96.760002,33.5
2015-12-09,40.98,43.650002,153.210007,115.620003,68.019997,96.610001,33.849998
2015-12-10,41.25,44.09,151.759995,116.169998,68.230003,96.089996,33.799999
2015-12-11,40.189999,42.09,148.850006,113.18,66.849998,93.629997,33.290001
2015-12-14,40.25,41.77,147.610001,112.480003,66.43,93.75,33.560001
2015-12-15,40.810001,42.599998,156.169998,110.489998,66.620003,95.620003,34.66
2015-12-16,41.43,43.200001,160.820007,111.339996,67.160004,97.089996,34.32
2015-12-17,40.779999,42.459999,153.070007,108.980003,66.029999,95.739998,33.669998
2015-12-18,40.099998,41.09,149.570007,106.029999,65.110001,94.839996,33.27
2015-12-21,40.830002,42.400002,149.649994,107.330002,65.169998,95.43,33.900002
2015-12-22,41.220001,42.900002,147.830002,107.230003,68.489998,97.309998,34.34
2015-12-23,41.77,43.290001,149.059998,108.610001,68.849998,99.57,35.330002
2015-12-24,42.139999,43.810001,149.130005,108.029999,68.769997,99.269997,34.799999
2015-12-28,41.779999,43.23,150.550003,106.82,68.849998,98.860001,34.150002
2015-12-29,42.360001,43.5,152.199997,108.739998,68.75,99.279999,34.240002
2015-12-30,42.169998,42.799999,151.399994,107.32,68.019997,98.889999,33.740002
2015-12-31,41.810001,42.349998,150.509995,105.260002,67.040001,98.519997,33.490002
2016-01-04,40.689999,40.91,152.240005,105.349998,65.379997,97.790001,34.610001
2016-01-05,40.549999,40.52,151.199997,102.709999,65.589996,97.279999,33.619999
2016-01-06,40.73,41.23,147.199997,100.699997,63.619999,95.209999,31.34
2016-01-07,39.0,40.450001,148.830002,96.449997,61.82,93.580002,30.74
2016-01-08,38.59,40.369999,145.559998,96.959999,62.650002,92.790001,29.940001
2016-01-11,37.939999,41.080002,147.050003,98.529999,63.16,92.279999,29.950001
2016-01-12,38.189999,42.0,148.070007,99.959999,64.32,92.519997,30.43
2016-01-13,36.860001,40.099998,142.160004,97.389999,60.27,91.190002,29.08
2016-01-14,37.610001,40.549999,141.320007,99.519997,60.740002,92.150002,30.51
2016-01-15,37.110001,38.759998,144.289993,97.129997,59.549999,90.870003,29.950001
2016-01-19,37.200001,38.860001,144.619995,96.660004,58.380001,90.860001,29.530001
2016-01-20,37.259998,39.060001,143.389999,96.790001,59.810001,89.809998,29.719999
2016-01-21,37.23,39.790001,143.800003,96.300003,61.650002,91.129997,30.67
2016-01-22,37.98,40.16,144.429993,101.419998,62.459999,91.870003,31.23
2016-01-25,37.610001,38.880001,144.720001,99.440002,60.119999,87.32,29.690001
2016-01-26,37.509998,39.639999,151.470001,99.989998,61.939999,88.5,30.43
2016-01-27,37.049999,39.689999,151.520004,93.419998,60.639999,87.610001,31.1
2016-01-28,36.110001,38.139999,148.559998,94.089996,59.209999,87.800003,31.059999
2016-01-29,37.650002,38.990002,152.050003,97.339996,61.279999,90.599998,32.540001
2016-02-01,37.689999,39.380001,154.889999,96.43,61.419998,90.129997,31.99
2016-02-02,37.07,37.029999,151.860001,94.480003,59.07,87.360001,30.67
2016-02-03,37.189999,37.509998,147.940002,96.349998,59.389999,89.5,28.0
2016-02-04,37.419998,38.209999,147.850006,96.599998,60.709999,95.32,28.58
2016-02-05,36.040001,36.75,143.940002,94.019997,60.009998,94.580002,28.469999
2016-02-08,34.799999,35.549999,141.449997,95.010002,59.439999,91.25,28.4
2016-02-09,35.369999,36.189999,141.5,94.989998,60.77,91.699997,27.559999
2016-02-10,35.849998,37.119999,138.570007,94.269997,61.380001,87.580002,26.690001
2016-02-11,35.330002,36.490002,138.410004,93.699997,61.59,85.690002,26.34
2016-02-12,36.220001,37.82,140.770004,93.989998,63.799999,87.029999,27.549999
2016-02-16,37.080002,38.610001,146.0,96.639999,65.059998,87.940002,28.059999
2016-02-17,37.869999,39.34,143.410004,98.120003,66.68,89.639999,29.110001
2016-02-18,37.189999,39.540001,143.320007,96.260002,64.940002,89.919998,29.35
2016-02-19,37.439999,39.759998,143.630005,96.040001,65.709999,88.519997,29.299999
2016-02-22,38.029999,40.84,147.869995,96.879997,66.790001,89.470001,29.4
2016-02-23,37.169998,40.380001,147.550003,94.690002,66.269997,87.959999,28.65
2016-02-24,37.48,40.66,150.419998,96.099998,67.029999,88.57,28.24
2016-02-25,37.630001,41.360001,150.080002,96.760002,68.300003,89.839996,27.66
2016-02-26,37.59,40.869999,150.050003,96.910004,68.150002,90.580002,28.809999
2016-02-29,37.349998,41.0,148.440002,96.690002,68.150002,89.989998,29.27
2016-03-01,38.59,41.830002,153.350006,100.529999,68.93,92.489998,29.51
2016-03-02,39.040001,41.59,152.169998,100.75,68.830002,85.300003,30.5
2016-03-03,39.200001,41.880001,153.880005,101.5,68.68,84.940002,31.76
2016-03-04,39.34,41.630001,152.369995,103.010002,68.980003,85.889999,32.5
2016-03-07,39.43,42.130001,151.520004,101.870003,69.540001,88.480003,34.93
2016-03-08,38.09,40.77,149.679993,101.029999,68.410004,88.870003,31.5
2016-03-09,38.130001,41.650002,153.770004,101.120003,68.589996,88.720001,31.379999
2016-03-10,37.98,41.630001,156.149994,101.169998,67.959999,88.989998,31.5
2016-03-11,39.23,42.470001,158.570007,102.260002,68.889999,90.949997,33.389999
2016-03-14,39.02,42.59,159.339996,102.519997,70.93,89.900002,33.439999
2016-03-15,38.290001,42.110001,158.580002,104.580002,70.410004,89.169998,33.110001
2016-03-16,38.98,42.310001,158.960007,105.970001,71.239998,90.709999,33.060001
2016-03-17,39.290001,42.099998,157.940002,105.800003,71.800003,92.919998,33.990002
2016-03-18,40.189999,43.439999,157.470001,105.919998,73.160004,93.010002,32.580002
2016-03-21,39.650002,43.470001,158.610001,105.910004,72.300003,91.309998,32.57
2016-03-22,39.880001,42.759998,158.190002,106.720001,70.919998,90.379997,32.02
2016-03-23,39.470001,41.919998,161.089996,106.129997,69.599998,90.07,31.379999
2016-03-24,39.43,40.5,161.820007,105.669998,68.639999,90.099998,31.15
2016-03-28,39.52,40.91,161.759995,105.190002,71.339996,90.629997,31.49
2016-03-29,40.16,41.349998,163.029999,107.68,70.699997,90.660004,31.32
2016-03-30,40.119999,41.380001,163.789993,109.559998,71.550003,91.089996,31.1
2016-03-31,39.849998,41.009998,160.339996,108.989998,71.18,87.739998,31.1
2016-04-01,40.310001,39.52,160.419998,109.989998,67.129997,87.870003,29.530001
2016-04-04,40.009998,39.369999,159.229996,111.120003,66.360001,87.199997,29.59
2016-04-05,39.259998,38.93,160.470001,109.809998,65.839996,86.639999,29.030001
2016-04-06,40.240002,38.900002,159.880005,110.959999,66.139999,87.0,29.219999
2016-04-07,39.470001,38.360001,155.830002,108.540001,65.529999,86.099998,28.57
2016-04-08,39.540001,38.5,156.110001,108.660004,66.57,86.629997,29.110001
2016-04-11,39.41,38.73,154.770004,109.019997,67.120003,86.769997,27.32
2016-04-12,39.75,39.189999,156.5,110.440002,67.339996,87.419998,27.83
2016-04-13,40.689999,39.939999,160.490005,112.040001,67.629997,89.739998,29.209999
2016-04-14,40.779999,41.169998,160.940002,112.099998,67.839996,88.949997,28.809999
2016-04-15,40.91,40.91,161.190002,109.849998,67.919998,88.370003,27.68
2016-04-18,41.310001,40.919998,160.940002,107.480003,67.540001,88.959999,28.26
2016-04-19,41.400002,41.34,160.789993,106.910004,67.809998,93.269997,29.219999
2016-04-20,41.52,41.259998,158.389999,107.129997,67.860001,93.400002,28.700001
2016-04-21,41.93,40.009998,157.130005,105.970001,68.230003,94.110001,28.549999
2016-04-22,41.799999,38.209999,158.399994,105.68,66.540001,94.080002,29.27
2016-04-25,41.630001,37.0,157.389999,105.080002,66.980003,94.080002,29.32
2016-04-26,41.32,36.919998,158.279999,104.349998,67.0,93.900002,29.370001
2016-04-27,41.580002,36.709999,159.270004,97.82,68.68,94.0,31.700001
2016-04-28,41.18,35.970001,155.869995,94.830002,69.239998,94.269997,33.099998
2016-04-29,40.919998,34.689999,156.100006,93.739998,70.089996,93.68,36.040001
2016-05-02,41.709999,34.43,155.460007,93.639999,70.040001,95.650002,34.77
2016-05-03,41.240002,34.580002,156.009995,95.18,70.099998,93.870003,34.82
2016-05-04,40.52,33.209999,155.839996,94.190002,69.230003,91.650002,33.470001
2016-05-05,40.959999,32.810001,148.740005,93.239998,69.269997,89.660004,33.290001
2016-05-06,41.43,33.029999,150.520004,92.720001,69.220001,89.75,33.459999
2016-05-09,41.330002,32.939999,151.529999,92.790001,69.129997,89.029999,31.42
2016-05-10,42.0,33.77,152.289993,93.419998,70.459999,91.18,31.76
2016-05-11,42.459999,32.860001,148.130005,92.510002,68.919998,90.339996,32.360001
2016-05-12,42.73,31.33,150.0,90.339996,67.970001,97.919998,31.950001
