,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
618,0.15,0.06,0.01,0.02,0.03,0.02,0.1,0.02,0.01,0.07,0.01,0.03,0.1,0.02,0.03,0.01,0.02,0.01,0.03,0.01,0.03,0.03,0.03,0.04,0.11,0.209175506113,0.0055950448738,37.385849592
619,0.01,0.04,0.01,0.01,0.01,0.02,0.04,0.13,0.04,0.02,0.04,0.01,0.04,0.03,0.01,0.13,0.01,0.04,0.17,0.02,0.02,0.05,0.03,0.02,0.05,0.132002092603,0.00643125791813,20.5250814511
620,0.01,0.04,0.01,0.05,0.07,0.02,0.06,0.01,0.08,0.02,0.02,0.04,0.09,0.07,0.06,0.03,0.07,0.02,0.02,0.02,0.03,0.05,0.01,0.03,0.07,0.0888784206056,0.00591665867738,15.0217251749
621,0.05,0.1,0.05,0.04,0.02,0.02,0.08,0.01,0.03,0.03,0.02,0.05,0.1,0.01,0.04,0.15,0.01,0.01,0.01,0.03,0.01,0.04,0.03,0.01,0.05,0.127320576449,0.00627477355734,20.2908639309
622,0.06,0.01,0.02,0.01,0.02,0.01,0.02,0.11,0.01,0.07,0.02,0.01,0.01,0.02,0.16,0.12,0.02,0.07,0.01,0.02,0.01,0.02,0.02,0.06,0.09,0.118125469082,0.00606671202382,19.4710855926
623,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.04,0.04,0.1,0.05,0.06,0.07,0.06,0.01,0.06,0.01,0.02,0.01,0.01,0.06,0.03,0.06,0.14,0.104152537074,0.00590946852058,17.6246876874
624,0.03,0.03,0.1,0.02,0.02,0.06,0.05,0.06,0.01,0.06,0.04,0.02,0.02,0.06,0.02,0.03,0.01,0.09,0.01,0.03,0.01,0.02,0.07,0.03,0.1,0.152009163949,0.00568977003181,26.7162228174
625,0.01,0.02,0.06,0.03,0.04,0.03,0.05,0.04,0.02,0.05,0.01,0.09,0.07,0.03,0.08,0.01,0.06,0.04,0.08,0.01,0.07,0.01,0.04,0.03,0.02,0.110948645895,0.00553369561679,20.0496473927
626,0.03,0.04,0.05,0.01,0.01,0.06,0.02,0.1,0.02,0.02,0.01,0.05,0.09,0.02,0.02,0.03,0.04,0.01,0.02,0.05,0.01,0.08,0.02,0.17,0.02,0.12760138132,0.00659633478999,19.3442851799
627,0.04,0.01,0.09,0.03,0.01,0.13,0.02,0.04,0.01,0.01,0.03,0.01,0.03,0.01,0.01,0.03,0.12,0.02,0.03,0.11,0.01,0.05,0.04,0.02,0.09,0.0955314941471,0.00597372899652,15.991936394
628,0.05,0.02,0.05,0.09,0.05,0.02,0.03,0.07,0.12,0.03,0.02,0.01,0.01,0.02,0.01,0.03,0.05,0.04,0.02,0.06,0.04,0.07,0.01,0.03,0.05,0.109489064545,0.00572957436065,19.1094586881
629,0.12,0.1,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.07,0.05,0.05,0.02,0.02,0.01,0.04,0.02,0.04,0.01,0.04,0.01,0.03,0.03,0.01,0.16,0.176116996853,0.00563516602523,31.2532046198
630,0.05,0.01,0.01,0.1,0.05,0.06,0.03,0.05,0.02,0.01,0.01,0.01,0.14,0.07,0.01,0.04,0.04,0.01,0.05,0.02,0.03,0.01,0.06,0.02,0.09,0.165687686395,0.00602309530995,27.5087273019
631,0.02,0.03,0.11,0.05,0.01,0.02,0.07,0.03,0.05,0.08,0.01,0.01,0.07,0.02,0.02,0.06,0.06,0.01,0.01,0.02,0.05,0.05,0.1,0.03,0.01,0.104824305485,0.00596620877204,17.5696676885
632,0.06,0.02,0.01,0.08,0.04,0.02,0.02,0.01,0.04,0.01,0.02,0.19,0.06,0.06,0.03,0.02,0.06,0.01,0.01,0.03,0.08,0.04,0.02,0.04,0.02,0.14406094017,0.00588604938536,24.4749798614
633,0.01,0.04,0.02,0.11,0.04,0.01,0.02,0.04,0.03,0.02,0.02,0.08,0.21,0.02,0.02,0.07,0.04,0.01,0.02,0.07,0.02,0.02,0.01,0.02,0.03,0.10916609588,0.0065498157297,16.6670484156
634,0.06,0.07,0.01,0.04,0.02,0.01,0.01,0.06,0.05,0.04,0.01,0.04,0.01,0.01,0.07,0.01,0.02,0.01,0.13,0.06,0.11,0.01,0.03,0.08,0.03,0.139131293973,0.00541774552274,25.6806624433
635,0.09,0.04,0.01,0.04,0.06,0.11,0.06,0.02,0.02,0.02,0.02,0.07,0.03,0.08,0.02,0.02,0.01,0.01,0.04,0.03,0.03,0.02,0.02,0.06,0.07,0.19960711122,0.00571498208473,34.9269880922
636,0.01,0.01,0.05,0.13,0.08,0.02,0.01,0.06,0.08,0.04,0.01,0.01,0.01,0.05,0.07,0.03,0.03,0.01,0.01,0.08,0.04,0.02,0.1,0.03,0.01,0.0975281555483,0.00574007945382,16.9907326777
637,0.04,0.04,0.02,0.04,0.06,0.07,0.04,0.03,0.12,0.02,0.03,0.06,0.02,0.01,0.03,0.01,0.01,0.03,0.1,0.08,0.03,0.01,0.01,0.01,0.08,0.124324815905,0.00520694754775,23.8767175518
638,0.02,0.11,0.03,0.1,0.04,0.03,0.03,0.05,0.05,0.04,0.01,0.02,0.06,0.11,0.02,0.04,0.01,0.02,0.01,0.05,0.06,0.03,0.02,0.01,0.03,0.152529013238,0.00617800142081,24.6890544124
639,0.05,0.12,0.03,0.08,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.04,0.03,0.08,0.03,0.09,0.08,0.03,0.1,0.03,0.01,0.02,0.04,0.02,0.01,0.153012734278,0.00621519062698,24.6191538541
640,0.02,0.07,0.04,0.06,0.01,0.02,0.01,0.02,0.03,0.04,0.03,0.02,0.02,0.06,0.01,0.04,0.01,0.01,0.01,0.17,0.06,0.05,0.03,0.06,0.1,0.0976906739186,0.00546074543973,17.8896223962
641,0.01,0.06,0.01,0.1,0.05,0.01,0.01,0.03,0.01,0.04,0.04,0.02,0.01,0.1,0.01,0.07,0.05,0.09,0.01,0.01,0.14,0.01,0.03,0.05,0.03,0.124217381665,0.00658441977919,18.8653496939
642,0.07,0.01,0.07,0.07,0.03,0.06,0.01,0.04,0.07,0.01,0.08,0.02,0.01,0.01,0.02,0.06,0.02,0.08,0.01,0.1,0.03,0.01,0.09,0.01,0.01,0.144561878945,0.00592865889574,24.3835716453
643,0.05,0.02,0.03,0.04,0.01,0.03,0.03,0.12,0.01,0.08,0.08,0.06,0.02,0.05,0.02,0.05,0.04,0.05,0.04,0.05,0.01,0.04,0.02,0.01,0.04,0.15184592549,0.00637909523053,23.8036774812
644,0.07,0.06,0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.05,0.04,0.04,0.05,0.17,0.04,0.06,0.02,0.01,0.01,0.06,0.01,0.15,0.02,0.137828693901,0.00673287488334,20.4710018066
645,0.06,0.01,0.01,0.09,0.01,0.04,0.1,0.01,0.01,0.05,0.02,0.09,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.12,0.02,0.03,0.1,0.09,0.14523721004,0.00553152094808,26.2562885332
646,0.08,0.09,0.03,0.02,0.01,0.04,0.02,0.03,0.06,0.01,0.05,0.02,0.04,0.03,0.03,0.01,0.01,0.03,0.17,0.02,0.1,0.02,0.03,0.03,0.02,0.183964884256,0.00558660109205,32.9296617433
647,0.1,0.01,0.01,0.09,0.01,0.03,0.01,0.02,0.01,0.01,0.13,0.08,0.01,0.01,0.03,0.01,0.01,0.02,0.07,0.01,0.24,0.03,0.02,0.02,0.01,0.168096473907,0.00624340434102,26.9238487091
648,0.01,0.08,0.02,0.02,0.01,0.01,0.03,0.01,0.02,0.08,0.01,0.03,0.03,0.02,0.03,0.01,0.03,0.07,0.02,0.07,0.15,0.02,0.01,0.15,0.06,0.0901688901768,0.00601810152491,14.9829460011
649,0.13,0.1,0.02,0.01,0.12,0.01,0.02,0.03,0.03,0.02,0.05,0.01,0.01,0.12,0.11,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.201983718402,0.00637405166905,31.6884344353
650,0.01,0.05,0.1,0.02,0.03,0.12,0.03,0.01,0.03,0.05,0.01,0.03,0.04,0.01,0.02,0.01,0.01,0.02,0.03,0.06,0.04,0.04,0.05,0.1,0.08,0.113757504464,0.00565572591634,20.113687641
651,0.13,0.05,0.09,0.02,0.02,0.02,0.02,0.04,0.06,0.06,0.06,0.01,0.06,0.05,0.02,0.05,0.01,0.02,0.01,0.05,0.04,0.01,0.06,0.01,0.03,0.205589901498,0.00636389454575,32.3056738323
652,0.01,0.04,0.01,0.01,0.02,0.14,0.01,0.01,0.08,0.09,0.03,0.01,0.06,0.03,0.05,0.1,0.02,0.01,0.05,0.03,0.01,0.07,0.07,0.01,0.03,0.110093537166,0.00604387895513,18.2157084851
653,0.02,0.02,0.02,0.04,0.05,0.06,0.04,0.01,0.05,0.06,0.07,0.01,0.14,0.03,0.04,0.04,0.03,0.01,0.04,0.03,0.05,0.05,0.04,0.04,0.01,0.111722031081,0.00629407534079,17.7503485472
654,0.01,0.04,0.03,0.02,0.05,0.1,0.03,0.03,0.16,0.07,0.03,0.04,0.01,0.02,0.01,0.01,0.01,0.02,0.05,0.04,0.14,0.01,0.02,0.04,0.01,0.109781948433,0.00608981705937,18.0271340441
655,0.01,0.04,0.08,0.01,0.12,0.04,0.04,0.03,0.02,0.02,0.05,0.01,0.07,0.05,0.08,0.03,0.06,0.04,0.02,0.04,0.01,0.06,0.01,0.05,0.01,0.0844609754604,0.00624861028484,13.5167615854
656,0.07,0.02,0.02,0.01,0.03,0.02,0.02,0.04,0.01,0.02,0.12,0.09,0.02,0.07,0.07,0.01,0.01,0.05,0.11,0.02,0.03,0.04,0.06,0.01,0.03,0.175174162522,0.00584275611297,29.9814264253
657,0.07,0.12,0.01,0.03,0.08,0.01,0.01,0.03,0.01,0.04,0.03,0.06,0.03,0.05,0.04,0.01,0.01,0.03,0.04,0.03,0.04,0.04,0.09,0.01,0.08,0.159459866382,0.00576355885586,27.6669103881
658,0.02,0.03,0.07,0.01,0.03,0.01,0.03,0.07,0.03,0.05,0.03,0.03,0.03,0.01,0.02,0.17,0.14,0.03,0.01,0.04,0.05,0.02,0.02,0.04,0.01,0.0610293059757,0.00756416722579,8.06821215793
659,0.18,0.05,0.13,0.07,0.03,0.01,0.02,0.09,0.01,0.01,0.07,0.05,0.01,0.03,0.04,0.01,0.02,0.01,0.01,0.01,0.05,0.02,0.05,0.01,0.01,0.24678745129,0.00653897640673,37.7409912408
660,0.01,0.01,0.03,0.04,0.01,0.06,0.03,0.03,0.03,0.06,0.05,0.04,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.13,0.07,0.18,0.02,0.101565828458,0.00641027295488,15.8442283462
661,0.02,0.02,0.06,0.02,0.01,0.03,0.1,0.11,0.02,0.03,0.02,0.02,0.07,0.01,0.01,0.03,0.01,0.03,0.03,0.07,0.01,0.06,0.05,0.06,0.1,0.118341857627,0.00564700205213,20.9565813036
662,0.03,0.04,0.06,0.02,0.08,0.02,0.12,0.01,0.01,0.01,0.01,0.02,0.03,0.12,0.01,0.06,0.01,0.01,0.08,0.03,0.02,0.01,0.15,0.01,0.03,0.166403561402,0.00594309031434,27.9995006976
663,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.05,0.01,0.01,0.02,0.04,0.22,0.06,0.04,0.09,0.06,0.02,0.01,0.07,0.01,0.04,0.03,0.0870500754353,0.00505772838521,17.2112989875
664,0.12,0.02,0.03,0.04,0.05,0.03,0.01,0.01,0.05,0.05,0.05,0.02,0.07,0.01,0.01,0.02,0.01,0.03,0.09,0.01,0.07,0.06,0.08,0.05,0.01,0.190078079821,0.00586549058089,32.4061691344
665,0.09,0.01,0.08,0.01,0.01,0.13,0.03,0.01,0.09,0.02,0.02,0.04,0.01,0.04,0.01,0.05,0.05,0.1,0.01,0.05,0.06,0.02,0.02,0.02,0.02,0.172877786441,0.00582596929118,29.6736521944
666,0.01,0.05,0.03,0.08,0.03,0.05,0.05,0.02,0.01,0.03,0.02,0.04,0.01,0.07,0.06,0.01,0.01,0.04,0.11,0.04,0.02,0.14,0.01,0.04,0.02,0.121724836771,0.00490845078785,24.7990337547
667,0.04,0.03,0.06,0.01,0.01,0.04,0.01,0.07,0.05,0.04,0.03,0.03,0.02,0.01,0.02,0.02,0.07,0.26,0.02,0.01,0.04,0.04,0.04,0.02,0.01,0.137244702043,0.00583875302793,23.5058241694
668,0.14,0.06,0.02,0.01,0.01,0.02,0.01,0.06,0.05,0.04,0.14,0.05,0.01,0.02,0.03,0.02,0.11,0.05,0.02,0.04,0.01,0.01,0.03,0.02,0.02,0.175049482348,0.00676276964928,25.8842887495
669,0.02,0.05,0.03,0.13,0.01,0.1,0.02,0.13,0.01,0.01,0.01,0.01,0.04,0.05,0.03,0.02,0.01,0.01,0.01,0.03,0.04,0.02,0.02,0.16,0.03,0.160831909594,0.00654225245311,24.5835682353
670,0.05,0.06,0.03,0.02,0.04,0.04,0.11,0.06,0.02,0.04,0.02,0.02,0.01,0.03,0.11,0.02,0.01,0.04,0.07,0.03,0.11,0.01,0.01,0.02,0.02,0.13868120137,0.00541387329065,25.6158934508
671,0.01,0.09,0.05,0.01,0.12,0.01,0.01,0.05,0.03,0.01,0.02,0.02,0.01,0.03,0.08,0.04,0.04,0.06,0.02,0.1,0.05,0.02,0.04,0.06,0.02,0.0757399570644,0.0060898832647,12.4370129561
672,0.02,0.04,0.01,0.05,0.04,0.02,0.03,0.03,0.04,0.01,0.02,0.01,0.09,0.03,0.06,0.07,0.11,0.05,0.04,0.07,0.04,0.04,0.02,0.02,0.04,0.0735695573619,0.00628750055245,11.700922608
673,0.03,0.07,0.04,0.03,0.01,0.06,0.05,0.06,0.04,0.02,0.01,0.07,0.11,0.06,0.03,0.02,0.02,0.05,0.03,0.03,0.01,0.03,0.02,0.05,0.05,0.15932388362,0.00568472415779,28.0266692275
674,0.02,0.04,0.03,0.1,0.03,0.04,0.06,0.04,0.02,0.1,0.08,0.04,0.03,0.04,0.04,0.02,0.06,0.05,0.01,0.01,0.02,0.02,0.07,0.01,0.02,0.121958997372,0.00594239270833,20.5235505895
675,0.01,0.06,0.09,0.08,0.01,0.01,0.01,0.07,0.01,0.03,0.01,0.09,0.02,0.03,0.01,0.02,0.03,0.01,0.02,0.13,0.01,0.14,0.02,0.03,0.05,0.0900608585272,0.00530564424372,16.9745377546
676,0.01,0.02,0.02,0.02,0.01,0.1,0.03,0.02,0.13,0.02,0.06,0.1,0.05,0.03,0.01,0.01,0.07,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.11,0.0996055795135,0.00584898905316,17.0295376873
677,0.02,0.07,0.03,0.04,0.03,0.04,0.01,0.06,0.01,0.02,0.01,0.02,0.02,0.03,0.01,0.01,0.03,0.07,0.01,0.03,0.06,0.16,0.06,0.14,0.01,0.109389272904,0.00588980881495,18.5726356051
678,0.11,0.02,0.02,0.14,0.01,0.05,0.02,0.02,0.04,0.01,0.02,0.04,0.05,0.03,0.06,0.02,0.03,0.02,0.11,0.06,0.04,0.03,0.03,0.01,0.01,0.190385521709,0.00510060262107,37.3260839656
679,0.01,0.02,0.07,0.03,0.09,0.01,0.07,0.01,0.01,0.01,0.05,0.07,0.01,0.01,0.07,0.14,0.03,0.04,0.05,0.02,0.01,0.02,0.06,0.01,0.08,0.0768327933606,0.00610495569876,12.5853154637
680,0.03,0.01,0.05,0.02,0.1,0.09,0.04,0.01,0.07,0.01,0.01,0.02,0.04,0.04,0.03,0.03,0.09,0.03,0.06,0.12,0.01,0.04,0.02,0.02,0.01,0.0898859295567,0.00593668226664,15.1407681125
681,0.03,0.02,0.05,0.02,0.03,0.05,0.06,0.04,0.03,0.01,0.03,0.02,0.06,0.09,0.11,0.02,0.02,0.04,0.02,0.04,0.01,0.09,0.06,0.03,0.02,0.131743503941,0.00534454758925,24.6500759401
682,0.01,0.02,0.01,0.08,0.02,0.02,0.04,0.03,0.05,0.01,0.01,0.06,0.05,0.01,0.08,0.02,0.01,0.09,0.05,0.12,0.02,0.02,0.01,0.04,0.12,0.0878627601609,0.00465205769655,18.886859513
683,0.04,0.04,0.08,0.08,0.02,0.01,0.05,0.1,0.07,0.07,0.06,0.02,0.06,0.02,0.03,0.02,0.01,0.02,0.07,0.02,0.01,0.02,0.04,0.01,0.03,0.151052490151,0.00601682619026,25.1050114087
684,0.04,0.06,0.01,0.03,0.06,0.04,0.06,0.02,0.02,0.02,0.02,0.07,0.05,0.02,0.01,0.04,0.03,0.03,0.04,0.04,0.08,0.04,0.04,0.01,0.12,0.116883246469,0.00555320446022,21.0478917724
685,0.05,0.05,0.01,0.02,0.01,0.02,0.01,0.01,0.05,0.09,0.04,0.04,0.02,0.01,0.01,0.04,0.02,0.11,0.03,0.11,0.03,0.05,0.07,0.01,0.09,0.11607683047,0.00525630314063,22.0833592287
686,0.02,0.05,0.09,0.13,0.05,0.02,0.09,0.01,0.04,0.03,0.01,0.06,0.03,0.03,0.01,0.04,0.03,0.01,0.01,0.05,0.05,0.02,0.01,0.08,0.03,0.113185449088,0.00572426514137,19.7729221643
687,0.01,0.01,0.02,0.02,0.01,0.03,0.15,0.05,0.01,0.09,0.03,0.02,0.01,0.03,0.01,0.01,0.05,0.07,0.01,0.08,0.04,0.07,0.03,0.07,0.07,0.0904790028284,0.00535602322436,16.8929444549
688,0.05,0.02,0.03,0.02,0.03,0.09,0.05,0.01,0.01,0.04,0.03,0.03,0.03,0.06,0.06,0.04,0.05,0.07,0.02,0.12,0.01,0.05,0.01,0.06,0.01,0.127392721688,0.00546009134248,23.3316099855
689,0.02,0.01,0.05,0.09,0.03,0.1,0.03,0.01,0.03,0.01,0.02,0.1,0.05,0.09,0.03,0.05,0.03,0.07,0.01,0.06,0.01,0.06,0.01,0.01,0.02,0.143254995636,0.00558902557342,25.6314797193
690,0.02,0.02,0.06,0.02,0.01,0.03,0.02,0.01,0.03,0.01,0.01,0.02,0.13,0.05,0.02,0.15,0.01,0.01,0.08,0.01,0.04,0.03,0.1,0.1,0.01,0.136930556485,0.0066966223783,20.4477046412
691,0.04,0.01,0.04,0.07,0.09,0.01,0.02,0.02,0.06,0.05,0.1,0.07,0.05,0.07,0.01,0.08,0.02,0.02,0.05,0.02,0.01,0.02,0.04,0.01,0.02,0.1393137337,0.00665588982736,20.9308953894
692,0.01,0.02,0.01,0.03,0.06,0.01,0.09,0.01,0.09,0.01,0.03,0.07,0.01,0.09,0.05,0.04,0.03,0.05,0.01,0.08,0.05,0.07,0.03,0.01,0.04,0.0925477807717,0.00553490933888,16.7207401432
693,0.04,0.08,0.05,0.06,0.01,0.01,0.02,0.01,0.06,0.11,0.02,0.02,0.03,0.03,0.03,0.06,0.02,0.01,0.03,0.03,0.03,0.05,0.15,0.03,0.01,0.131697850702,0.00582318416513,22.6161232356
694,0.09,0.01,0.02,0.14,0.01,0.07,0.05,0.02,0.04,0.01,0.02,0.03,0.01,0.06,0.01,0.02,0.04,0.06,0.04,0.04,0.01,0.04,0.05,0.03,0.08,0.184018865103,0.00514608434934,35.7590067732
695,0.12,0.01,0.04,0.02,0.02,0.1,0.24,0.01,0.02,0.06,0.03,0.01,0.02,0.01,0.03,0.01,0.06,0.02,0.02,0.03,0.03,0.01,0.03,0.01,0.04,0.180646116243,0.00547017775472,33.023810988
696,0.05,0.02,0.02,0.02,0.01,0.03,0.07,0.04,0.04,0.06,0.04,0.02,0.01,0.01,0.05,0.01,0.14,0.04,0.01,0.08,0.06,0.01,0.13,0.01,0.02,0.0889841148167,0.00611776456357,14.5452009295
697,0.12,0.05,0.01,0.08,0.02,0.03,0.06,0.04,0.04,0.01,0.02,0.02,0.02,0.08,0.03,0.01,0.04,0.02,0.06,0.06,0.03,0.01,0.01,0.04,0.09,0.200943247328,0.00536493050221,37.4549581295
698,0.03,0.03,0.02,0.01,0.06,0.09,0.09,0.03,0.09,0.04,0.01,0.09,0.03,0.07,0.01,0.07,0.01,0.01,0.01,0.04,0.02,0.01,0.05,0.01,0.07,0.142261168258,0.00592012025657,24.030114608
699,0.04,0.05,0.01,0.03,0.03,0.06,0.04,0.01,0.05,0.03,0.01,0.03,0.03,0.01,0.06,0.03,0.01,0.09,0.04,0.08,0.02,0.04,0.03,0.11,0.06,0.118345953917,0.0052242128329,22.6533561519
700,0.01,0.01,0.03,0.11,0.23,0.01,0.02,0.01,0.04,0.07,0.03,0.01,0.05,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.04,0.02,0.08,0.02,0.11,0.0751002496475,0.00671751779063,11.1797619282
701,0.08,0.01,0.01,0.01,0.01,0.07,0.07,0.11,0.02,0.02,0.01,0.01,0.14,0.02,0.04,0.03,0.03,0.03,0.01,0.01,0.08,0.03,0.1,0.02,0.03,0.179355732515,0.00614121226985,29.2052651226
702,0.04,0.05,0.05,0.01,0.01,0.04,0.04,0.02,0.01,0.1,0.03,0.04,0.05,0.01,0.01,0.08,0.03,0.11,0.04,0.02,0.04,0.05,0.05,0.02,0.05,0.131007480791,0.00578912177175,22.6299404221
703,0.06,0.02,0.01,0.01,0.05,0.02,0.19,0.07,0.02,0.09,0.01,0.03,0.03,0.02,0.02,0.07,0.04,0.05,0.02,0.03,0.03,0.03,0.04,0.03,0.01,0.138887815147,0.00583333349349,23.8093390857
704,0.03,0.01,0.09,0.09,0.03,0.01,0.05,0.01,0.07,0.02,0.16,0.06,0.02,0.01,0.02,0.02,0.08,0.03,0.02,0.03,0.04,0.05,0.02,0.02,0.01,0.0877944522306,0.00645903042352,13.5925125714
705,0.01,0.04,0.14,0.02,0.03,0.02,0.05,0.02,0.02,0.11,0.06,0.01,0.05,0.04,0.07,0.02,0.01,0.03,0.02,0.03,0.08,0.01,0.02,0.05,0.04,0.108929201402,0.00608556400509,17.8996065626
706,0.09,0.07,0.04,0.02,0.02,0.04,0.01,0.01,0.01,0.02,0.05,0.02,0.03,0.01,0.03,0.04,0.04,0.08,0.07,0.01,0.01,0.07,0.04,0.16,0.01,0.163154773523,0.00627400031561,26.0049036207
707,0.01,0.05,0.04,0.06,0.05,0.02,0.01,0.06,0.09,0.09,0.02,0.02,0.07,0.03,0.01,0.04,0.06,0.01,0.05,0.04,0.01,0.03,0.08,0.01,0.04,0.102721047238,0.00612178168622,16.7795998784
708,0.02,0.01,0.03,0.07,0.04,0.07,0.07,0.06,0.07,0.06,0.01,0.01,0.01,0.01,0.11,0.04,0.05,0.01,0.02,0.01,0.01,0.04,0.13,0.03,0.01,0.0999411017127,0.00540493907976,18.490699014
709,0.02,0.01,0.03,0.03,0.06,0.02,0.01,0.03,0.07,0.1,0.03,0.04,0.01,0.06,0.09,0.02,0.01,0.02,0.05,0.03,0.01,0.02,0.06,0.04,0.13,0.107506066862,0.00537052813052,20.0177830279
710,0.05,0.06,0.02,0.07,0.03,0.07,0.02,0.01,0.03,0.04,0.02,0.02,0.09,0.01,0.02,0.04,0.01,0.15,0.02,0.08,0.03,0.03,0.05,0.01,0.02,0.149209434984,0.00547587826135,27.2484938237
711,0.02,0.06,0.02,0.03,0.03,0.07,0.07,0.07,0.05,0.06,0.02,0.01,0.01,0.02,0.01,0.01,0.09,0.02,0.03,0.05,0.13,0.02,0.07,0.01,0.02,0.100278868923,0.00619685957972,16.1822077188
712,0.1,0.03,0.04,0.1,0.03,0.02,0.02,0.05,0.06,0.19,0.03,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.05,0.01,0.02,0.03,0.01,0.02,0.01,0.184055752612,0.00610110387568,30.1676149698
713,0.04,0.02,0.1,0.03,0.05,0.03,0.07,0.02,0.04,0.02,0.01,0.02,0.01,0.08,0.03,0.06,0.01,0.09,0.04,0.02,0.01,0.03,0.12,0.04,0.01,0.160531318151,0.00563178330242,28.5045268133
714,0.04,0.04,0.05,0.04,0.01,0.03,0.03,0.02,0.03,0.01,0.01,0.12,0.16,0.03,0.04,0.02,0.04,0.05,0.02,0.05,0.01,0.04,0.09,0.01,0.01,0.145587884744,0.0056717463504,25.668969617
715,0.01,0.01,0.05,0.01,0.03,0.07,0.02,0.09,0.03,0.07,0.09,0.09,0.06,0.04,0.04,0.09,0.01,0.01,0.03,0.01,0.01,0.02,0.02,0.07,0.02,0.130555590093,0.00702812543515,18.5761610685
716,0.08,0.01,0.05,0.06,0.02,0.02,0.01,0.02,0.01,0.03,0.06,0.05,0.04,0.05,0.07,0.03,0.01,0.03,0.01,0.04,0.01,0.03,0.05,0.15,0.06,0.160635310555,0.00618644683636,25.9656818856
717,0.03,0.05,0.09,0.02,0.07,0.05,0.07,0.01,0.04,0.02,0.03,0.02,0.01,0.02,0.05,0.05,0.03,0.08,0.01,0.06,0.03,0.02,0.08,0.05,0.01,0.110911840736,0.00568955603517,19.4939359152
718,0.01,0.01,0.04,0.03,0.03,0.01,0.01,0.05,0.05,0.06,0.08,0.01,0.07,0.01,0.03,0.04,0.03,0.07,0.2,0.02,0.03,0.04,0.02,0.01,0.04,0.114461655457,0.00571061829258,20.0436536979
719,0.01,0.03,0.02,0.01,0.03,0.11,0.06,0.05,0.01,0.01,0.19,0.1,0.03,0.03,0.01,0.04,0.02,0.03,0.02,0.08,0.03,0.01,0.01,0.03,0.03,0.1184034116,0.00693981822047,17.061457208
720,0.02,0.07,0.01,0.04,0.01,0.04,0.01,0.01,0.03,0.02,0.01,0.04,0.01,0.01,0.03,0.09,0.07,0.03,0.03,0.02,0.07,0.02,0.18,0.02,0.11,0.0930537324921,0.00595004643565,15.6391607189
721,0.03,0.04,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.05,0.02,0.09,0.03,0.03,0.03,0.09,0.22,0.01,0.05,0.01,0.03,0.08,0.03,0.170141727917,0.00546976536721,31.1058549124
722,0.01,0.05,0.03,0.01,0.09,0.04,0.02,0.01,0.11,0.1,0.03,0.03,0.01,0.01,0.03,0.05,0.11,0.03,0.09,0.02,0.04,0.05,0.01,0.01,0.01,0.0608278286379,0.00640563659013,9.49598494733
723,0.03,0.03,0.07,0.03,0.06,0.03,0.02,0.03,0.08,0.01,0.01,0.02,0.09,0.04,0.04,0.03,0.08,0.02,0.02,0.07,0.02,0.02,0.09,0.01,0.05,0.100689706299,0.00600970384366,16.7545205086
724,0.08,0.05,0.03,0.07,0.01,0.03,0.01,0.02,0.04,0.01,0.01,0.04,0.02,0.02,0.1,0.04,0.01,0.13,0.14,0.01,0.02,0.02,0.02,0.03,0.04,0.175533749328,0.00486930460607,36.0490385237
725,0.01,0.02,0.04,0.03,0.05,0.06,0.04,0.04,0.05,0.02,0.02,0.01,0.01,0.02,0.08,0.01,0.08,0.09,0.02,0.08,0.14,0.03,0.01,0.02,0.02,0.0686349455253,0.00574000178699,11.9573038602
726,0.07,0.01,0.08,0.01,0.01,0.02,0.05,0.03,0.02,0.09,0.05,0.05,0.06,0.09,0.01,0.01,0.02,0.03,0.01,0.07,0.03,0.11,0.03,0.01,0.03,0.161360028371,0.00582860502096,27.6841590383
727,0.09,0.14,0.02,0.01,0.01,0.04,0.06,0.02,0.07,0.06,0.01,0.04,0.02,0.07,0.04,0.01,0.01,0.02,0.04,0.02,0.06,0.06,0.01,0.02,0.05,0.183872557505,0.00562865908174,32.6672045393
728,0.05,0.06,0.04,0.02,0.05,0.04,0.05,0.01,0.05,0.05,0.01,0.05,0.01,0.11,0.01,0.07,0.03,0.02,0.06,0.02,0.01,0.02,0.02,0.1,0.04,0.165647722043,0.00618491478793,26.7825390846
