Date,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,px,sbac,stz,unp,wlk
2017-08-02,114.480003,109.129997,253.360001,118.760002,385.540009,40.009998,7.58,72.970001,12.05,169.300003,930.390015,99.550003,77.860001,44.830002,88.370003,103.489998,31.98,56.200001,2021.369995,130.600006,138.0,193.509995,102.330002,71.330002
2017-08-03,110.529999,107.879997,250.289993,119.790001,384.299988,39.700001,7.42,73.529999,11.7,168.589996,923.650024,99.559998,77.910004,44.549999,88.75,103.660004,31.559999,55.889999,2027.97998,130.320007,138.360001,193.039993,102.550003,69.43
2017-08-04,111.010002,108.389999,249.169998,120.029999,384.630005,39.599998,7.05,74.110001,11.85,169.619995,927.960022,99.239998,78.370003,44.0,88.779999,105.019997,31.790001,55.790001,2032.77002,130.149994,139.960007,193.820007,102.480003,69.970001
2017-08-07,109.489998,109.82,252.440002,119.529999,381.019989,39.610001,7.31,75.529999,11.75,171.979996,929.359985,98.459999,78.32,43.889999,89.120003,106.169998,31.860001,54.900002,2042.640015,130.220001,139.520004,194.970001,102.57,70.410004
2017-08-08,109.389999,108.349998,251.360001,118.82,389.75,39.919998,7.24,75.75,11.75,171.229996,926.789978,99.870003,77.209999,43.950001,88.730003,103.949997,31.549999,54.439999,2049.0,128.580002,138.220001,194.679993,103.059998,69.57
2017-08-09,109.18,107.449997,249.169998,117.639999,400.899994,40.630001,7.18,74.919998,11.75,171.179993,922.900024,102.769997,78.339996,43.009998,89.199997,101.349998,31.49,52.990002,1906.800049,128.860001,139.029999,195.389999,103.769997,70.239998
2017-08-10,106.129997,104.980003,240.710007,116.059998,398.679993,40.73,7.19,73.080002,11.7,167.399994,907.23999,101.82,77.010002,42.700001,87.599998,99.519997,30.51,52.209999,1849.619995,127.620003,139.020004,194.690002,102.690002,69.160004
2017-08-11,107.339996,108.010002,244.169998,115.82,394.48999,41.110001,7.25,73.5,11.7,168.080002,914.390015,101.639999,77.260002,43.240002,87.190002,99.400002,30.59,52.16,1854.170044,127.440002,138.270004,195.649994,103.57,69.339996
2017-08-14,109.32,108.900002,250.910004,116.410004,401.079987,41.900002,7.03,74.620003,12.2,170.75,922.669983,103.089996,77.720001,43.41,88.029999,100.07,30.99,52.310001,1873.949951,131.059998,140.490005,197.190002,104.730003,69.870003
2017-08-15,87.080002,109.800003,253.690002,117.029999,397.730011,41.5,6.86,73.440002,11.9,171.0,922.219971,101.580002,74.300003,43.43,87.949997,100.400002,31.59,51.889999,1860.839966,131.470001,141.300003,198.699997,104.849998,70.190002
2017-08-16,91.510002,110.489998,253.419998,117.75,400.779999,41.240002,6.65,74.440002,11.8,170.0,926.960022,102.470001,75.349998,43.27,87.660004,100.300003,31.299999,51.060001,1855.719971,133.589996,143.720001,198.570007,105.849998,71.029999
2017-08-17,92.849998,107.889999,246.949997,116.870003,393.359985,40.27,6.62,74.339996,11.75,166.910004,910.97998,100.370003,74.120003,42.299999,86.230003,97.839996,30.51,49.700001,1812.969971,131.789993,142.210007,197.080002,103.18,69.699997
2017-08-18,93.260002,108.559998,249.369995,116.300003,392.970001,40.52,6.81,74.25,11.7,167.410004,910.669983,100.139999,73.639999,42.080002,87.339996,98.029999,30.709999,50.110001,1810.0,132.300003,142.899994,197.880005,103.900002,70.279999
2017-08-21,95.190002,109.75,249.619995,116.760002,396.450012,40.799999,6.54,74.25,11.8,167.779999,906.659973,101.459999,73.849998,42.59,88.099998,99.080002,31.110001,49.450001,1801.540039,131.210007,144.059998,198.119995,104.309998,70.830002
2017-08-22,95.800003,111.010002,255.190002,116.889999,397.049988,41.349998,6.93,74.949997,12.0,169.639999,924.690002,101.800003,75.82,43.610001,88.769997,102.0,31.6,49.669998,1818.199951,132.75,145.589996,196.740005,106.209999,71.639999
2017-08-23,93.540001,110.650002,256.920013,116.089996,390.329987,40.650002,6.87,74.32,11.9,168.710007,927.0,100.190002,73.010002,43.299999,89.360001,100.43,31.32,50.169998,1813.02002,132.380005,146.229996,196.729996,105.040001,72.400002
2017-08-24,93.099998,110.610001,255.050003,115.870003,389.230011,40.139999,6.89,78.5,11.95,167.740005,921.280029,99.879997,72.610001,43.369999,89.510002,99.949997,31.549999,51.130001,1815.51001,132.149994,148.080002,196.880005,104.57,72.699997
2017-08-25,95.800003,114.970001,245.589996,116.489998,388.790009,40.200001,7.24,80.389999,12.0,166.320007,915.890015,99.260002,73.349998,43.389999,90.260002,100.660004,31.83,51.720001,1793.47998,132.419998,152.100006,198.320007,105.25,73.269997
2017-08-28,94.660004,111.480003,243.25,115.809998,389.230011,40.34,7.16,80.379997,11.9,167.240005,913.809998,99.349998,73.800003,43.34,90.32,100.709999,31.690001,52.52,1789.910034,132.080002,152.360001,197.880005,104.550003,74.839996
2017-08-29,95.120003,111.269997,241.729996,116.849998,388.820007,40.16,7.17,79.699997,11.95,168.050003,921.289978,99.050003,73.449997,43.450001,89.599998,100.230003,32.040001,51.43,1807.060059,130.880005,152.0,198.399994,104.970001,74.82
2017-08-30,96.809998,113.290001,246.020004,117.760002,393.369995,40.82,7.36,79.720001,12.0,169.919998,929.570007,100.459999,73.910004,44.150002,90.330002,103.639999,32.119999,52.330002,1813.0,130.639999,153.039993,199.539993,104.940002,76.360001
2017-08-31,97.900002,114.459999,252.070007,118.370003,398.540009,40.610001,7.8,79.639999,11.9,171.970001,939.330017,101.529999,73.889999,44.700001,90.589996,103.580002,32.959999,52.450001,1852.079956,131.539993,153.550003,200.100006,105.300003,76.910004
2017-09-01,98.059998,113.709999,252.729996,118.629997,392.480011,41.060001,7.74,81.059998,11.75,172.020004,937.340027,100.489998,74.650002,44.529999,90.25,103.800003,33.209999,54.279999,1850.819946,131.029999,150.899994,200.229996,105.470001,77.699997
2017-09-05,96.730003,113.769997,249.050003,118.839996,393.320007,40.669998,7.69,82.489998,11.85,170.720001,928.450012,101.510002,75.68,43.209999,89.389999,102.279999,33.139999,51.790001,1842.890015,130.300003,151.160004,201.089996,104.099998,76.639999
2017-09-06,95.610001,113.790001,249.380005,119.449997,402.5,41.169998,7.89,82.730003,11.75,172.089996,927.809998,103.550003,77.470001,43.299999,91.720001,101.800003,33.77,52.369999,1842.449951,131.770004,150.5,202.520004,105.010002,78.330002
2017-09-07,93.529999,114.050003,246.550003,121.209999,395.640015,38.599998,7.99,83.230003,11.85,173.210007,935.950012,102.550003,77.68,43.02,91.720001,101.760002,33.990002,52.630001,1845.369995,132.240005,150.649994,202.210007,105.489998,76.980003
2017-09-08,94.029999,114.440002,244.110001,121.489998,392.899994,38.209999,7.66,82.830002,11.85,170.949997,926.5,101.709999,78.559998,42.560001,91.599998,103.43,33.25,53.419998,1838.569946,132.460007,149.449997,202.389999,107.209999,76.580002
2017-09-11,94.400002,116.480003,247.740005,121.629997,381.01001,37.830002,7.47,83.400002,11.85,173.509995,929.080017,99.889999,77.5,42.720001,93.660004,104.629997,33.080002,53.75,1868.859985,135.009995,150.130005,203.699997,108.099998,77.449997
2017-09-12,97.260002,116.160004,247.139999,121.699997,381.570007,37.900002,8.12,83.980003,12.1,172.960007,932.070007,100.339996,78.660004,43.0,94.580002,105.080002,32.75,53.77,1868.640015,134.820007,149.740005,204.619995,108.480003,79.419998
2017-09-13,100.099998,116.18,246.240005,121.400002,385.130005,37.959999,8.3,84.410004,12.05,173.050003,935.090027,101.529999,77.860001,41.799999,94.169998,106.769997,32.59,53.209999,1871.170044,134.149994,149.149994,204.449997,108.660004,79.290001
2017-09-14,100.019997,115.470001,246.949997,121.739998,376.0,37.599998,8.42,83.459999,12.2,170.960007,925.109985,99.489998,78.459999,41.66,94.43,106.389999,32.060001,52.34,1845.290039,134.089996,148.770004,204.380005,110.860001,79.150002
2017-09-15,99.510002,114.129997,250.550003,120.860001,369.470001,36.93,8.51,83.480003,12.3,171.639999,920.289978,98.269997,77.989998,42.279999,95.169998,105.389999,31.92,52.959999,1843.199951,134.220001,149.990005,203.399994,113.400002,79.459999
2017-09-18,98.580002,113.839996,249.820007,120.169998,368.170013,37.110001,8.86,83.190002,12.5,170.009995,915.0,98.0,77.669998,42.0,95.580002,105.540001,31.68,53.580002,1854.180054,134.740005,150.529999,203.899994,112.029999,80.769997
2017-09-19,94.849998,113.080002,249.759995,120.080002,364.019989,37.299999,9.2,83.43,12.25,172.520004,921.809998,96.830002,77.489998,42.040001,96.559998,107.349998,32.560001,54.200001,1859.780029,136.509995,145.419998,202.330002,113.0,81.300003
2017-09-20,94.75,112.730003,242.910004,118.099998,367.01001,37.459999,9.9,83.419998,12.3,172.169998,931.580017,96.910004,77.910004,42.169998,96.050003,107.690002,33.080002,54.43,1866.209961,137.990005,146.080002,201.770004,115.0,81.169998
2017-09-21,93.68,112.290001,240.380005,116.980003,361.079987,37.470001,10.19,83.139999,12.45,171.110001,932.450012,95.260002,78.040001,42.18,95.790001,107.57,33.060001,54.369999,1866.349976,138.570007,145.009995,201.020004,115.440002,80.739998
