curr_date,ZION,ZBH,YUM,XRX,XYL,ZTS
2017-09-12,0.014041703721,0.00544043166447,-0.00809775033042,0.0230817281229,-0.000635238992612,0.00183828127816
2017-09-13,-0.00646210447902,-0.00463799813766,-0.000518349112825,-0.00243902753655,0.00127122199269,-0.00183490820077
2017-09-14,-0.00905921043111,0.000862874296434,0.000389044485507,0.00275060325797,0.0,-0.000459543511942
2017-09-15,0.0145334974215,-0.00448310047079,-0.0247538089811,-0.00518131167291,0.00460246007308,-0.000766329501916
2017-09-18,0.0157116454647,0.00718800524356,0.00611294352159,-0.0107230797916,0.0056872196791,0.0
2017-09-19,0.0102366016887,-0.0070507250497,0.000660454374065,0.00464538762257,0.00267046811184,-0.00644168741296
2017-09-20,0.0157622382346,0.00640803704699,0.00805175533126,0.0135635042237,0.00328997326367,-0.00463099729285
2017-09-21,0.005542008301,-0.0251767970725,0.00144035610422,0.00152071773784,-0.00171769204064,-0.00372216173749
2017-09-22,-0.00529104926607,0.0118521495109,-0.00666843593089,0.00607354288921,0.0128265290161,-0.00124523665147
2017-09-25,0.00731387427557,-0.000262229016395,-0.0265894955036,0.00362202320498,-0.00447877992278,-0.0076372501473
2017-09-26,0.00858083589481,0.00332252330185,-0.00743739043018,0.0138345362667,-0.0173751011073,-0.00533997189697
2017-09-27,0.0163612565445,0.0130718954248,-0.00408724784503,0.00711964835089,-0.00536785601516,-0.00189488388142
2017-09-28,0.00751232024039,-0.0050752344086,0.00547198373384,0.00474777433983,-0.00873014285714,0.00174024682392
2017-09-29,0.00660419698773,0.00652772759717,0.00265306122449,-0.0134377432535,0.00416329857224,0.00394819962097
