,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
110,0.11,0.06,0.02,0.05,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.05,0.06,0.02,0.03,0.04,0.01,0.06,0.02,0.04,0.08,0.02,0.09,0.167159467816,0.00526453785264,31.7519737715
111,0.01,0.01,0.04,0.07,0.02,0.06,0.02,0.01,0.03,0.04,0.04,0.05,0.02,0.11,0.01,0.01,0.02,0.08,0.04,0.01,0.01,0.15,0.09,0.04,0.01,0.132415527246,0.0054148759706,24.4540277497
112,0.02,0.02,0.06,0.01,0.01,0.11,0.02,0.02,0.03,0.01,0.02,0.02,0.04,0.02,0.09,0.04,0.07,0.05,0.09,0.06,0.09,0.01,0.05,0.01,0.03,0.0961019720775,0.00545158390109,17.6282661738
113,0.02,0.03,0.02,0.11,0.05,0.1,0.02,0.05,0.01,0.03,0.02,0.07,0.06,0.05,0.03,0.05,0.01,0.01,0.02,0.01,0.01,0.03,0.07,0.04,0.08,0.138806740857,0.00568519653939,24.4154691742
114,0.01,0.03,0.05,0.07,0.01,0.04,0.01,0.09,0.05,0.08,0.06,0.04,0.04,0.02,0.03,0.03,0.01,0.13,0.03,0.03,0.02,0.07,0.01,0.02,0.02,0.113924021906,0.005845210287,19.4901494235
115,0.03,0.05,0.01,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0.02,0.04,0.01,0.05,0.06,0.02,0.04,0.04,0.08,0.08,0.07,0.03,0.05,0.1,0.01,0.112834139833,0.00563833647284,20.0119557208
116,0.07,0.02,0.06,0.06,0.03,0.01,0.08,0.03,0.03,0.06,0.03,0.02,0.01,0.02,0.02,0.01,0.03,0.11,0.07,0.09,0.03,0.01,0.07,0.01,0.02,0.144229939975,0.00511953037579,28.1724942305
117,0.07,0.05,0.01,0.04,0.01,0.08,0.03,0.02,0.01,0.08,0.04,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.12,0.09,0.01,0.02,0.06,0.09,0.03,0.159999584855,0.00549565485617,29.1138343004
118,0.02,0.01,0.01,0.08,0.04,0.01,0.03,0.03,0.06,0.01,0.02,0.03,0.02,0.1,0.02,0.03,0.03,0.16,0.07,0.07,0.02,0.03,0.01,0.03,0.06,0.12990243304,0.00535800385291,24.2445576014
119,0.1,0.03,0.02,0.06,0.17,0.03,0.02,0.02,0.06,0.07,0.03,0.04,0.06,0.01,0.01,0.03,0.03,0.05,0.03,0.02,0.01,0.05,0.01,0.02,0.02,0.143396764642,0.00633247794677,22.6446528274
120,0.11,0.02,0.02,0.03,0.05,0.06,0.17,0.02,0.06,0.01,0.01,0.04,0.01,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.02,0.01,0.01,0.08,0.05,0.167816069539,0.00557087372724,30.123832949
121,0.04,0.01,0.02,0.02,0.01,0.02,0.07,0.01,0.01,0.12,0.05,0.03,0.01,0.1,0.03,0.02,0.02,0.11,0.05,0.07,0.1,0.01,0.01,0.04,0.02,0.144338831983,0.00570537720404,25.2987360556
122,0.01,0.01,0.07,0.01,0.1,0.02,0.03,0.01,0.06,0.1,0.05,0.03,0.04,0.08,0.02,0.02,0.02,0.02,0.03,0.07,0.01,0.15,0.01,0.02,0.01,0.0760776289082,0.00600313877409,12.672975217
123,0.08,0.01,0.04,0.08,0.06,0.02,0.05,0.01,0.02,0.1,0.01,0.03,0.01,0.06,0.01,0.01,0.01,0.02,0.04,0.11,0.01,0.03,0.04,0.02,0.12,0.143360336782,0.00517280905888,27.7142139116
124,0.01,0.01,0.06,0.07,0.01,0.04,0.1,0.04,0.11,0.02,0.05,0.01,0.02,0.01,0.07,0.01,0.01,0.01,0.02,0.06,0.15,0.01,0.04,0.04,0.02,0.0819285634158,0.00552440266066,14.8303026496
125,0.05,0.01,0.05,0.02,0.01,0.02,0.15,0.01,0.01,0.03,0.08,0.01,0.03,0.07,0.09,0.02,0.01,0.03,0.07,0.03,0.04,0.05,0.01,0.08,0.02,0.136051987399,0.00563066457191,24.1626873101
126,0.07,0.01,0.05,0.01,0.03,0.05,0.07,0.02,0.03,0.02,0.05,0.03,0.09,0.01,0.03,0.01,0.03,0.1,0.06,0.01,0.04,0.07,0.02,0.08,0.01,0.146536659192,0.00571841288318,25.6254072914
127,0.01,0.03,0.02,0.01,0.05,0.09,0.05,0.02,0.01,0.07,0.01,0.02,0.01,0.02,0.03,0.04,0.03,0.05,0.06,0.02,0.06,0.09,0.03,0.13,0.04,0.0900685306659,0.0058301455781,15.4487618636
128,0.01,0.02,0.02,0.02,0.01,0.07,0.09,0.04,0.01,0.1,0.04,0.02,0.03,0.01,0.01,0.02,0.03,0.02,0.04,0.08,0.02,0.11,0.01,0.16,0.01,0.0827419508248,0.00619172308025,13.3633157931
129,0.12,0.01,0.02,0.02,0.02,0.02,0.01,0.1,0.02,0.03,0.02,0.15,0.01,0.05,0.01,0.02,0.02,0.06,0.08,0.01,0.01,0.03,0.02,0.06,0.08,0.210528401197,0.0058711622187,35.8580453674
130,0.01,0.16,0.04,0.05,0.01,0.04,0.01,0.06,0.05,0.02,0.02,0.03,0.01,0.05,0.16,0.08,0.01,0.01,0.03,0.02,0.04,0.02,0.02,0.02,0.03,0.102916139924,0.00585699663734,17.5714869406
131,0.02,0.08,0.02,0.05,0.07,0.05,0.02,0.07,0.04,0.06,0.02,0.02,0.11,0.03,0.02,0.02,0.01,0.06,0.09,0.01,0.01,0.02,0.05,0.03,0.02,0.143855639198,0.00598686758693,24.0285319675
132,0.09,0.04,0.01,0.03,0.02,0.04,0.09,0.03,0.01,0.04,0.03,0.05,0.07,0.01,0.04,0.01,0.01,0.05,0.02,0.01,0.14,0.04,0.01,0.1,0.01,0.162684134826,0.00592305630274,27.4662482528
133,0.1,0.05,0.01,0.1,0.04,0.02,0.03,0.04,0.1,0.02,0.02,0.02,0.11,0.01,0.03,0.04,0.07,0.01,0.03,0.03,0.01,0.03,0.03,0.01,0.04,0.147825870404,0.00604107605228,24.4701223962
134,0.03,0.04,0.04,0.01,0.06,0.18,0.07,0.06,0.01,0.04,0.01,0.1,0.03,0.02,0.05,0.03,0.01,0.01,0.03,0.01,0.06,0.03,0.01,0.05,0.01,0.14564391079,0.00598066057651,24.3524789489
135,0.02,0.06,0.05,0.04,0.01,0.02,0.02,0.04,0.05,0.03,0.03,0.07,0.01,0.03,0.05,0.05,0.04,0.01,0.07,0.09,0.03,0.1,0.01,0.06,0.01,0.0813925431553,0.00542517553879,15.0027483117
136,0.01,0.04,0.05,0.17,0.03,0.03,0.01,0.07,0.01,0.01,0.01,0.02,0.02,0.07,0.03,0.07,0.01,0.05,0.01,0.09,0.07,0.01,0.03,0.04,0.04,0.119142797741,0.00587073541726,20.2943565453
137,0.05,0.04,0.01,0.01,0.05,0.07,0.01,0.06,0.11,0.03,0.01,0.02,0.08,0.01,0.03,0.05,0.05,0.01,0.01,0.03,0.02,0.02,0.06,0.02,0.14,0.105360439383,0.00592103703829,17.7942544021
138,0.02,0.02,0.05,0.03,0.01,0.04,0.02,0.01,0.03,0.05,0.01,0.04,0.05,0.06,0.05,0.04,0.15,0.06,0.05,0.01,0.01,0.01,0.06,0.08,0.04,0.0905108402882,0.00632132156739,14.318341398
139,0.04,0.01,0.03,0.04,0.01,0.08,0.14,0.08,0.05,0.02,0.01,0.08,0.01,0.03,0.02,0.07,0.01,0.01,0.06,0.03,0.05,0.04,0.02,0.05,0.01,0.143426466585,0.00576064183156,24.8976539036
140,0.03,0.04,0.02,0.01,0.11,0.02,0.02,0.01,0.06,0.01,0.03,0.01,0.01,0.04,0.01,0.03,0.03,0.02,0.1,0.03,0.26,0.01,0.03,0.01,0.05,0.0916426532352,0.00664530902148,13.7905781265
141,0.01,0.02,0.08,0.03,0.03,0.02,0.01,0.01,0.01,0.09,0.1,0.02,0.06,0.05,0.11,0.02,0.03,0.02,0.1,0.03,0.03,0.04,0.04,0.01,0.03,0.0931434606383,0.00578366415555,16.1045762917
142,0.01,0.09,0.03,0.02,0.04,0.1,0.01,0.05,0.1,0.01,0.03,0.01,0.05,0.03,0.01,0.05,0.15,0.02,0.01,0.01,0.04,0.04,0.04,0.01,0.04,0.0708006654036,0.00704787283907,10.0456786069
143,0.02,0.05,0.01,0.04,0.03,0.02,0.06,0.04,0.02,0.08,0.1,0.02,0.02,0.12,0.05,0.01,0.01,0.06,0.02,0.03,0.02,0.02,0.06,0.01,0.08,0.139432621397,0.00595559346863,23.4120448502
144,0.01,0.08,0.01,0.02,0.01,0.03,0.01,0.02,0.08,0.04,0.08,0.01,0.08,0.12,0.05,0.01,0.05,0.03,0.02,0.05,0.02,0.01,0.07,0.01,0.08,0.118969446826,0.00619386776282,19.2076181445
145,0.01,0.04,0.03,0.11,0.01,0.07,0.02,0.01,0.06,0.03,0.11,0.04,0.12,0.02,0.01,0.02,0.01,0.02,0.01,0.03,0.09,0.01,0.04,0.03,0.05,0.114508589117,0.00627089537657,18.2603252392
146,0.03,0.05,0.03,0.03,0.01,0.05,0.03,0.02,0.03,0.04,0.01,0.02,0.04,0.1,0.01,0.02,0.15,0.16,0.02,0.02,0.01,0.03,0.04,0.01,0.04,0.122969591868,0.00639258048759,19.2362993484
147,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.03,0.04,0.04,0.02,0.02,0.02,0.03,0.1,0.01,0.16,0.01,0.06,0.1,0.01,0.05,0.05,0.12,0.02,0.0434311163371,0.00629239662821,6.90215809704
148,0.01,0.05,0.09,0.04,0.07,0.05,0.01,0.1,0.01,0.1,0.02,0.01,0.04,0.01,0.02,0.02,0.04,0.01,0.06,0.05,0.02,0.08,0.06,0.02,0.01,0.0928943192355,0.00608662030803,15.2620525899
149,0.01,0.05,0.05,0.08,0.01,0.01,0.01,0.08,0.05,0.11,0.06,0.11,0.04,0.01,0.01,0.05,0.01,0.01,0.02,0.01,0.05,0.04,0.07,0.04,0.01,0.110581100445,0.00630249900361,17.5455958631
150,0.02,0.07,0.01,0.01,0.04,0.02,0.02,0.02,0.09,0.06,0.03,0.04,0.05,0.07,0.03,0.02,0.09,0.03,0.07,0.02,0.03,0.02,0.08,0.01,0.05,0.103442126539,0.00608658174418,16.9951100448
151,0.1,0.04,0.01,0.11,0.02,0.09,0.13,0.01,0.01,0.02,0.02,0.01,0.03,0.04,0.04,0.03,0.04,0.04,0.02,0.04,0.09,0.02,0.01,0.02,0.01,0.178809537544,0.00544058165261,32.8658862161
152,0.04,0.02,0.1,0.02,0.01,0.01,0.03,0.01,0.04,0.01,0.02,0.04,0.09,0.02,0.1,0.05,0.01,0.01,0.03,0.02,0.1,0.14,0.04,0.02,0.02,0.0894374951567,0.00540969041783,16.5328305779
153,0.01,0.16,0.01,0.03,0.08,0.02,0.09,0.05,0.02,0.03,0.05,0.1,0.03,0.02,0.01,0.02,0.01,0.02,0.02,0.05,0.03,0.01,0.01,0.07,0.05,0.10717435529,0.0060893721657,17.6002307584
154,0.03,0.01,0.06,0.01,0.06,0.04,0.03,0.01,0.01,0.04,0.04,0.03,0.07,0.05,0.03,0.06,0.01,0.07,0.08,0.07,0.07,0.02,0.01,0.02,0.07,0.115171106335,0.00575661566468,20.0067388626
155,0.07,0.04,0.02,0.01,0.02,0.03,0.04,0.07,0.01,0.08,0.05,0.01,0.01,0.07,0.12,0.01,0.04,0.11,0.01,0.01,0.03,0.01,0.03,0.08,0.02,0.155385271413,0.00586031612914,26.5148275261
156,0.01,0.04,0.04,0.06,0.02,0.03,0.03,0.03,0.02,0.02,0.08,0.09,0.09,0.06,0.09,0.01,0.03,0.02,0.04,0.02,0.04,0.03,0.08,0.01,0.01,0.117958416264,0.00578570963667,20.3878907985
157,0.02,0.03,0.03,0.09,0.01,0.01,0.06,0.02,0.01,0.01,0.05,0.01,0.11,0.01,0.04,0.05,0.01,0.07,0.03,0.06,0.03,0.02,0.16,0.03,0.03,0.114226286633,0.00548943587382,20.8083834585
158,0.02,0.08,0.03,0.01,0.04,0.01,0.03,0.01,0.02,0.03,0.02,0.01,0.1,0.04,0.11,0.05,0.04,0.07,0.04,0.07,0.01,0.07,0.02,0.04,0.03,0.0831193280882,0.00552661459338,15.0398271281
159,0.1,0.1,0.08,0.01,0.01,0.01,0.02,0.01,0.04,0.06,0.06,0.01,0.01,0.01,0.04,0.04,0.02,0.03,0.03,0.06,0.08,0.04,0.03,0.02,0.08,0.136548296378,0.00576234042409,23.6966729365
160,0.01,0.06,0.16,0.01,0.04,0.03,0.03,0.03,0.01,0.02,0.06,0.05,0.02,0.01,0.01,0.06,0.04,0.06,0.02,0.03,0.04,0.09,0.01,0.05,0.05,0.0748090926948,0.00607178378276,12.3207767884
161,0.03,0.01,0.02,0.02,0.01,0.09,0.04,0.05,0.05,0.07,0.01,0.04,0.06,0.08,0.07,0.02,0.02,0.03,0.03,0.07,0.03,0.01,0.01,0.09,0.04,0.138061259078,0.00569333447445,24.2496308092
162,0.04,0.02,0.04,0.02,0.03,0.04,0.05,0.02,0.07,0.02,0.04,0.03,0.03,0.01,0.04,0.05,0.03,0.18,0.06,0.01,0.05,0.03,0.06,0.01,0.02,0.124327365247,0.00544850388821,22.8186246716
163,0.01,0.05,0.02,0.06,0.02,0.02,0.02,0.01,0.02,0.12,0.06,0.01,0.02,0.02,0.05,0.04,0.03,0.02,0.1,0.01,0.07,0.02,0.06,0.08,0.06,0.0930528422287,0.00581292007921,16.0079342156
164,0.02,0.09,0.01,0.02,0.04,0.01,0.08,0.01,0.03,0.07,0.04,0.02,0.05,0.02,0.04,0.03,0.09,0.01,0.01,0.02,0.06,0.06,0.04,0.02,0.11,0.061771675845,0.00598392113747,10.3229428373
165,0.07,0.06,0.04,0.02,0.02,0.07,0.03,0.04,0.02,0.01,0.03,0.07,0.01,0.08,0.02,0.03,0.02,0.01,0.03,0.03,0.01,0.06,0.07,0.12,0.03,0.171452880237,0.00606682742162,28.260714921
166,0.04,0.02,0.02,0.06,0.01,0.06,0.01,0.1,0.1,0.07,0.02,0.01,0.03,0.01,0.01,0.11,0.01,0.02,0.02,0.05,0.16,0.02,0.02,0.01,0.01,0.114856046775,0.00670519049805,17.1294233637
167,0.01,0.05,0.02,0.03,0.01,0.05,0.06,0.01,0.03,0.05,0.1,0.04,0.04,0.1,0.07,0.04,0.01,0.06,0.02,0.06,0.06,0.01,0.05,0.01,0.01,0.125888231628,0.00602439404462,20.8964139291
168,0.04,0.01,0.03,0.02,0.02,0.02,0.09,0.01,0.05,0.03,0.01,0.09,0.03,0.04,0.01,0.05,0.05,0.06,0.05,0.04,0.01,0.04,0.03,0.02,0.15,0.106963621336,0.00512127177882,20.886144293
169,0.09,0.02,0.02,0.04,0.03,0.05,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.12,0.03,0.02,0.02,0.03,0.03,0.06,0.02,0.15,0.01,0.09,0.149748052155,0.0050387635078,29.719206294
170,0.14,0.01,0.04,0.09,0.03,0.04,0.01,0.03,0.05,0.09,0.08,0.02,0.03,0.01,0.01,0.06,0.02,0.06,0.02,0.01,0.06,0.01,0.01,0.04,0.03,0.193144315798,0.00639284069663,30.212596397
171,0.02,0.06,0.01,0.05,0.07,0.01,0.02,0.03,0.13,0.01,0.02,0.09,0.02,0.01,0.03,0.03,0.02,0.02,0.06,0.12,0.08,0.03,0.01,0.01,0.04,0.0727764306963,0.00557492423642,13.054245692
172,0.1,0.01,0.01,0.02,0.04,0.04,0.01,0.09,0.01,0.06,0.01,0.06,0.06,0.02,0.04,0.09,0.05,0.02,0.04,0.05,0.06,0.02,0.03,0.04,0.02,0.155274339798,0.00633528323516,24.5094550684
173,0.02,0.04,0.04,0.01,0.02,0.01,0.01,0.06,0.03,0.01,0.07,0.04,0.05,0.08,0.03,0.01,0.01,0.17,0.05,0.06,0.01,0.09,0.01,0.03,0.04,0.128215034493,0.00563804809666,22.7410324096
174,0.09,0.04,0.05,0.02,0.02,0.11,0.05,0.02,0.04,0.03,0.07,0.05,0.03,0.02,0.05,0.08,0.02,0.01,0.02,0.03,0.01,0.04,0.01,0.08,0.01,0.1582561364,0.00638561722888,24.7832168337
175,0.01,0.02,0.09,0.02,0.12,0.02,0.01,0.01,0.03,0.03,0.03,0.04,0.07,0.01,0.13,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.04,0.18,0.03,0.0749666434484,0.00653829037325,11.4657867988
176,0.03,0.02,0.09,0.01,0.03,0.01,0.02,0.04,0.02,0.07,0.04,0.04,0.01,0.04,0.04,0.05,0.1,0.04,0.2,0.01,0.02,0.02,0.01,0.03,0.01,0.110209590788,0.00596164107302,18.4864518743
177,0.07,0.09,0.16,0.02,0.02,0.04,0.01,0.03,0.02,0.03,0.11,0.07,0.01,0.01,0.01,0.02,0.04,0.04,0.03,0.01,0.01,0.02,0.01,0.03,0.09,0.139457068001,0.00640036676759,21.7889182081
178,0.01,0.04,0.05,0.04,0.02,0.03,0.07,0.01,0.05,0.07,0.07,0.03,0.05,0.03,0.05,0.02,0.12,0.02,0.05,0.01,0.01,0.05,0.05,0.01,0.04,0.0690716537248,0.00604978856247,11.4172012809
179,0.06,0.01,0.16,0.01,0.08,0.02,0.08,0.06,0.01,0.03,0.02,0.01,0.05,0.01,0.02,0.05,0.07,0.05,0.05,0.07,0.02,0.01,0.02,0.01,0.02,0.112747718606,0.00615203586148,18.3268955424
180,0.03,0.01,0.03,0.05,0.03,0.01,0.04,0.02,0.06,0.04,0.02,0.09,0.04,0.08,0.05,0.03,0.03,0.02,0.01,0.06,0.01,0.08,0.02,0.11,0.03,0.108225486544,0.00568194562813,19.0472583912
181,0.02,0.04,0.02,0.05,0.02,0.14,0.04,0.02,0.02,0.01,0.07,0.02,0.03,0.01,0.04,0.24,0.05,0.05,0.01,0.01,0.01,0.01,0.04,0.01,0.02,0.0979618551217,0.00757187666429,12.93759255
182,0.01,0.04,0.08,0.02,0.01,0.07,0.03,0.01,0.06,0.1,0.06,0.01,0.01,0.03,0.02,0.11,0.1,0.01,0.04,0.03,0.06,0.02,0.02,0.04,0.01,0.0702477726031,0.00679584984479,10.3368635575
183,0.03,0.01,0.01,0.04,0.03,0.05,0.06,0.05,0.02,0.1,0.01,0.03,0.04,0.01,0.01,0.04,0.02,0.06,0.01,0.06,0.01,0.11,0.01,0.11,0.07,0.0942620593801,0.00569246684716,16.5590879861
184,0.02,0.05,0.03,0.05,0.01,0.03,0.12,0.03,0.04,0.05,0.03,0.02,0.02,0.03,0.04,0.05,0.01,0.04,0.01,0.03,0.06,0.07,0.07,0.04,0.05,0.102013779427,0.005343524429,19.0911037805
185,0.03,0.03,0.02,0.07,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.07,0.01,0.06,0.04,0.02,0.03,0.03,0.06,0.08,0.01,0.01,0.06,0.02,0.11,0.117178938681,0.00522136454685,22.4422059845
186,0.02,0.01,0.01,0.02,0.03,0.07,0.01,0.01,0.05,0.05,0.01,0.02,0.04,0.1,0.06,0.01,0.04,0.02,0.18,0.06,0.01,0.03,0.08,0.01,0.05,0.136452238301,0.00516343272488,26.4266517202
187,0.01,0.06,0.03,0.05,0.05,0.06,0.08,0.01,0.02,0.05,0.02,0.01,0.05,0.01,0.03,0.01,0.04,0.03,0.06,0.02,0.08,0.03,0.07,0.03,0.09,0.0926662287615,0.00540966379299,17.1297574688
188,0.03,0.01,0.01,0.03,0.05,0.05,0.07,0.08,0.01,0.04,0.08,0.01,0.01,0.02,0.02,0.03,0.03,0.12,0.02,0.02,0.05,0.06,0.05,0.07,0.03,0.113624431296,0.00597920802106,19.003257772
189,0.02,0.02,0.01,0.09,0.02,0.01,0.03,0.01,0.03,0.02,0.12,0.02,0.01,0.02,0.05,0.07,0.09,0.02,0.07,0.03,0.03,0.06,0.09,0.02,0.04,0.0666940243735,0.00605100242615,11.0219794468
190,0.06,0.03,0.02,0.03,0.01,0.08,0.05,0.02,0.06,0.03,0.05,0.01,0.07,0.06,0.06,0.06,0.02,0.07,0.01,0.01,0.01,0.02,0.02,0.01,0.13,0.146919174661,0.00560200241508,26.2261890972
191,0.04,0.05,0.12,0.03,0.04,0.01,0.04,0.01,0.03,0.08,0.07,0.06,0.06,0.08,0.02,0.01,0.1,0.01,0.01,0.01,0.01,0.05,0.03,0.02,0.01,0.115853845926,0.00653670748384,17.7235781489
192,0.02,0.02,0.01,0.01,0.17,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.08,0.04,0.04,0.02,0.13,0.01,0.01,0.09,0.06,0.02,0.09,0.06,0.03,0.0415780257339,0.00725223576371,5.73313211106
193,0.04,0.01,0.07,0.01,0.06,0.09,0.08,0.06,0.04,0.03,0.02,0.02,0.04,0.04,0.01,0.05,0.02,0.01,0.01,0.03,0.02,0.09,0.08,0.02,0.05,0.122643011984,0.0058454439821,20.9809575388
194,0.02,0.05,0.14,0.02,0.01,0.06,0.02,0.01,0.03,0.02,0.03,0.04,0.04,0.19,0.01,0.01,0.01,0.01,0.02,0.09,0.06,0.01,0.05,0.03,0.02,0.172115830079,0.00633353646721,27.175312082
195,0.07,0.04,0.02,0.01,0.06,0.01,0.11,0.01,0.02,0.08,0.1,0.01,0.04,0.02,0.03,0.06,0.02,0.03,0.01,0.03,0.06,0.08,0.03,0.02,0.03,0.11306739746,0.00620742408298,18.2148659329
196,0.03,0.01,0.02,0.03,0.06,0.07,0.03,0.11,0.02,0.01,0.01,0.01,0.04,0.04,0.03,0.11,0.01,0.01,0.03,0.04,0.02,0.1,0.04,0.01,0.11,0.104212786171,0.0061149116952,17.0424024688
197,0.02,0.06,0.03,0.03,0.06,0.02,0.05,0.03,0.07,0.02,0.01,0.02,0.01,0.02,0.01,0.07,0.01,0.04,0.08,0.07,0.04,0.04,0.12,0.01,0.06,0.0962796066323,0.00550850464203,17.4783562671
198,0.18,0.04,0.06,0.06,0.03,0.14,0.02,0.01,0.01,0.01,0.02,0.06,0.01,0.03,0.03,0.02,0.08,0.01,0.02,0.01,0.01,0.04,0.03,0.04,0.03,0.229660430945,0.00601261159279,38.1964521407
199,0.03,0.02,0.13,0.07,0.06,0.05,0.01,0.02,0.09,0.03,0.03,0.03,0.02,0.03,0.05,0.01,0.15,0.01,0.01,0.01,0.07,0.02,0.01,0.02,0.02,0.0685237484655,0.00673577565973,10.1731043204
200,0.03,0.05,0.02,0.03,0.01,0.01,0.1,0.06,0.07,0.03,0.08,0.02,0.07,0.01,0.02,0.02,0.05,0.01,0.07,0.03,0.08,0.02,0.03,0.05,0.03,0.105206958017,0.00598384632593,17.5818281898
201,0.03,0.04,0.1,0.01,0.01,0.07,0.1,0.04,0.01,0.01,0.03,0.08,0.01,0.05,0.02,0.01,0.01,0.02,0.04,0.05,0.01,0.04,0.05,0.03,0.13,0.130738211731,0.0052314999494,24.9905788006
202,0.01,0.03,0.1,0.03,0.05,0.2,0.06,0.02,0.02,0.03,0.01,0.03,0.07,0.01,0.03,0.08,0.01,0.02,0.02,0.02,0.04,0.07,0.01,0.02,0.01,0.117635908401,0.00604270371824,19.4674294631
203,0.02,0.01,0.05,0.02,0.01,0.02,0.09,0.01,0.01,0.01,0.06,0.07,0.05,0.06,0.02,0.07,0.08,0.06,0.11,0.03,0.03,0.03,0.04,0.02,0.02,0.111579757179,0.00580070727922,19.2355434964
204,0.07,0.03,0.08,0.01,0.06,0.02,0.04,0.08,0.02,0.01,0.06,0.08,0.03,0.01,0.04,0.02,0.14,0.01,0.02,0.01,0.01,0.07,0.04,0.01,0.03,0.0970975633274,0.00660165010549,14.7080747655
205,0.05,0.08,0.03,0.03,0.04,0.05,0.05,0.06,0.03,0.01,0.05,0.04,0.04,0.01,0.06,0.03,0.02,0.05,0.02,0.11,0.02,0.01,0.07,0.03,0.01,0.122845860646,0.00560112968405,21.9323364349
206,0.07,0.01,0.05,0.04,0.03,0.04,0.03,0.07,0.05,0.04,0.03,0.04,0.09,0.06,0.05,0.05,0.04,0.01,0.03,0.06,0.02,0.01,0.03,0.04,0.01,0.153636605167,0.0061455160699,24.9997890201
207,0.01,0.01,0.04,0.03,0.11,0.02,0.09,0.05,0.08,0.03,0.09,0.05,0.01,0.01,0.07,0.02,0.01,0.13,0.01,0.01,0.01,0.02,0.01,0.02,0.06,0.0824656942579,0.00585576299808,14.0828264882
208,0.05,0.1,0.04,0.02,0.06,0.05,0.01,0.02,0.02,0.04,0.01,0.06,0.02,0.05,0.04,0.03,0.01,0.01,0.01,0.09,0.08,0.07,0.03,0.01,0.07,0.115317859611,0.00565231289099,20.4018888966
209,0.08,0.02,0.01,0.14,0.02,0.03,0.03,0.01,0.01,0.05,0.02,0.02,0.09,0.01,0.01,0.12,0.03,0.01,0.04,0.01,0.02,0.04,0.13,0.03,0.02,0.154701725666,0.0061143491892,25.3014214397
210,0.05,0.08,0.01,0.03,0.01,0.03,0.03,0.04,0.03,0.02,0.02,0.01,0.08,0.01,0.02,0.06,0.01,0.21,0.02,0.02,0.04,0.13,0.02,0.01,0.01,0.133905954091,0.00557646446242,24.0126974704
211,0.03,0.01,0.02,0.03,0.04,0.03,0.18,0.04,0.03,0.01,0.03,0.03,0.01,0.02,0.01,0.13,0.05,0.1,0.03,0.02,0.01,0.03,0.01,0.09,0.01,0.104644606344,0.00614672859953,17.0244390409
212,0.07,0.04,0.01,0.09,0.05,0.03,0.01,0.14,0.03,0.1,0.02,0.06,0.03,0.06,0.02,0.02,0.02,0.01,0.05,0.06,0.03,0.01,0.01,0.02,0.01,0.174734601312,0.00641393586577,27.24296048
213,0.26,0.05,0.01,0.02,0.02,0.06,0.08,0.06,0.08,0.01,0.04,0.01,0.03,0.02,0.02,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.07,0.03,0.02,0.296324949463,0.0062001795805,47.7929623837
214,0.03,0.03,0.07,0.08,0.01,0.11,0.12,0.07,0.02,0.05,0.02,0.01,0.02,0.01,0.06,0.02,0.01,0.03,0.06,0.02,0.02,0.05,0.03,0.01,0.04,0.13535630965,0.00521408209734,25.9597580405
215,0.01,0.08,0.02,0.03,0.01,0.04,0.05,0.02,0.02,0.02,0.02,0.08,0.08,0.06,0.05,0.02,0.07,0.05,0.02,0.01,0.02,0.01,0.03,0.17,0.01,0.117878012256,0.00628770916563,18.74737033
216,0.01,0.03,0.07,0.01,0.02,0.03,0.01,0.02,0.01,0.03,0.05,0.04,0.04,0.02,0.05,0.02,0.01,0.03,0.09,0.14,0.01,0.14,0.01,0.09,0.02,0.0669578155065,0.00524112279108,12.7754716261
217,0.02,0.07,0.02,0.04,0.08,0.01,0.09,0.01,0.01,0.03,0.01,0.05,0.02,0.1,0.05,0.02,0.01,0.03,0.03,0.08,0.06,0.02,0.01,0.07,0.06,0.11600828111,0.0056052726869,20.6962778781
218,0.02,0.05,0.03,0.08,0.01,0.02,0.03,0.06,0.01,0.01,0.01,0.07,0.15,0.08,0.06,0.02,0.05,0.01,0.02,0.01,0.01,0.03,0.04,0.08,0.04,0.138811308817,0.00596860538185,23.2569084294
219,0.05,0.02,0.02,0.05,0.03,0.08,0.06,0.02,0.01,0.06,0.04,0.02,0.04,0.05,0.04,0.03,0.07,0.04,0.06,0.02,0.01,0.05,0.02,0.06,0.05,0.130309653358,0.0056417886753,23.097223391
220,0.07,0.02,0.07,0.02,0.02,0.02,0.05,0.03,0.01,0.09,0.02,0.06,0.02,0.02,0.01,0.03,0.04,0.06,0.05,0.08,0.07,0.01,0.01,0.08,0.04,0.13320558115,0.00573031460379,23.2457710196
