,Adj Close,Close,Date,Ticker
613,33.59,33.59,2017-10-05,CSCO
614,31.620001,31.620001,2017-10-05,CSRA
615,52.349998,52.349998,2017-10-05,CSX
616,148.009995,148.009995,2017-10-05,CTAS
617,20.02,20.02,2017-10-05,CTL
618,73.199997,73.199997,2017-10-05,CTSH
619,79.68,79.68,2017-10-05,CTXS
620,80.900002,80.900002,2017-10-05,CVS
621,118.580002,118.580002,2017-10-05,CVX
622,135.699997,135.699997,2017-10-05,CXO
623,76.809998,76.809998,2017-10-05,D
624,51.68,51.68,2017-10-05,DAL
625,128.009995,128.009995,2017-10-05,DE
626,65.970001,65.970001,2017-10-05,DFS
627,81.220001,81.480003,2017-10-05,DG
628,92.440002,92.440002,2017-10-05,DGX
629,40.619999,40.619999,2017-10-05,DHI
630,86.970001,86.970001,2017-10-05,DHR
631,100.110001,100.110001,2017-10-05,DIS
632,21.52,21.52,2017-10-05,DISCA
633,20.370001,20.370001,2017-10-05,DISCK
634,54.029999,54.029999,2017-10-05,DISH
635,102.309998,102.309998,2017-10-05,DLPH
636,118.410004,118.410004,2017-10-05,DLR
637,89.150002,89.150002,2017-10-05,DLTR
638,93.760002,93.760002,2017-10-05,DOV
639,87.93,87.93,2017-10-05,DPS
640,29.0,29.0,2017-10-05,DRE
641,79.089996,79.720001,2017-10-05,DRI
642,107.75,107.75,2017-10-05,DTE
643,84.290001,84.290001,2017-10-05,DUK
644,60.380001,60.380001,2017-10-05,DVA
645,36.349998,36.349998,2017-10-05,DVN
646,70.970001,70.970001,2017-10-05,DWDP
647,85.779999,85.779999,2017-10-05,DXC
648,119.519997,119.519997,2017-10-05,EA
649,38.990002,38.990002,2017-10-05,EBAY
650,131.740005,131.740005,2017-10-05,ECL
651,81.769997,81.769997,2017-10-05,ED
652,112.970001,112.970001,2017-10-05,EFX
653,77.68,77.68,2017-10-05,EIX
654,110.019997,110.019997,2017-10-05,EL
655,90.830002,90.830002,2017-10-05,EMN
656,63.98,63.98,2017-10-05,EMR
657,96.550003,96.550003,2017-10-05,EOG
658,445.420013,445.420013,2017-10-05,EQIX
659,66.57,66.57,2017-10-05,EQR
660,65.050003,65.050003,2017-10-05,EQT
661,60.630001,60.630001,2017-10-05,ES
662,64.010002,64.010002,2017-10-05,ESRX
663,257.070007,257.070007,2017-10-05,ESS
664,45.009998,45.009998,2017-10-05,ETFC
665,77.800003,77.800003,2017-10-05,ETN
666,79.089996,79.089996,2017-10-05,ETR
667,44.57,44.57,2017-10-05,EVHC
668,111.629997,111.629997,2017-10-05,EW
669,38.349998,38.349998,2017-10-05,EXC
670,60.27,60.27,2017-10-05,EXPD
671,148.410004,148.410004,2017-10-05,EXPE
672,80.459999,80.459999,2017-10-05,EXR
673,12.25,12.25,2017-10-05,F
674,46.040001,46.040001,2017-10-05,FAST
675,171.240005,171.240005,2017-10-05,FB
676,65.75,65.75,2017-10-05,FBHS
677,14.75,14.75,2017-10-05,FCX
678,221.610001,221.610001,2017-10-05,FDX
679,31.33,31.33,2017-10-05,FE
680,120.099998,120.099998,2017-10-05,FFIV
681,93.82,93.82,2017-10-05,FIS
682,128.910004,128.910004,2017-10-05,FISV
683,28.219999,28.219999,2017-10-05,FITB
684,34.380001,34.380001,2017-10-05,FL
685,41.07,41.07,2017-10-05,FLIR
686,43.099998,43.099998,2017-10-05,FLR
687,43.209999,43.209999,2017-10-05,FLS
688,91.720001,91.720001,2017-10-05,FMC
689,26.32,26.32,2017-10-05,FOX
690,371.089996,371.089996,2017-10-04,CHTR
691,190.75,190.75,2017-10-04,CI
692,77.379997,77.379997,2017-10-04,CINF
693,72.879997,72.879997,2017-10-04,CL
694,131.289993,131.289993,2017-10-04,CLX
695,75.300003,75.300003,2017-10-04,CMA
696,38.59,38.59,2017-10-04,CMCSA
697,136.880005,136.880005,2017-10-04,CME
698,306.809998,306.809998,2017-10-04,CMG
699,171.75,171.75,2017-10-04,CMI
700,46.490002,46.490002,2017-10-04,CMS
701,96.769997,96.769997,2017-10-04,CNC
702,28.99,28.99,2017-10-04,CNP
703,86.339996,86.339996,2017-10-04,COF
704,26.43,26.43,2017-10-04,COG
705,39.720001,39.720001,2017-10-04,COH
706,133.160004,133.160004,2017-10-04,COL
707,241.029999,241.029999,2017-10-04,COO
708,49.310001,49.310001,2017-10-04,COP
709,165.210007,165.210007,2017-10-04,COST
710,16.639999,16.639999,2017-10-04,COTY
711,46.560001,46.560001,2017-10-04,CPB
712,95.519997,95.519997,2017-10-04,CRM
713,33.439999,33.439999,2017-10-04,CSCO
714,31.98,31.98,2017-10-04,CSRA
715,51.82,51.82,2017-10-04,CSX
716,147.199997,147.199997,2017-10-04,CTAS
717,20.09,20.09,2017-10-04,CTL
718,72.650002,72.650002,2017-10-04,CTSH
719,78.300003,78.300003,2017-10-04,CTXS
720,80.07,80.07,2017-10-04,CVS
721,117.580002,117.580002,2017-10-04,CVX
722,135.220001,135.220001,2017-10-04,CXO
723,76.870003,76.870003,2017-10-04,D
724,51.560001,51.560001,2017-10-04,DAL
725,128.330002,128.330002,2017-10-04,DE
726,65.489998,65.489998,2017-10-04,DFS
727,81.030602,81.290001,2017-10-04,DG
728,92.959999,92.959999,2017-10-04,DGX
729,40.84,40.84,2017-10-04,DHI
730,86.879997,86.879997,2017-10-04,DHR
731,100.550003,100.550003,2017-10-04,DIS
732,21.719999,21.719999,2017-10-04,DISCA
733,20.57,20.57,2017-10-04,DISCK
734,54.09,54.09,2017-10-04,DISH
735,102.309998,102.309998,2017-10-04,DLPH
736,117.050003,117.050003,2017-10-04,DLR
737,89.050003,89.050003,2017-10-04,DLTR
738,93.690002,93.690002,2017-10-04,DOV
739,87.68,87.68,2017-10-04,DPS
740,29.1,29.1,2017-10-04,DRE
741,78.970947,79.599998,2017-10-04,DRI
742,107.550003,107.550003,2017-10-04,DTE
743,84.470001,84.470001,2017-10-04,DUK
744,59.919998,59.919998,2017-10-04,DVA
745,35.860001,35.860001,2017-10-04,DVN
746,70.449997,70.449997,2017-10-04,DWDP
747,85.5,85.5,2017-10-04,DXC
748,118.559998,118.559998,2017-10-04,EA
749,38.66,38.66,2017-10-04,EBAY
750,130.759995,130.759995,2017-10-04,ECL
751,81.779999,81.779999,2017-10-04,ED
752,111.93,111.93,2017-10-04,EFX
753,77.849998,77.849998,2017-10-04,EIX
754,109.940002,109.940002,2017-10-04,EL
755,89.699997,89.699997,2017-10-04,EMN
756,63.919998,63.919998,2017-10-04,EMR
757,96.330002,96.330002,2017-10-04,EOG
758,442.970001,442.970001,2017-10-04,EQIX
759,66.519997,66.519997,2017-10-04,EQR
760,64.209999,64.209999,2017-10-04,EQT
761,60.790001,60.790001,2017-10-04,ES
762,63.98,63.98,2017-10-04,ESRX
763,257.570007,257.570007,2017-10-04,ESS
764,44.25,44.25,2017-10-04,ETFC
765,78.059998,78.059998,2017-10-04,ETN
766,78.410004,78.410004,2017-10-04,ETR
767,44.57,44.57,2017-10-04,EVHC
768,110.220001,110.220001,2017-10-04,EW
769,38.189999,38.189999,2017-10-04,EXC
770,60.099998,60.099998,2017-10-04,EXPD
771,147.600006,147.600006,2017-10-04,EXPE
772,79.599998,79.599998,2017-10-04,EXR
773,12.3,12.3,2017-10-04,F
774,45.650002,45.650002,2017-10-04,FAST
775,168.419998,168.419998,2017-10-04,FB
776,66.330002,66.330002,2017-10-04,FBHS
777,14.53,14.53,2017-10-04,FCX
778,221.320007,221.320007,2017-10-04,FDX
779,31.35,31.35,2017-10-04,FE
780,119.349998,119.349998,2017-10-04,FFIV
781,93.709999,93.709999,2017-10-04,FIS
782,128.580002,128.580002,2017-10-04,FISV
783,27.809999,27.809999,2017-10-04,FITB
784,33.849998,33.849998,2017-10-04,FL
785,41.009998,41.009998,2017-10-04,FLIR
786,42.950001,42.950001,2017-10-04,FLR
787,43.060001,43.060001,2017-10-04,FLS
788,90.959999,90.959999,2017-10-04,FMC
789,26.459999,26.459999,2017-10-04,FOX
790,369.51001,369.51001,2017-10-03,CHTR
791,191.990005,191.990005,2017-10-03,CI
792,77.160004,77.160004,2017-10-03,CINF
793,72.440002,72.440002,2017-10-03,CL
794,129.830002,129.830002,2017-10-03,CLX
795,76.169998,76.169998,2017-10-03,CMA
796,38.299999,38.299999,2017-10-03,CMCSA
797,137.330002,137.330002,2017-10-03,CME
798,302.98999,302.98999,2017-10-03,CMG
799,170.820007,170.820007,2017-10-03,CMI
800,45.970001,45.970001,2017-10-03,CMS
801,96.970001,96.970001,2017-10-03,CNC
802,28.780001,28.780001,2017-10-03,CNP
803,86.370003,86.370003,2017-10-03,COF
804,26.58,26.58,2017-10-03,COG
805,39.830002,39.830002,2017-10-03,COH
806,132.220001,132.220001,2017-10-03,COL
807,240.119995,240.119995,2017-10-03,COO
808,49.240002,49.240002,2017-10-03,COP
809,165.080002,165.080002,2017-10-03,COST
810,16.719999,16.719999,2017-10-03,COTY
811,46.189999,46.189999,2017-10-03,CPB
812,95.360001,95.360001,2017-10-03,CRM
813,33.559998,33.849998,2017-10-03,CSCO
814,31.969999,31.969999,2017-10-03,CSRA
815,52.119999,52.119999,2017-10-03,CSX
816,147.380005,147.380005,2017-10-03,CTAS
817,20.18,20.18,2017-10-03,CTL
818,72.550003,72.550003,2017-10-03,CTSH
819,78.510002,78.510002,2017-10-03,CTXS
820,80.910004,80.910004,2017-10-03,CVS
821,117.82,117.82,2017-10-03,CVX
822,135.389999,135.389999,2017-10-03,CXO
823,75.949997,75.949997,2017-10-03,D
824,51.25,51.25,2017-10-03,DAL
825,128.100006,128.100006,2017-10-03,DE
826,65.739998,65.739998,2017-10-03,DFS
827,81.140251,81.400002,2017-10-03,DG
828,92.889999,92.889999,2017-10-03,DGX
829,40.27,40.27,2017-10-03,DHI
830,86.519997,86.519997,2017-10-03,DHR
831,100.790001,100.790001,2017-10-03,DIS
832,21.530001,21.530001,2017-10-03,DISCA
833,20.4,20.4,2017-10-03,DISCK
834,54.32,54.32,2017-10-03,DISH
835,99.620003,99.620003,2017-10-03,DLPH
836,116.5,116.5,2017-10-03,DLR
837,86.82,86.82,2017-10-03,DLTR
838,93.040001,93.040001,2017-10-03,DOV
839,87.129997,87.129997,2017-10-03,DPS
840,29.01,29.01,2017-10-03,DRE
841,79.476913,80.110001,2017-10-03,DRI
842,106.599998,106.599998,2017-10-03,DTE
843,83.849998,83.849998,2017-10-03,DUK
844,60.91,60.91,2017-10-03,DVA
845,36.529999,36.529999,2017-10-03,DVN
846,70.360001,70.360001,2017-10-03,DWDP
847,85.110001,85.110001,2017-10-03,DXC
848,117.959999,117.959999,2017-10-03,EA
849,38.709999,38.709999,2017-10-03,EBAY
850,130.559998,130.559998,2017-10-03,ECL
851,80.900002,80.900002,2017-10-03,ED
852,110.449997,110.449997,2017-10-03,EFX
853,77.010002,77.010002,2017-10-03,EIX
854,108.449997,108.449997,2017-10-03,EL
855,91.269997,91.269997,2017-10-03,EMN
856,63.330002,63.330002,2017-10-03,EMR
857,96.5,96.5,2017-10-03,EOG
858,442.359985,442.359985,2017-10-03,EQIX
859,65.550003,65.550003,2017-10-03,EQR
860,64.209999,64.209999,2017-10-03,EQT
861,60.209999,60.209999,2017-10-03,ES
862,63.650002,63.650002,2017-10-03,ESRX
863,253.690002,253.690002,2017-10-03,ESS
864,44.380001,44.380001,2017-10-03,ETFC
865,77.449997,77.449997,2017-10-03,ETN
866,75.68,75.68,2017-10-03,ETR
867,44.849998,44.849998,2017-10-03,EVHC
868,108.230003,108.230003,2017-10-03,EW
869,37.84,37.84,2017-10-03,EXC
870,60.240002,60.240002,2017-10-03,EXPD
871,146.210007,146.210007,2017-10-03,EXPE
872,79.019997,79.019997,2017-10-03,EXR
873,12.34,12.34,2017-10-03,F
874,45.799999,45.799999,2017-10-03,FAST
875,169.960007,169.960007,2017-10-03,FB
876,66.779999,66.779999,2017-10-03,FBHS
877,14.64,14.64,2017-10-03,FCX
878,223.0,223.0,2017-10-03,FDX
879,31.02,31.02,2017-10-03,FE
880,117.82,117.82,2017-10-03,FFIV
881,93.400002,93.400002,2017-10-03,FIS
882,128.830002,128.830002,2017-10-03,FISV
883,27.91,27.91,2017-10-03,FITB
884,34.380001,34.380001,2017-10-03,FL
885,41.049999,41.049999,2017-10-03,FLIR
886,42.810001,42.810001,2017-10-03,FLR
887,42.68,42.68,2017-10-03,FLS
888,90.309998,90.309998,2017-10-03,FMC
889,26.02,26.02,2017-10-03,FOX
890,364.109985,364.109985,2017-10-02,CHTR
891,189.009995,189.009995,2017-10-02,CI
892,77.5,77.5,2017-10-02,CINF
893,72.949997,72.949997,2017-10-02,CL
894,129.479996,129.479996,2017-10-02,CLX
895,76.650002,76.650002,2017-10-02,CMA
896,37.812,37.970001,2017-10-02,CMCSA
897,136.399994,136.399994,2017-10-02,CME
898,301.809998,301.809998,2017-10-02,CMG
899,169.330002,169.330002,2017-10-02,CMI
900,46.419998,46.419998,2017-10-02,CMS
901,96.959999,96.959999,2017-10-02,CNC
902,28.959999,28.959999,2017-10-02,CNP
903,85.919998,85.919998,2017-10-02,COF
904,26.77,26.77,2017-10-02,COG
905,40.669998,40.669998,2017-10-02,COH
906,131.460007,131.460007,2017-10-02,COL
907,240.559998,240.559998,2017-10-02,COO
908,50.310001,50.310001,2017-10-02,COP
909,165.889999,165.889999,2017-10-02,COST
910,16.65,16.65,2017-10-02,COTY
911,46.860001,46.860001,2017-10-02,CPB
912,93.940002,93.940002,2017-10-02,CRM
913,33.460857,33.75,2017-10-02,CSCO
914,32.68,32.68,2017-10-02,CSRA
915,52.779999,52.779999,2017-10-02,CSX
916,145.429993,145.429993,2017-10-02,CTAS
917,19.32,19.32,2017-10-02,CTL
918,72.449997,72.449997,2017-10-02,CTSH
919,79.5,79.5,2017-10-02,CTXS
920,80.769997,80.769997,2017-10-02,CVS
921,117.43,117.43,2017-10-02,CVX
922,135.320007,135.320007,2017-10-02,CXO
923,76.739998,76.739998,2017-10-02,D
924,48.07,48.07,2017-10-02,DAL
925,127.290001,127.290001,2017-10-02,DE
926,65.160004,65.160004,2017-10-02,DFS
927,81.638657,81.900002,2017-10-02,DG
928,93.57,93.57,2017-10-02,DGX
929,39.98,39.98,2017-10-02,DHI
930,86.519997,86.519997,2017-10-02,DHR
931,99.860001,99.860001,2017-10-02,DIS
932,21.530001,21.530001,2017-10-02,DISCA
933,20.41,20.41,2017-10-02,DISCK
934,53.830002,53.830002,2017-10-02,DISH
935,99.949997,99.949997,2017-10-02,DLPH
936,118.459999,118.459999,2017-10-02,DLR
937,86.470001,86.470001,2017-10-02,DLTR
938,92.489998,92.489998,2017-10-02,DOV
939,87.669998,87.669998,2017-10-02,DPS
940,28.959999,28.959999,2017-10-02,DRE
941,78.544342,79.169998,2017-10-02,DRI
942,107.370003,107.370003,2017-10-02,DTE
943,84.360001,84.360001,2017-10-02,DUK
944,60.18,60.18,2017-10-02,DVA
945,36.599998,36.599998,2017-10-02,DVN
946,70.419998,70.419998,2017-10-02,DWDP
947,85.349998,85.349998,2017-10-02,DXC
948,117.949997,117.949997,2017-10-02,EA
949,38.73,38.73,2017-10-02,EBAY
950,130.649994,130.649994,2017-10-02,ECL
951,81.110001,81.110001,2017-10-02,ED
952,107.809998,107.809998,2017-10-02,EFX
953,77.0,77.0,2017-10-02,EIX
954,108.199997,108.199997,2017-10-02,EL
955,90.980003,90.980003,2017-10-02,EMN
956,63.200001,63.200001,2017-10-02,EMR
957,97.18,97.18,2017-10-02,EOG
958,444.480011,444.480011,2017-10-02,EQIX
959,65.599998,65.599998,2017-10-02,EQR
960,65.360001,65.360001,2017-10-02,EQT
961,60.380001,60.380001,2017-10-02,ES
962,63.630001,63.630001,2017-10-02,ESRX
963,252.380005,252.380005,2017-10-02,ESS
964,43.66,43.66,2017-10-02,ETFC
965,77.540001,77.540001,2017-10-02,ETN
966,76.419998,76.419998,2017-10-02,ETR
967,44.970001,44.970001,2017-10-02,EVHC
968,109.989998,109.989998,2017-10-02,EW
969,38.139999,38.139999,2017-10-02,EXC
970,60.34,60.34,2017-10-02,EXPD
971,146.839996,146.839996,2017-10-02,EXPE
972,79.599998,79.599998,2017-10-02,EXR
973,12.09,12.09,2017-10-02,F
974,45.759998,45.759998,2017-10-02,FAST
975,169.470001,169.470001,2017-10-02,FB
976,67.68,67.68,2017-10-02,FBHS
977,14.34,14.34,2017-10-02,FCX
978,226.330002,226.330002,2017-10-02,FDX
979,30.85,30.85,2017-10-02,FE
980,123.720001,123.720001,2017-10-02,FFIV
981,93.330002,93.330002,2017-10-02,FIS
982,128.869995,128.869995,2017-10-02,FISV
983,27.870001,27.870001,2017-10-02,FITB
984,34.75,34.75,2017-10-02,FL
985,41.0,41.0,2017-10-02,FLIR
986,43.060001,43.060001,2017-10-02,FLR
987,42.080002,42.080002,2017-10-02,FLS
988,88.849998,88.849998,2017-10-02,FMC
989,26.049999,26.049999,2017-10-02,FOX
990,26.99,26.99,2017-10-06,FOXA
991,125.68,125.68,2017-10-06,FRT
992,27.42,27.42,2017-10-06,FTI
993,71.550003,71.550003,2017-10-06,FTV
994,212.600006,212.600006,2017-10-06,GD
995,24.389999,24.389999,2017-10-06,GE
996,21.209999,21.209999,2017-10-06,GGP
997,82.139999,82.139999,2017-10-06,GILD
998,51.400002,51.400002,2017-10-06,GIS
999,30.09,30.09,2017-10-06,GLW
1000,44.93,44.93,2017-10-06,GM
1001,978.890015,978.890015,2017-10-06,GOOG
1002,993.640015,993.640015,2017-10-06,GOOGL
1003,95.550003,95.550003,2017-10-06,GPC
1004,96.949997,96.949997,2017-10-06,GPN
1005,29.389999,29.389999,2017-10-06,GPS
1006,53.830002,53.830002,2017-10-06,GRMN
1007,246.020004,246.020004,2017-10-06,GS
1008,32.77,32.77,2017-10-06,GT
1009,180.070007,180.070007,2017-10-06,GWW
1010,44.75,44.75,2017-10-06,HAL
1011,96.260002,96.260002,2017-10-06,HAS
1012,13.9,13.9,2017-10-06,HBAN
1013,23.75,23.75,2017-10-06,HBI
1014,76.639999,76.639999,2017-10-06,HCA
1015,68.349998,68.349998,2017-10-06,HCN
1016,26.92,26.92,2017-10-06,HCP
1017,165.850006,165.850006,2017-10-06,HD
1018,44.59,44.59,2017-10-06,HES
1019,55.619999,55.619999,2017-10-06,HIG
1020,69.480003,69.480003,2017-10-06,HLT
1021,46.209999,46.209999,2017-10-06,HOG
1022,37.689999,37.689999,2017-10-06,HOLX
1023,143.619995,143.619995,2017-10-06,HON
1024,51.529999,51.529999,2017-10-06,HP
1025,14.8,14.8,2017-10-06,HPE
1026,20.58,20.58,2017-10-06,HPQ
1027,24.860001,24.860001,2017-10-06,HRB
1028,31.620001,31.620001,2017-10-06,HRL
1029,135.660004,135.660004,2017-10-06,HRS
1030,80.989998,80.989998,2017-10-06,HSIC
1031,18.34,18.34,2017-10-06,HST
1032,108.650002,108.650002,2017-10-06,HSY
1033,246.899994,246.899994,2017-10-06,HUM
1034,146.479996,146.479996,2017-10-06,IBM
1035,69.029999,69.029999,2017-10-06,ICE
1036,158.970001,158.970001,2017-10-06,IDXX
1037,145.630005,145.630005,2017-10-06,IFF
1038,204.179993,204.179993,2017-10-06,ILMN
1039,114.699997,114.699997,2017-10-06,INCY
1040,43.98,43.98,2017-10-06,INFO
1041,39.630001,39.630001,2017-10-06,INTC
1042,144.179993,144.179993,2017-10-06,INTU
1043,57.450001,57.450001,2017-10-06,IP
1044,21.120001,21.120001,2017-10-06,IPG
1045,92.050003,92.050003,2017-10-06,IR
1046,38.119999,38.119999,2017-10-06,IRM
1047,361.470001,361.470001,2017-10-06,ISRG
1048,122.389999,122.389999,2017-10-06,IT
1049,151.630005,151.630005,2017-10-06,ITW
1050,35.77,35.77,2017-10-06,IVZ
1051,106.730003,106.730003,2017-10-06,JBHT
1052,41.07,41.07,2017-10-06,JCI
1053,58.959999,58.959999,2017-10-06,JEC
1054,133.220001,133.220001,2017-10-06,JNJ
1055,28.43,28.43,2017-10-06,JNPR
1056,96.919998,96.919998,2017-10-06,JPM
1057,44.310001,44.310001,2017-10-06,JWN
1058,62.400002,62.400002,2017-10-06,K
1059,18.690001,18.690001,2017-10-06,KEY
1060,78.18,78.18,2017-10-06,KHC
1061,19.110001,19.110001,2017-10-06,KIM
1062,102.470001,102.470001,2017-10-06,KLAC
1063,115.389999,115.389999,2017-10-06,KMB
1064,19.02,19.02,2017-10-06,KMI
1065,76.809998,76.809998,2017-10-06,KMX
1066,45.490002,45.490002,2017-10-06,KO
1067,47.48,47.48,2017-10-06,KORS
1068,20.629999,20.629999,2017-10-06,KR
1069,43.34,43.34,2017-10-06,KSS
1070,103.739998,103.739998,2017-10-06,KSU
1071,48.919998,48.919998,2017-10-06,L
1072,42.919998,42.919998,2017-10-06,LB
1073,48.459999,48.459999,2017-10-06,LEG
1074,55.889999,55.889999,2017-10-06,LEN
1075,151.649994,151.649994,2017-10-06,LH
1076,36.880001,36.880001,2017-10-06,LKQ
1077,189.380005,189.380005,2017-10-06,LLL
1078,87.080002,87.080002,2017-10-06,LLY
1079,316.459991,316.459991,2017-10-06,LMT
1080,75.0,75.0,2017-10-06,LNC
1081,41.919998,41.919998,2017-10-06,LNT
1082,81.860001,81.860001,2017-10-06,LOW
1083,184.830002,184.830002,2017-10-06,LRCX
1084,25.26,25.26,2017-10-06,LUK
1085,58.439999,58.439999,2017-10-06,LUV
1086,55.080002,55.080002,2017-10-06,LVLT
1087,98.900002,98.900002,2017-10-06,LYB
1088,20.809999,20.809999,2017-10-06,M
1089,143.520004,143.520004,2017-10-06,MA
1090,26.950001,26.950001,2017-10-05,FOXA
1091,126.089996,126.089996,2017-10-05,FRT
1092,27.469999,27.469999,2017-10-05,FTI
1093,71.57,71.57,2017-10-05,FTV
1094,213.449997,213.449997,2017-10-05,GD
1095,24.540001,24.540001,2017-10-05,GE
1096,21.540001,21.540001,2017-10-05,GGP
1097,83.510002,83.510002,2017-10-05,GILD
1098,51.599998,52.09,2017-10-05,GIS
1099,30.450001,30.450001,2017-10-05,GLW
1100,43.849998,43.849998,2017-10-05,GM
1101,969.960022,969.960022,2017-10-05,GOOG
1102,985.190002,985.190002,2017-10-05,GOOGL
1103,95.790001,95.790001,2017-10-05,GPC
1104,96.790001,96.790001,2017-10-05,GPN
1105,29.58,29.58,2017-10-05,GPS
1106,54.790001,54.790001,2017-10-05,GRMN
1107,246.059998,246.059998,2017-10-05,GS
1108,33.16,33.16,2017-10-05,GT
1109,182.25,182.25,2017-10-05,GWW
1110,45.09,45.09,2017-10-05,HAL
1111,96.580002,96.580002,2017-10-05,HAS
1112,13.96,13.96,2017-10-05,HBAN
1113,23.77,23.77,2017-10-05,HBI
1114,77.260002,77.260002,2017-10-05,HCA
1115,68.519997,68.519997,2017-10-05,HCN
1116,27.139999,27.139999,2017-10-05,HCP
1117,166.119995,166.119995,2017-10-05,HD
1118,45.509998,45.509998,2017-10-05,HES
1119,55.490002,55.490002,2017-10-05,HIG
1120,69.370003,69.370003,2017-10-05,HLT
1121,46.849998,46.849998,2017-10-05,HOG
1122,37.790001,37.790001,2017-10-05,HOLX
1123,143.070007,143.070007,2017-10-05,HON
1124,52.169998,52.169998,2017-10-05,HP
1125,14.83,14.83,2017-10-05,HPE
1126,20.35,20.35,2017-10-05,HPQ
1127,24.68,24.68,2017-10-05,HRB
1128,31.67,31.67,2017-10-05,HRL
1129,134.789993,134.789993,2017-10-05,HRS
1130,81.580002,81.580002,2017-10-05,HSIC
1131,18.32,18.32,2017-10-05,HST
1132,108.919998,108.919998,2017-10-05,HSY
1133,245.360001,245.360001,2017-10-05,HUM
1134,146.720001,146.720001,2017-10-05,IBM
1135,70.959999,70.959999,2017-10-05,ICE
1136,158.110001,158.110001,2017-10-05,IDXX
1137,147.25,147.25,2017-10-05,IFF
1138,205.779999,205.779999,2017-10-05,ILMN
1139,113.57,113.57,2017-10-05,INCY
1140,44.09,44.09,2017-10-05,INFO
1141,39.529999,39.529999,2017-10-05,INTC
1142,142.470001,142.860001,2017-10-05,INTU
1143,57.709999,57.709999,2017-10-05,IP
1144,21.34,21.34,2017-10-05,IPG
1145,90.889999,90.889999,2017-10-05,IR
1146,39.009998,39.009998,2017-10-05,IRM
1147,363.226654,363.226654,2017-10-05,ISRG
1148,122.75,122.75,2017-10-05,IT
1149,151.5,151.5,2017-10-05,ITW
1150,35.799999,35.799999,2017-10-05,IVZ
1151,106.870003,106.870003,2017-10-05,JBHT
1152,41.200001,41.200001,2017-10-05,JCI
1153,58.790001,58.790001,2017-10-05,JEC
1154,133.190002,133.190002,2017-10-05,JNJ
1155,28.450001,28.450001,2017-10-05,JNPR
1156,97.089996,97.089996,2017-10-05,JPM
1157,44.799999,44.799999,2017-10-05,JWN
1158,62.700001,62.700001,2017-10-05,K
1159,18.77,18.77,2017-10-05,KEY
1160,78.25,78.25,2017-10-05,KHC
1161,19.290001,19.290001,2017-10-05,KIM
1162,101.669998,101.669998,2017-10-05,KLAC
1163,117.470001,117.470001,2017-10-05,KMB
1164,19.1,19.1,2017-10-05,KMI
1165,76.370003,76.370003,2017-10-05,KMX
1166,45.52,45.52,2017-10-05,KO
1167,47.610001,47.610001,2017-10-05,KORS
1168,20.700001,20.700001,2017-10-05,KR
1169,44.27,44.27,2017-10-05,KSS
1170,107.410004,107.410004,2017-10-05,KSU
1171,48.900002,48.900002,2017-10-05,L
1172,42.790001,42.790001,2017-10-05,LB
1173,48.48,48.48,2017-10-05,LEG
1174,56.07,56.07,2017-10-05,LEN
1175,151.679993,151.679993,2017-10-05,LH
1176,36.790001,36.790001,2017-10-05,LKQ
1177,189.410004,189.410004,2017-10-05,LLL
1178,87.650002,87.650002,2017-10-05,LLY
1179,314.579987,314.579987,2017-10-05,LMT
1180,74.610001,74.900002,2017-10-05,LNC
1181,41.900002,41.900002,2017-10-05,LNT
1182,82.260002,82.260002,2017-10-05,LOW
1183,182.820007,182.820007,2017-10-05,LRCX
1184,25.42,25.42,2017-10-05,LUK
1185,58.290001,58.290001,2017-10-05,LUV
1186,55.060001,55.060001,2017-10-05,LVLT
1187,99.480003,99.480003,2017-10-05,LYB
1188,21.030001,21.030001,2017-10-05,M
1189,143.75,143.75,2017-10-05,MA
1190,27.1,27.1,2017-10-04,FOXA
1191,125.129997,125.129997,2017-10-04,FRT
1192,27.549999,27.549999,2017-10-04,FTI
1193,71.910004,71.910004,2017-10-04,FTV
1194,210.460007,211.300003,2017-10-04,GD
1195,24.48,24.48,2017-10-04,GE
1196,21.15,21.15,2017-10-04,GGP
1197,82.419998,82.419998,2017-10-04,GILD
1198,51.520752,52.009998,2017-10-04,GIS
1199,30.469999,30.469999,2017-10-04,GLW
1200,43.779999,43.779999,2017-10-04,GM
1201,951.679993,951.679993,2017-10-04,GOOG
1202,966.780029,966.780029,2017-10-04,GOOGL
1203,95.489998,95.489998,2017-10-04,GPC
1204,96.419998,96.419998,2017-10-04,GPN
1205,28.99,28.99,2017-10-04,GPS
1206,54.77,54.77,2017-10-04,GRMN
1207,240.309998,240.309998,2017-10-04,GS
1208,33.360001,33.360001,2017-10-04,GT
1209,180.899994,180.899994,2017-10-04,GWW
1210,45.18,45.18,2017-10-04,HAL
1211,97.68,97.68,2017-10-04,HAS
1212,13.76,13.76,2017-10-04,HBAN
1213,23.719999,23.719999,2017-10-04,HBI
1214,77.690002,77.690002,2017-10-04,HCA
1215,68.629997,68.629997,2017-10-04,HCN
1216,27.059999,27.059999,2017-10-04,HCP
1217,165.289993,165.289993,2017-10-04,HD
1218,45.259998,45.259998,2017-10-04,HES
1219,55.68,55.68,2017-10-04,HIG
1220,68.910004,68.910004,2017-10-04,HLT
1221,48.779999,48.779999,2017-10-04,HOG
1222,37.779999,37.779999,2017-10-04,HOLX
1223,142.550003,142.550003,2017-10-04,HON
