Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-04-20,50.743206,33.019131,123.269997,76.673004,143.800003,860.080017,39.189751,35.645252,120.301888,268.510345,26.24,138.597015,97.389999,61.647537,64.781548,153.233978,233.041382,39.841206,92.031036
2017-04-21,51.101326,32.874096,122.260002,76.177696,143.679993,858.950012,39.101643,35.783184,120.193298,269.735107,25.98,139.213608,97.529999,60.997055,65.671677,153.273773,232.298691,39.416733,91.512665
2017-04-24,51.728027,33.309196,123.150002,77.614075,145.470001,878.929993,39.972961,36.206829,121.308754,272.816772,26.129999,141.729752,99.709999,61.24345,66.789284,155.253891,234.8535,39.505577,94.523209
2017-04-25,52.484055,33.512241,125.519997,78.059853,146.490005,888.840027,40.374355,36.32505,121.841812,266.70282,26.51,144.96196,99.900002,61.401142,67.175003,155.233978,236.220032,39.426605,96.257767
2017-04-26,52.833153,33.512241,125.199997,74.8899,146.559998,889.140015,40.315613,36.384167,121.920784,267.028778,26.73,144.713333,100.989998,61.795372,67.085999,154.497665,236.071487,39.920177,97.035324
2017-04-27,54.279404,33.260849,123.970001,72.859161,147.699997,891.440002,40.560368,36.876774,122.14782,267.809082,26.35,146.195175,101.860001,61.677105,67.521164,155.482742,236.269547,39.396992,97.204796
2017-04-28,53.740803,33.183498,124.050003,73.057281,150.25,924.52002,40.305824,35.615696,121.881302,266.139862,25.74,144.056961,102.739998,61.43071,67.709076,154.437973,235.754608,39.12059,95.878952
2017-05-01,53.531342,33.183498,124.059998,73.651642,152.460007,932.820007,40.413513,35.773331,121.752968,265.132355,26.049999,148.40303,104.459999,61.479992,68.648666,153.313583,236.348755,38.597401,95.95871
2017-05-02,53.072533,33.599258,123.82,73.899292,152.779999,937.090027,40.540787,36.423576,122.108337,266.179321,25.52,148.502487,103.419998,61.795372,68.539871,155.38324,236.437881,38.449329,94.024773
2017-05-03,53.88044,33.541245,123.43,74.54319,151.800003,948.450012,40.746376,36.704468,121.743095,266.287994,25.440001,149.258316,103.480003,62.711956,68.322281,156.09967,236.150711,37.906403,93.78553
2017-05-04,54.6684,33.183498,124.459999,74.29554,150.850006,954.719971,41.901611,36.575432,122.355118,267.186829,25.200001,149.7854,88.75,62.465561,68.055244,157.094696,236.427963,37.521412,92.629158
