,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
BEN,5.92698728359e-05,4.63933840402e-05,4.77633250668e-05,7.6063552666e-05,4.30324410712e-05,5.7952743479e-05,7.03224462845e-05,2.91656332957e-05,1.70812346151e-05,7.41071732112e-05,4.70913277864e-05,1.0787865758e-05,1.01098999875e-05,4.92069479658e-05,2.33315381526e-05,2.33988685821e-05,1.25708851371e-05,3.16238079115e-05,2.3690411461e-05,4.19135015572e-05,3.02209905483e-05,6.79586019718e-05,3.83071512604e-05,1.64069294275e-05,2.73267519191e-05,3.00927887619e-05,2.29900972417e-05,7.92472143342e-05,1.23034554353e-05,3.18236840317e-05,3.10656384356e-05,1.91714793629e-05,0.000117939805101,6.46626889179e-05,8.44251975298e-05,7.00268954573e-05,5.16540105953e-05,2.19038865834e-05,4.01967796385e-05,4.18756438867e-05,1.88444910807e-05,7.18639344719e-05,1.31710976085e-05,4.15183846869e-05,6.60727395447e-06,7.95830476956e-05,3.23813793741e-05,3.95220068391e-05,4.15721480781e-05,1.04699623179e-05,3.8056424758e-05,5.38095693912e-05,5.09825737984e-05,1.80076102355e-05,5.8137615428e-05,6.62270217108e-05,6.09891472773e-05,2.31616349136e-05,2.04143255296e-05,4.15966298972e-05,8.60365195066e-05,5.86772225155e-05,5.44180739883e-05,-8.97319205527e-06,1.35221344063e-05,3.10316978709e-05,8.01976116711e-06,5.38966490906e-05,4.51479132388e-05,2.98382820596e-05,4.24715878041e-05,5.75760575575e-05,6.3748831488e-05,5.05691539487e-05,2.72110165733e-05,3.67864832363e-05,4.62880554197e-05,4.09941743622e-05,2.33385236946e-05,1.62620495273e-05,3.77588505593e-05,-2.27780503121e-06,4.18898402575e-05,2.53343144949e-05,1.39882823686e-06,7.19452653894e-05,2.55707865505e-05,3.22108697582e-05,2.62583577774e-05,4.56481482029e-05,1.08354834654e-05,3.09597970874e-05,1.14778092178e-05,3.15471195871e-05,8.47881670599e-05,1.85378387317e-05,7.6123219911e-05,2.61171601602e-05,3.17808994159e-05,3.82232203823e-05,5.23790812806e-05,3.52819302369e-05,1.85234636759e-05,2.59306833984e-05,6.48728674367e-05,4.89873934659e-05,3.67709765539e-05,3.94204426908e-05,3.93267114224e-05,3.90405364359e-05,1.21429682708e-05,8.12761949398e-05,3.31368305022e-05,4.13081081995e-05,1.93808090354e-05,6.81209808128e-06,9.43396848539e-06,5.27424202047e-05,4.61374076197e-05,2.62727140872e-05
KSS,4.56729918386e-05,5.68380577197e-05,6.11872427215e-05,0.000106822889226,5.97987339227e-05,0.000290834816077,0.000147133553295,1.6603584147e-05,1.07466653621e-05,6.75873075775e-05,8.98155478261e-05,8.19929353589e-06,1.85847549954e-05,6.24759794894e-05,3.16709457721e-05,0.000103629336432,2.92676785241e-05,5.73396634392e-05,3.42426561696e-05,4.36898978942e-05,4.96731950252e-05,0.000275316885452,5.68684071435e-05,1.79202189226e-05,1.92535372037e-05,8.52260490035e-05,6.53968261098e-05,5.99726225565e-05,8.0620644878e-06,5.54912980016e-05,4.92379224783e-05,3.20280696869e-05,6.46626889179e-05,0.000451420701884,0.000112270786142,8.80537814555e-05,5.7091580712e-06,0.00011081662554,2.9237695945e-05,0.00013612034817,5.36185904605e-05,2.04147186597e-05,2.52830737779e-05,9.40035759543e-05,2.04529270145e-05,-0.000189775872895,1.51815819366e-05,1.91433101987e-05,8.3424750264e-05,-1.29117237765e-05,4.64708638523e-05,-2.62320115045e-05,2.99421330386e-05,7.93062065406e-05,8.64234344656e-05,4.9826266681e-05,6.06205630914e-05,2.19711889615e-05,8.49207394127e-06,3.49563700342e-05,6.9974691797e-05,0.000105860925734,4.35578183799e-05,3.4592932231e-06,6.76997942482e-06,8.86336339506e-05,1.0167251665e-05,1.89049888845e-05,7.12187803737e-05,7.35610066782e-05,2.32185030553e-05,7.49879983536e-05,6.21312409447e-05,4.30506060801e-05,2.28893907828e-05,3.90609547677e-05,4.13817803517e-05,3.54432847249e-05,8.80383613391e-05,1.91132786301e-05,3.36970129727e-05,1.99680419214e-05,-6.53449681029e-06,4.17486634103e-05,1.8178745031e-05,9.28504413431e-05,3.19123673014e-05,9.88257145281e-05,4.44651472136e-05,5.99370736137e-05,1.04771406365e-05,6.74902906479e-05,1.63245831963e-05,2.62361520364e-05,7.72645442726e-05,5.11964889697e-05,0.000104633191112,3.42090915503e-05,6.55206716707e-05,7.97056754701e-05,8.8067791807e-05,6.85804065537e-05,4.7227005899e-05,0.00017856522602,2.35385720738e-05,8.25981969421e-05,4.71049951148e-05,2.77366942783e-05,4.76887498816e-05,8.71172473094e-05,4.30118115009e-05,0.000444390983906,6.01188450647e-05,3.37345235475e-05,3.52341259364e-05,3.21063187757e-05,5.85024499344e-05,3.14042617729e-05,4.60200383188e-05,3.54326983346e-05
FLS,4.45757386172e-05,3.19175772574e-05,5.83285195431e-05,7.48369651782e-05,0.000133141229977,8.33490648475e-05,9.16496407851e-05,6.8904856028e-06,3.77488223204e-05,5.98638742798e-05,5.69509391765e-05,8.48433759192e-06,1.13592775039e-05,6.36694792787e-05,4.85770128436e-05,6.1229100023e-05,4.39054269642e-05,5.81412681797e-05,4.21843664567e-05,4.70545301716e-05,6.51116677117e-05,0.000118294955198,5.68341161916e-05,4.24880930066e-05,2.72652400046e-05,7.13189656198e-05,3.51598764177e-05,7.02767744367e-05,6.93556856052e-06,5.87445002777e-05,9.74113007892e-05,3.62894421688e-05,8.44251975298e-05,0.000112270786142,0.000273080567296,6.26321084938e-05,5.32143879631e-05,3.49314890112e-06,5.17584489104e-05,7.1192920891e-05,2.10693295864e-05,0.000112186498896,5.46030622898e-07,4.01342017928e-05,1.00324463632e-05,2.90128962084e-05,2.05439841937e-05,3.74455563509e-05,1.39435407284e-05,7.16435360702e-06,5.79753929219e-05,6.66272798787e-05,4.50687079589e-05,8.21871814696e-05,0.000147430234289,0.000159619470598,7.63441178911e-05,8.02085767301e-05,3.24225024482e-05,4.48529552094e-05,7.54800421626e-05,6.59567314558e-05,4.45885097453e-05,3.8817463618e-06,1.60199591482e-05,0.000104847685533,7.42134273579e-06,1.48464338658e-05,7.55088251671e-05,9.63146909858e-05,4.7279082949e-05,0.000109303639686,9.43904540726e-05,0.000171441754698,4.61501315956e-05,4.71169940805e-05,5.82317185954e-05,9.0468824122e-05,5.72511293668e-05,2.01793663066e-05,4.89930275358e-05,2.24453495824e-07,-8.28623020199e-06,6.07895833204e-05,1.04429215124e-05,7.62419877831e-05,3.30561855266e-05,3.65347103334e-05,2.74533486106e-05,8.50870124845e-05,6.00009708604e-06,6.314142518e-05,1.53537338347e-05,3.32173360644e-05,7.91814915348e-05,4.36775633923e-05,7.67771188835e-05,2.73490643336e-05,2.38727191813e-05,5.91760084529e-05,5.03971155403e-05,5.3923496017e-05,3.13418744407e-05,5.37796995677e-05,3.28472678353e-05,6.74656162138e-05,6.15654985317e-05,1.74968941423e-05,5.74654017068e-05,7.24274920388e-05,2.49788299534e-05,0.000104915908741,6.84917945566e-05,2.98003825348e-05,4.95956534601e-05,3.00072258813e-05,5.82035790304e-05,9.75587985494e-06,4.79357020705e-05,3.54436004202e-05
SKX,7.26923266504e-05,4.13546326807e-05,3.85949687129e-05,0.000122429319981,7.59240987213e-05,9.96800009484e-05,8.0967632226e-05,2.64717931995e-05,3.71558414897e-05,9.02174021979e-05,6.59474390514e-05,1.09902843731e-05,2.00243489207e-05,4.39783793436e-05,2.19741412333e-05,5.45180312966e-05,3.36807964683e-05,3.91134857349e-05,1.62387177907e-05,5.73582245805e-05,3.36385956814e-05,0.000109445161361,3.2968310721e-05,5.35560575217e-05,2.39395781381e-05,5.77814408433e-05,3.17157687861e-05,6.49882103396e-05,2.27174248056e-05,4.18750719633e-05,2.26884184588e-05,5.26728238384e-05,7.00268954573e-05,8.80537814555e-05,6.26321084938e-05,0.000367363689822,3.59588828093e-05,0.000105342656561,3.39083546347e-05,7.21233369598e-05,2.60632977559e-05,7.99423943797e-05,1.21233097295e-05,5.01857478966e-05,8.02750051168e-06,3.86449958092e-05,2.27532262319e-05,4.36311469551e-05,8.54446095459e-05,-7.61345387996e-06,4.95411542789e-05,8.17816472632e-05,4.39457273264e-05,3.13836544662e-05,4.93838937766e-05,5.53930187775e-05,6.00065061613e-05,-1.26407937754e-05,7.57075107381e-06,6.89167574487e-05,6.47861570219e-05,5.53500616477e-05,6.9975677887e-05,4.64150508035e-06,1.60760316641e-05,5.64789946551e-05,1.25132908826e-05,3.35006321661e-05,5.77353782257e-05,6.37506985465e-05,4.65832857317e-05,9.23958602785e-05,6.01715375516e-05,6.84624302163e-05,4.05594543896e-05,1.10586166296e-05,4.48830324946e-05,6.96951960258e-05,2.69946617956e-05,2.76169913101e-05,5.91343073996e-05,2.60499371555e-06,4.58445867541e-05,-2.83147319429e-06,9.67716398457e-06,6.24769688333e-05,2.85194266808e-05,9.61679025069e-05,6.18708980433e-05,5.30082125332e-05,1.00693071436e-05,6.10045180367e-06,-3.20852859863e-06,2.09498559118e-05,6.85188059153e-05,2.33986814613e-05,0.000101526138602,3.26628547455e-05,7.25104065137e-05,3.19923238758e-05,5.16768036229e-05,6.0687828595e-05,2.31520848294e-05,3.59424478985e-05,6.71245170855e-05,5.68726007159e-05,4.94548258188e-05,2.33608950173e-05,6.13645041231e-05,4.97397324511e-05,6.99505512378e-06,0.000144031615164,9.85270958547e-06,5.00636493824e-05,2.13599264794e-06,1.86479018012e-06,2.01045397854e-05,5.98384334911e-05,4.30903952837e-05,1.74942051836e-05
AMAT,2.61024247145e-05,4.02816987869e-05,6.28646365264e-05,6.8268309658e-05,1.70956320906e-05,-7.5418720407e-06,7.55674891516e-05,1.22668220316e-05,8.56196934022e-06,9.60561336583e-05,4.66800523197e-05,3.03237774545e-05,-1.354695059e-05,5.4926763511e-05,4.51077703109e-06,-1.42899200637e-05,1.59850375228e-05,1.53791513099e-05,1.63445322326e-05,4.90101134454e-05,1.05721797277e-05,2.23644813893e-05,5.0655905689e-05,-1.75406051716e-05,3.81421699508e-05,3.63955890942e-05,2.75015889274e-05,8.59233839517e-05,2.40679750156e-05,3.63768278151e-05,8.14450413303e-06,-7.64152718217e-06,5.16540105953e-05,5.7091580712e-06,5.32143879631e-05,3.59588828093e-05,0.000270169397586,2.5894183719e-05,0.000179687729156,7.20934058371e-06,-1.36895373337e-06,0.000121104510337,1.31614593703e-05,4.82765445577e-05,3.39070900752e-05,0.000271984954451,8.18920074471e-05,2.68714728299e-05,0.000106195812232,3.42563033252e-05,4.48993848409e-05,0.00016459878068,7.91936341118e-05,1.4923583147e-06,-1.07033088997e-05,2.71079747497e-05,4.05655906116e-05,2.15421563322e-05,4.0288482431e-05,1.80524967746e-05,7.40560624912e-05,3.19510383364e-05,0.000117827168292,-6.34906736609e-06,1.33660380657e-06,1.9464299137e-07,9.46369273258e-06,4.36585367678e-05,1.25226338922e-05,-9.90657239569e-06,7.17823012544e-05,7.14907398751e-05,4.97115978786e-05,2.40001950349e-05,4.55497288546e-05,6.95600776812e-05,3.62551907659e-05,3.59217428725e-05,2.31539359422e-07,2.98685791232e-05,6.34575045327e-05,-2.21927154871e-05,7.51385728871e-05,1.83980038621e-05,1.06937531272e-05,4.44763656159e-05,1.67995133609e-05,6.09800984667e-05,5.94976534783e-06,4.41447527402e-05,3.07661711968e-05,6.78732578148e-05,2.96335517253e-05,5.49936585651e-05,6.65976457854e-05,-1.76047738455e-06,7.91153259854e-05,9.80959716776e-06,4.5139226131e-05,1.09857132522e-05,3.69681916511e-05,5.17931079447e-05,3.8603828576e-06,-1.46585650278e-05,0.000173276535148,2.09697724996e-05,4.08985311222e-05,7.06481860839e-05,5.60622596854e-05,3.17519478785e-05,6.04688894757e-05,-9.76555654038e-06,8.05688987946e-05,1.87176543866e-05,-1.20166825528e-06,0.000115323617576,-9.33466281707e-08,6.3136462164e-05,4.74718867287e-05,1.81118060055e-05
COLM,3.5111831404e-05,3.84449599638e-05,4.84837494391e-05,7.12599220401e-05,5.05092134173e-05,0.000113871188219,9.9180227337e-05,1.03488986547e-05,1.62121401563e-05,4.23282852426e-05,7.42710840967e-05,2.2845997973e-06,1.40993373187e-05,3.98269903205e-05,4.03866274905e-05,4.20865838033e-05,1.1590153577e-05,3.31167796586e-05,2.32068026065e-05,4.93703178139e-05,2.85289980059e-05,0.000101652395777,3.5674227408e-05,3.01190175571e-05,1.96594720168e-05,4.07675014255e-05,3.16425494104e-05,3.8053648998e-05,1.49787101861e-05,2.58980427271e-05,2.06477729195e-05,6.18345407018e-06,2.19038865834e-05,0.00011081662554,3.49314890112e-06,0.000105342656561,2.5894183719e-05,0.000177661931792,4.76124074704e-05,7.50000207272e-05,1.97005437937e-05,2.30825177419e-05,7.24640900009e-06,5.28481311765e-05,2.15261167172e-05,-9.70426214751e-06,2.15281389481e-05,4.609651487e-05,0.000100913579426,3.22882016245e-06,3.66524076999e-05,5.53143992587e-05,1.60552655057e-05,3.81395491075e-05,5.32911405179e-05,-5.00295609294e-05,4.61767524658e-05,-3.42415392874e-05,2.99110000631e-06,3.85415698691e-05,4.07782955665e-05,4.66577486057e-05,3.88766218495e-05,1.49821498053e-06,-1.07366954181e-06,7.78613617443e-05,2.37196356066e-06,2.4751250025e-05,3.49968488609e-05,3.21859833133e-05,2.68510094815e-05,4.277307676e-05,3.26956527464e-05,3.69677009423e-05,8.91404357825e-06,2.48724662122e-05,3.85632365235e-05,1.87048848702e-05,1.6213503817e-05,2.5429761185e-05,4.59493877574e-05,-7.2800236363e-06,2.36961713658e-05,1.78324197606e-05,-3.87061708507e-06,5.36399509836e-05,1.92381562306e-05,7.3468372645e-05,6.57880818922e-05,2.49568369167e-05,1.23626248632e-05,4.32279318357e-05,7.84387706047e-06,2.83505496485e-05,5.41000200311e-05,2.59567829957e-05,8.61895200852e-05,3.86369801319e-05,6.40757186864e-05,2.4040798484e-05,5.71001772884e-05,2.72352623726e-05,2.64931772764e-05,6.00490647373e-05,3.43416436352e-05,3.34666209975e-05,3.12869992576e-05,1.9744763686e-05,3.34961242228e-05,3.02032410495e-05,3.87481536114e-05,0.000123969024298,5.27205256507e-05,3.01325194501e-05,2.01046700145e-07,1.73956365061e-05,2.53814028568e-05,2.35826243588e-05,2.12187933518e-05,1.67056404583e-05
SWKS,2.22155882966e-05,4.69597784581e-05,5.82294291772e-05,4.91854349304e-05,1.56877645914e-05,1.43302321836e-05,7.209731484e-05,1.4076198821e-05,1.50839440146e-05,7.86374643516e-05,4.65189310373e-05,3.18970569941e-05,-6.48030064065e-06,3.18205300642e-05,1.17169581154e-05,-9.44364622185e-06,2.18684799872e-05,2.18277972028e-06,1.61912603292e-05,6.47288651985e-05,2.96698807378e-05,2.80713183279e-05,4.50236738395e-05,-2.4311345839e-05,2.02028130722e-05,3.4295148903e-05,2.527432492e-05,5.95888962847e-05,2.39552937773e-05,3.53207634896e-05,1.90721007943e-05,-6.18539060366e-06,4.01967796385e-05,2.9237695945e-05,5.17584489104e-05,3.39083546347e-05,0.000179687729156,4.76124074704e-05,0.00022002132979,2.20231817571e-05,6.32730925169e-06,9.67432476423e-05,1.86002358887e-05,3.95967192333e-05,4.03292309866e-05,0.00021547651002,7.2617430735e-05,3.62690329801e-05,0.000130060485285,2.55157231421e-05,4.34717195573e-05,0.000123499202205,6.64790956473e-05,5.64715915358e-06,-2.28494525091e-05,1.27571656114e-05,5.51323574534e-05,2.30248909867e-05,4.71351402476e-05,1.01306154083e-05,6.48350416149e-05,3.80510708604e-05,9.54980837679e-05,9.89433941159e-07,5.55824367739e-06,9.83293944937e-07,1.00075215127e-05,4.21897574626e-05,2.05365612453e-05,-5.13501259272e-06,5.6188348687e-05,5.54285938938e-05,4.32500965989e-05,1.77358115517e-05,3.63469494447e-05,5.90033815684e-05,1.74761490309e-05,1.81765289858e-05,2.28069017973e-06,2.76427495068e-05,5.68560305888e-05,-1.11549458218e-05,5.56680008272e-05,2.15521072479e-05,1.55977023119e-05,4.9769658104e-05,1.46814679601e-05,7.01521128072e-05,1.69703287605e-05,3.43600808589e-05,3.22981641414e-05,6.64061535909e-05,2.92198105663e-05,4.4206768494e-05,6.43131102398e-05,4.92413221927e-06,7.82533943921e-05,2.03063048586e-05,3.32683071576e-05,7.50247583691e-06,3.37830090869e-05,3.50408334523e-05,1.18116931287e-06,7.8107663061e-06,0.000114057887359,3.07954737263e-05,2.85268864641e-05,6.21181214164e-05,5.52084306728e-05,1.90250446197e-05,6.83414536553e-05,2.07538906349e-05,8.65627669885e-05,1.89564683178e-05,4.55215410378e-07,0.000114537908495,3.55645185596e-06,4.12725054245e-05,3.88159522139e-05,1.62771472791e-05
CRI,3.80536014906e-05,3.44791153492e-05,4.99475770535e-05,6.18689441286e-05,3.41109135235e-05,0.000119292502234,7.85887500577e-05,1.50297880299e-05,1.93717498493e-05,4.58117737881e-05,4.33905672287e-05,4.63559339729e-06,1.12230731618e-05,3.4713925519e-05,2.5667375747e-05,6.33224942166e-05,1.05287174192e-05,3.51188559583e-05,2.54544746537e-05,4.42689111951e-05,2.72990648623e-05,0.000130366523781,3.57772549641e-05,-2.56577249708e-06,1.79082249416e-05,4.5205463523e-05,3.21416014825e-05,3.56055027686e-05,3.59186504365e-06,3.67008329593e-05,3.38477296431e-05,3.92882382972e-05,4.18756438867e-05,0.00013612034817,7.1192920891e-05,7.21233369598e-05,7.20934058371e-06,7.50000207272e-05,2.20231817571e-05,0.000143895858207,3.24230478448e-05,2.93091341908e-05,4.67416285777e-06,4.62363721545e-05,1.13481270333e-05,-4.95717483069e-05,2.20442325893e-05,2.79953180493e-05,1.17342032645e-05,-7.43071308073e-06,4.34537062907e-05,6.51248345389e-05,1.85325659547e-06,1.75502012638e-05,4.73580190426e-05,3.53409692082e-05,4.3495371851e-05,1.61060755384e-05,1.00913663942e-05,2.39046234568e-05,4.12173442556e-05,6.93586982305e-05,2.78520848406e-05,1.04609963295e-05,1.14455835573e-05,3.89577604584e-05,1.15238232726e-05,1.63459733347e-05,4.8026438657e-05,4.84729100403e-05,3.53797918409e-05,5.20661704404e-05,4.1498237558e-05,5.36070102527e-05,2.52489389329e-05,2.12977512011e-05,4.10123870919e-05,3.05860714795e-05,3.81751692558e-05,1.61183958021e-05,3.20696687022e-05,1.20498028548e-05,1.19716197518e-05,2.63153267872e-05,-1.2400948088e-06,5.65740916415e-05,1.56485726457e-05,6.23732004285e-05,4.48683920224e-05,4.61965515302e-05,7.04891038313e-06,4.34164266649e-05,1.74004047395e-05,1.8482401561e-05,4.20349417065e-05,2.66268589624e-05,6.76315812773e-05,2.36740145393e-05,3.03306116886e-05,4.92250304525e-05,6.01556514308e-05,3.29315772393e-05,2.15317799736e-05,6.38787186349e-05,2.32834013973e-05,3.05140594271e-05,2.64721872874e-05,1.91968462601e-05,3.10340498409e-05,3.94585415707e-05,2.83899297664e-05,0.000157876016512,3.31928326683e-05,2.24864283631e-05,1.86474702259e-05,4.5028399628e-05,2.30537639363e-05,6.99099159587e-06,3.46091864561e-05,2.16103154739e-05
HD,1.53564508473e-06,1.51704957846e-05,9.64727810911e-06,4.82216789328e-05,1.37885137493e-05,3.76712829201e-05,3.46636602767e-05,3.09573128808e-06,9.15416703838e-06,4.04035765219e-05,2.13756092216e-05,1.17417756771e-05,5.23776481302e-06,3.03263496616e-05,2.55275443318e-05,4.68057006758e-05,8.84666092626e-06,1.58344467133e-05,7.12553699614e-06,1.58475391666e-05,2.51920814129e-05,6.56104000996e-05,3.60138996223e-05,-1.09104219696e-05,1.73498758805e-05,4.41461315804e-05,1.74250785501e-05,8.92607966797e-06,-1.36582988689e-06,1.53971631995e-05,1.33743598675e-05,7.3474527809e-06,1.88444910807e-05,5.36185904605e-05,2.10693295864e-05,2.60632977559e-05,-1.36895373337e-06,1.97005437937e-05,6.32730925169e-06,3.24230478448e-05,7.74991081327e-05,1.43507475319e-05,3.5745212629e-06,1.19264739388e-05,1.36752765627e-05,-4.01193360312e-05,6.0449118313e-06,1.81549862477e-05,1.42949556834e-05,1.00222188094e-05,2.61174246906e-05,2.23250481064e-05,2.19724723592e-05,-1.72858151121e-06,3.01957860674e-05,-1.04648103748e-05,1.95062238946e-05,7.08573593056e-06,1.87778193967e-05,7.32322911116e-06,2.02941121348e-05,1.98807201899e-05,3.14724727665e-05,-1.11160976796e-07,2.16930524938e-06,2.45293385521e-05,2.95758452012e-06,1.1948435762e-05,-2.21308765164e-06,4.75522049498e-07,1.56697542169e-05,2.7938617142e-05,1.30882962935e-05,1.23016395823e-05,1.37962004441e-05,-2.395868607e-06,3.68653014094e-05,1.6491155874e-05,2.10920522528e-05,1.32312575413e-05,2.71252925517e-05,5.34959515554e-06,6.58916156862e-06,1.5111228642e-05,1.23268728353e-05,1.99243624892e-05,1.28449971239e-05,5.79077832713e-05,1.46902168386e-05,2.21734288431e-05,1.28150377963e-05,1.74937236533e-05,5.94362962516e-06,2.09363756536e-05,2.36370375591e-05,1.17293493512e-05,3.96475778825e-05,2.52500919331e-05,7.16341132277e-06,7.8735382502e-05,3.130972272e-05,1.05812260637e-05,4.04764944764e-06,3.49569069632e-05,7.722664515e-06,2.83433359355e-05,2.76521801666e-05,8.17755096403e-06,3.72753044e-05,2.33678158623e-05,1.45034763806e-05,6.70308402519e-05,2.52665660291e-05,5.3620123347e-06,8.54737401372e-06,4.49549099114e-06,8.20348691405e-06,1.17400171407e-05,2.20291917231e-05,7.1847286827e-06
ARNC,7.68303789533e-05,5.08579584888e-05,7.58575224696e-05,9.73565021132e-05,0.000111008810071,2.71693632771e-05,4.71512134106e-05,1.86986725774e-05,3.77442471974e-05,9.27260101444e-05,7.78763745818e-05,1.68723639795e-05,1.14683343391e-05,7.97589459024e-05,-2.27236239254e-05,2.46742370659e-05,5.87707537936e-05,2.94284508952e-05,3.05876759341e-05,6.26179426186e-05,4.52001840042e-05,3.16787679396e-05,9.24965531829e-05,1.03654328818e-05,4.07368254707e-05,5.1208930689e-05,2.75976523844e-05,7.33019880893e-05,2.01332550483e-05,7.41165631699e-05,6.12022369878e-05,4.32394290025e-05,7.18639344719e-05,2.04147186597e-05,0.000112186498896,7.99423943797e-05,0.000121104510337,2.30825177419e-05,9.67432476423e-05,2.93091341908e-05,1.43507475319e-05,0.000355185163939,1.55533746953e-05,6.02165133508e-05,3.59610374432e-05,0.000103927542999,6.28287241278e-05,3.89697547224e-05,5.98035503265e-05,2.20733551434e-05,5.47230970865e-05,0.000102738021519,8.82392798046e-05,2.993536189e-05,0.000101013175108,4.74459789209e-05,8.39180496379e-05,1.24517026623e-05,3.7660242824e-05,2.11286576347e-05,9.46972926046e-05,6.37941144751e-05,8.9159489375e-05,1.02763787293e-05,1.75789173682e-05,0.000100433983534,5.71124921533e-06,5.35721842327e-05,4.13784268601e-05,7.66119163174e-05,5.98392936428e-05,0.000118891745124,7.26488672765e-05,0.000161475659656,4.81544271612e-05,7.90463465955e-05,6.03273366935e-05,5.47308010487e-05,2.75729374014e-05,8.97836656553e-06,7.56401090316e-05,1.70528281139e-06,1.82483106959e-05,3.8444637708e-05,1.27994551674e-05,0.000108233416024,3.18852751977e-05,6.85677270728e-05,3.13949177648e-05,5.47417904479e-05,3.90910017904e-05,5.60271590174e-05,2.57035917237e-05,4.48422407692e-05,9.25763135131e-05,2.63089912401e-05,8.88606533888e-05,5.48277790352e-06,5.60829294493e-05,4.31555098983e-05,4.07540962855e-05,4.82160855748e-05,2.52154993959e-05,5.17466858077e-06,7.85866969563e-05,5.31894084642e-05,5.6139754244e-05,6.52645971445e-05,8.40852636802e-05,6.41666327187e-05,3.87042925067e-05,3.4582880398e-05,6.00614068784e-05,5.2982485731e-05,2.14659539538e-05,5.75143816313e-05,4.16022091303e-05,6.86145380841e-05,6.77737447996e-05,6.07584196802e-05
LLY,6.27958674626e-06,1.15862543799e-05,7.08869841405e-06,2.52201259269e-05,-1.86913818871e-05,2.21162224037e-05,1.78645974888e-05,3.29070347079e-05,-3.20079949367e-06,1.60857800673e-05,2.37246053959e-05,9.55795616324e-06,-8.51807656503e-06,2.3177163305e-05,4.14296093611e-07,3.05561854985e-07,-2.39912258414e-06,1.13831174115e-05,1.07356895111e-05,1.73646480758e-05,-1.85174352123e-06,4.48125305947e-06,1.2283708125e-05,-1.43020226107e-05,1.47223772478e-05,1.45508128783e-05,8.48929315361e-06,3.91873561467e-07,1.88647960011e-05,1.52227823614e-05,-1.29802608435e-06,9.43448762186e-06,1.31710976085e-05,2.52830737779e-05,5.46030622898e-07,1.21233097295e-05,1.31614593703e-05,7.24640900009e-06,1.86002358887e-05,4.67416285777e-06,3.5745212629e-06,1.55533746953e-05,0.000100896368739,7.87126551859e-06,4.9051360563e-06,-7.4209936089e-07,6.52113404691e-06,-3.10807850458e-05,1.25191650465e-05,2.8241841624e-06,9.81382343811e-06,4.63638039751e-06,1.33752050863e-05,3.00646153131e-06,-3.09244254452e-06,2.03861126861e-05,8.44900396731e-06,1.37307119554e-05,3.82115095062e-06,2.22345451686e-05,1.37817634801e-05,2.38554653756e-05,1.78005660115e-05,1.15413201489e-05,-9.38830656417e-07,4.20001287813e-07,1.64571803844e-06,3.66458296665e-05,1.45547812351e-05,1.19874425801e-05,1.03476381225e-05,1.57143541263e-05,9.81782136059e-06,-1.15253144181e-05,1.33577315866e-06,2.22238099906e-05,2.51774002104e-06,4.63268507577e-06,6.87478107488e-06,1.02030222296e-05,1.01030426199e-05,-2.46231144335e-06,9.17937924236e-07,1.94353192971e-05,-3.58425243055e-06,2.34983431626e-05,1.155740233e-05,8.21260702437e-06,-6.29479115553e-07,1.37948333411e-05,1.38439773129e-05,3.52433244511e-05,2.39308647336e-05,3.4303440865e-06,1.0701837447e-05,6.89037329094e-06,2.10401373991e-05,1.20341276009e-06,3.54344124878e-05,1.21594778437e-05,2.4987245897e-05,1.20972645297e-05,2.17227382378e-06,-8.01660851231e-06,2.46637339615e-06,1.44431726753e-05,1.02205981114e-05,3.98313961328e-05,4.90226136846e-06,3.6268265136e-05,5.56842610682e-06,1.81450314711e-05,3.18926826356e-05,5.7857103019e-06,5.31467117507e-06,7.24310195988e-05,9.20894514383e-06,4.27273937719e-05,2.13144798238e-05,-1.31596597691e-05
