,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
KMB,7.18066985453e-06,7.77963969525e-07,2.00442005339e-05,7.79141589202e-06,1.13878143994e-05,-9.38797936916e-06,6.50031952652e-06,1.57487956669e-05,-1.22270109795e-06,2.38286096317e-07,1.95436534683e-06,1.90292311742e-05,4.62414149859e-06,9.66743159748e-06,1.94603508785e-05,1.06694412798e-05,2.22229305621e-05,8.35106176684e-06,1.27696450908e-05,2.53752591064e-05,7.14909900046e-06,-9.45445098287e-06,1.80142753077e-05,-9.81999388873e-06,1.00243472118e-05,7.50351019805e-06,-3.26188321187e-06,6.84214083179e-06,1.14305652956e-05,8.39931903942e-06,-1.16409565804e-06,2.81610327392e-05,1.28694877778e-05,5.57008609757e-06,1.46721810214e-05,1.44808395427e-05,1.08482023495e-06,-1.63729061615e-06,4.5448863091e-06,9.65162082904e-06,2.40866572208e-06,1.58879691972e-05,-9.78770522534e-07,1.22218255146e-05,8.02213994774e-06,3.61834264998e-05,5.50037480815e-06,1.82652097835e-05,-1.65875112111e-05,2.62411049924e-05,8.02470378388e-06,1.0906200156e-06,1.01464335992e-05,3.78484595529e-06,1.65082579094e-05,2.98380244268e-05,1.80244473895e-05,2.92505680757e-05,1.82289104686e-05,2.55604527493e-06,6.38475262779e-06,1.22253636598e-05,1.56844415275e-05,1.83638923744e-05,5.96320381529e-05,5.38588828306e-07,1.53734941313e-05,1.82679347133e-05,1.44955502557e-05,-2.5912955242e-07,5.50561308456e-06,1.18655092038e-05,4.58959931823e-06,1.70765664189e-05,1.84395613018e-05,6.62849788893e-06,3.89828963799e-06,3.68628821866e-06,8.84779620199e-06,7.441274561e-06,-2.12792516051e-06,1.04652002648e-05,-2.91613939231e-06,1.37324069449e-05,2.26164429317e-05,-3.90534588931e-06,2.6573128918e-05,-2.74939633424e-05,6.69540491454e-06,1.0050078399e-05,2.87399641868e-06,-7.08995709576e-06,7.92364743301e-06,1.15398111306e-05,3.31168879186e-06,-4.00365471136e-06,-4.1814265989e-06,2.62198217375e-05,-6.69917760303e-06,2.10951534152e-06,1.31447115832e-05,3.77887940559e-06,5.30088953792e-06,6.65275158452e-06,-4.62613061936e-05,2.98268439307e-05,4.30031753717e-06,1.16629579324e-05,1.27852058949e-05,1.22370600397e-05,2.7766067298e-06,7.65816256961e-06,-1.14996478828e-05,3.61478383096e-06,2.92689973819e-06,3.26913126188e-05,1.42602894856e-05,1.93208020872e-05,1.63583049589e-05,1.58861514944e-06
MUR,-2.12903091315e-05,3.24096491844e-05,2.96858291283e-05,8.35714462319e-06,0.000279335049265,0.000106324095947,6.27204456169e-05,4.19747415722e-05,7.85498517414e-05,-2.57628649502e-05,0.000126462834876,-5.19404184476e-06,1.88302771988e-05,9.06181318803e-05,-1.69215810408e-06,5.60079674991e-05,3.69798173893e-05,5.83584901823e-05,3.19978087649e-05,1.93959797451e-05,4.92966295539e-05,0.000141667158044,3.4940152495e-05,5.51495216176e-05,2.52809689892e-05,7.95162602597e-05,4.08029908342e-08,4.28017619966e-05,3.9755355493e-06,4.28852718569e-05,0.000234200473038,4.09203116885e-05,3.2862504893e-05,8.96073576472e-05,0.000104493760276,5.72261864221e-05,-4.96407867873e-07,7.50006883589e-05,3.0820103927e-06,3.9748170313e-05,2.22045053396e-05,0.000104739109793,2.12438166053e-07,7.76468669628e-05,1.34492802541e-06,-1.11910586016e-05,-1.58417129462e-05,2.63891496239e-05,6.5319974661e-05,2.22445999351e-05,4.47562060041e-05,-8.03222188248e-06,3.38755662469e-05,0.00018394735804,0.000377589972089,2.03459833492e-05,8.73040749798e-05,3.42603421419e-06,4.28428423283e-06,2.80699968364e-05,8.04543356868e-05,3.25004939202e-05,3.33425195247e-05,-9.52682940422e-06,5.38588828306e-07,0.000463388652152,2.89016534613e-05,3.24861042166e-06,9.48834774039e-05,5.2131686354e-05,3.82806683759e-05,9.15680905325e-05,5.74629440259e-05,0.000428244576274,3.83358763375e-05,0.000144986037529,-8.4037556974e-06,0.000156781929792,4.30928835714e-05,-7.62426040119e-06,3.62104919201e-05,7.70098662877e-05,-1.5298294513e-05,4.71016375994e-05,1.66508647269e-05,5.28624616884e-05,5.15713248453e-05,0.00010142600803,5.64394882928e-06,1.71770826452e-05,1.19541620095e-06,4.35386024719e-05,-1.57204417231e-05,2.22835103391e-05,4.68717812353e-05,0.000118691509519,2.32507183716e-05,2.0569233506e-05,3.32184416318e-05,8.7449338094e-05,2.61687235505e-05,3.31669221689e-05,3.6486572661e-05,7.13302090113e-05,-5.68854473348e-05,3.69624770148e-06,7.31770051787e-05,7.92884389357e-06,4.68074523162e-05,6.27052985664e-05,1.60049476001e-05,0.000103631315765,4.39193891562e-05,5.43230245518e-06,7.77365496906e-05,1.74917013395e-05,5.48457954965e-05,1.02750442265e-05,2.59857555649e-05,4.39886237925e-05
HAIN,1.82496862256e-05,1.06443332416e-05,3.41876113915e-05,2.08040958865e-05,3.21547397403e-05,-2.66740403541e-05,7.62132632744e-05,2.22116468356e-05,2.01506535588e-05,1.37433801935e-06,3.92608058688e-05,3.29372974671e-05,7.25297519605e-06,1.54849444162e-05,1.55781076848e-05,3.9899148254e-05,4.03819665541e-05,1.28851712207e-05,2.25474203798e-05,1.5048530632e-05,2.05255456054e-05,2.569133805e-05,2.01914939441e-05,2.25735817889e-05,3.10756787653e-05,3.04050727722e-05,6.24882085618e-06,1.46018421175e-05,-4.54812568601e-06,1.06386826154e-05,2.97337857123e-05,-3.87180884474e-06,2.36734140052e-05,2.86898321821e-05,4.63138256203e-05,2.29433169484e-05,1.00223117923e-05,4.10560083205e-05,1.19049469466e-05,2.44066966559e-05,2.58551618757e-05,-2.70026672242e-05,7.8324364758e-07,3.89609263405e-05,9.6181911183e-07,2.55113363459e-05,1.33429104631e-05,5.51335546894e-06,-1.19903647162e-05,1.57933793679e-05,3.57492855822e-05,2.14062566333e-05,1.60987006883e-05,3.7183089105e-05,3.10863844969e-05,1.51869675636e-05,2.73136601735e-05,8.58184180856e-06,3.87766468601e-05,1.26781016541e-05,1.81409494802e-05,4.40667020621e-05,-6.88739056563e-06,1.03219326187e-05,1.53734941313e-05,2.89016534613e-05,0.000291395177591,1.27004215629e-05,3.37730487105e-05,-4.91670872932e-06,2.31394525748e-05,2.04748326013e-05,2.11197623667e-05,5.78332495811e-05,1.39978750848e-05,1.58207183473e-05,4.08982341447e-07,1.76998172244e-05,4.43064135621e-05,1.47605570197e-05,1.49749489718e-05,3.13842071679e-05,1.32152456607e-05,1.04598121412e-05,6.62488995359e-05,-6.02021955321e-07,3.71089777233e-05,1.31589375917e-05,3.77554041663e-05,1.67877960407e-05,4.44929884302e-06,3.39402122823e-07,7.73628837521e-07,1.88882206226e-05,3.69541952026e-05,-6.51947911556e-07,5.13277490458e-05,4.95626499576e-05,-7.27719737522e-07,1.74154811105e-05,2.88783557322e-05,-9.30823683689e-07,2.50559961175e-05,5.16356019122e-05,-1.73262068371e-05,4.28428175304e-06,1.72960282745e-05,-3.4061250665e-06,1.8584276253e-05,1.35462831634e-05,2.44381500775e-05,3.48086345352e-05,2.47774487738e-05,1.17114514876e-05,2.77478603518e-06,1.15715002441e-05,-1.49842168368e-06,7.99099795032e-05,-8.0934982844e-08,3.35854851751e-05
AMGN,4.4282926187e-05,3.06696930008e-05,3.66071613484e-05,3.68815183332e-05,5.03341783543e-07,8.30821930929e-06,3.01254238117e-05,1.2948186172e-06,6.59783549465e-05,5.29975556789e-05,3.87560576661e-05,1.56650538573e-05,4.43972497527e-06,3.91364446459e-05,4.80392184992e-06,1.13057270932e-06,1.73025231169e-05,1.33221855097e-05,-4.04288522803e-06,2.62401790221e-05,1.65464523318e-05,3.25712818912e-05,3.47146394271e-05,-5.51165107161e-06,1.66929232651e-05,1.71577659282e-05,2.43631101836e-05,4.73695300562e-05,2.4591547249e-05,1.99417559049e-05,7.46823580496e-06,-7.98572146196e-06,5.27612867939e-05,1.82067558038e-05,1.4217317721e-05,3.23082866854e-05,4.26978215442e-05,2.42698548665e-05,4.10620652862e-05,1.54478713255e-05,1.20119533029e-05,5.21183778621e-05,3.61223816975e-05,3.08151029029e-05,8.50608711393e-06,8.76523112476e-05,3.64915360954e-05,9.14446621243e-06,5.29320868482e-05,1.28580365763e-05,2.05648230299e-05,5.66460105873e-05,3.06329480267e-05,7.18256876956e-06,5.88622721815e-06,2.24294133712e-05,3.57272683756e-05,-4.46177701386e-06,1.40635594962e-05,5.0984294047e-05,5.82505722948e-05,4.18754041037e-05,4.01088663718e-05,-2.81778620689e-06,1.82679347133e-05,3.24861042166e-06,1.27004215629e-05,0.000125081374711,3.005601297e-05,2.18268851125e-05,2.59555300392e-05,3.75154798174e-05,2.73514292492e-05,8.70989113186e-07,1.73625162733e-05,6.6239110381e-06,3.88072163683e-05,1.81341529843e-05,1.07949877862e-05,1.70078845287e-05,2.36467118262e-05,3.29645042258e-05,6.5684421236e-05,2.75518858068e-05,3.70008286939e-06,4.18017199519e-05,1.24000125351e-05,1.79309558489e-05,6.46587561932e-05,1.7935767883e-05,9.73406209928e-06,2.73188201809e-05,1.43605921458e-05,1.16477930472e-05,2.33944079158e-05,6.07472850605e-06,6.3623911667e-05,3.25237510974e-05,4.29399952671e-05,5.29059688635e-05,5.06820515257e-05,1.14722653739e-05,6.17550887602e-06,2.25492208697e-05,6.75174598554e-05,-3.78864282722e-06,2.5869783912e-05,7.89161620822e-05,2.95856136658e-05,2.60282431673e-05,2.09758615159e-05,2.3194355273e-05,2.64774544339e-05,3.22887708509e-05,5.29053167809e-06,4.88005969781e-05,2.28157864496e-05,3.04187893915e-05,3.6603395871e-05,9.58937204371e-06
KMI,2.51176509415e-05,1.48752567574e-05,3.42629030679e-05,3.67998312145e-05,9.84356487669e-05,5.26738795082e-05,5.12353910036e-05,1.90240704204e-05,2.28044830509e-05,2.51201440114e-05,5.97326950684e-05,7.30149363273e-06,8.31332706255e-06,3.81865932779e-05,6.34925920034e-06,3.47049405364e-05,2.02427325416e-05,3.24938122294e-05,3.76653283696e-05,4.67593920943e-05,3.97185559178e-05,6.16429403792e-05,2.18752296163e-05,1.02096656994e-05,1.49072890042e-05,1.4686416383e-05,1.42662894201e-05,4.48991244321e-05,1.66932945923e-05,2.94357166019e-05,6.3858410565e-05,4.19979847832e-05,4.4371534236e-05,6.97962785134e-05,7.35494431206e-05,5.5153363214e-05,1.03582148428e-05,3.2707521075e-05,1.94417837177e-05,4.54647470861e-05,-2.6031572191e-06,4.13374606264e-05,1.40985148407e-05,3.86409604824e-05,4.79323622527e-06,1.93869381651e-05,5.5042789277e-06,2.02333768322e-05,7.65063526432e-06,9.77782071156e-06,2.7980650664e-05,1.38301948993e-05,3.70212649331e-06,7.41977572348e-05,8.80858414619e-05,5.76526113482e-05,4.96345822644e-05,1.18072240294e-05,9.12515086304e-06,2.44675553007e-05,4.37382112198e-05,3.92761138769e-05,1.6365247973e-05,1.63627586974e-05,1.44955502557e-05,9.48834774039e-05,3.37730487105e-05,3.005601297e-05,0.000128688503516,5.84782132449e-05,3.31925011305e-05,4.68634528952e-05,5.51049013713e-05,0.000132166828573,1.44032907796e-05,5.56411703896e-05,1.57263580025e-06,6.72410255496e-05,3.54184620133e-05,2.65218415309e-06,2.37023389597e-05,3.58462462399e-05,8.49782053588e-06,3.02058470829e-05,5.92912455419e-06,4.12783892513e-05,2.31121102501e-05,6.53153002883e-06,2.32844623102e-05,2.42514385596e-05,2.63625472654e-06,2.87106507337e-05,8.81312362964e-06,1.62514384551e-05,8.34821210088e-06,5.01637864215e-05,5.01722201248e-05,8.98578829943e-06,2.37694048853e-05,3.69214427343e-05,3.10767587244e-05,4.49322684004e-05,1.99578009951e-05,2.07568303202e-05,4.44393256959e-07,8.53207479196e-06,1.22020865876e-05,3.0454785207e-05,2.09577931478e-05,3.7590696772e-05,1.21355934434e-05,6.2132663034e-05,3.33806872899e-05,2.76337187829e-05,3.62331113885e-05,3.05262515867e-05,3.47090940107e-05,2.16341112113e-05,2.01111449093e-05,2.55327318e-05
GWW,1.47235255744e-05,2.4009780955e-05,2.01788125203e-05,4.73481067205e-05,5.6077580979e-05,7.81319557418e-05,2.8757436666e-05,-1.55406410143e-05,4.00010738047e-05,6.05115461097e-05,1.76518608931e-05,-1.67067054639e-05,1.50721575263e-06,3.3101339556e-05,-1.42094110238e-05,5.06798330456e-05,3.13817886056e-05,4.53204065008e-05,2.3940226189e-05,1.24129542172e-05,3.05245136912e-05,6.61595728174e-05,2.39036336837e-05,2.8240403795e-05,9.39682541924e-06,3.32281548399e-05,1.00865819224e-05,4.25422971072e-05,2.22736997018e-05,3.28746316175e-05,5.04418852144e-05,7.05664676208e-07,3.02350864517e-05,7.21037131934e-05,9.47332257204e-05,6.3880814646e-05,-7.78049738693e-06,3.18152816557e-05,-4.36910702766e-06,4.78450102205e-05,2.39820658029e-07,7.5091858875e-05,1.19156850227e-05,2.78843178914e-05,1.45827983432e-05,-4.6356237464e-05,-8.87816983197e-06,2.70233340122e-05,1.43096554407e-05,-2.2359362897e-05,1.81207911992e-05,-2.95720845546e-06,1.40266425803e-05,2.77322411156e-05,4.94523462298e-05,6.11084160768e-05,2.72239059243e-05,1.38252556751e-05,-1.01143793121e-05,4.24667655882e-05,3.5006109123e-05,2.84676812901e-05,-1.81056331556e-05,-1.62290205393e-06,-2.5912955242e-07,5.2131686354e-05,-4.91670872932e-06,2.18268851125e-05,5.84782132449e-05,0.000284555911545,1.18073672554e-05,7.02468153659e-05,6.18253548005e-05,5.26290233608e-05,3.79809998706e-06,3.60880827744e-05,1.85890826323e-05,4.01056526092e-05,3.50053072414e-05,1.18685839371e-05,4.12021893762e-05,4.76474559748e-05,1.58340363772e-07,3.05233242417e-05,4.80706569741e-06,5.94531030769e-05,1.6684561724e-06,-1.98355428448e-05,1.20006073689e-05,5.67990494371e-05,9.03105569609e-06,4.56892357482e-05,9.93226558444e-06,1.38192375939e-05,3.3586441831e-05,3.82788352694e-05,4.43759238353e-05,3.0964951001e-05,0.000101815449637,6.11800663386e-05,3.28540593971e-05,3.54153831554e-05,2.00127844998e-05,2.92484992512e-05,-1.86427430605e-05,-9.83537154464e-06,1.80243388571e-05,3.2198314946e-05,1.70018304164e-05,9.04161698542e-05,4.29381746349e-06,7.61373965094e-05,3.87908516365e-05,4.1208198588e-05,2.98661990138e-05,1.4147621539e-05,2.00972110177e-05,3.69585091086e-05,2.24520357942e-05,1.92038701213e-05
OTEX,2.05819323056e-05,2.5081629489e-05,5.07999533193e-05,3.3188402856e-05,5.21489791049e-05,4.17461604013e-05,7.34450759164e-05,2.40493605172e-05,4.35550224229e-05,4.31023995529e-05,2.59684337947e-05,1.48919828937e-05,-4.65269086e-06,3.07182974188e-05,1.1666503041e-05,-1.88493812738e-06,1.88376269419e-05,1.68851015406e-05,2.01406373108e-05,3.42774749148e-05,8.76967887204e-06,4.00086838583e-05,4.14052580961e-05,-2.63524337591e-05,3.15721991444e-05,1.82201222371e-05,4.36314129848e-05,3.75493682765e-05,1.26416818556e-05,3.14146032458e-05,3.63763862529e-05,1.60889298051e-05,4.13916865061e-05,2.25619121476e-05,4.71789958511e-05,4.75815446242e-05,7.40616205218e-05,2.94857513607e-05,5.56958197312e-05,3.67388066322e-05,1.67454244062e-05,5.62467648298e-05,1.06508063062e-05,2.57152318708e-05,6.06640002343e-06,8.10619118408e-05,4.6654994941e-05,7.1475288039e-06,4.58236639996e-05,1.97773007088e-05,2.21583039695e-05,8.28350720699e-05,2.89717069495e-05,1.46749097034e-05,5.69594394373e-05,2.20820657691e-05,4.32947485487e-05,9.69495524011e-06,2.15252857498e-05,8.44017394603e-06,4.84038739619e-05,3.26787243641e-05,4.94524070282e-05,1.01816834367e-05,5.50561308456e-06,3.82806683759e-05,2.31394525748e-05,2.59555300392e-05,3.31925011305e-05,1.18073672554e-05,0.000123823249238,2.64088055326e-05,3.97044242363e-05,7.47704490122e-05,5.74292652304e-05,1.9221172471e-05,3.54251843156e-05,5.21435117997e-05,1.17515821031e-05,2.20680695984e-05,2.6606771498e-05,1.76896508056e-05,3.67203196955e-05,8.77809102368e-06,1.22340577666e-05,2.47131255545e-05,2.50084067293e-05,2.54098303257e-05,3.7950583088e-05,3.17146530428e-05,8.36481624743e-06,2.58618644944e-05,1.63134511046e-05,2.22845183528e-05,2.80481324011e-05,1.89042556073e-05,5.07543015096e-05,1.31835867523e-05,2.71207427295e-05,4.45881643239e-05,2.88766403466e-05,3.01118283528e-05,4.24244917317e-06,1.54576548536e-05,6.09811122749e-05,1.17325444171e-06,3.51849015787e-05,3.16299368491e-05,3.33332403599e-05,2.22608317374e-05,2.38980707483e-05,2.37085688369e-05,3.50929957748e-05,1.64711178988e-05,8.65497732538e-06,4.65226242429e-05,3.10935219602e-05,1.85737446855e-05,3.72801212728e-05,1.62948108517e-05
GWR,1.10932270901e-05,4.54993583604e-05,4.35681959793e-05,4.6984596651e-05,8.06901915903e-05,5.5765375844e-05,8.14772749022e-05,3.26593916519e-05,9.36258599468e-05,7.71999685381e-05,8.84490826097e-05,1.04906080562e-05,1.51134146327e-05,6.5396437189e-05,2.57500835557e-06,5.66891602582e-05,2.80926619306e-05,4.10801308436e-05,1.82886508418e-05,4.16963791436e-05,2.31052751609e-05,7.1309872009e-05,4.70477379271e-05,2.26541860102e-05,4.02533277138e-05,5.94064912207e-05,2.03532884797e-05,7.3977506835e-05,5.13470639859e-06,4.72457056828e-05,5.6498437144e-05,1.60560164419e-05,5.75859512746e-05,7.30342935576e-05,0.000106961716902,9.24255650942e-05,7.57080343498e-05,4.41110431501e-05,5.54052933668e-05,5.20929825306e-05,2.82152085999e-05,0.000115320946594,1.59922285187e-05,4.88922970933e-05,2.94100314707e-05,0.000107929423583,2.72053760277e-05,2.52698769459e-05,5.29971362633e-05,1.44871276685e-05,5.6295292325e-05,8.79325732384e-05,5.57078663283e-05,2.43166689764e-05,9.31545418256e-05,4.99949098481e-05,6.78507032173e-05,6.81693041061e-06,2.89065615338e-05,5.59490826434e-05,7.51047811111e-05,6.36704285187e-05,5.92328537553e-05,-5.83579713478e-06,1.18655092038e-05,9.15680905325e-05,2.04748326013e-05,3.75154798174e-05,4.68634528952e-05,7.02468153659e-05,2.64088055326e-05,0.000178263340342,6.74677846748e-05,0.000136103760561,1.88875590685e-05,3.50076781746e-05,4.37672799861e-05,8.18826543445e-05,3.139180553e-05,1.89533334063e-05,8.33279126257e-05,6.77177109137e-05,2.66757728004e-05,6.95996850562e-05,9.7011256599e-06,8.7877828303e-05,4.27722018577e-05,6.15922256312e-05,3.61875726294e-05,5.55241197246e-05,3.21213734687e-05,6.87008739463e-05,1.4914045417e-05,3.66648560358e-05,4.83665437291e-05,3.91047322739e-05,7.70661098587e-05,2.89709620588e-05,2.98774734969e-05,8.2928671022e-05,4.75276218593e-05,5.21319597333e-05,2.01697492166e-05,3.51203998691e-05,5.17873817647e-05,-4.70832530363e-07,5.14713211562e-05,4.27949727954e-05,5.18263594216e-05,4.26009043762e-05,3.18977243132e-05,6.88014976687e-05,5.89736228949e-05,4.33330692719e-05,2.7237838334e-05,7.60689363271e-05,4.61552545021e-05,2.19744021543e-05,4.46468175403e-05,2.37029399493e-05
LUK,8.11458940114e-06,5.17445976506e-05,4.88099406016e-05,7.31174500528e-05,6.62323253315e-05,5.04131897901e-05,7.91425829255e-05,1.8545924015e-05,7.25024960845e-05,5.68432368641e-05,5.84878613192e-05,-1.59081808916e-07,6.23344560083e-06,4.37645540737e-05,-7.68449413973e-06,3.50743446942e-05,9.3191879584e-06,3.60070741824e-05,3.30780961915e-05,3.18430413693e-05,4.71821642317e-05,6.70468703039e-05,3.63163550667e-05,-2.31482603626e-06,1.15535152357e-05,4.24152138371e-05,2.54044208083e-05,8.24092239627e-05,4.55486852379e-06,4.19814713797e-05,4.70379661598e-05,1.09114396844e-05,6.31511712398e-05,6.12780364193e-05,9.36262596428e-05,6.13878974738e-05,5.28007134086e-05,3.48067605587e-05,4.35443006911e-05,4.29564852432e-05,1.36905727199e-05,7.0145758645e-05,1.01226859629e-05,4.58026565505e-05,9.93000377757e-06,6.5087327324e-05,2.07069472893e-05,4.46834005666e-05,2.27256852031e-05,-8.1836716509e-07,4.23949547047e-05,5.46096648318e-05,3.78552579554e-05,4.29562805197e-05,7.47023180585e-05,4.79834665449e-05,6.60886017463e-05,2.42162412517e-05,9.67210254606e-06,2.66931599905e-05,9.95918310396e-05,6.70519575551e-05,4.33932872186e-05,-4.66541902273e-06,4.58959931823e-06,5.74629440259e-05,2.11197623667e-05,2.73514292492e-05,5.51049013713e-05,6.18253548005e-05,3.97044242363e-05,6.74677846748e-05,0.000144653941029,5.93680676392e-05,4.25421263966e-05,3.120959678e-05,4.26002273746e-05,5.54221016822e-05,8.00594300075e-06,1.49339609453e-05,4.87006606689e-05,5.13758557862e-05,1.25709437634e-05,4.33948805559e-05,3.50636862865e-07,0.000104242018853,3.19777943649e-05,2.40084117753e-05,1.56300599472e-05,5.62913298144e-05,1.32918606563e-05,5.88938264451e-05,9.98535930857e-06,3.95651560134e-05,3.83117133126e-05,3.5887199166e-05,6.90935540837e-05,1.98452995718e-05,1.68193221506e-05,0.000104749226397,2.62081567669e-05,4.82588549996e-05,1.89880484182e-05,1.07406495684e-05,3.41316873361e-05,-1.08434938223e-05,3.91085563117e-05,1.6211956869e-05,3.75432718086e-05,4.41762044377e-05,3.14894719208e-05,5.55662517236e-05,5.27291868197e-05,5.41305653222e-05,2.94690183895e-05,1.07501132661e-05,3.63276982373e-05,1.23666276084e-05,3.10628314706e-05,2.52317976451e-05
WPX,-4.59007594472e-05,3.47137479818e-05,6.43450874722e-05,3.44341211146e-05,0.000430830874284,1.27464393025e-05,7.87171292254e-05,0.000100300133069,5.46389458018e-05,-1.94075123372e-05,0.000134549703912,4.72822863976e-06,2.23805070361e-05,6.49896044653e-05,-3.06734741773e-06,5.35377581995e-05,4.77285429098e-05,4.38125590859e-05,5.8587985416e-05,1.19500633199e-05,7.86386754832e-05,0.000106113563348,3.55640426906e-05,-1.6634666439e-05,2.08294339392e-05,8.43137605924e-05,-1.45564045597e-06,6.82246528891e-05,-9.75994624489e-06,6.65963275467e-05,0.000351128765085,8.52567563189e-05,5.12656401875e-05,4.19517917385e-05,0.00016885211112,6.95369000514e-05,2.76554144051e-05,3.72005317324e-05,1.8852247766e-05,5.3568522089e-05,1.19244589594e-05,0.000158590486627,-1.11089001713e-05,7.16939543476e-05,-1.14107600433e-05,8.57875045446e-05,-9.0757540546e-06,1.2592374642e-05,4.36644241266e-05,1.11945022638e-05,5.90434088046e-05,6.92130076608e-05,4.19139034545e-05,0.000220940286057,0.000494952791971,0.000113910843793,0.000101805602002,-1.52830682831e-05,3.225836622e-05,3.15837081644e-05,9.22324916882e-05,4.11191940329e-05,7.14420617715e-05,-3.67281383648e-06,1.70765664189e-05,0.000428244576274,5.78332495811e-05,8.70989113186e-07,0.000132166828573,5.26290233608e-05,7.47704490122e-05,0.000136103760561,5.93680676392e-05,0.000830492028791,2.63184174508e-05,0.000168178599221,9.45022299219e-06,0.000204087590558,2.94397452434e-06,-1.62263737766e-05,3.13824205355e-05,7.19377710278e-05,-6.70218730942e-05,2.69443384414e-05,2.27974250104e-05,4.28597184744e-05,4.36821594876e-05,0.00011397889417,2.73562419514e-05,2.59811233013e-05,-4.14772143548e-06,4.23865175515e-05,-3.16830428332e-05,3.6371645531e-05,5.28565975491e-05,0.000143598148063,6.72730643598e-06,2.69528343338e-05,5.14569499731e-05,9.10179476125e-05,3.05106476776e-05,7.21690821716e-05,3.48780610682e-05,6.81183890916e-05,-5.75979020131e-05,2.50740629818e-06,5.85459567648e-05,3.16144025522e-06,5.34434101866e-05,4.88004616536e-05,9.75126984718e-06,1.45759324791e-05,4.90502382348e-05,3.51183484116e-06,7.94184499151e-05,1.29871865319e-05,9.22002826973e-05,5.85118262569e-06,3.39866213937e-05,5.27394733469e-05
SEE,5.08382623313e-06,2.46377725626e-05,3.94413592008e-05,4.07778777871e-05,5.03630765517e-05,3.10688979123e-05,4.26932528331e-05,3.45857443228e-05,3.79460742559e-05,2.90660365356e-05,9.82214335381e-06,1.61500690485e-05,6.62432647838e-06,2.83561723757e-05,1.7120046493e-05,2.14088459171e-05,1.58106610931e-05,1.6848905651e-05,1.06490538701e-05,2.61993936782e-05,1.84483115941e-05,3.11266475662e-05,4.12074916042e-05,-1.97215914669e-05,2.7823142091e-05,2.63901148454e-05,3.9997271617e-05,3.03479681087e-05,6.54795224204e-06,3.09968628168e-05,3.55625403669e-05,2.92208073218e-05,2.69521092236e-05,2.169005572e-05,4.36849568153e-05,3.81396187644e-05,4.60487650558e-05,8.31737523651e-06,3.51010751744e-05,2.33527843459e-05,1.38219258663e-05,4.72410542529e-05,1.42664808286e-06,1.12709034459e-05,1.76731763239e-05,5.46201873068e-05,1.67799150182e-05,3.2524796538e-05,2.89929180482e-05,1.86550931957e-05,3.29644275898e-05,2.38901586859e-05,2.32048469988e-05,1.8208562119e-05,2.65366919836e-05,2.08173215832e-05,5.65124106163e-05,2.86626359088e-05,2.66888254864e-05,9.03117362676e-06,4.26813280743e-05,4.58913435512e-05,4.79707125561e-05,2.59506215309e-05,1.84395613018e-05,3.83358763375e-05,1.39978750848e-05,1.73625162733e-05,1.44032907796e-05,3.79809998706e-06,5.74292652304e-05,1.88875590685e-05,4.25421263966e-05,2.63184174508e-05,0.000153737679198,4.20881158924e-06,4.48685172142e-05,2.6625670119e-05,1.57780720475e-05,9.10937179394e-06,1.64512607839e-05,2.44191676759e-05,3.92259501813e-05,3.33701859956e-05,1.69594623073e-05,3.51854374367e-05,2.77151163938e-05,2.57844602479e-05,1.75931772009e-05,3.44879059359e-05,1.28643939747e-05,2.7748983488e-05,1.99075565686e-05,1.64975241451e-05,2.30499906097e-05,1.25020202127e-05,4.03552010546e-05,5.54428624475e-06,7.5874822576e-06,3.83850228505e-05,3.41585215894e-05,1.74209357707e-05,-7.15091671173e-07,1.24417246736e-05,2.9131087943e-05,1.37029959305e-05,4.97256585565e-05,1.12560949751e-05,3.44133563767e-05,1.81341539451e-05,1.84079327666e-05,3.12957903006e-05,3.2958809727e-05,2.16829696184e-05,7.88904260236e-06,4.02925308006e-05,3.88879799791e-05,1.16847459293e-05,4.67207064115e-05,2.10385688479e-06
