,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
KSS,4.63175791671e-05,5.67395535756e-05,6.08056371549e-05,0.000105812855224,5.91367156982e-05,0.000288543659231,0.000146663229517,1.68197708639e-05,1.05063032886e-05,6.7423026911e-05,8.91933984058e-05,7.96443155008e-06,1.81707891348e-05,6.16250926725e-05,3.09941166692e-05,0.000102459998773,2.78815242947e-05,5.62843263491e-05,3.37945619434e-05,4.34348591499e-05,4.95041555428e-05,0.000273764359188,5.61798062512e-05,1.83357281051e-05,1.90853127035e-05,8.51293294592e-05,6.49523577161e-05,6.06043675021e-05,7.32395983658e-06,5.46743983275e-05,4.91809893405e-05,3.20021752798e-05,6.52745816792e-05,0.000448028194522,0.000111403000499,8.85608031062e-05,7.26051524431e-06,0.000109503610105,2.99452697302e-05,0.000135345197379,5.275584005e-05,2.04491476604e-05,2.50927552226e-05,9.37717980394e-05,2.055935657e-05,-0.000187314751917,1.51688112572e-05,1.96730749342e-05,8.38655630146e-05,-1.32234623087e-05,4.6368000924e-05,-2.5762270471e-05,2.99227057925e-05,7.83606676471e-05,8.54364235234e-05,5.06511795955e-05,6.00699272036e-05,2.16759845887e-05,8.37554809763e-06,3.49918159258e-05,7.0200499335e-05,0.000104647424014,4.35653970097e-05,2.78240029305e-06,5.99266729801e-06,8.86870962149e-05,9.10551960822e-06,1.81966217159e-05,7.02902135382e-05,7.30394374857e-05,2.38636062569e-05,7.42584127304e-05,6.25839333958e-05,4.2870335811e-05,2.18270304337e-05,3.96323625466e-05,4.03866302265e-05,3.46356869364e-05,8.74789660167e-05,1.87887104301e-05,3.34588907038e-05,1.91530818788e-05,-6.09370392312e-06,4.09483206814e-05,1.81953183154e-05,9.29376582784e-05,3.09692577173e-05,9.87863404073e-05,4.1784892628e-05,5.93078079701e-05,1.05682723778e-05,6.70225849033e-05,1.5776320352e-05,2.7203232241e-05,7.80624228596e-05,5.05353979379e-05,0.000101798415936,3.38111048799e-05,6.56438632191e-05,7.88965117496e-05,8.8165898736e-05,6.87030454228e-05,4.74555754253e-05,0.000176974403028,2.49519589697e-05,8.19495250622e-05,4.61646810444e-05,2.73354071652e-05,4.70979876084e-05,8.68184370929e-05,4.21072631724e-05,0.000441374501762,5.9833838562e-05,3.28485721658e-05,3.47314009864e-05,3.24035663758e-05,5.8090042449e-05,3.14420948259e-05,4.53275437901e-05,3.4405144046e-05
FLS,4.58709325857e-05,3.18713594154e-05,5.74957929452e-05,7.34225203042e-05,0.000132223984901,8.26110741233e-05,9.16276736788e-05,7.92096301473e-06,3.76894295988e-05,5.92337325409e-05,5.65722782535e-05,8.34139380703e-06,1.10925670684e-05,6.27646251837e-05,4.8296610461e-05,6.01546712077e-05,4.19664808795e-05,5.73546800757e-05,4.13505555679e-05,4.7348377944e-05,6.52418782035e-05,0.000118492902717,5.58262790028e-05,4.35467582078e-05,2.70531813229e-05,7.21471960231e-05,3.50197753745e-05,7.06411753064e-05,5.95513294584e-06,5.7536791231e-05,9.7120217568e-05,3.66644886567e-05,8.48655366868e-05,0.000111403000499,0.000271970838346,6.38977518908e-05,5.29049944597e-05,2.02670878795e-06,5.25439372399e-05,7.11861510722e-05,2.00959720162e-05,0.000111861419576,2.62377072018e-07,4.04956150077e-05,1.05475947205e-05,3.01462390871e-05,2.08060647692e-05,3.79899550954e-05,1.60691080933e-05,6.52052560292e-06,5.80659907265e-05,6.71388309426e-05,4.4614274726e-05,7.94111332293e-05,0.000145993761311,0.000160585748213,7.57328287095e-05,7.9561459749e-05,3.23812582093e-05,4.51076003108e-05,7.57416879166e-05,6.50540999116e-05,4.47023733615e-05,3.21581202316e-06,1.49271063109e-05,0.000105644696352,5.54516079152e-06,1.35376939887e-05,7.49497454898e-05,9.60334062505e-05,4.77645480738e-05,0.000107831207594,9.48637022308e-05,0.000170816425045,4.42531243154e-05,4.87330682682e-05,5.65801139474e-05,8.83042596557e-05,5.74872128832e-05,1.99473228039e-05,4.85921761934e-05,-5.73343686227e-07,-7.19940018737e-06,5.9547670209e-05,1.1264541343e-05,7.62032727291e-05,3.24154843675e-05,3.75859390536e-05,2.45320849019e-05,8.41217151868e-05,6.3797200626e-06,6.15870635484e-05,1.49359884227e-05,3.52087458819e-05,7.98312993534e-05,4.29011244703e-05,7.20137579704e-05,2.74257099054e-05,2.50823744925e-05,5.8458343532e-05,5.12759930298e-05,5.40948598003e-05,3.20939389847e-05,5.28572819863e-05,3.48235715931e-05,6.7020405667e-05,5.93169356623e-05,1.72939899703e-05,5.65499836618e-05,7.25178216648e-05,2.37633747209e-05,0.000103991501819,6.68986203412e-05,2.8696715331e-05,4.83246565346e-05,3.09280787993e-05,5.78496561259e-05,9.97416180603e-06,4.73917389105e-05,3.39795257115e-05
SKX,7.52825728037e-05,4.24181464548e-05,4.07302842661e-05,0.000122942362209,7.51692225064e-05,9.91798122991e-05,8.25280134387e-05,2.64851138448e-05,3.68875202421e-05,9.33756081754e-05,6.5478164781e-05,1.05392962245e-05,1.83722518162e-05,3.88567917302e-05,2.25469605539e-05,5.52009190733e-05,3.14796410798e-05,3.52979150387e-05,1.61057660954e-05,5.76094556392e-05,3.39462675946e-05,0.000112737475751,3.33369863336e-05,5.09873275924e-05,2.41383024662e-05,5.95597549579e-05,3.27624654491e-05,6.71089810818e-05,2.06706125977e-05,4.18395659341e-05,2.52972702506e-05,5.24011058489e-05,7.33727513747e-05,8.85608031062e-05,6.38977518908e-05,0.000371612765924,4.48376998908e-05,0.000107190891825,3.83546009645e-05,7.68346202672e-05,2.51558169291e-05,8.09671843074e-05,1.26734411166e-05,5.24947327345e-05,7.9344228253e-06,4.28724548474e-05,2.2166347888e-05,4.49695174522e-05,9.03735347296e-05,-8.7714573747e-06,5.10836800849e-05,8.12641880403e-05,4.47550599457e-05,3.36549150969e-05,5.14776165485e-05,5.94836290698e-05,6.00643540653e-05,-1.23823036718e-05,7.95246492955e-06,7.06782401284e-05,6.65559475491e-05,5.65669671589e-05,7.12091461186e-05,2.45058613117e-06,1.42386269475e-05,6.0409679859e-05,1.03475061113e-05,3.16063465908e-05,5.67555560698e-05,6.46523958134e-05,4.66739660313e-05,9.2208876997e-05,6.14130021483e-05,7.03106227208e-05,3.86980679414e-05,1.14838926392e-05,4.41834322692e-05,6.75597963985e-05,2.83072089089e-05,2.63695140321e-05,6.11006169431e-05,2.30669416261e-06,4.70680832532e-05,-2.79413616925e-06,1.33592280347e-05,6.92657535517e-05,2.76284178439e-05,0.00010095641889,5.96404869118e-05,5.20327585334e-05,1.05613616598e-05,9.73039497191e-06,-4.21038931014e-06,2.63040124341e-05,7.16608101796e-05,2.31067367614e-05,9.51386787402e-05,3.31503252999e-05,7.45282756456e-05,3.19055523685e-05,5.43839922255e-05,6.49951487987e-05,2.48598880091e-05,3.69530634438e-05,7.09533691193e-05,5.73593238745e-05,4.95933071257e-05,2.24318962836e-05,6.16397580469e-05,4.84423097612e-05,7.22614526084e-06,0.000146103835025,1.43358016921e-05,4.74511413425e-05,2.59494368852e-06,5.46483136609e-06,2.13483081086e-05,5.86594443434e-05,4.17431316425e-05,1.61905469814e-05
AMAT,2.82661883677e-05,4.26106588932e-05,6.85021616669e-05,7.28255998127e-05,1.58974005003e-05,-7.34160885027e-06,7.81312860254e-05,9.47854762655e-06,7.3069125662e-06,0.000103897929404,4.62679470347e-05,2.92641079042e-05,-1.62950939288e-05,4.63286345147e-05,4.38756168344e-06,-1.10904441492e-05,1.51063612357e-05,8.4468151102e-06,1.76156739718e-05,4.77180271102e-05,9.83329949012e-06,2.68010036386e-05,5.28599604789e-05,-2.49443471237e-05,3.85395785876e-05,3.66041441032e-05,2.92643721106e-05,8.97068665299e-05,2.20391510967e-05,3.83676406059e-05,1.25119777872e-05,-9.19027108212e-06,5.73753810878e-05,7.26051524431e-06,5.29049944597e-05,4.48376998908e-05,0.000289024536681,3.42102965691e-05,0.000185256708945,1.53342989776e-05,-9.80627567054e-07,0.000121992355869,1.52055741118e-05,5.15651362941e-05,3.21276506916e-05,0.000276553546118,7.93142900514e-05,2.85111539001e-05,0.000110123239449,3.29187273723e-05,4.68222417522e-05,0.000160784541333,8.17066905928e-05,1.30417272339e-05,-5.67713483555e-06,3.0668402711e-05,4.11073654175e-05,2.16810243161e-05,3.99890402805e-05,2.06890516133e-05,7.66246618718e-05,3.4997391736e-05,0.000119432137228,-9.65288177475e-06,-1.81365246535e-07,4.30501794905e-06,9.62791607976e-06,4.31873929576e-05,1.03497038793e-05,-8.82244206155e-06,7.12212709658e-05,7.38859466527e-05,5.06378054024e-05,2.63697722612e-05,4.57111710025e-05,6.51469519413e-05,3.79743585085e-05,3.67877730688e-05,7.87411706117e-07,2.75575989371e-05,6.75757618577e-05,-2.14477353357e-05,7.47236535314e-05,1.99529494788e-05,1.45830037017e-05,5.7517802177e-05,1.49997777121e-05,6.7458174552e-05,6.27507282797e-06,4.35389947356e-05,3.04768485044e-05,7.82032403212e-05,2.75407206715e-05,5.96073207016e-05,7.19153224596e-05,-1.07089703565e-06,7.8019505603e-05,9.64244041612e-06,4.59297369366e-05,1.15934783378e-05,3.97024425845e-05,5.9669991526e-05,5.18104753389e-06,-1.12150280789e-05,0.000176072678036,2.21453581685e-05,4.6522502178e-05,6.8500379354e-05,5.815353408e-05,2.84356671763e-05,6.27581422521e-05,-3.28402114417e-06,9.27776363406e-05,1.59864273744e-05,2.37947943674e-06,0.00011839654385,2.23750109093e-06,6.09293740581e-05,4.50083179787e-05,1.8198980154e-05
COLM,3.5957022611e-05,3.92953333469e-05,4.99317341003e-05,7.20600689826e-05,4.91784819485e-05,0.0001124028349,9.98416872102e-05,9.28121720514e-06,1.50679134288e-05,4.47471671264e-05,7.37074951603e-05,1.67818430712e-06,1.28875141621e-05,3.75186809974e-05,3.85370908776e-05,4.18145091117e-05,1.0009792062e-05,3.01967318903e-05,2.34040801808e-05,4.80962056931e-05,2.79141276023e-05,0.000101292052587,3.58158900204e-05,2.8375542604e-05,1.95556393728e-05,4.01688456877e-05,3.16127636898e-05,4.06165169445e-05,1.37584814864e-05,2.58900413167e-05,2.15864356654e-05,5.56651114947e-06,2.46437401781e-05,0.000109503610105,2.02670878795e-06,0.000107190891825,3.42102965691e-05,0.000178231947352,4.96435013739e-05,7.5640831154e-05,1.92706468771e-05,2.31110946784e-05,7.91539482504e-06,5.34680003256e-05,2.10429612803e-05,-6.81302457145e-06,2.07367980732e-05,4.70177570076e-05,0.000100945653913,2.62161231806e-06,3.67400771029e-05,5.39770968982e-05,1.72702404822e-05,4.181392959e-05,5.31186122538e-05,-4.83793634208e-05,4.56934755882e-05,-3.42790195803e-05,2.5094053884e-06,3.87854848334e-05,4.21204948114e-05,4.59844491394e-05,3.93724934625e-05,-2.19594601791e-07,-2.20439800404e-06,7.78814989698e-05,1.92323184713e-06,2.44899039484e-05,3.3052967701e-05,3.1514245795e-05,2.80360956477e-05,4.33461238297e-05,3.38395706424e-05,3.668826296e-05,8.3752759214e-06,2.38534337056e-05,3.82055359866e-05,1.9248279363e-05,1.53994689899e-05,2.44205593304e-05,4.64690302354e-05,-8.12596049002e-06,2.32891784997e-05,1.75668341863e-05,-4.05955683805e-06,5.71079353658e-05,1.7111658407e-05,7.42281241433e-05,6.18300836228e-05,2.4601692594e-05,1.21617339637e-05,4.63899763554e-05,6.53629842357e-06,2.93717772819e-05,5.71863051601e-05,2.56049462225e-05,8.50089612412e-05,3.7435629978e-05,6.36137609073e-05,2.36089939803e-05,5.76397289886e-05,2.95235848951e-05,2.68716971228e-05,5.98390180077e-05,3.6556168139e-05,3.31658327489e-05,3.27950701858e-05,1.87755798776e-05,3.36083282358e-05,2.95628910672e-05,3.85288939774e-05,0.000124586115779,5.65744914898e-05,2.87253319169e-05,1.34382074677e-06,1.79065425389e-05,2.54925091267e-05,2.35133383632e-05,1.98238998116e-05,1.59220470361e-05
SWKS,2.39617030618e-05,4.75984156633e-05,5.97629893007e-05,5.01189405949e-05,1.54305677007e-05,1.44439640418e-05,7.30271055959e-05,1.38494021626e-05,1.49446065971e-05,8.10085862592e-05,4.61850770626e-05,3.14301736215e-05,-7.52189673998e-06,2.80610731886e-05,1.22324998296e-05,-8.36939124571e-06,2.0712006024e-05,-3.88418830525e-07,1.62104572482e-05,6.46360808282e-05,2.9730268596e-05,3.07132401021e-05,4.53441600788e-05,-2.61974122638e-05,2.03523458679e-05,3.53756334648e-05,2.60471771219e-05,6.08380456379e-05,2.26292298809e-05,3.550237084e-05,2.09439520589e-05,-6.23683976444e-06,4.25042119251e-05,2.99452697302e-05,5.25439372399e-05,3.83546009645e-05,0.000185256708945,4.96435013739e-05,0.00022174073343,2.57368507316e-05,5.96808972948e-06,9.71665352929e-05,1.90229496288e-05,4.11689807549e-05,3.98645083821e-05,0.000217011922095,7.16888145189e-05,3.70200202407e-05,0.000132782330303,2.45926899198e-05,4.44824611328e-05,0.000122435648011,6.68862181164e-05,8.05689551593e-06,-2.06873989778e-05,1.55004592555e-05,5.51495865358e-05,2.30375643583e-05,4.71108682935e-05,1.16158347537e-05,6.58320722113e-05,3.91713328333e-05,9.60277577311e-05,-4.5394529146e-07,4.50063942842e-06,3.87065079121e-06,8.86788675189e-06,4.09618050262e-05,2.00081106283e-05,-4.15663037217e-06,5.58435126553e-05,5.55778823186e-05,4.38692945403e-05,1.92544002073e-05,3.53427615268e-05,5.84520428417e-05,1.74186474554e-05,1.71923733664e-05,3.26717885455e-06,2.66854520902e-05,5.82999738018e-05,-1.10368841298e-05,5.61888296221e-05,2.16625883765e-05,1.81479209851e-05,5.47694312773e-05,1.42239827059e-05,7.34822800011e-05,1.63556149012e-05,3.37662330624e-05,3.23939464836e-05,6.90182002459e-05,2.83551675124e-05,4.74889630309e-05,6.6220878832e-05,4.93222481188e-06,7.45478152639e-05,2.06721219713e-05,3.45943632741e-05,7.65290991662e-06,3.55430991479e-05,3.82320345811e-05,2.32353236748e-06,8.88732831661e-06,0.000115889427318,3.12620711325e-05,2.91780342792e-05,6.11461139749e-05,5.55109260431e-05,1.79955081928e-05,6.83916534186e-05,2.29995839926e-05,8.96957347693e-05,1.73638552477e-05,1.05403466768e-06,0.000116210924767,4.58246351538e-06,4.03071275476e-05,3.78353466506e-05,1.56223527151e-05
CRI,4.06094915981e-05,3.54770340559e-05,5.12719304045e-05,6.21390216503e-05,3.3290217363e-05,0.000118121255879,7.9984757051e-05,1.51545303487e-05,1.8844505246e-05,4.83449266228e-05,4.30655312597e-05,4.10124221295e-06,9.82814816213e-06,3.10989521973e-05,2.50699401745e-05,6.2976047975e-05,7.90402342401e-06,3.17834332303e-05,2.51263502996e-05,4.41500775351e-05,2.74791257094e-05,0.000131994921323,3.56194881417e-05,-3.47401433008e-06,1.79444988415e-05,4.64600915441e-05,3.26245537993e-05,3.83579350897e-05,1.64874574715e-06,3.61716322499e-05,3.55726518557e-05,3.91416643061e-05,4.52695562751e-05,0.000135345197379,7.11861510722e-05,7.68346202672e-05,1.53342989776e-05,7.5640831154e-05,2.57368507316e-05,0.000146032407791,3.1253577645e-05,3.01464372953e-05,5.10674275931e-06,4.79316612876e-05,1.14308112081e-05,-4.51085270279e-05,2.16253834016e-05,2.95921352792e-05,1.57170908738e-05,-8.54259504007e-06,4.44297386802e-05,6.47946039593e-05,2.88856555829e-06,1.91477184175e-05,4.79422766283e-05,3.88965491892e-05,4.32693128e-05,1.58809341376e-05,1.00921883232e-05,2.52943956441e-05,4.31506166062e-05,6.91455366045e-05,2.9027944719e-05,8.23689307918e-06,9.48105870017e-06,4.17352911605e-05,9.25715952112e-06,1.47556449631e-05,4.65846217588e-05,4.87269217439e-05,3.64585105178e-05,5.19049081274e-05,4.32600053019e-05,5.45613502056e-05,2.32261733976e-05,2.20890870515e-05,3.97822677704e-05,2.90767868012e-05,3.85922684864e-05,1.50821754013e-05,3.32569265955e-05,1.09416266986e-05,1.30444560375e-05,2.55905085673e-05,8.24649220496e-07,6.15001985781e-05,1.40202825018e-05,6.57063955236e-05,4.04599493328e-05,4.52987533813e-05,7.4350664618e-06,4.57596115998e-05,1.60380164323e-05,2.26510819515e-05,4.5712514601e-05,2.60229771858e-05,6.19141734683e-05,2.35194651708e-05,3.20138380033e-05,4.86327381076e-05,6.22526486734e-05,3.62973486638e-05,2.30392037048e-05,6.37656028623e-05,2.74831642424e-05,3.06632709235e-05,2.62739067801e-05,1.82729239802e-05,3.0987822259e-05,3.89005440177e-05,2.77298954172e-05,0.000158728935379,3.63591107342e-05,2.02272281732e-05,1.87418944999e-05,4.72663785357e-05,2.36655610436e-05,6.81829696809e-06,3.31752955107e-05,1.99038813182e-05
HD,1.27725546261e-06,1.50987004079e-05,9.46861531522e-06,4.78322293004e-05,1.34293628479e-05,3.71126619662e-05,3.43872694013e-05,2.8397006839e-06,8.77952648083e-06,3.99825826993e-05,2.12172663138e-05,1.1554333328e-05,5.21212216427e-06,3.06718445681e-05,2.46434772954e-05,4.61167972503e-05,8.59088497887e-06,1.5730316079e-05,7.12581792164e-06,1.53401876185e-05,2.48151836857e-05,6.43266266533e-05,3.56506785632e-05,-1.05693242931e-05,1.71404513951e-05,4.33355427445e-05,1.70424659365e-05,9.23035314529e-06,-1.34850980634e-06,1.51695991931e-05,1.29513397394e-05,7.16830499093e-06,1.87886246894e-05,5.275584005e-05,2.00959720162e-05,2.51558169291e-05,-9.80627567054e-07,1.92706468771e-05,5.96808972948e-06,3.1253577645e-05,7.69518184862e-05,1.39535112582e-05,3.580188016e-06,1.15465101049e-05,1.35607592772e-05,-3.99287098171e-05,5.96084713011e-06,1.81122811741e-05,1.32631965817e-05,1.00021617822e-05,2.56131249473e-05,2.19757106399e-05,2.19438778e-05,-1.38189565956e-06,2.93414388029e-05,-1.08749872027e-05,1.91791663381e-05,6.88728310405e-06,1.84045977279e-05,6.91967044053e-06,2.02067091421e-05,1.9136670193e-05,3.11080590701e-05,-1.85989377746e-07,2.10471800341e-06,2.35950251005e-05,3.10059548939e-06,1.2116689387e-05,-2.61275357155e-06,1.53398022091e-08,1.60184956955e-05,2.78154943149e-05,1.31632730638e-05,1.16624024653e-05,1.37503697409e-05,-2.52874256281e-06,3.65144666751e-05,1.68334147916e-05,2.03987854344e-05,1.31344624803e-05,2.65711582437e-05,4.981112304e-06,6.19199871495e-06,1.48415945419e-05,1.12879235696e-05,1.91912490551e-05,1.22243006045e-05,5.66478509752e-05,1.3533408895e-05,2.20720635014e-05,1.25960442336e-05,1.73823056048e-05,5.71829552351e-06,2.00266853709e-05,2.38179882989e-05,1.1560831043e-05,4.01241162045e-05,2.46115858304e-05,6.62094014561e-06,7.80288583999e-05,3.07513270834e-05,1.01374705657e-05,3.83810634852e-06,3.43707079438e-05,7.63539929735e-06,2.78925961952e-05,2.76550590737e-05,8.03956268822e-06,3.68749044584e-05,2.34013420562e-05,1.4200762696e-05,6.62093520893e-05,2.51170965361e-05,5.41178362036e-06,8.61341000135e-06,3.85943107452e-06,7.87732433374e-06,1.19359144915e-05,2.17160503418e-05,7.06284343034e-06
ARNC,7.71866152617e-05,5.07947535668e-05,7.56960957133e-05,9.67621886439e-05,0.000110196954634,2.69766361951e-05,4.73396015459e-05,1.88126000176e-05,3.75142827747e-05,9.27460679397e-05,7.73416428218e-05,1.66675103876e-05,1.10712180911e-05,7.8238413462e-05,-2.24414381613e-05,2.45634062939e-05,5.76747590923e-05,2.84909878035e-05,3.02682818898e-05,6.24196827539e-05,4.5098655264e-05,3.23900942806e-05,9.18489621369e-05,1.01571754775e-05,4.05179416316e-05,5.15082103415e-05,2.765667606e-05,7.34526845043e-05,1.94605069992e-05,7.34941897715e-05,6.1362452566e-05,4.30791027258e-05,7.22851579648e-05,2.04491476604e-05,0.000111861419576,8.09671843074e-05,0.000121992355869,2.31110946784e-05,9.71665352929e-05,3.01464372953e-05,1.39535112582e-05,0.000353124215659,1.55103281733e-05,6.041474206e-05,3.58218848861e-05,0.000104310687957,6.23963261224e-05,3.91668028398e-05,6.08318618084e-05,2.15814807279e-05,5.47857003765e-05,0.000102227492683,8.78158444653e-05,2.9766177312e-05,0.000100672985382,4.83446526704e-05,8.34080990666e-05,1.23753128911e-05,3.7512172e-05,2.150061004e-05,9.46146625507e-05,6.35496728647e-05,8.89458742784e-05,9.67689067063e-06,1.69427933522e-05,0.000100827036092,4.93072648577e-06,5.26648370611e-05,4.09674491909e-05,7.63986704207e-05,5.96764432281e-05,0.000118019798876,7.26831027624e-05,0.00016089415062,4.72206226205e-05,7.89753825841e-05,5.95924171212e-05,5.37556392427e-05,2.77719026266e-05,8.70147984548e-06,7.55406556743e-05,1.47639192831e-06,1.86026493094e-05,3.80180972094e-05,1.35597964567e-05,0.000108913692213,3.14423879174e-05,6.93445976349e-05,3.02794952215e-05,5.41790832057e-05,3.90069040736e-05,5.61058212251e-05,2.52709689513e-05,4.59738434845e-05,9.28568967123e-05,2.60082171662e-05,8.63798490229e-05,5.61738412684e-06,5.64236057288e-05,4.28188323852e-05,4.12759383247e-05,4.88607908247e-05,2.55751960521e-05,5.25508400598e-06,7.92777140293e-05,5.29847525714e-05,5.54897872195e-05,6.46561537901e-05,8.35323618185e-05,6.3669489564e-05,3.82805421393e-05,3.48649880179e-05,6.02758182188e-05,5.2022963935e-05,2.12271152438e-05,5.79980852679e-05,4.1575988743e-05,6.80647102984e-05,6.70673433743e-05,5.98801864925e-05
LLY,6.37933886611e-06,1.17701944651e-05,7.58801888378e-06,2.55122743714e-05,-1.87592957622e-05,2.18752502961e-05,1.80275575244e-05,3.23400528598e-05,-3.40205578489e-06,1.67480473137e-05,2.35490637313e-05,9.37304845388e-06,-8.7312818832e-06,2.24132410078e-05,1.57907235005e-07,4.75856615934e-07,-2.52610040941e-06,1.06456719045e-05,1.08123708862e-05,1.70162081798e-05,-1.97346558216e-06,4.60782180195e-06,1.24055783934e-05,-1.48388226692e-05,1.46539929816e-05,1.43214472081e-05,8.52921995979e-06,9.39136362815e-07,1.85570361474e-05,1.52923215907e-05,-9.75096273109e-07,9.171132564e-06,1.3694996929e-05,2.50927552226e-05,2.62377072018e-07,1.26734411166e-05,1.52055741118e-05,7.91539482504e-06,1.90229496288e-05,5.10674275931e-06,3.580188016e-06,1.55103281733e-05,0.000100421928367,8.06529085103e-06,4.71522649929e-06,-1.42399729704e-07,6.2670097818e-06,-3.06624668691e-05,1.25638855323e-05,2.71428351659e-06,9.8506453618e-06,4.27785451498e-06,1.36211497708e-05,4.21766506762e-06,-2.8158393785e-06,2.04447937499e-05,8.40361305461e-06,1.36125609489e-05,3.70850165942e-06,2.22279782914e-05,1.40035691465e-05,2.37978482108e-05,1.78611008655e-05,1.11116646745e-05,-1.09653804889e-06,5.52133692151e-07,1.71109687854e-06,3.64632409689e-05,1.41099871123e-05,1.18464198021e-05,1.04282029644e-05,1.59086741121e-05,9.93106071739e-06,-1.13920954718e-05,1.38763044492e-06,2.1641128393e-05,2.65568571872e-06,4.86404534563e-06,6.69293686981e-06,9.92710031733e-06,1.03472425285e-05,-2.50335185619e-06,8.00890948902e-07,1.94067062387e-05,-3.50468851241e-06,2.44234129303e-05,1.1131036834e-05,8.5270705741e-06,-9.5686817158e-07,1.36880310221e-05,1.36967051758e-05,3.60482123867e-05,2.35200845665e-05,3.62758608667e-06,1.13066893659e-05,6.87783482066e-06,2.10962473962e-05,1.02515131558e-06,3.51292797286e-05,1.20842718298e-05,2.49877419511e-05,1.26833559784e-05,2.22598867286e-06,-7.75840611034e-06,2.82522980525e-06,1.43833850799e-05,1.07863690253e-05,3.93692133399e-05,5.05761161997e-06,3.57873847374e-05,5.72065710223e-06,1.85162109164e-05,3.29159594903e-05,5.52314897998e-06,5.6660257323e-06,7.21010066229e-05,9.27824874738e-06,4.23586349863e-05,2.0905383823e-05,-1.30753873187e-05
NWS,3.26227485409e-05,4.61509511184e-05,5.53386836403e-05,5.95088945361e-05,6.87189524279e-05,7.27392381007e-05,6.73027849065e-05,3.38669820912e-05,1.69080820618e-05,4.2120015099e-05,5.18926905859e-05,1.55786344678e-05,3.85983451816e-06,4.83067224752e-05,3.99102963768e-05,4.61047836727e-05,2.70971842618e-05,3.39017698697e-05,2.52440663522e-05,3.49411756924e-05,3.14242332037e-05,7.92394703731e-05,3.68092197381e-05,1.65933864412e-05,3.24815025462e-05,5.50901109765e-05,2.78149693858e-05,4.49629104838e-05,2.06365423413e-05,4.17347809332e-05,5.02239690384e-05,2.95260140868e-05,4.27589100164e-05,9.37717980394e-05,4.04956150077e-05,5.24947327345e-05,5.15651362941e-05,5.34680003256e-05,4.11689807549e-05,4.79316612876e-05,1.15465101049e-05,6.041474206e-05,8.06529085103e-06,0.000147377228618,2.16963097648e-05,4.98125212697e-05,2.94117617025e-05,3.60272115839e-05,3.6482546823e-05,1.81913700405e-05,4.10497719056e-05,3.81638691782e-05,3.38979372906e-05,5.08263734474e-05,7.5113891848e-05,5.91485710855e-07,5.3447940266e-05,1.50755561918e-05,2.03954401092e-05,2.65876929489e-05,5.41065346331e-05,6.11864071098e-05,2.13209241362e-05,3.44925075305e-06,1.20477295922e-05,7.90645077967e-05,1.62386175926e-05,3.0565093545e-05,3.90808720905e-05,2.86003995891e-05,2.57402150667e-05,4.87877230038e-05,4.61900418382e-05,7.28114038215e-05,1.04048246166e-05,3.71864820101e-05,1.03679118713e-05,3.9206210305e-05,3.1575005094e-05,1.62566708214e-05,3.76988004169e-05,5.27844071472e-06,2.00365775957e-05,1.66522774589e-05,8.38597905881e-06,5.94042697314e-05,3.6957397801e-05,1.78876880673e-05,2.08053196748e-05,2.11580426768e-05,2.34102659869e-05,2.10893860021e-05,1.7295481364e-05,2.15552868173e-05,4.98578045878e-05,3.35462868673e-05,6.66764122389e-05,2.70741231633e-05,4.61053315944e-05,3.65587491914e-05,5.98216592741e-05,4.08175521328e-05,3.15927878417e-05,3.32705184204e-05,1.13651680095e-05,4.73212206955e-05,3.48043044145e-05,3.55639895824e-05,5.08192505257e-05,3.49310630373e-05,3.56273975394e-05,0.000100974881163,2.08760472024e-05,1.84667547817e-05,3.53116360628e-05,5.32193381476e-05,4.57517059944e-05,5.48456083462e-05,3.45579540367e-05,3.58895569587e-05
