,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
332,0.02,0.08,0.01,0.07,0.01,0.05,0.05,0.01,0.02,0.01,0.02,0.05,0.04,0.01,0.02,0.08,0.01,0.04,0.02,0.07,0.04,0.01,0.06,0.07,0.13,0.111018174468,0.00540849572461,20.5266270181
333,0.03,0.01,0.04,0.03,0.08,0.05,0.11,0.01,0.02,0.02,0.03,0.01,0.08,0.08,0.07,0.02,0.02,0.02,0.07,0.01,0.11,0.02,0.04,0.01,0.01,0.141347642546,0.00585249608592,24.1516851051
334,0.03,0.01,0.07,0.1,0.01,0.01,0.03,0.06,0.06,0.03,0.06,0.04,0.02,0.07,0.02,0.02,0.01,0.02,0.1,0.06,0.01,0.03,0.06,0.02,0.05,0.152624770559,0.00546943697564,27.9050240891
335,0.02,0.03,0.02,0.13,0.09,0.03,0.05,0.05,0.07,0.03,0.05,0.02,0.03,0.06,0.05,0.01,0.05,0.05,0.01,0.01,0.02,0.01,0.06,0.04,0.01,0.124954557322,0.00599361044405,20.8479610894
336,0.03,0.05,0.02,0.11,0.01,0.03,0.06,0.02,0.01,0.03,0.01,0.1,0.03,0.01,0.02,0.06,0.04,0.06,0.05,0.03,0.08,0.02,0.05,0.03,0.04,0.127999292409,0.00542061080486,23.6134445023
337,0.06,0.04,0.04,0.06,0.01,0.01,0.04,0.02,0.05,0.04,0.02,0.01,0.04,0.18,0.02,0.01,0.03,0.02,0.02,0.04,0.14,0.02,0.03,0.04,0.01,0.193567218203,0.00635303883288,30.4684456203
338,0.01,0.02,0.05,0.04,0.01,0.02,0.03,0.01,0.05,0.03,0.09,0.02,0.14,0.01,0.03,0.09,0.05,0.04,0.02,0.02,0.04,0.02,0.07,0.05,0.04,0.0950908379102,0.00654522870495,14.5282681777
339,0.06,0.01,0.04,0.01,0.05,0.03,0.01,0.02,0.02,0.07,0.05,0.12,0.05,0.04,0.05,0.05,0.02,0.03,0.07,0.02,0.05,0.03,0.01,0.08,0.01,0.151888216424,0.00610749627278,24.8691459872
340,0.02,0.01,0.03,0.02,0.08,0.04,0.03,0.07,0.04,0.01,0.01,0.02,0.1,0.09,0.04,0.02,0.02,0.05,0.09,0.05,0.02,0.04,0.05,0.01,0.04,0.147225750791,0.00581292125822,25.3273258402
341,0.1,0.01,0.11,0.03,0.04,0.01,0.01,0.01,0.04,0.11,0.06,0.03,0.04,0.01,0.01,0.01,0.05,0.01,0.02,0.05,0.05,0.07,0.02,0.04,0.06,0.139987050427,0.0060982123854,22.9554239145
342,0.02,0.02,0.01,0.21,0.04,0.06,0.03,0.06,0.01,0.06,0.1,0.07,0.01,0.03,0.04,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.06,0.02,0.133892181793,0.00610908574521,21.9168935218
343,0.06,0.05,0.05,0.02,0.01,0.03,0.04,0.03,0.02,0.01,0.02,0.01,0.05,0.04,0.1,0.02,0.02,0.02,0.01,0.07,0.04,0.14,0.05,0.04,0.05,0.117898677836,0.00505810706378,23.3088537568
344,0.01,0.02,0.06,0.04,0.06,0.07,0.05,0.04,0.02,0.06,0.07,0.11,0.07,0.03,0.04,0.01,0.03,0.1,0.02,0.03,0.01,0.02,0.01,0.01,0.01,0.129162639025,0.00593456853226,21.7644531903
345,0.07,0.04,0.01,0.06,0.03,0.05,0.01,0.04,0.01,0.04,0.04,0.05,0.06,0.02,0.02,0.01,0.06,0.02,0.09,0.02,0.04,0.06,0.07,0.04,0.04,0.155162229641,0.00559172413011,27.7485487536
346,0.03,0.02,0.02,0.01,0.01,0.03,0.07,0.01,0.05,0.03,0.02,0.06,0.04,0.01,0.16,0.08,0.03,0.07,0.06,0.04,0.02,0.03,0.01,0.03,0.06,0.0919408470658,0.00505622175457,18.1837054482
347,0.22,0.03,0.03,0.02,0.02,0.02,0.05,0.04,0.04,0.04,0.03,0.06,0.03,0.02,0.05,0.03,0.02,0.04,0.01,0.05,0.03,0.05,0.04,0.02,0.01,0.253308135335,0.00571873521654,44.294433252
348,0.01,0.01,0.06,0.07,0.01,0.02,0.04,0.13,0.04,0.04,0.02,0.05,0.02,0.08,0.04,0.03,0.03,0.03,0.03,0.03,0.07,0.01,0.1,0.01,0.02,0.146909225467,0.00610656976165,24.0575693395
349,0.01,0.08,0.06,0.07,0.04,0.03,0.08,0.01,0.05,0.02,0.01,0.04,0.02,0.07,0.02,0.06,0.04,0.05,0.02,0.02,0.1,0.07,0.01,0.01,0.01,0.113094374811,0.00592849388781,19.0764091101
350,0.03,0.01,0.05,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.05,0.01,0.05,0.02,0.02,0.07,0.1,0.07,0.06,0.01,0.06,0.04,0.01,0.03,0.03,0.0962571426245,0.00629589454042,15.2888746796
351,0.01,0.02,0.07,0.02,0.03,0.01,0.01,0.11,0.03,0.07,0.01,0.08,0.03,0.13,0.02,0.03,0.05,0.02,0.01,0.04,0.03,0.02,0.09,0.05,0.01,0.152767170193,0.00644852594075,23.6902466698
352,0.02,0.08,0.04,0.02,0.02,0.02,0.03,0.06,0.02,0.02,0.09,0.01,0.07,0.02,0.02,0.02,0.06,0.07,0.01,0.01,0.01,0.03,0.14,0.05,0.06,0.119779344438,0.00613407392191,19.5268831062
353,0.02,0.1,0.02,0.01,0.03,0.1,0.1,0.05,0.03,0.07,0.05,0.02,0.09,0.01,0.01,0.03,0.07,0.01,0.04,0.02,0.05,0.01,0.03,0.01,0.02,0.124183622103,0.00635849304607,19.5303543157
354,0.1,0.03,0.03,0.03,0.04,0.02,0.02,0.02,0.01,0.02,0.11,0.06,0.15,0.08,0.05,0.01,0.01,0.04,0.03,0.03,0.03,0.05,0.01,0.01,0.01,0.199465973826,0.006504326175,30.6666622275
355,0.05,0.04,0.01,0.05,0.07,0.07,0.02,0.01,0.04,0.01,0.09,0.02,0.03,0.03,0.01,0.06,0.05,0.03,0.02,0.05,0.01,0.11,0.01,0.04,0.07,0.106541302909,0.00605575112569,17.5934084308
356,0.03,0.01,0.05,0.02,0.04,0.01,0.05,0.15,0.01,0.03,0.02,0.05,0.02,0.04,0.04,0.11,0.11,0.03,0.01,0.02,0.06,0.01,0.02,0.05,0.01,0.107862344113,0.00720118022343,14.9784258644
357,0.08,0.06,0.02,0.08,0.01,0.03,0.04,0.03,0.03,0.08,0.12,0.01,0.04,0.05,0.04,0.03,0.01,0.02,0.07,0.03,0.05,0.01,0.02,0.03,0.01,0.180268674417,0.00620908265054,29.0330608502
358,0.02,0.01,0.06,0.02,0.04,0.03,0.02,0.01,0.01,0.03,0.03,0.06,0.05,0.13,0.01,0.07,0.12,0.01,0.02,0.02,0.02,0.03,0.07,0.04,0.07,0.119962687493,0.00663400619207,18.0829929939
359,0.02,0.03,0.03,0.01,0.18,0.01,0.02,0.04,0.03,0.04,0.01,0.05,0.04,0.01,0.01,0.1,0.07,0.02,0.01,0.05,0.04,0.05,0.02,0.04,0.07,0.0586456144626,0.00692276119139,8.47141954507
360,0.02,0.07,0.06,0.05,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.06,0.12,0.05,0.04,0.06,0.01,0.02,0.13,0.03,0.08,0.04,0.01,0.02,0.03,0.143188701037,0.00577903475822,24.7772693932
361,0.03,0.04,0.06,0.02,0.01,0.08,0.08,0.07,0.02,0.02,0.05,0.02,0.01,0.01,0.05,0.08,0.08,0.02,0.09,0.01,0.02,0.03,0.07,0.01,0.02,0.120500683797,0.00594605172724,20.265663557
362,0.01,0.08,0.01,0.01,0.03,0.03,0.05,0.09,0.01,0.2,0.01,0.03,0.05,0.01,0.03,0.01,0.02,0.09,0.03,0.01,0.08,0.03,0.03,0.02,0.03,0.123916950325,0.00618329963286,20.0405863669
363,0.14,0.02,0.13,0.02,0.03,0.01,0.07,0.05,0.03,0.06,0.05,0.01,0.03,0.02,0.03,0.04,0.04,0.04,0.01,0.01,0.05,0.02,0.04,0.04,0.01,0.199297604032,0.00632348366761,31.5170583981
364,0.08,0.05,0.08,0.01,0.08,0.02,0.04,0.1,0.07,0.06,0.02,0.07,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.05,0.01,0.02,0.01,0.02,0.07,0.153213774792,0.00615072756422,24.9098619948
365,0.06,0.03,0.02,0.04,0.04,0.02,0.02,0.1,0.01,0.12,0.08,0.04,0.01,0.02,0.04,0.03,0.03,0.1,0.01,0.08,0.01,0.03,0.01,0.04,0.01,0.141670836191,0.00622780696979,22.7481097082
366,0.01,0.02,0.04,0.07,0.13,0.03,0.01,0.03,0.04,0.01,0.03,0.1,0.02,0.02,0.07,0.02,0.14,0.03,0.01,0.01,0.01,0.01,0.03,0.04,0.07,0.0580796355069,0.00658111981932,8.82519040853
367,0.01,0.01,0.12,0.01,0.01,0.02,0.01,0.05,0.15,0.06,0.03,0.09,0.03,0.04,0.03,0.06,0.02,0.01,0.01,0.01,0.06,0.12,0.02,0.01,0.01,0.0961880767842,0.00614322438534,15.6575880597
368,0.08,0.06,0.02,0.02,0.01,0.03,0.02,0.04,0.01,0.07,0.01,0.07,0.03,0.01,0.01,0.01,0.06,0.01,0.03,0.06,0.14,0.05,0.04,0.02,0.09,0.134584341669,0.00571209592849,23.5612887728
369,0.04,0.22,0.01,0.03,0.12,0.04,0.01,0.01,0.08,0.04,0.04,0.02,0.01,0.05,0.07,0.01,0.01,0.01,0.01,0.04,0.01,0.02,0.01,0.08,0.01,0.130107944166,0.00657983767649,19.7737315968
370,0.03,0.07,0.04,0.04,0.11,0.02,0.02,0.08,0.02,0.01,0.05,0.02,0.07,0.02,0.01,0.08,0.01,0.01,0.08,0.03,0.03,0.01,0.06,0.02,0.06,0.130750141895,0.00655210897254,19.9554284648
371,0.03,0.05,0.1,0.02,0.01,0.06,0.02,0.01,0.07,0.03,0.07,0.07,0.02,0.03,0.04,0.11,0.05,0.03,0.01,0.01,0.04,0.03,0.01,0.02,0.06,0.10946065371,0.00637549221891,17.1689729908
372,0.11,0.04,0.01,0.09,0.1,0.02,0.01,0.04,0.01,0.04,0.05,0.11,0.02,0.01,0.06,0.05,0.02,0.01,0.03,0.04,0.03,0.03,0.03,0.03,0.01,0.167591785768,0.00597010272812,28.0718428811
373,0.04,0.08,0.02,0.07,0.01,0.02,0.03,0.01,0.07,0.01,0.04,0.04,0.09,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.1,0.06,0.06,0.09,0.05,0.128474727083,0.00588184984719,21.8425717114
374,0.03,0.01,0.02,0.02,0.03,0.04,0.1,0.01,0.06,0.01,0.05,0.06,0.06,0.01,0.1,0.01,0.03,0.01,0.05,0.02,0.05,0.06,0.03,0.04,0.09,0.0953300616621,0.00511904322933,18.6226326662
375,0.01,0.07,0.04,0.01,0.09,0.01,0.06,0.03,0.05,0.02,0.01,0.02,0.04,0.05,0.03,0.01,0.01,0.14,0.08,0.08,0.02,0.02,0.02,0.01,0.07,0.118406418133,0.00538747518273,21.9780906857
376,0.09,0.04,0.07,0.01,0.08,0.02,0.03,0.02,0.01,0.07,0.06,0.07,0.03,0.03,0.02,0.02,0.05,0.05,0.01,0.01,0.02,0.03,0.05,0.01,0.1,0.154088906036,0.0059845119253,25.7479486981
377,0.04,0.03,0.03,0.04,0.03,0.04,0.06,0.03,0.02,0.01,0.06,0.01,0.03,0.03,0.05,0.06,0.16,0.03,0.09,0.02,0.01,0.01,0.05,0.04,0.02,0.0980991013776,0.00655592640005,14.9634232283
378,0.06,0.03,0.01,0.1,0.01,0.03,0.02,0.11,0.03,0.04,0.05,0.02,0.06,0.04,0.02,0.02,0.01,0.05,0.02,0.07,0.06,0.03,0.02,0.03,0.06,0.163317633316,0.00591070616809,27.6308157894
379,0.01,0.03,0.02,0.02,0.03,0.04,0.02,0.01,0.04,0.01,0.01,0.04,0.01,0.01,0.13,0.06,0.05,0.07,0.03,0.06,0.1,0.02,0.07,0.04,0.07,0.0667770381547,0.00529581596869,12.6093955208
380,0.03,0.05,0.02,0.02,0.24,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.03,0.01,0.03,0.07,0.1,0.01,0.03,0.02,0.11,0.02,0.01,0.04,0.01,0.0580398769323,0.00783157377257,7.41101068799
381,0.11,0.01,0.1,0.02,0.02,0.02,0.02,0.04,0.03,0.04,0.01,0.03,0.03,0.01,0.03,0.02,0.02,0.29,0.03,0.01,0.01,0.01,0.01,0.05,0.03,0.207037900429,0.00569763017995,36.3375462938
382,0.08,0.02,0.06,0.01,0.07,0.05,0.01,0.04,0.05,0.02,0.01,0.02,0.06,0.02,0.03,0.05,0.01,0.01,0.04,0.05,0.1,0.02,0.02,0.08,0.07,0.148259637006,0.00607451218688,24.406838351
383,0.02,0.03,0.02,0.07,0.09,0.07,0.02,0.01,0.01,0.03,0.07,0.01,0.04,0.01,0.02,0.03,0.01,0.19,0.06,0.02,0.02,0.04,0.02,0.02,0.07,0.125654265689,0.00564102347048,22.2750829431
384,0.09,0.07,0.05,0.02,0.08,0.01,0.02,0.09,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.11,0.02,0.01,0.04,0.05,0.06,0.09,0.01,0.01,0.132142650845,0.00659268357393,20.0438333438
385,0.02,0.02,0.08,0.04,0.01,0.02,0.01,0.03,0.05,0.1,0.02,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.04,0.17,0.04,0.08,0.02,0.03,0.11,0.0813106087407,0.00511470424657,15.8974213993
386,0.01,0.03,0.09,0.11,0.04,0.01,0.04,0.03,0.02,0.02,0.03,0.14,0.01,0.02,0.05,0.03,0.04,0.02,0.07,0.02,0.04,0.02,0.01,0.08,0.02,0.112393107371,0.00560809892082,20.0412134233
387,0.02,0.1,0.03,0.1,0.03,0.12,0.02,0.05,0.01,0.05,0.02,0.01,0.06,0.04,0.04,0.05,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.05,0.06,0.146858345702,0.00585550373144,25.0803948623
388,0.05,0.02,0.06,0.01,0.04,0.01,0.01,0.07,0.08,0.02,0.01,0.1,0.02,0.02,0.02,0.09,0.07,0.01,0.04,0.03,0.01,0.02,0.05,0.01,0.13,0.112303235949,0.00598480036682,18.7647421911
389,0.02,0.12,0.05,0.04,0.02,0.01,0.01,0.02,0.02,0.02,0.06,0.04,0.01,0.07,0.01,0.03,0.09,0.04,0.04,0.01,0.04,0.05,0.06,0.11,0.01,0.120188178764,0.00642064221056,18.7190276023
390,0.16,0.01,0.02,0.01,0.04,0.07,0.08,0.02,0.06,0.04,0.03,0.01,0.01,0.05,0.04,0.01,0.05,0.02,0.07,0.03,0.01,0.06,0.06,0.01,0.03,0.216255464053,0.00544691133357,39.7024021156
391,0.16,0.03,0.05,0.04,0.07,0.04,0.11,0.02,0.03,0.01,0.06,0.09,0.01,0.02,0.01,0.01,0.04,0.03,0.02,0.03,0.03,0.02,0.04,0.02,0.01,0.216590214411,0.0059066480967,36.6688874748
392,0.04,0.02,0.01,0.04,0.01,0.08,0.08,0.06,0.03,0.04,0.01,0.02,0.01,0.04,0.01,0.04,0.07,0.1,0.05,0.01,0.02,0.05,0.13,0.01,0.02,0.151018083157,0.00546029284633,27.6575061828
393,0.05,0.03,0.1,0.02,0.02,0.01,0.09,0.02,0.01,0.03,0.01,0.01,0.14,0.11,0.02,0.09,0.01,0.01,0.04,0.02,0.03,0.02,0.08,0.01,0.02,0.183435262891,0.00637295441261,28.7833947984
394,0.02,0.01,0.09,0.02,0.02,0.04,0.05,0.04,0.01,0.03,0.01,0.06,0.02,0.03,0.05,0.07,0.02,0.05,0.01,0.01,0.05,0.04,0.13,0.06,0.06,0.121825352994,0.00557886965276,21.8369240683
395,0.05,0.01,0.02,0.03,0.01,0.03,0.04,0.06,0.08,0.1,0.07,0.04,0.01,0.02,0.02,0.02,0.03,0.13,0.02,0.01,0.09,0.04,0.02,0.04,0.01,0.140684348043,0.00597666465577,23.53893955
396,0.07,0.01,0.03,0.01,0.01,0.06,0.02,0.01,0.08,0.05,0.02,0.01,0.04,0.07,0.03,0.02,0.06,0.08,0.02,0.01,0.03,0.03,0.02,0.06,0.15,0.150040526833,0.00555897089222,26.9907020098
397,0.01,0.15,0.04,0.11,0.07,0.03,0.02,0.02,0.05,0.04,0.04,0.01,0.01,0.06,0.07,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.06,0.117986083742,0.00584676174013,20.1797317876
398,0.06,0.01,0.04,0.02,0.03,0.03,0.01,0.03,0.02,0.03,0.06,0.03,0.07,0.02,0.04,0.07,0.01,0.08,0.07,0.03,0.02,0.07,0.06,0.04,0.05,0.144627847716,0.00567723060438,25.4750701169
399,0.07,0.04,0.05,0.03,0.03,0.02,0.02,0.06,0.1,0.05,0.04,0.01,0.01,0.03,0.04,0.03,0.01,0.02,0.01,0.09,0.04,0.04,0.03,0.11,0.02,0.137584919667,0.00611380701475,22.5039683679
400,0.01,0.03,0.03,0.01,0.06,0.01,0.04,0.05,0.11,0.03,0.03,0.01,0.01,0.02,0.06,0.01,0.01,0.12,0.03,0.14,0.01,0.01,0.01,0.05,0.1,0.0803442476926,0.00511442629295,15.7093372923
401,0.03,0.07,0.02,0.08,0.03,0.01,0.01,0.04,0.03,0.09,0.02,0.01,0.02,0.03,0.03,0.02,0.06,0.02,0.03,0.05,0.03,0.02,0.01,0.18,0.06,0.108185017205,0.00641667443497,16.8599822699
402,0.07,0.01,0.03,0.04,0.08,0.08,0.01,0.02,0.02,0.02,0.06,0.13,0.06,0.09,0.03,0.01,0.04,0.05,0.03,0.04,0.02,0.01,0.01,0.01,0.03,0.182280332941,0.00610751571523,29.8452499249
403,0.01,0.06,0.05,0.1,0.08,0.08,0.02,0.04,0.01,0.12,0.01,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.03,0.01,0.07,0.01,0.09,0.07,0.02,0.123630432093,0.00610717530149,20.24347198
404,0.02,0.03,0.04,0.01,0.02,0.04,0.04,0.03,0.01,0.08,0.13,0.03,0.01,0.1,0.02,0.01,0.05,0.04,0.1,0.02,0.07,0.02,0.01,0.02,0.05,0.141125718245,0.0063040938278,22.3863606887
405,0.05,0.03,0.01,0.01,0.04,0.08,0.05,0.05,0.05,0.04,0.02,0.14,0.01,0.08,0.05,0.03,0.03,0.01,0.01,0.01,0.08,0.05,0.04,0.02,0.01,0.16003306512,0.00595771340775,26.8614910061
406,0.1,0.02,0.01,0.03,0.02,0.05,0.07,0.07,0.01,0.01,0.03,0.01,0.01,0.02,0.06,0.05,0.05,0.05,0.04,0.03,0.01,0.06,0.04,0.09,0.06,0.1614981831,0.00562679387724,28.701634825
407,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.03,0.12,0.1,0.01,0.03,0.03,0.06,0.01,0.06,0.02,0.07,0.03,0.02,0.01,0.25,0.0804007587086,0.00552687016176,14.5472494116
408,0.01,0.04,0.03,0.03,0.11,0.07,0.01,0.05,0.01,0.04,0.04,0.09,0.03,0.02,0.03,0.06,0.05,0.01,0.06,0.01,0.02,0.01,0.04,0.06,0.07,0.105177630493,0.00624202368347,16.8499249324
409,0.01,0.02,0.03,0.03,0.04,0.05,0.02,0.08,0.18,0.09,0.06,0.03,0.01,0.04,0.01,0.01,0.01,0.09,0.03,0.01,0.07,0.01,0.03,0.01,0.03,0.126377606597,0.00626159700822,20.1829671297
410,0.08,0.01,0.05,0.02,0.03,0.04,0.16,0.01,0.05,0.06,0.02,0.01,0.02,0.11,0.03,0.02,0.05,0.02,0.04,0.01,0.02,0.01,0.02,0.03,0.08,0.180685007467,0.00560208674734,32.2531612979
411,0.01,0.01,0.04,0.04,0.03,0.04,0.09,0.19,0.04,0.07,0.01,0.05,0.02,0.01,0.01,0.06,0.02,0.01,0.03,0.01,0.03,0.07,0.09,0.01,0.01,0.129816822683,0.00666597076466,19.4745562599
412,0.02,0.03,0.01,0.01,0.01,0.02,0.01,0.09,0.02,0.01,0.01,0.06,0.04,0.02,0.3,0.02,0.02,0.01,0.1,0.06,0.01,0.05,0.01,0.04,0.02,0.0836393448398,0.00514649285601,16.2517168837
413,0.08,0.1,0.01,0.07,0.03,0.04,0.01,0.06,0.01,0.03,0.02,0.07,0.03,0.05,0.01,0.03,0.05,0.04,0.11,0.02,0.03,0.07,0.01,0.01,0.01,0.18458427814,0.00571585542068,32.2933777283
414,0.03,0.04,0.03,0.04,0.08,0.11,0.05,0.02,0.01,0.03,0.1,0.02,0.08,0.02,0.02,0.1,0.02,0.03,0.01,0.05,0.01,0.01,0.01,0.06,0.02,0.125198319848,0.00685479232803,18.2643490651
415,0.04,0.04,0.01,0.01,0.06,0.11,0.04,0.05,0.1,0.02,0.01,0.04,0.02,0.08,0.06,0.03,0.01,0.02,0.07,0.02,0.05,0.01,0.01,0.05,0.04,0.161425216969,0.00581010312473,27.7835373148
416,0.03,0.01,0.01,0.13,0.03,0.03,0.08,0.02,0.03,0.06,0.03,0.02,0.02,0.06,0.16,0.01,0.02,0.01,0.01,0.03,0.02,0.01,0.07,0.06,0.04,0.120478908509,0.00508696725338,23.6838380331
417,0.02,0.02,0.08,0.01,0.05,0.02,0.01,0.03,0.01,0.02,0.18,0.01,0.02,0.09,0.07,0.06,0.01,0.04,0.07,0.01,0.03,0.1,0.01,0.02,0.01,0.120665154561,0.00688459136788,17.5268433685
418,0.05,0.05,0.02,0.04,0.01,0.02,0.05,0.01,0.03,0.04,0.02,0.01,0.03,0.08,0.02,0.06,0.09,0.06,0.02,0.05,0.04,0.05,0.08,0.03,0.04,0.129827046619,0.0059201323205,21.9297541998
419,0.08,0.05,0.03,0.14,0.02,0.03,0.04,0.01,0.02,0.02,0.1,0.01,0.03,0.06,0.01,0.03,0.06,0.03,0.04,0.03,0.08,0.02,0.02,0.02,0.02,0.166012915623,0.00617464782163,26.8862160919
420,0.02,0.01,0.07,0.01,0.02,0.05,0.06,0.1,0.04,0.03,0.03,0.09,0.04,0.01,0.01,0.01,0.07,0.01,0.02,0.01,0.01,0.04,0.02,0.03,0.19,0.102796376061,0.00583903973615,17.6050139589
421,0.04,0.03,0.01,0.06,0.08,0.01,0.07,0.03,0.01,0.01,0.08,0.08,0.04,0.06,0.04,0.01,0.02,0.05,0.08,0.07,0.03,0.01,0.02,0.01,0.05,0.140527633487,0.00560716194193,25.0621678029
422,0.02,0.02,0.03,0.12,0.06,0.04,0.01,0.09,0.13,0.04,0.02,0.01,0.02,0.06,0.04,0.02,0.01,0.06,0.02,0.01,0.01,0.03,0.09,0.03,0.01,0.144474444037,0.00585767758915,24.6641167662
423,0.01,0.08,0.07,0.13,0.01,0.11,0.01,0.04,0.01,0.02,0.02,0.05,0.08,0.03,0.03,0.11,0.04,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.133762888697,0.00634010883468,21.0978852548
424,0.03,0.04,0.02,0.03,0.02,0.01,0.05,0.01,0.04,0.01,0.07,0.08,0.02,0.09,0.08,0.05,0.08,0.04,0.03,0.04,0.1,0.02,0.02,0.01,0.01,0.112157829742,0.00613450620229,18.2831064219
425,0.05,0.01,0.01,0.02,0.01,0.03,0.03,0.01,0.09,0.01,0.02,0.08,0.03,0.08,0.05,0.06,0.09,0.03,0.13,0.02,0.02,0.02,0.03,0.03,0.04,0.140408156533,0.00567247127023,24.7525548996
426,0.08,0.01,0.01,0.02,0.01,0.04,0.04,0.01,0.06,0.01,0.01,0.02,0.04,0.13,0.02,0.08,0.01,0.08,0.11,0.04,0.02,0.02,0.01,0.02,0.1,0.201831819695,0.00555523215194,36.3318425179
427,0.04,0.01,0.02,0.01,0.02,0.07,0.03,0.06,0.05,0.03,0.18,0.03,0.04,0.01,0.02,0.01,0.02,0.05,0.03,0.01,0.03,0.17,0.04,0.01,0.01,0.116131506465,0.00658812994876,17.6273855203
428,0.07,0.05,0.03,0.06,0.02,0.02,0.01,0.02,0.02,0.05,0.14,0.04,0.05,0.02,0.03,0.01,0.04,0.06,0.03,0.02,0.03,0.03,0.11,0.03,0.01,0.155553196598,0.00621837895692,25.0150718821
429,0.03,0.12,0.01,0.06,0.01,0.01,0.03,0.04,0.05,0.07,0.02,0.05,0.02,0.05,0.19,0.01,0.02,0.07,0.01,0.02,0.02,0.01,0.02,0.05,0.01,0.124468443764,0.00532880432624,23.3576682768
430,0.06,0.02,0.01,0.02,0.02,0.02,0.03,0.05,0.09,0.03,0.01,0.1,0.01,0.16,0.02,0.01,0.03,0.01,0.02,0.04,0.12,0.06,0.03,0.02,0.01,0.181365027048,0.00619573454244,29.272562568
431,0.06,0.01,0.15,0.08,0.02,0.01,0.05,0.01,0.03,0.06,0.05,0.02,0.01,0.16,0.03,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0.08,0.01,0.02,0.202045686951,0.00599864181512,33.6819055342
432,0.05,0.03,0.03,0.03,0.02,0.01,0.02,0.05,0.03,0.06,0.01,0.02,0.08,0.04,0.01,0.05,0.02,0.06,0.01,0.09,0.02,0.1,0.03,0.03,0.1,0.123229910087,0.00545446909174,22.5924664736
433,0.06,0.04,0.05,0.02,0.02,0.02,0.06,0.01,0.03,0.02,0.03,0.06,0.01,0.05,0.05,0.02,0.04,0.08,0.05,0.04,0.05,0.09,0.05,0.02,0.03,0.139070163032,0.00515318424909,26.9872289268
434,0.03,0.06,0.03,0.04,0.01,0.16,0.05,0.07,0.01,0.01,0.02,0.01,0.01,0.05,0.05,0.01,0.01,0.04,0.06,0.04,0.1,0.02,0.04,0.02,0.05,0.164447762219,0.00547986826787,30.0094371215
435,0.01,0.01,0.06,0.01,0.02,0.02,0.03,0.02,0.03,0.12,0.06,0.07,0.03,0.02,0.03,0.01,0.01,0.11,0.03,0.04,0.01,0.17,0.01,0.04,0.03,0.0927529809095,0.00549014377887,16.8944538878
436,0.14,0.12,0.09,0.05,0.01,0.01,0.06,0.02,0.01,0.03,0.05,0.01,0.01,0.02,0.08,0.01,0.02,0.02,0.06,0.08,0.02,0.02,0.04,0.01,0.01,0.200155706267,0.00539233191061,37.1185805298
437,0.03,0.05,0.1,0.08,0.01,0.04,0.05,0.05,0.01,0.01,0.01,0.02,0.02,0.05,0.07,0.02,0.04,0.03,0.02,0.05,0.06,0.03,0.07,0.06,0.02,0.132636040364,0.00544503584942,24.3590756851
438,0.07,0.05,0.08,0.03,0.06,0.03,0.03,0.08,0.01,0.01,0.01,0.07,0.04,0.03,0.03,0.08,0.03,0.01,0.02,0.01,0.03,0.07,0.05,0.04,0.03,0.154235141426,0.00616366463967,25.0232857307
439,0.01,0.04,0.04,0.02,0.02,0.03,0.07,0.01,0.03,0.03,0.1,0.02,0.06,0.01,0.06,0.02,0.06,0.01,0.12,0.08,0.06,0.01,0.02,0.03,0.04,0.0853087872329,0.00565486814819,15.0859020931
440,0.01,0.02,0.03,0.09,0.03,0.03,0.01,0.03,0.04,0.07,0.03,0.07,0.02,0.01,0.04,0.05,0.08,0.03,0.01,0.02,0.06,0.06,0.13,0.02,0.01,0.084792787466,0.00592240091722,14.317299462
441,0.02,0.17,0.01,0.04,0.03,0.06,0.04,0.07,0.02,0.08,0.01,0.02,0.04,0.01,0.02,0.01,0.03,0.05,0.04,0.12,0.01,0.04,0.02,0.03,0.01,0.122174838551,0.00569534590424,21.4516976854
442,0.07,0.01,0.07,0.05,0.03,0.03,0.02,0.02,0.07,0.11,0.04,0.01,0.03,0.07,0.01,0.03,0.08,0.02,0.01,0.07,0.06,0.02,0.02,0.02,0.03,0.137975435207,0.00626830355395,22.0116071309
