Date,AAL,ADM,AES,AGN,ALKS,AMAT,AMD,AMGN,APD,ARNC,AVT,AXP,AXS,BAC,BC,BEN,CA,CAH,CASY,CELG,CL,CMCSA,COLM,CRI,CSCO,CVS,CVX,CXO,DIS,DISH,EGN,ETR,F,FCNCA,FLS,FSLR,FTI,GE,GPC,GPS,GRMN,GWR,GWW,HAIN,HAS,HD,HHC,HOG,HPE,HRL,INTC,JLL,JNJ,JWN,KHC,KMB,KMI,KSS,LAZ,LEG,LLY,LMT,LNG,LOW,LPX,LUK,LVLT,LYB,M,MAS,MD,MDLZ,MDT,MLM,MMM,MO,MS,MUR,NFX,NKE,NUAN,NWL,NWS,OTEX,PAG,PCLN,PDCO,PEP,PM,QCOM,RPM,RTN,S,SEE,SJM,SKX,SLB,SNA,SON,STX,SWKS,T,TAP,TGT,TRIP,TWTR,UAL,UHS,UNP,VIA,VMC,VRSK,VSAT,WAB,WHR,WPX,WTM,XOM,XRAY,Y
2017-07-24,51.279999,41.380001,11.32,253.520004,58.630001,46.779999,14.16,181.059998,144.940002,25.17,39.009998,85.0,65.160004,23.91,59.93,46.66,34.73,77.07,106.919998,137.839996,71.849998,39.470001,56.650002,87.849998,31.860001,77.099998,103.199997,128.380005,107.0,64.330002,51.259998,76.309998,11.29,376.820007,46.240002,44.98,28.040001,25.43,81.809998,23.17,51.68,67.339996,166.880005,43.790001,105.0,144.580002,125.68,48.48,13.840186,33.310001,34.5,132.419998,133.009995,46.900002,86.220001,123.809998,20.33,39.360001,48.009998,53.380001,84.739998,290.279999,46.02,74.309998,25.370001,26.799999,57.779999,87.25,22.690001,37.720001,58.099998,43.75,85.089996,227.0,210.0,72.639999,46.709999,24.959999,26.66,58.950001,17.450001,52.599998,14.45,33.16,43.650002,2002.01001,43.0,116.129997,118.889999,53.220001,50.869999,169.460007,8.54,45.299999,119.610001,28.120001,66.419998,147.509995,48.82,39.759998,105.860001,36.23,87.959999,54.049999,37.27,20.0,70.43,124.330002,103.660004,41.799999,126.5,87.110001,65.970001,86.949997,190.080002,10.21,865.150024,79.870003,62.689999,615.549988
2017-07-25,50.610001,41.959999,11.24,254.619995,57.990002,46.400002,14.11,180.889999,145.039993,25.92,39.34,85.410004,65.519997,24.48,60.860001,47.279999,35.029999,77.690002,108.5,136.440002,72.050003,39.75,57.400002,87.93,32.119999,78.910004,104.389999,131.699997,106.419998,64.440002,53.18,75.419998,11.27,379.929993,47.25,45.459999,27.559999,25.440001,83.32,23.969999,52.560001,68.129997,169.059998,43.799999,106.32,146.970001,126.769997,48.139999,13.871218,34.110001,34.669998,132.869995,131.880005,48.09,87.419998,124.68,20.25,39.970001,47.889999,53.799999,82.190002,289.829987,46.049999,75.690002,25.18,27.09,58.150002,87.949997,23.49,37.740002,57.279999,44.240002,85.93,228.100006,199.389999,72.239998,47.610001,25.719999,27.84,59.389999,17.389999,52.950001,14.55,33.34,43.669998,2016.910034,43.0,116.449997,117.82,53.27,52.52,169.589996,8.7,45.200001,121.019997,29.389999,67.010002,149.940002,49.540001,33.200001,106.389999,36.220001,88.580002,55.099998,38.82,19.969999,69.480003,122.900002,104.959999,40.349998,127.099998,86.879997,67.43,78.480003,190.949997,10.59,871.0,80.269997,63.049999,626.97998
2017-07-26,51.009998,41.709999,11.16,256.149994,57.57,47.450001,14.76,175.889999,143.899994,25.59,39.130001,85.300003,64.879997,24.209999,60.02,47.220001,34.650002,77.669998,106.940002,137.75,73.0,39.349998,57.810001,88.639999,31.66,78.290001,105.120003,132.059998,106.940002,64.269997,53.099998,75.639999,11.06,370.359985,46.639999,45.439999,27.74,25.59,82.809998,23.959999,52.25,66.029999,166.179993,43.950001,106.099998,146.690002,126.010002,48.639999,13.661754,34.009998,34.75,128.729996,130.949997,47.860001,87.660004,122.239998,20.34,40.25,47.91,51.830002,81.839996,289.850006,46.200001,75.980003,25.139999,26.82,58.080002,87.339996,23.540001,37.639999,56.639999,44.220001,85.739998,227.550003,199.029999,71.730003,47.209999,25.57,27.99,58.360001,17.360001,52.75,14.6,34.419998,44.700001,2033.209961,42.889999,117.190002,117.650002,53.139999,52.630001,168.880005,8.55,45.060001,120.709999,28.67,66.989998,150.039993,49.23,32.34,107.330002,38.029999,89.040001,54.959999,39.060001,19.610001,70.239998,112.879997,104.419998,39.75,125.650002,87.059998,67.68,74.019997,190.190002,10.71,858.539978,80.370003,63.169998,614.650024
2017-07-27,50.0,41.779999,11.1,254.160004,54.900002,46.040001,14.12,172.149994,143.649994,25.120001,38.73,83.849998,63.490002,24.110001,56.619999,45.900002,31.1,76.599998,108.220001,134.149994,72.949997,39.43,57.669998,87.279999,31.57,78.919998,106.110001,132.100006,110.0,63.880001,53.59,76.150002,11.18,369.470001,46.360001,44.810001,28.700001,25.790001,84.790001,24.26,51.880001,65.169998,167.470001,44.860001,106.639999,147.729996,125.260002,50.259998,13.615206,34.330002,34.970001,126.730003,130.830002,48.970001,88.190002,124.209999,20.469999,41.52,46.110001,51.790001,83.019997,288.130005,45.450001,77.0,25.18,26.620001,59.18,86.529999,24.200001,38.290001,56.490002,44.240002,84.68,225.75,200.050003,73.959999,47.09,26.540001,28.49,58.150002,17.09,52.139999,14.7,33.889999,44.48,2025.089966,42.369999,117.339996,118.190002,52.490002,52.080002,169.529999,8.2,44.689999,122.129997,28.17,67.779999,154.880005,49.009998,32.560001,107.0,39.41,89.57,56.049999,38.529999,16.84,68.089996,110.360001,101.400002,41.049999,124.040001,87.150002,66.879997,75.620003,178.240005,10.88,856.539978,80.830002,62.91,605.97998
2017-07-28,50.490002,41.779999,10.98,253.009995,55.220001,45.25,13.95,174.539993,143.490005,24.950001,38.139999,84.800003,63.880001,24.030001,56.580002,44.689999,30.940001,77.610001,105.900002,134.100006,72.540001,39.52,62.009998,86.269997,31.52,79.75,108.120003,130.559998,109.959999,63.939999,54.02,76.25,11.17,365.660004,41.299999,48.869999,28.889999,25.530001,83.93,23.790001,51.32,65.169998,165.229996,45.0,105.739998,148.080002,125.379997,48.860001,13.584174,34.150002,35.310001,126.940002,131.850006,48.560001,87.639999,122.449997,20.4,41.240002,46.02,49.580002,83.099998,290.410004,45.209999,76.480003,25.049999,26.049999,58.610001,89.889999,23.93,38.57,47.73,43.93,84.290001,226.5,199.720001,66.940002,46.66,27.139999,28.66,58.669998,17.26,52.07,14.8,33.720001,44.959999,2024.060059,42.189999,116.610001,118.510002,52.880001,52.169998,172.020004,8.22,43.869999,122.419998,28.51,68.459999,152.429993,48.59,32.610001,105.760002,39.0,89.110001,56.110001,39.380001,16.75,67.879997,111.5,103.300003,41.150002,124.0,87.32,66.589996,75.050003,177.759995,10.87,859.330017,79.599998,62.650002,614.0
2017-07-31,50.439999,42.18,11.18,252.330002,54.41,44.310001,13.61,174.509995,142.149994,24.790001,38.380001,85.230003,64.580002,24.120001,56.610001,44.779999,31.040001,77.260002,106.75,135.410004,72.199997,40.450001,60.580002,86.730003,31.450001,79.93,109.190002,130.259995,109.93,64.029999,53.279999,76.720001,11.22,368.019989,41.130001,49.310001,28.540001,25.610001,84.93,23.83,50.189999,65.160004,166.740005,44.709999,105.879997,149.600006,125.809998,48.669998,13.584174,34.169998,35.470001,127.220001,132.720001,48.57,87.459999,123.160004,20.43,41.349998,46.709999,48.18,82.660004,292.130005,45.200001,77.400002,25.110001,26.030001,58.68,90.089996,23.75,38.130001,46.98,44.02,83.970001,226.429993,201.169998,64.970001,46.900002,26.58,28.73,59.049999,17.299999,52.720001,14.7,33.5,43.540001,2028.5,41.720001,116.610001,116.709999,53.189999,51.869999,171.770004,7.98,43.509998,121.900002,28.09,68.599998,154.199997,48.48,32.959999,104.870003,39.0,88.980003,56.669998,39.02,16.09,67.68,110.830002,102.959999,40.5,123.120003,87.260002,66.089996,75.360001,177.880005,10.78,864.599976,80.040001,62.029999,613.340027
2017-08-01,51.060001,43.299999,11.2,252.199997,54.450001,44.099998,13.71,174.130005,148.919998,25.1,38.689999,85.239998,65.019997,24.450001,55.799999,44.720001,31.219999,77.330002,107.349998,135.179993,71.699997,40.34,59.91,88.419998,31.65,79.699997,110.779999,130.759995,110.610001,65.489998,52.950001,77.150002,10.95,368.040009,41.59,49.650002,28.25,25.440001,84.959999,23.879999,49.990002,65.5,169.720001,43.619999,105.949997,149.850006,125.910004,48.860001,13.615206,34.139999,36.349998,126.419998,132.509995,48.939999,86.669998,121.690002,20.35,41.560001,46.639999,48.119999,82.370003,292.649994,45.32,77.830002,24.23,26.049999,58.950001,89.260002,23.98,38.330002,45.709999,43.619999,83.519997,211.970001,203.179993,65.5,47.209999,26.280001,28.219999,59.84,17.299999,52.669998,14.85,33.799999,43.349998,2024.589966,40.75,115.919998,115.879997,53.41,52.080002,171.470001,8.87,43.540001,120.739998,27.93,69.010002,152.960007,48.66,33.369999,104.279999,38.880001,89.190002,56.860001,37.349998,16.209999,67.860001,111.18,101.980003,41.25,119.199997,87.169998,66.360001,73.839996,176.479996,10.84,863.27002,80.169998,61.52,623.130005
2017-08-02,50.450001,42.490002,11.05,250.179993,54.040001,42.73,13.37,174.460007,148.110001,24.879999,38.48,85.300003,65.080002,24.59,55.5,43.939999,30.85,70.989998,108.199997,134.850006,71.620003,40.009998,58.889999,89.150002,31.52,79.75,110.459999,128.660004,108.669998,64.0,51.5,76.529999,11.0,368.709991,41.919998,48.630001,27.870001,25.52,84.43,23.42,52.220001,65.989998,170.020004,43.919998,104.769997,150.5,126.010002,47.799999,13.460047,34.16,36.639999,128.380005,132.160004,46.490002,86.870003,121.360001,20.33,41.09,46.0,47.619999,81.82,294.700012,45.040001,77.860001,24.129999,26.370001,59.259998,88.370003,23.17,38.279999,44.970001,44.099998,83.199997,216.229996,205.410004,65.550003,47.330002,25.68,26.700001,59.790001,16.860001,52.459999,14.75,33.459999,42.860001,2021.369995,40.040001,115.610001,114.459999,53.169998,51.799999,173.789993,8.79,43.560001,120.809998,27.52,69.129997,152.990005,49.029999,33.419998,104.43,38.27,91.830002,56.799999,37.57,16.07,67.440002,108.639999,102.330002,39.799999,123.120003,83.839996,66.07,73.629997,176.580002,10.6,852.789978,80.599998,61.16,620.830017
2017-08-03,50.549999,42.619999,11.12,250.360001,53.919998,42.700001,13.24,174.179993,146.919998,25.33,38.27,85.540001,64.900002,24.370001,55.959999,43.830002,31.85,69.360001,109.150002,135.899994,71.599998,39.700001,58.860001,89.669998,31.559999,78.599998,109.43,117.459999,109.120003,61.110001,48.25,76.860001,10.93,365.73999,41.220001,47.299999,27.530001,25.76,84.110001,23.469999,51.82,66.599998,169.470001,43.389999,103.940002,150.789993,126.089996,47.990002,13.413499,33.93,36.490002,124.639999,133.350006,46.849998,86.510002,121.68,20.23,42.009998,45.630001,47.759998,81.93,295.820007,44.720001,77.910004,24.389999,26.280001,57.330002,88.75,23.59,37.990002,44.369999,43.41,83.290001,210.830002,207.619995,65.540001,47.259998,25.719999,26.379999,60.139999,16.700001,52.560001,14.65,33.380001,42.209999,2027.97998,39.669998,116.300003,114.489998,52.950001,51.150002,174.139999,8.54,43.259998,121.169998,27.76,68.220001,152.850006,48.98,33.57,101.790001,38.279999,90.870003,57.040001,37.810001,16.18,68.190002,108.379997,102.550003,41.200001,120.150002,82.309998,65.910004,73.43,175.910004,9.67,855.700012,80.489998,61.349998,617.27002
2017-08-04,50.799999,42.59,11.08,242.649994,53.77,42.82,13.12,173.850006,147.220001,25.129999,38.200001,85.970001,64.790001,24.969999,55.970001,43.799999,31.99,69.139999,109.459999,136.699997,71.480003,39.599998,59.119999,91.099998,31.799999,77.970001,110.110001,118.730003,107.690002,60.619999,49.950001,76.879997,10.95,365.390015,41.189999,47.98,27.530001,25.780001,83.879997,23.870001,51.880001,66.949997,170.350006,43.189999,103.489998,152.75,125.410004,48.34,13.584174,33.669998,36.299999,125.080002,133.179993,46.810001,86.660004,121.32,20.200001,41.889999,45.48,48.34,82.309998,297.0,44.68,78.370003,24.48,26.190001,57.380001,88.779999,23.299999,38.330002,44.419998,43.48,83.68,214.419998,207.649994,65.519997,48.080002,26.43,27.83,59.759998,16.85,50.689999,14.6,34.490002,42.610001,2032.77002,39.23,116.370003,114.760002,52.619999,51.209999,173.869995,8.7,43.490002,121.470001,27.940001,67.540001,152.759995,49.349998,33.43,102.550003,38.43,90.510002,57.580002,39.509998,16.290001,68.910004,108.089996,102.480003,36.900002,121.839996,82.879997,66.160004,74.639999,177.820007,10.41,850.099976,80.209999,61.59,607.150024
2017-08-07,50.580002,42.439999,11.1,241.220001,54.130001,43.959999,13.43,174.580002,147.300003,25.34,38.060001,85.849998,64.419998,24.959999,55.990002,43.59,32.32,69.239998,108.879997,137.059998,71.739998,39.610001,59.470001,90.910004,31.84,79.120003,109.779999,116.160004,106.349998,60.040001,49.360001,76.589996,10.92,363.809998,40.549999,48.57,27.299999,25.629999,84.150002,24.040001,52.099998,67.089996,167.389999,43.549999,103.019997,153.350006,125.769997,48.060001,13.677269,34.200001,36.43,124.959999,132.860001,47.490002,87.019997,121.419998,20.15,42.720001,45.75,48.23,82.07,297.149994,43.150002,78.32,24.77,26.129999,57.25,89.120003,23.559999,38.209999,43.91,43.990002,84.370003,214.009995,207.440002,65.989998,48.310001,25.870001,26.440001,59.790001,17.0,51.310001,14.8,33.720001,42.630001,2042.640015,39.23,116.959999,115.860001,52.700001,51.009998,173.509995,8.62,43.860001,122.57,27.799999,66.550003,154.949997,49.27,33.48,104.5,38.52,89.849998,57.880001,39.560001,16.4,68.389999,107.25,102.57,37.349998,120.82,82.519997,66.68,74.330002,178.389999,10.23,851.799988,80.160004,62.34,600.409973
2017-08-08,50.0,42.240002,11.38,239.740005,53.02,43.900002,13.11,173.690002,145.850006,24.99,38.310001,85.940002,64.550003,24.9,55.759998,43.650002,32.220001,69.339996,107.709999,135.270004,71.699997,39.919998,59.43,91.150002,31.67,78.57,110.349998,117.919998,106.980003,59.709999,50.41,77.5,10.89,365.5,39.84,47.84,27.15,25.559999,83.449997,24.58,51.759998,67.199997,164.589996,43.189999,101.43,153.350006,123.07,47.810001,13.677269,33.66,36.41,124.790001,132.270004,47.41,86.160004,121.440002,19.75,42.82,45.5,47.889999,81.970001,300.100006,42.599998,77.209999,24.5,25.709999,56.549999,88.730003,23.52,37.630001,44.299999,43.639999,83.830002,209.869995,206.429993,65.379997,47.93,25.950001,26.34,59.459999,17.02,50.759998,14.6,32.82,41.040001,2049.0,38.720001,116.709999,114.669998,52.290001,50.349998,174.800003,8.4,45.0,121.790001,28.690001,65.489998,154.229996,49.169998,32.990002,104.730003,38.360001,90.660004,58.740002,39.549999,16.15,67.790001,107.360001,103.059998,37.650002,118.389999,81.889999,65.68,73.220001,178.539993,10.3,852.700012,79.959999,61.41,597.690002
2017-08-09,49.400002,42.490002,11.25,237.970001,52.380001,43.810001,12.83,173.550003,146.25,24.65,37.91,85.690002,64.510002,24.74,55.200001,43.59,32.549999,68.230003,106.980003,135.570007,71.57,40.630001,59.07,90.43,31.620001,79.43,110.889999,118.82,102.830002,59.740002,49.689999,76.809998,10.92,360.609985,39.119999,47.43,27.16,25.709999,83.480003,23.77,52.279999,67.519997,166.100006,43.23,100.0,155.259995,121.68,47.799999,13.685027,33.610001,36.59,125.139999,133.229996,46.880001,86.459999,121.610001,19.75,41.93,44.73,47.700001,82.57,305.220001,43.0,78.339996,24.299999,25.559999,56.450001,89.199997,23.030001,37.200001,42.709999,43.470001,83.949997,210.949997,206.479996,65.309998,47.650002,26.129999,26.6,59.900002,16.719999,50.740002,14.55,32.330002,41.450001,1906.800049,38.130001,116.629997,115.410004,52.77,49.700001,179.300003,8.22,44.849998,122.190002,28.76,65.489998,155.199997,48.619999,32.599998,104.739998,38.360001,90.5,57.869999,40.540001,16.139999,67.059998,106.849998,103.769997,37.150002,117.879997,81.529999,60.5,73.080002,175.050003,10.2,844.289978,80.209999,56.23,597.859985
2017-08-10,48.549999,42.119999,11.38,232.199997,51.66,42.029999,12.12,169.110001,145.020004,24.02,36.799999,84.559998,64.010002,24.120001,54.040001,42.630001,32.049999,67.309998,106.129997,130.369995,71.550003,40.73,58.110001,87.309998,31.0,79.139999,110.110001,116.089996,101.349998,58.189999,48.799999,76.839996,10.77,351.100006,38.639999,46.75,26.870001,25.299999,82.290001,23.049999,51.290001,65.110001,163.520004,42.98,97.82,153.880005,120.849998,47.32,13.281613,33.66,36.139999,121.309998,133.089996,44.869999,85.889999,121.07,19.389999,39.5,42.959999,46.98,82.050003,303.25,41.110001,77.010002,23.99,25.18,56.240002,87.599998,20.67,36.450001,42.099998,43.27,83.040001,206.789993,206.229996,64.769997,46.299999,25.67,26.26,59.07,16.360001,50.200001,14.0,31.77,40.950001,1849.619995,37.470001,116.379997,114.220001,52.34,48.619999,177.619995,8.03,44.029999,121.720001,28.610001,64.400002,152.770004,47.970001,31.549999,101.599998,38.189999,90.199997,55.639999,39.709999,15.75,65.239998,105.370003,102.690002,39.0,114.709999,80.580002,60.93,72.269997,171.740005,10.17,852.580017,78.970001,55.5,593.150024
2017-08-11,48.349998,41.259998,11.1,232.880005,51.91,43.080002,12.23,169.429993,144.600006,23.99,36.990002,84.290001,63.889999,23.860001,54.779999,42.75,31.99,66.980003,106.529999,130.610001,71.260002,41.110001,58.209999,86.809998,31.469999,79.410004,109.230003,115.410004,101.989998,58.459999,49.220001,76.199997,10.77,345.059998,38.830002,47.540001,26.42,25.200001,82.809998,23.15,51.209999,66.330002,163.820007,43.34,97.550003,154.880005,120.0,47.540001,13.421257,34.009998,35.869999,120.68,133.100006,44.900002,86.470001,120.639999,19.07,38.639999,43.139999,46.970001,81.150002,303.75,42.59,77.260002,24.08,24.719999,56.189999,87.190002,20.620001,36.689999,42.759998,43.59,83.709999,204.770004,205.979996,64.309998,45.650002,25.559999,25.92,58.970001,16.15,50.0,13.8,31.91,40.849998,1854.170044,37.98,116.510002,114.879997,52.720001,48.790001,179.350006,8.31,44.18,122.279999,29.33,63.830002,152.460007,48.02,32.290001,103.18,38.099998,90.400002,55.650002,42.18,15.92,65.870003,107.589996,103.57,41.349998,114.199997,80.620003,60.540001,72.809998,171.240005,10.16,859.359985,78.209999,55.330002,593.609985
2017-08-14,48.810001,41.950001,11.11,232.639999,51.619999,43.779999,12.76,171.669998,146.639999,24.559999,37.470001,85.470001,64.199997,24.42,55.630001,43.02,32.669998,66.760002,105.580002,132.960007,71.449997,41.900002,58.950001,86.860001,31.84,79.300003,108.709999,113.110001,101.400002,58.720001,49.139999,77.050003,10.91,353.019989,39.48,48.869999,26.309999,25.360001,83.769997,23.1,51.799999,66.900002,166.990005,43.509998,98.239998,154.259995,119.730003,47.900002,13.638479,34.419998,36.34,122.830002,133.479996,45.360001,87.019997,121.690002,19.030001,38.689999,44.32,47.43,81.489998,307.579987,42.57,77.720001,24.389999,24.91,56.630001,88.029999,20.35,37.299999,42.93,43.700001,84.470001,205.419998,207.369995,64.839996,46.509998,25.219999,25.809999,59.779999,16.33,50.099998,13.8,31.969999,40.990002,1873.949951,37.900002,117.839996,114.760002,53.549999,49.27,180.339996,8.41,45.0,123.010002,28.719999,63.950001,153.759995,48.610001,32.549999,105.470001,38.5,90.870003,55.790001,41.48,16.09,66.709999,107.690002,104.730003,40.150002,115.169998,81.440002,62.400002,72.0,173.649994,9.92,851.080017,78.230003,54.290001,592.440002
2017-08-15,48.52,42.049999,11.1,231.139999,51.599998,43.880001,13.02,170.039993,146.809998,24.75,37.349998,86.790001,64.0,24.469999,55.0,42.889999,32.5,66.43,104.370003,131.369995,71.800003,41.5,58.029999,85.739998,32.09,79.110001,108.57,111.080002,101.510002,58.150002,48.5,77.57,10.84,347.399994,39.439999,49.09,26.110001,25.139999,80.480003,22.07,51.400002,66.599998,165.080002,43.57,98.330002,150.169998,120.120003,47.68,13.770365,34.240002,36.0,123.949997,133.380005,44.66,86.739998,122.230003,18.85,38.130001,43.849998,47.150002,81.709999,306.200012,42.209999,74.300003,24.34,24.75,54.66,87.949997,20.290001,37.419998,43.220001,43.860001,84.589996,206.369995,207.179993,65.300003,46.43,25.01,25.49,58.560001,16.18,50.209999,13.7,32.07,40.799999,1860.839966,36.75,118.970001,116.82,53.869999,49.139999,178.220001,8.3,44.950001,122.919998,28.040001,63.439999,151.520004,48.529999,32.279999,105.800003,38.16,91.07,54.349998,40.66,15.95,66.959999,108.25,104.849998,40.799999,116.610001,81.400002,61.869999,71.720001,173.190002,9.8,851.01001,78.040001,53.759998,585.98999
2017-08-16,48.41,42.150002,11.18,227.990005,51.560001,44.459999,12.63,171.389999,148.080002,24.84,37.540001,87.389999,63.900002,24.190001,55.610001,42.830002,32.66,66.010002,104.82,131.259995,71.93,41.240002,58.220001,85.709999,32.34,79.25,106.839996,110.550003,102.199997,58.459999,48.080002,78.120003,10.8,348.839996,39.419998,49.07,25.889999,25.1,82.25,22.57,51.880001,67.220001,165.080002,43.23,98.959999,152.25,119.910004,47.549999,13.653996,34.349998,35.810001,122.129997,134.169998,44.580002,86.5,122.330002,18.709999,37.889999,43.419998,47.759998,80.690002,305.799988,42.040001,75.349998,24.07,24.66,55.18,87.660004,20.139999,37.48,42.889999,44.189999,84.599998,205.110001,207.919998,65.449997,46.009998,24.639999,25.190001,58.540001,16.219999,50.740002,13.65,32.48,40.5,1855.719971,37.290001,119.099998,117.730003,53.310001,49.240002,178.080002,8.3,45.470001,123.18,27.92,63.709999,151.520004,49.200001,32.48,105.93,38.23,91.339996,56.310001,40.169998,16.16,66.919998,108.68,105.849998,40.650002,116.089996,81.650002,61.650002,72.169998,174.110001,9.56,850.650024,77.470001,53.48,590.429993
2017-08-17,46.029999,41.669998,11.01,224.770004,50.919998,43.119999,12.34,167.809998,145.539993,24.280001,36.810001,86.089996,63.099998,23.639999,51.490002,42.060001,32.380001,65.160004,104.18,127.580002,71.300003,40.27,57.630001,85.199997,31.040001,78.889999,105.919998,108.050003,101.379997,56.939999,49.18,77.550003,10.64,340.410004,38.389999,47.77,25.57,24.75,81.489998,22.68,51.200001,65.660004,164.600006,42.720001,97.160004,149.669998,118.43,47.099998,13.421257,33.860001,35.169998,116.699997,133.039993,44.439999,85.110001,122.279999,18.4,37.110001,42.419998,46.529999,77.800003,301.420013,41.0,74.120003,23.719999,23.889999,52.990002,86.230003,19.620001,36.470001,41.889999,43.41,83.669998,200.410004,205.350006,64.300003,45.09,24.08,24.969999,57.459999,15.86,50.150002,13.65,32.150002,39.040001,1812.969971,36.759998,118.389999,115.93,52.27,48.82,177.25,8.09,44.939999,122.660004,27.4,63.029999,148.820007,48.639999,31.51,102.209999,37.599998,89.959999,56.119999,39.209999,15.87,64.699997,107.18,103.18,42.400002,114.110001,80.900002,59.119999,71.339996,171.490005,9.51,864.869995,76.260002,53.169998,579.419983
2017-08-18,45.549999,41.27,11.07,223.990005,50.900002,44.299999,12.37,167.289993,145.759995,24.290001,35.950001,85.379997,63.48,23.620001,50.869999,41.830002,32.369999,64.379997,104.269997,127.650002,71.019997,40.52,56.450001,84.279999,30.370001,77.660004,106.480003,108.519997,100.699997,56.84,50.259998,77.839996,10.56,338.51001,38.119999,48.060001,25.75,24.549999,81.599998,22.65,51.169998,65.559998,161.389999,42.400002,95.510002,147.490005,117.940002,46.880001,13.328161,34.09,35.009998,116.949997,132.630005,44.330002,84.489998,121.389999,18.549999,37.279999,42.419998,46.419998,77.07,299.200012,41.68,73.639999,24.08,23.969999,52.689999,87.339996,19.49,36.400002,42.27,42.939999,83.410004,200.539993,203.529999,63.689999,45.389999,24.030001,25.309999,54.950001,15.7,49.66,13.75,31.950001,39.700001,1810.0,36.450001,117.599998,115.330002,51.919998,48.439999,176.899994,8.07,44.959999,121.900002,26.950001,63.32,147.960007,48.439999,31.370001,102.209999,37.369999,89.739998,55.650002,39.919998,15.99,64.75,107.989998,103.900002,38.799999,113.970001,80.650002,59.299999,70.860001,170.080002,9.75,864.630005,76.639999,52.849998,578.97998
2017-08-21,45.709999,41.560001,11.23,222.970001,50.68,43.310001,12.05,168.160004,145.149994,24.48,35.93,85.300003,63.060001,23.379999,51.349998,41.77,32.560001,64.360001,103.279999,127.43,71.610001,40.799999,55.900002,84.339996,30.68,77.639999,105.779999,108.5,101.169998,56.650002,49.560001,78.25,10.57,337.700012,37.580002,45.959999,25.43,24.49,82.669998,22.57,50.98,65.279999,158.410004,42.5,94.839996,149.199997,117.900002,47.220001,13.429015,33.93,34.919998,119.339996,133.449997,43.77,84.550003,122.68,18.549999,37.34,42.669998,46.189999,77.379997,301.880005,40.799999,73.849998,23.9,23.98,52.75,88.099998,19.530001,36.529999,42.959999,43.110001,83.519997,198.949997,204.550003,64.389999,44.68,23.17,24.51,53.610001,15.67,48.470001,13.75,32.09,39.700001,1801.540039,36.360001,118.260002,116.25,51.98,48.310001,176.740005,8.08,44.84,121.849998,26.43,63.0,141.699997,47.619999,31.459999,101.010002,37.580002,89.730003,56.560001,40.48,16.110001,64.849998,107.839996,104.309998,37.450001,112.57,81.07,59.400002,70.25,167.800003,9.62,862.0,76.379997,52.790001,574.820007
2017-08-22,45.41,41.720001,11.35,223.75,50.049999,44.450001,12.17,170.070007,145.949997,25.690001,36.360001,85.300003,64.019997,23.83,52.200001,42.509998,32.509998,65.419998,104.940002,130.289993,71.639999,41.349998,55.400002,85.970001,31.27,77.760002,106.360001,109.419998,102.769997,57.450001,50.150002,78.599998,10.65,349.25,38.73,46.59,25.309999,24.6,82.639999,22.959999,51.700001,66.599998,164.419998,41.619999,94.550003,149.910004,117.5,47.970001,13.708301,34.380001,34.650002,121.0,134.699997,44.52,85.050003,122.43,18.790001,38.16,43.080002,46.41,78.260002,304.799988,41.150002,75.82,23.98,24.0,53.880001,88.769997,20.42,36.990002,43.080002,43.439999,81.760002,200.820007,205.460007,64.059998,45.57,23.110001,24.75,54.130001,15.93,48.759998,13.8,32.389999,40.0,1818.199951,37.0,117.919998,116.230003,52.349998,49.18,179.220001,8.22,45.5,119.860001,26.73,63.349998,142.0,47.900002,32.290001,103.010002,37.98,89.019997,56.540001,41.09,16.629999,64.699997,108.480003,106.209999,37.900002,115.160004,82.050003,60.119999,70.75,169.309998,9.73,862.580017,76.739998,53.689999,578.72998
2017-08-23,43.970001,41.77,11.35,222.270004,50.209999,44.02,12.48,169.0,145.160004,25.57,36.66,85.279999,63.299999,23.76,51.540001,42.349998,32.389999,65.629997,104.940002,129.190002,71.220001,40.650002,55.220001,85.419998,30.92,77.610001,106.610001,110.040001,101.5,57.279999,50.91,79.169998,10.71,343.730011,38.540001,46.48,25.610001,24.389999,82.57,23.190001,52.040001,66.18,161.539993,41.540001,93.919998,149.100006,117.480003,46.849998,13.739333,33.919998,34.66,119.639999,132.800003,44.599998,84.75,122.269997,19.01,38.279999,42.759998,45.619999,78.150002,302.839996,41.549999,73.010002,23.450001,24.01,54.509998,89.360001,20.5,36.720001,42.889999,43.099998,79.75,203.399994,202.669998,63.709999,45.799999,23.32,24.93,53.610001,15.94,48.689999,13.5,32.09,40.119999,1813.02002,36.27,117.290001,115.459999,52.23,48.630001,178.190002,8.29,45.299999,118.849998,26.91,63.189999,141.509995,47.580002,31.01,102.709999,37.919998,89.389999,56.459999,41.34,16.959999,62.830002,107.970001,105.040001,37.900002,114.629997,81.209999,60.580002,70.080002,168.369995,9.96,866.799988,76.610001,53.220001,575.049988
