,a,portfolioreturn,portfoliostandarddeviation,s,returnoverrisk
811,0.025,0.00415425453083,0.000625760581167,0.0195,6.63872838247
812,0.0275,0.00357007725973,0.000897621552651,0.03,3.97726330121
813,0.0285,0.00178146878035,0.00134493951482,0.0475,1.32457167086
814,0.0315,0.00383959339897,0.00108146891594,0.0365,3.55035021569
815,0.046,0.00932503151493,0.000820804333827,0.0215,11.3608458565
816,0.045,0.0100029703008,0.000649458953142,0.0135,15.402005396
817,0.025,0.00456344862844,0.00054314962073,0.016,8.40182604255
818,0.016,0.00137034605524,0.000674395963699,0.0235,2.03196064181
819,0.047,0.0084717238301,0.00104252129177,0.031,8.12618782656
820,0.017,-0.00094436912108,0.00124438201935,0.0455,-0.75890611275
821,0.0115,-0.000956908977113,0.000912282672868,0.0335,-1.04891718935
822,0.02,0.00123066809685,0.000948074838726,0.0335,1.29807062331
823,0.049,0.0107985931369,0.000722393942902,0.0155,14.9483439653
824,0.033,0.007148451395,0.000507219682725,0.0115,14.0934029937
825,0.0305,0.0065635026729,0.000476197419546,0.011,13.7831546403
826,0.0105,0.00129934989954,0.000356324915454,0.012,3.64653113827
827,0.0125,-0.00105028476637,0.000993866355811,0.0365,-1.05676659666
828,0.024,0.000974077539152,0.00124777423941,0.0445,0.780652067007
829,0.034,0.00617823111085,0.000744256341913,0.022,8.30121392714
830,0.0315,0.00454106899488,0.000932579643138,0.0305,4.86936319948
831,0.0375,0.00415618315833,0.00137642601999,0.047,3.0195470719
832,0.0495,0.00741989616173,0.00140590831262,0.0455,5.27765295585
833,0.0355,0.00785031271641,0.000518978348089,0.011,15.1264744383
834,0.0425,0.0082488955855,0.000827475828616,0.023,9.96874506811
835,0.044,0.0071150748074,0.00114171948015,0.036,6.23189402571
836,0.016,-0.00166938152706,0.00134426591608,0.0495,-1.2418536445
837,0.0215,0.0024935556048,0.000765374970353,0.026,3.25795290072
838,0.043,0.0090205958861,0.000712089688787,0.0175,12.6677805172
839,0.0105,-0.00290950367594,0.00128574418543,0.048,-2.26289467914
840,0.039,0.00518524546764,0.00124700987141,0.0415,4.15814308012
841,0.0455,0.00966400090786,0.000732484426847,0.0175,13.1934557974
842,0.0395,0.00870439185224,0.000582435863581,0.0125,14.9448074827
843,0.0165,0.00155748335925,0.000664174256055,0.023,2.34499206352
844,0.021,0.00411856359023,0.000400724828091,0.011,10.2777849075
845,0.0255,0.00258770284505,0.00098737648244,0.034,2.62078638804
846,0.029,0.00208551868368,0.00130899832437,0.046,1.59321722943
847,0.015,0.00117144034619,0.000656870341481,0.023,1.7833661717
848,0.011,-9.18328872528e-05,0.000690377608236,0.025,-0.133018345551
849,0.037,0.00771024903253,0.000621966727928,0.0155,12.396561884
850,0.0285,0.00599032235584,0.000469911304795,0.0115,12.7477723875
851,0.0405,0.00586356997899,0.00119376148033,0.039,4.91184384454
852,0.031,0.00224950490313,0.00139488011297,0.049,1.61268691281
853,0.0325,0.0057921880978,0.000734073064804,0.022,7.89047899386
854,0.0235,0.000319289837866,0.00136125196722,0.049,0.234556015752
855,0.0415,0.00834227137475,0.000753611783379,0.02,11.0697199257
856,0.0255,0.0019446835488,0.00112686044323,0.0395,1.72575367295
857,0.042,0.00788638938251,0.000869176393711,0.025,9.07340493779
858,0.045,0.00626176712257,0.00137980089699,0.0455,4.53816716329
859,0.0305,0.00533592038005,0.000708973618753,0.0215,7.52626083526
860,0.0395,0.00811982885564,0.000684154640135,0.0175,11.8684115831
861,0.037,0.00619038524138,0.000917509299628,0.0285,6.74694550114
862,0.047,0.0063088407427,0.00149008263558,0.0495,4.23388649198
863,0.0485,0.00839011644588,0.00114656256215,0.035,7.31762637541
864,0.043,0.00989744038099,0.000568440820987,0.01,17.4115580999
865,0.0345,0.00689147511179,0.000634663695348,0.017,10.8584675038
866,0.0345,0.00648228101418,0.000713149498965,0.0205,9.08965234301
867,0.046,0.00891583741731,0.000897995577477,0.025,9.92859835943
868,0.018,0.00241117676957,0.000571725390954,0.019,4.21736870135
869,0.0345,0.00502087352269,0.00101144676216,0.033,4.96405120913
870,0.0255,0.00416602293586,0.000652919974569,0.0205,6.38060267433
871,0.011,-0.00184552187704,0.001079243768,0.04,-1.7100139299
872,0.045,0.0098276014018,0.00067824141862,0.015,14.4898278577
873,0.0475,0.0102371812249,0.000738991998929,0.017,13.8528985967
874,0.0415,0.00810844617611,0.000797744256032,0.022,10.1642175607
875,0.0365,0.00781539322681,0.000576643014014,0.0135,13.5532609203
876,0.0245,0.00373329202818,0.000683146232259,0.022,5.4648504989
877,0.023,0.00176892892432,0.00101313950737,0.0355,1.74598750859
878,0.0385,0.00833011724422,0.000593410578797,0.0135,14.037695892
879,0.0195,-0.000242507799666,0.00124144774227,0.045,-0.195342736877
880,0.0315,0.00512563199148,0.000810795524831,0.0255,6.32173197126
881,0.03,0.00397965708285,0.000961148075564,0.032,4.14052442493
882,0.0105,-0.000220513891604,0.000688335239025,0.025,-0.320358277627
883,0.0305,0.00662195897256,0.0004662451102,0.0105,14.202741922
884,0.0475,0.00965261822832,0.000843224324304,0.022,11.4472720368
885,0.018,0.00270345826787,0.000510127735502,0.0165,5.29957122448
886,0.038,0.00820143623987,0.000589195466388,0.0135,13.9197205473
887,0.041,0.00675218287891,0.00103871859075,0.0325,6.50049295261
888,0.0385,0.00441354516703,0.00138164219229,0.047,3.19441979382
889,0.0325,0.0070782266903,0.000493105626872,0.011,14.354382316
890,0.0145,0.00186114753707,0.000477816869715,0.016,3.89510637869
891,0.012,-0.00205581026561,0.00118681242612,0.044,-1.73221161185
892,0.046,0.00727906102685,0.00122657541887,0.039,5.93445858679
893,0.019,0.000330286791897,0.00108470519765,0.039,0.30449452313
894,0.017,0.00314757185508,0.000360556001627,0.0105,8.72977246496
895,0.038,0.00562935905485,0.00109325535138,0.0355,5.14917127798
896,0.0465,0.0103305570142,0.000672049422885,0.014,15.3717221716
897,0.0265,0.00500794794116,0.000542156556392,0.0155,9.23708822132
898,0.041,0.0085058718687,0.000696033991307,0.0175,12.2204834461
899,0.0125,-0.00081645956773,0.000942029047791,0.0345,-0.866703176133
900,0.034,0.00705507560574,0.000576941538772,0.0145,12.228406401
901,0.0355,0.00597971112731,0.000872080378522,0.027,6.85683484525
902,0.0345,0.00344255343188,0.00134849113313,0.0465,2.55289289436
903,0.0375,0.00690362924233,0.000803148595231,0.0235,8.59570605404
904,0.0415,0.00688086388326,0.00104187770325,0.0325,6.60429133071
905,0.043,0.00779301359325,0.000945369515656,0.028,8.24335190018
906,0.013,-0.00168153565759,0.00116442718498,0.043,-1.44408828588
907,0.044,0.00746581260536,0.00106980602474,0.033,6.97866008667
908,0.0205,7.33105086957e-05,0.00123269095213,0.0445,0.0594719289284
909,0.024,0.00138327163677,0.00115813703163,0.041,1.19439375392
910,0.038,0.00533707755655,0.00115473969229,0.038,4.62188802567
911,0.0375,0.00398081425935,0.00141418678792,0.0485,2.81491405051
912,0.0255,0.00475058593245,0.000535082387343,0.0155,8.87823267001
913,0.041,0.00833050296972,0.000728062945042,0.019,11.4420092747
914,0.021,0.00248178719977,0.000737664736823,0.025,3.36438367714
915,0.0365,0.0052433160418,0.00108451350452,0.0355,4.83471715194
916,0.02,0.00163986219447,0.000858872485533,0.03,1.90931974431
917,0.041,0.00739520217517,0.000908441112749,0.027,8.14054105586
918,0.0205,-4.36020906233e-05,0.00125847180258,0.0455,-0.0346468554431
919,0.0135,0.000551572134502,0.000701071498436,0.025,0.786755895415
920,0.0415,0.00822535877543,0.000775551481797,0.021,10.6058191732
921,0.0225,0.00199098571793,0.00093449032565,0.0325,2.13055787019
922,0.022,0.000576266121068,0.00121333548889,0.0435,0.47494376151
923,0.0125,-0.00163484776296,0.00112363767885,0.0415,-1.45495989832
924,0.012,0.000750092118044,0.000566290322031,0.02,1.32457167086
925,0.0215,0.00185053630854,0.000904236110936,0.0315,2.0465189193
926,0.0175,0.00163947646897,0.000707112679495,0.0245,2.31855051749
927,0.0235,0.0033005611205,0.00071411533602,0.0235,4.62188802567
928,0.0345,0.00671610621282,0.000667895551909,0.0185,10.0556235082
929,0.0305,0.00504363888175,0.000768461760553,0.024,6.56329194328
930,0.019,0.000973306088151,0.000943510161964,0.0335,1.0315798678
931,0.046,0.0106695264071,0.000596352858884,0.01,17.8912974897
932,0.0145,0.00227034163469,0.000391646222159,0.0125,5.79691953155
933,0.0105,0.0010655247009,0.000406566786887,0.014,2.62078638804
934,0.0495,0.00794600285867,0.00129650113392,0.041,6.12880517476
935,0.0305,0.00434216328584,0.000914501403231,0.03,4.74812096569
936,0.0305,0.0062712211746,0.000528001364854,0.0135,11.8772821285
937,0.0255,0.00451676073382,0.000581558634436,0.0175,7.76664718974
938,0.024,0.00255239762996,0.000904071583307,0.031,2.82322514841
939,0.0185,0.000435430986184,0.00103111408198,0.037,0.422291765571
940,0.0355,0.00492749773344,0.00109111775185,0.036,4.51600913382
941,0.0415,0.00916065956998,0.000609380594402,0.013,15.0327392341
942,0.045,0.00854156280929,0.000913341191987,0.026,9.35199560058
943,0.026,0.00318403424668,0.000889466688512,0.03,3.57971162698
944,0.0345,0.00507932982235,0.0009991734635,0.0325,5.08353154672
945,0.042,0.00776947678319,0.000892141124788,0.026,8.70879793265
946,0.011,8.35360117256e-05,0.00065170242911,0.0235,0.128181218903
947,0.0435,0.00692793750339,0.00115070358339,0.0365,6.02061000189
948,0.022,0.000167072023451,0.00130340485822,0.047,0.128181218903
949,0.0275,0.00409618395667,0.000786498417812,0.0255,5.20812739594
950,0.045,0.00655404862087,0.00131821033226,0.043,4.97192933517
951,0.02,0.00327663858493,0.000510207921113,0.016,6.42216329724
952,0.042,0.0087632338774,0.000704031780214,0.0175,12.4472134976
953,0.0465,0.00997981921622,0.000730618886614,0.017,13.6594049224
954,0.0195,0.000692792994886,0.00103546656061,0.037,0.669063609815
955,0.0455,0.00983936980683,0.000702207094061,0.016,14.0120626665
956,0.048,0.010073580731,0.000794164755093,0.0195,12.6844973494
957,0.038,0.00539553385621,0.0011424085303,0.0375,4.72294605048
958,0.049,0.00875262264887,0.00110279305305,0.033,7.93677709945
959,0.0415,0.00565328159041,0.00129817941367,0.043,4.35477679808
960,0.017,-0.000242893525166,0.0010892379775,0.0395,-0.222993992298
961,0.0245,0.00273953493397,0.000894069192047,0.0305,3.06411959873
962,0.01,-0.00268744688233,0.00120591158148,0.045,-2.22856047128
963,0.0435,0.00862317019352,0.000812661572694,0.022,10.6110224517
964,0.028,0.00328956416647,0.000987729405501,0.0335,3.330430529
965,0.0395,0.00841211035394,0.000631964795408,0.015,13.3110426642
966,0.0115,-0.0027105979669,0.0013021614459,0.0485,-2.0816143616
967,0.0255,0.00276307174403,0.000949556816037,0.0325,2.90985404703
968,0.043,0.00814375139121,0.000876287279712,0.025,9.29347210641
969,0.0465,0.0102721007145,0.000681534057667,0.0145,15.0720284613
970,0.016,-0.000967905931144,0.00118870108838,0.0435,-0.814255106357
971,0.0105,-0.000337426490923,0.000714177959449,0.026,-0.472468362344
972,0.0315,0.00611938908569,0.000612251028624,0.017,9.99490209014
973,0.0405,0.00785108416741,0.00079038266139,0.022,9.93326973241
974,0.0155,-0.000687392837879,0.00109613841349,0.04,-0.627104049472
975,0.048,0.00732613464698,0.00133592001854,0.043,5.48396202266
976,0.0125,-0.00175176036228,0.00114961695451,0.0425,-1.52377742466
977,0.0435,0.00552498631156,0.00144590726079,0.0485,3.82112080171
978,0.017,0.00291374665645,0.000407388310972,0.0125,7.15225885959
979,0.049,0.00916181674648,0.00102167285274,0.0295,8.96746617269
980,0.049,0.00723275885772,0.00141520665915,0.046,5.11074394044
981,0.0255,0.00498441113109,0.000489777033131,0.0135,10.1768984536
982,0.0145,0.00104275934184,0.000654499162187,0.023,1.59321722943
983,0.0305,0.00644659007358,0.000496535752752,0.012,12.9831337177
984,0.0335,0.00376975441978,0.00121737404153,0.0415,3.09662789839
985,0.03,0.00240133699204,0.0013010212061,0.0455,1.84573239913
986,0.0185,-9.06757107513e-05,0.00114701725165,0.0415,-0.0790534846975
987,0.038,0.00522016495723,0.00117944969491,0.039,4.42593268688
988,0.02,0.00181523109345,0.000820796667966,0.0285,2.21154783431
989,0.028,0.00182815667498,0.00130432058605,0.046,1.40161605555
990,0.029,0.00565135296291,0.00056028512831,0.0155,10.0865660667
991,0.0465,0.0106812948121,0.000617895332828,0.011,17.2865762932
992,0.0255,0.00416602293586,0.000652919974569,0.0205,6.38060267433
993,0.031,0.00447084429019,0.000917386358508,0.03,4.87345843845
994,0.0295,0.00478627687305,0.000762184007787,0.024,6.27968682648
995,0.034,0.00389843542413,0.00121998855883,0.0415,3.19546883938
996,0.0225,0.00257554871452,0.000808268206612,0.0275,3.18650256617
997,0.0295,0.00624768436454,0.000478062837703,0.0115,13.0687513687
998,0.045,0.00988605770146,0.000668529471675,0.0145,14.787766464
999,0.0485,0.00985152393737,0.000861771772323,0.0225,11.4317087816
1000,0.5,0.0702247046915,0.0151939433196,0.5,4.62188802567
