,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker,Ticker
2017-09-13,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV,65.440002,47.0,100.036613,159.649994,106.769997,117.318565,33.790001,65.440002,47.0,100.099998,159.649994,106.769997,117.849998,33.84,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-14,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.68,46.189999,99.956657,158.279999,106.389999,117.069695,33.950001,65.68,46.189999,100.019997,158.279999,106.389999,117.599998,33.950001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-15,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.959999,46.0,99.446991,159.880005,105.389999,117.736671,34.450001,65.959999,46.0,99.510002,159.880005,105.389999,118.269997,34.450001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-18,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV,66.080002,45.310001,98.517578,158.669998,105.540001,118.582848,34.77,66.080002,45.310001,98.580002,158.669998,105.540001,119.120003,34.77,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-19,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV,66.169998,44.380001,94.789932,158.729996,107.349998,118.871536,35.18,66.169998,44.380001,94.849998,158.729996,107.349998,119.410004,35.18,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-20,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV,66.089996,45.419998,94.690002,156.070007,107.690002,118.901398,35.509998,66.089996,45.419998,94.75,156.070007,107.690002,119.440002,35.509998,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-21,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.919998,46.290001,93.68,153.389999,107.57,118.86158,35.200001,65.919998,46.290001,93.68,153.389999,107.57,119.400002,35.200001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-22,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.779999,47.060001,95.589996,151.889999,107.879997,119.229904,35.540001,65.779999,47.060001,95.589996,151.889999,107.879997,119.769997,35.540001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-25,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV,64.730003,47.700001,97.940002,150.550003,108.870003,119.468834,35.860001,64.730003,47.700001,97.940002,150.550003,108.870003,120.010002,35.860001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-26,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.110001,47.580002,97.589996,153.139999,108.07,119.190094,36.299999,64.110001,47.580002,97.589996,153.139999,108.07,119.730003,36.299999,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-27,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV,64.389999,46.849998,99.330002,154.229996,108.360001,118.811806,36.139999,64.389999,46.849998,99.330002,154.229996,108.360001,119.349998,36.139999,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-28,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV,63.98,47.490002,99.5,153.279999,110.0,119.120407,35.529999,63.98,47.490002,99.5,153.279999,110.0,119.660004,35.529999,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-09-29,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV,64.199997,47.490002,99.199997,154.119995,110.260002,119.279686,35.73,64.199997,47.490002,99.199997,154.119995,110.260002,119.82,35.73,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-10-02,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV,64.870003,47.73,99.360001,153.809998,110.529999,119.787384,35.349998,64.870003,47.73,99.360001,153.809998,110.529999,120.330002,35.349998,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-10-03,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV,65.150002,50.509998,98.980003,154.479996,109.400002,119.150276,35.130001,65.150002,50.509998,98.980003,154.479996,109.400002,119.690002,35.130001,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-10-04,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV,65.830002,50.73,94.93,153.479996,108.82,119.209999,35.23,65.830002,50.73,94.93,153.479996,108.82,119.75,35.23,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-10-05,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,65.699997,50.560001,94.330002,155.389999,111.269997,119.860001,36.029999,A,AAL,AAP,AAPL,MAR,MON,NOV
2017-10-06,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,66.360001,51.299999,94.290001,155.300003,111.760002,119.730003,35.029999,A,AAL,AAP,AAPL,MAR,MON,NOV
