curr_date,lsxma,chtr,lyb,sbac,adsk,cmcsa,avgo,dspg,px,pcln,low,goog,lbrdk,mar,mpc,mgm,fb,bud,unp,dltr,crc,wlk,aap,stz
2017-04-06,0.00483581051576,0.0144883826166,0.00893662693547,0.00831372172802,0.00634425417352,0.0211570509014,0.00170403372984,-0.00416666666667,0.0104969508066,0.0066694289644,0.00428806310962,-0.00424576095384,0.00660218569385,-0.00206612397935,0.00809066705797,0.0300725032277,-0.00479385245849,9.05068581453e-05,0.00290367732592,0.0129785848289,0.0343137254902,0.0189834000791,-0.00126100824003,0.0642503523578
2017-04-07,0.00101317122594,-0.0182600778477,-0.00448483575518,0.00916130590489,0.00856430355656,-0.00262272478664,0.00344832543695,0.0292887029289,-0.00435626274097,-0.00223282565482,0.00207396399924,-0.00387740008288,-0.00565418975461,-0.0061022377025,0.00361156176151,-0.0112556977092,-0.00276261957587,-0.00497782330709,-0.000373594855904,-0.00563743732335,-0.0148950575491,0.00946523152587,-0.00357743682437,-0.00815055265895
2017-04-10,-0.00683198380567,0.00217753217319,-0.00292824961863,0.0067673517664,0.0102606792044,-0.00946619405751,-0.00105382194768,-0.00813008130081,0.00605808817475,0.00362231955191,0.00340878043321,7.27527389583e-05,0.00193333333333,-0.00164462298542,0.00239906383221,-0.0120953290354,0.00184681063963,0.00663996255976,0.00551247492624,0.00167500319965,0.0797250859107,0.00163716548134,0.00556136247249,0.00528272868012
2017-04-11,-0.00713373248408,0.00280650938236,-0.00576085808123,0.016804680987,0.00385236965434,-0.0116803168793,-0.00215580377935,-0.00409836065574,-0.00326166453659,-0.00426242961515,-0.000121332514027,-0.00167327978061,-0.00499425664005,0.0037339545191,0.00578378248098,-0.00216070112189,-0.00794097458584,-0.0056925666315,-9.30012752997e-05,-0.00848978668613,-0.0203691915977,0.000594211734723,0.00434053105757,-0.00537161809215
2017-04-12,-0.000769874242498,0.00683123407155,-0.0190865373529,-0.00782006604466,-0.00430276786377,0.00161162751617,-0.0383819942739,-0.00411522633745,-0.00797108340421,-0.0103992387189,-0.00655262828338,0.00117815148877,0.000342208517353,0.00382921914744,-0.0097164816132,-0.00505227449167,-0.0024299314241,0.0018174769396,-0.0189573138109,0.000778373098641,-0.08057179987,-0.0325214239994,-0.0119893123178,-0.00228938262231
2017-04-13,0.00154085776941,-0.0136593445449,-0.0165622705312,0.00593160802795,-0.0082924430638,-0.00402265319605,0.0101339193642,-0.0165289256198,-0.00642815019331,-0.00642281469007,-0.00989382197712,-0.00092198295995,-0.013000330414,-0.00217982225968,-0.0140167579945,-0.0137831395124,-0.0013612480103,-0.0109760594855,-0.00748318831722,-0.0088151414158,-0.0586572438163,-0.0374520632155,-0.00599697070553,-0.0059427104346
2017-04-17,-0.00435892307692,0.00109086363636,0.00435735521688,0.00945071059489,0.0127192786377,0.00161553308144,0.0120668839538,0.0294117647059,0.00493741172295,0.0183117747797,0.0109795338583,0.016525796582,0.00485266303226,0.00436916853019,0.0134037748067,-0.0025744302681,0.0145634479845,0.0123819485242,0.0114526525432,0.00483917087156,-0.0337837837838,0.00239195746408,-0.000354978613244,0.00692515663515
2017-04-18,-0.00849863463824,-0.00659883793129,0.00656661246473,0.00144035367336,0.00488435875996,0.0104839062743,-0.00360023593079,0.00408163265306,0.00228710326188,-0.00412283114963,0.00219649876227,-0.000418046522339,-0.00114979876797,0.000761322125649,-0.0192385215419,0.0232300096597,-0.00325265879299,0.00398623274679,0.00245324671382,0.00780942319903,-0.033411033411,-0.00859049236233,0.000497083982713,0.0122855534899
2017-04-19,-0.00129867532468,0.0165457740137,-0.00361136264638,-0.000639248891103,0.0175905095433,-0.00159619300609,0.00248709966546,0.00406504065041,-0.00135220654574,-6.24439243897e-05,-0.00170464094618,0.00166106807721,0.0115114534991,-0.00575968905675,-0.0153249180007,0.00972983738078,0.00929339482794,-0.00785058239018,0.00517694262487,0.00761974686814,-0.0570739549839,0.0253530413649,0.0107159809912,-0.00156786940665
2017-04-20,0.0189856692071,0.00593510712816,-0.000233716947996,-0.00631647077637,0.00545893324235,0.0125233279054,0.0214389103228,0.00404858299595,0.0132870949273,-0.00136110598156,0.0158556930181,0.00410398576695,0.00808010670035,0.0139906192694,0.00726287468977,0.0157029898189,0.0107541924298,-0.00782176783856,0.0103942839507,0.0198667400615,0.0213128729753,0.0145540066177,0.0290689987908,0.005874100922
2017-04-21,0.0135272843287,0.00861174359917,-0.00105261718159,-0.00402317351161,0.00192283669617,0.00421058917518,-0.00252052083004,-0.0120967741935,-0.00125285274851,-0.00499207107871,0.00216116044785,0.00182971301145,0.00530594930445,-0.0032336961814,0.000412115497443,-0.00175690648069,-0.000834561874105,-0.00742500835445,0.0035217093024,-0.00955136357924,-0.0025041736227,-0.00817527325101,0.00191052940273,-0.00497253411513
2017-04-24,0.0271972306018,0.00555416550137,0.012877610089,-0.00258523188387,0.0176111646509,-0.00393094182861,0.0164476817563,-0.00408163265306,0.0286836681881,0.0266037207173,0.0126322916326,0.0232094877235,0.0116787531158,0.0113549480316,0.0335666501443,0.0207674240343,0.0124582968208,0.039434825195,0.00969711291924,0.0124350085633,0.00669456066946,0.00730945097115,0.00177060605908,0.00546220450146
2017-04-25,-0.0012257660891,0.0121636360984,0.00566347252482,0.00453586590423,0.00199690483689,0.0126283922026,0.00885914241584,-0.0122950819672,0.0137387189487,0.000261295327143,0.0040394422905,0.0110575106512,0.00888004257432,0.0112275576628,-0.00318780951753,0.0120689941848,0.00701178244991,0.0121723144527,0.0105186808954,0.0112796213651,0.0407315045719,0.00895477661931,-0.00972121292618,-0.00283186259365
2017-04-26,-0.0245458996296,0.00261246444122,0.000574565070395,-0.00298334953193,-0.000996423826395,0.00779416545498,-0.00681006862276,0.0290456431535,0.00328795209412,0.00279587407804,0.00851972345418,-0.000653454095886,0.0,0.0182933143854,-0.00859492514684,0.0149914751593,0.000477800516151,-0.015098302338,-0.0028060533062,0.012888845882,0.0111821086262,-0.0120887034096,0.00075503542508,-0.0119392871796
2017-04-27,-0.032461020007,0.00984364232502,0.00413508430133,0.0135867365372,0.00443304872771,0.020623895161,0.00636056485904,0.00403225806452,0.0029574296335,0.0175986076802,0.000469248706534,0.00289082635428,0.00792168564112,-0.00581518568001,0.0286291124112,0.0409533167252,0.00777837756248,0.000267412726557,0.0304983462623,0.017129498943,-0.0608214849921,-0.017658022582,-0.0177664559268,0.0034022066342
2017-04-28,-0.00910280860591,-0.010435734304,-0.0304277865896,0.00925553324415,-0.00617893653908,-0.0101036106023,-0.0102201079798,0.0,-0.00398474477112,0.00596444793467,-0.00457368940513,0.0362711146697,-0.00491209469586,-0.0137873771494,-0.00156805434617,-0.00967434015165,0.0172647464576,0.00899935324887,-0.0138289498026,-0.00433056673874,-0.0159798149706,-0.0184484404337,-0.00733293105832,0.00865191399419
2017-05-01,0.00761157520271,-0.00295511933069,-0.0153374052732,0.00600839601563,0.021205762185,0.0,0.00230973768544,-0.00803212851406,-0.000160043975499,0.0125080401314,-0.00565502140958,0.00729611113017,-0.00186491874222,0.0122856770938,-0.00157043732702,0.00846632558841,0.0147088652246,0.00251978934882,-0.00321542638619,-0.0244049422884,0.000854700854701,-0.000803227141047,-0.0113268662435,-0.00272393859039
2017-05-02,-0.0234435275708,-0.0187424092487,0.000958580845554,0.0135952534381,0.015981669407,0.00382752580616,0.0186607126744,0.0121457489879,0.00488153959353,0.00566867874058,0.0116113444406,0.00424076505946,-0.0132981539356,0.01590284551,0.0110105119584,-0.000322961688702,0.00209885862067,0.00780964977002,-0.00456986186211,0.0117646687307,-0.0375747224594,0.0342444910923,0.0143741931575,0.0145870754408
2017-05-03,0.00186713780383,-0.0390891406966,-0.0198708041008,-0.00883857989886,-0.00107008029117,-0.0203354571332,-0.00243957798688,-0.004,-0.000318519542312,-0.00198348380253,0.00175688569756,0.0115664702292,-0.0390955896535,-0.00113290750333,-0.00350043047218,0.00484507998827,-0.00641442601397,0.00685850200922,-0.0018904380264,0.00269279079655,0.00177462289264,-0.0265817862796,0.00189407916103,-0.00481149009382
2017-05-04,-0.0058573214628,-0.00582447551001,-0.00561788452638,0.00273784426589,-0.00107121587726,-0.00648682424561,-0.00666965508162,-0.00401606425703,0.00629332151364,0.0179135621467,-0.00151995603038,0.00498359845275,-0.00417286440847,-0.00113410941662,-0.0327869063466,-0.0125362348033,-0.00625821463258,0.0568825189589,-0.00496023940222,0.000488293468953,-0.100088573959,-0.0328968322326,0.0139335436386,0.0199146855716
2017-05-05,0.00937329941082,0.037755712255,0.0336525647675,0.0111552615468,-0.000107260053619,0.0188038308867,0.0136526480076,0.0,0.0250158372267,-0.00353851261231,0.00702580270884,-0.00486225461143,0.0214177152174,0.00175486136713,0.0221952855589,0.00423175202759,-0.00404375853986,0.00929104369891,0.00353485209425,0.000488055154808,0.226377952756,0.0259247386535,0.00117398767682,0.00739273957884
2017-05-08,-0.0106128418841,-0.0327677908859,-0.0401615607432,0.0138867695528,0.00160876236827,0.00487055443958,-0.00604985679366,0.00403225806452,-0.00301208922015,0.000136584979761,0.0,0.00773352492243,-0.0202848888889,-0.00700675478375,0.0134228362668,-0.013938304808,0.00545788719855,-0.0121910845548,-0.00632229883081,0.00353659756098,0.0650080256822,-0.0328344410418,0.0137260505078,0.00859607307208
2017-05-09,0.00107270042712,0.00528084682549,0.0139887160066,-0.0127073354544,0.0144554986022,-0.00306119336055,0.0150168537349,-0.00401606425703,-0.00364085774602,0.00379218076015,-0.0017442196838,-0.0022797870356,0.000232604394177,0.0636089957384,0.00233730249643,0.0177513428104,-0.00383954725062,0.0,-0.000545301994142,0.0059545266016,-0.0143180105501,0.00432687327714,-0.00578356613028,-0.00974819580704
2017-05-10,-0.0117868464084,0.000184314334073,0.00671453193725,-0.00431597687861,0.0119274332262,0.000511726967135,0.0125624249956,-0.00403225806452,0.004276212838,-0.0451879175012,0.00244610394297,-0.00363662643276,-0.00500058157927,0.00721948440635,0.0171006639182,0.00872099441128,-0.00126264623239,-0.00100749726297,-0.00582032290941,0.00289922690142,0.0542813455657,0.0212096477838,0.000273800646902,-0.00112504685745
2017-05-11,0.00379506651654,-0.00297930474455,-0.00594223278072,-0.0113785972385,-0.00479815359972,0.00409200437081,-0.00103753389202,-0.0080971659919,-0.000619402112576,-0.00614321853008,-0.015802922259,0.00195950272742,-0.00175308559498,-0.00406813476167,0.00324796915176,-0.00800508259212,-0.00166345073953,-0.000840398366928,0.00713494678807,-0.0184292827667,-0.0224800580131,-0.012818444639,-0.0014367671131,0.00405471463771
2017-05-12,-0.0116122336379,-0.00804037189429,-0.011345615219,-0.00148764483646,-0.00020967402957,-0.00713184337453,0.0210740973864,-0.0163265306122,0.00488036705792,0.0025474728433,0.00141682806461,0.00174080705113,-0.00620544403674,-0.00359861541699,0.0030471201032,0.00548737401948,0.0019328779894,0.00790649346376,0.00345155076672,-0.0024542521157,-0.0430267062315,0.0144642201813,-0.00637201219606,0.00157048755087
2017-05-15,0.000819754143156,-0.00288817701863,0.0183859031804,0.022582961049,0.0129992453402,-0.000256558521926,0.013010629411,0.0207468879668,0.00346904179359,-0.00240349958212,0.00436214820093,0.00521341115959,-0.00412344500908,0.01571500843,0.0129994205998,0.0170144721433,-0.000931284495027,-0.0017524743094,0.00724099968877,-0.00430556028656,-0.0108527131783,0.0278676870388,0.00572334374007,0.00957608662254
2017-05-16,0.00245700238993,-0.00330145132491,0.00642197717612,0.00276052441498,0.0144882753127,-0.00384913352691,0.00690286767259,0.00406504065041,0.00660676478537,0.00881569154425,0.00199558577277,0.00631747864921,-0.00354898856677,-0.000672655423404,-0.00962451494179,0.0164140994477,-0.00272989542939,0.00693858869072,-0.0025161442234,-0.022732937417,-0.019592476489,0.0042560086264,-0.00411385036651,0.0107055580212
2017-05-17,-0.00789763050388,-0.0215619036417,-0.037081573591,0.0253115997458,-0.0414158731145,-0.0185471851434,-0.0394714292446,-0.0161943319838,-0.0168663558036,-0.0186414400954,-0.0188613699025,-0.0247932184517,-0.0155527122562,-0.0149527352548,-0.00819362740698,-0.0326086803607,-0.0329148953994,-0.00780402676141,-0.0400000652397,-0.0128950192894,-0.0335731414868,-0.0417516596374,-0.00475040792614,-0.00839698644648
2017-05-18,0.0425473510843,0.00884679547987,0.00537631188302,-0.0155131411767,0.0197935615644,0.0149606566071,0.0280301086951,0.0082304526749,-0.0034933958341,0.000189391270862,0.00358215881273,0.0115482428152,0.00952726747533,0.00411321991506,-0.00211338281985,-0.00609958567504,0.0193993640566,-0.0210024429587,0.00544302414494,0.0117827609687,-0.00248138957816,0.00786237615686,0.0273242246629,0.00088557835125
2017-05-19,0.0171142969984,-0.000316594904448,0.00858099418025,0.00606062878788,0.146926867433,0.00465476292174,-0.0149793797793,0.00408163265306,0.00669941331086,0.00682059865492,0.00642466756492,0.00405273912165,-0.000238884246074,0.00282841983394,0.0161725607602,0.0093669638911,0.00270888520361,0.0086324957265,-0.000839987339491,0.00860759493671,0.0505804311774,0.0219405475556,0.0199313639395,0.0116125262485
2017-05-22,0.00310636802727,0.00202677180957,-0.00986432640457,0.00775601639105,0.0313892900959,0.0164736822871,0.018282811956,0.0,0.00456558144048,0.0111376637894,-0.00638365470559,0.00840459407924,0.00454054236968,0.0136160568805,0.00378932840867,0.0102400165033,0.00121577064995,0.00347424788621,0.00728631906368,0.0155622238956,-0.0418310970797,0.00572526374065,-0.0270680582903,0.0065595139837
2017-05-23,0.0139355096774,0.00749003192791,0.00336236948491,0.0035866098246,-0.00344036694213,0.00734357554037,-0.00771882885058,-0.00813008130081,0.00115541494275,-0.000262578066553,-0.0203451614798,0.00738965675455,0.00416317354585,0.0121857602503,0.00188755935452,-0.00855235811076,-0.00114677546051,0.00143555145137,0.00157647002348,-0.0255808211958,0.00988467874794,-0.00300452526228,-0.0455316888666,-0.0178125067011
2017-05-24,0.0231611091076,0.0321528269727,0.0131562137585,-0.00178684389527,-0.00433741697497,0.0138261113589,0.0129365796367,-0.00819672131148,0.0176964924397,0.0113789564599,-0.0302403690485,0.00647121156247,0.0209666434723,0.00369704198881,0.00094192565303,-0.00351435121623,0.0133044229545,-0.000505919571833,0.000463051876532,-0.00976532681713,-0.00489396411093,-0.00333068855214,-0.0543153663913,-0.011224136218
2017-05-25,0.00870641769387,0.0143447631622,-0.0117604216605,0.0110389790611,0.0125355259814,0.000247970519392,0.00525867056181,0.00826446280992,-0.00257071044914,0.00632326020059,0.0185348122879,0.0152676087628,0.00997796705005,0.00613902456435,-0.0127988092232,0.0131451567588,0.0127966814821,-0.00143421919712,0.0152706066474,0.00922132404658,-0.0549180327869,-0.00509178661684,-0.00789345526875,0.00732532317594
2017-05-26,0.0303329230662,0.0110258625651,0.000743847832938,0.00346736252009,-0.00755114590878,0.0141298448515,0.00145316812815,-0.00409836065574,0.000303225929363,0.00186514402546,-0.00516418360211,0.00199062755925,0.00689257874006,0.00347319382139,0.00705430731669,0.00696203834119,0.00111870223854,0.00109831867947,0.013520367719,-0.00659903528176,0.0277536860364,0.00336912232085,0.0165946451454,0.00438543082834
2017-05-30,-0.0119674488264,0.00438599748467,-0.00210585048245,0.0144095864017,0.00115018137795,0.0046443492401,-0.00576264679553,-0.0164609053498,-0.00287944341357,-0.00346052519821,-0.0185390896259,0.00453954741953,0.00604675399779,-0.00149675317566,-0.00757291776527,0.0015713877159,0.00164333130732,-0.0151067687587,0.00217055080998,-0.00140522485188,-0.0616033755274,-0.00991372202518,-0.0087208898199,-0.00232131679887
2017-05-31,0.00944765042267,0.0195620640437,-0.000496550311741,0.00144946373241,-0.0122835538253,0.0143552133351,-0.00141776800112,-0.00836820083682,0.00531956453362,0.0105736442532,-0.00805950906505,-0.0112923924494,0.0112270129281,0.00852544444851,-0.00724908657584,-0.0047067038193,-0.00603752441142,0.00214224512791,-0.00460241137302,-0.00601254972528,-0.0206834532374,-0.00742889392844,0.00481237520303,0.0124093007256
2017-06-01,0.0321574289492,0.00243098547004,0.0116805902053,0.000506636297195,0.0112731684157,-0.000719571652918,-0.0204191788966,0.0295358649789,0.0136064733525,0.00731450290007,0.0210740796562,0.00216614538119,0.0107659417016,0.0095680123948,0.0209454444449,0.0170239572457,0.000462115388652,0.00359132972017,0.00262913055683,0.0368082510994,0.0,0.0157826315573,0.0259671549888,0.0106156221961
2017-06-02,-0.00255745187433,0.019169097585,-0.00633140558639,0.00318265461121,-0.00106162081803,0.00792127712219,0.084999355905,0.00409836065574,0.0188680469739,0.00271840531981,-0.00261104133414,0.00894561651859,0.0187507273522,0.0126978313415,-0.00809332839503,0.00805954304854,0.0137266680771,0.0071568201289,0.00551585050312,-0.00161367928534,-0.0541781450872,0.00800895982663,0.00510577640615,0.000433172569023
