Date,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM
2017-04-25,118.779999,52.484055,33.512241,125.519997,78.059853,146.490005,888.840027,40.374355,36.32505,121.841812,87.777184,266.70282,26.51,144.96196,99.900002,61.401142,15.491361,67.175003,155.233978,39.426605,96.257767,53.789143,74.085114,53.577141,80.188179
2017-04-26,119.739998,52.833153,33.512241,125.199997,74.8899,146.559998,889.140015,40.315613,36.384167,121.920784,87.946251,267.028778,26.73,144.713333,100.989998,61.795372,15.193641,67.085999,154.497665,39.920177,97.035324,53.769421,74.460213,52.877365,79.864395
2017-04-27,120.089996,54.279404,33.260849,123.970001,72.859161,147.699997,891.440002,40.560368,36.876774,122.14782,87.130737,267.809082,26.35,146.195175,101.860001,61.677105,14.76691,67.521164,155.482742,39.396992,97.204796,53.670834,74.470093,53.508152,79.727043
2017-04-28,134.619995,53.740803,33.183498,124.050003,73.057281,150.25,924.52002,40.305824,35.615696,121.881302,86.524071,266.139862,25.74,144.056961,102.739998,61.43071,14.756985,67.709076,154.437973,39.12059,95.878952,53.079311,74.213432,52.788662,80.109688
2017-05-01,133.679993,53.531342,33.183498,124.059998,73.651642,152.460007,932.820007,40.413513,35.773331,121.752968,86.58374,265.132355,26.049999,148.40303,104.459999,61.479992,14.707364,68.648666,153.313583,38.597401,95.95871,53.690548,74.262794,53.330742,80.511948
2017-05-02,134.119995,53.072533,33.599258,123.82,73.899292,152.779999,937.090027,40.540787,36.423576,122.108337,86.026802,266.179321,25.52,148.502487,103.419998,61.795372,14.528733,68.539871,155.38324,38.449329,94.024773,53.769421,74.549057,53.409588,80.502136
2017-05-03,131.970001,53.88044,33.541245,123.43,74.54319,151.800003,948.450012,40.746376,36.704468,121.743095,86.524071,266.287994,25.440001,149.258316,103.480003,62.711956,14.737137,68.322281,156.09967,37.906403,93.78553,54.454445,74.78598,53.608177,81.13987
2017-05-04,141.889999,54.6684,33.183498,124.459999,74.29554,150.850006,954.719971,41.901611,36.575432,122.355118,86.62352,267.186829,25.200001,149.7854,88.75,62.465561,14.062304,68.055244,157.094696,37.521412,92.629158,54.782066,75.358521,53.727325,80.099869
2017-05-05,138.029999,55.187057,34.131046,122.410004,73.998352,150.240005,950.280029,41.78413,36.545658,121.920784,86.524071,269.675873,24.290001,149.487045,88.410004,63.047047,14.181393,68.243156,158.617081,38.064346,92.858437,54.71257,75.516457,54.63089,80.472702
2017-05-08,137.0,54.698322,34.256744,118.360001,73.106812,151.059998,958.690002,41.793915,36.267746,121.664124,86.62352,269.152344,24.02,148.303558,85.790001,63.086475,14.479114,68.183823,158.826019,38.074215,91.502693,54.643078,75.14135,54.223789,81.326286
