Date,ALGN,CELG,FB,MRK,MSFT,THO
2017-07-24,161.190002,137.83999599999999,166.0,61.06275600000001,72.50353199999999,104.47567
2017-07-25,158.559998,136.440002,165.279999,60.857815,73.08474,106.190979
2017-07-26,158.690002,137.75,165.610001,60.311302000000005,72.946831,106.260384
2017-07-27,157.259995,134.149994,170.440002,62.155772999999996,72.070091,105.68531000000002
2017-07-28,173.059998,134.100006,172.449997,62.565659,71.951874,104.495499
2017-07-31,167.229996,135.41000400000001,169.25,62.341198,71.616943,104.455833
2017-08-01,169.429993,135.179993,169.860001,62.380233999999994,71.498734,104.783035
2017-08-02,167.990005,134.850006,169.300003,61.911797,71.183502,102.918999
2017-08-03,170.46000700000002,135.899994,168.58999599999999,61.989872,71.07513399999999,101.59037
2017-08-04,169.300003,136.699997,169.619995,61.579987,71.59724399999999,103.791527
2017-08-07,174.009995,137.059998,171.979996,61.326248,71.321411,104.41617600000001
2017-08-08,173.619995,135.270004,171.229996,60.818779000000006,71.705605,103.86093100000001
2017-08-09,175.770004,135.570007,171.179993,60.984680000000004,71.390373,102.512474
2017-08-10,171.229996,130.369995,167.399994,60.682152,70.346161,100.836807
2017-08-11,173.559998,130.610001,168.080002,60.877331000000005,71.419914,103.662628
2017-08-14,174.16000400000001,132.96000700000002,170.75,61.160339,72.493675,105.764633
2017-08-15,177.970001,131.369995,171.0,60.99444200000001,72.513489,104.654137
2017-08-16,178.46000700000002,131.259995,170.0,61.189620999999995,72.939339,104.85244
2017-08-17,169.360001,127.58000200000001,166.91000400000001,60.350338,71.701401,101.719261
2017-08-18,168.610001,127.650002,167.41000400000001,60.00877,71.790527,101.858078
2017-08-21,167.979996,127.43,167.779999,60.477211,71.453812,102.57196
2017-08-22,172.550003,130.28999299999998,169.639999,60.916367,72.454071,103.01814300000001
2017-08-23,172.850006,129.190002,168.71000700000002,60.652874,72.018311,102.800003
2017-08-24,175.309998,130.050003,167.740005,61.199383,71.988609,102.56205
2017-08-25,172.550003,129.679993,166.320007,61.423843000000005,72.11734799999999,102.71077
2017-08-28,175.110001,131.649994,167.240005,61.794685,72.127258,107.787323
2017-08-29,173.990005,132.440002,168.050003,61.599506000000005,72.34513100000001,106.458694
2017-08-30,174.880005,134.33999599999999,169.919998,61.599506000000005,73.295868,107.63858799999998
2017-08-31,176.740005,138.929993,171.970001,62.321681999999996,74.04853100000001,107.717918
2017-09-01,176.380005,139.380005,172.020004,62.292404000000005,73.22654,108.08476999999999
2017-09-05,179.330002,139.350006,170.720001,62.087463,72.899727,109.800087
2017-09-06,176.630005,140.16000400000001,172.08999599999999,62.458305,72.69175,110.166946
2017-09-07,179.990005,141.759995,173.21000700000002,62.770599,73.62267299999999,108.540871
2017-09-08,181.440002,140.5,170.949997,62.721802000000004,73.266159,108.76891299999998
2017-09-11,184.119995,140.919998,173.509995,63.561089,74.038628,108.89781200000002
2017-09-12,185.66000400000001,142.070007,172.96000700000002,63.883141,73.959404,109.810005
2017-09-13,183.570007,141.259995,173.050003,63.873375,74.48428299999999,111.66413899999999
2017-09-14,184.860001,140.610001,170.96000700000002,64.993965,74.04853100000001,111.882263
2017-09-15,184.5,142.03999299999998,171.639999,65.033287,74.583321,112.179726
2017-09-18,188.33999599999999,142.83999599999999,170.009995,64.866173,74.434776,113.012596
2017-09-19,187.179993,143.470001,172.520004,64.826859,74.712067,113.92478200000001
2017-09-20,188.779999,144.240005,172.169998,64.669586,74.21689599999999,113.488518
2017-09-21,186.320007,143.779999,171.110001,64.482811,73.493935,114.35113500000001
2017-09-22,188.0,143.889999,170.53999299999998,64.020821,73.692009,113.96443899999998
2017-09-25,184.889999,144.940002,162.869995,64.06997700000001,72.553101,116.05653400000001
2017-09-26,184.199997,143.630005,164.21000700000002,63.657127,72.553101,116.244919
2017-09-27,184.779999,142.970001,167.679993,63.47036,73.137413,118.97157299999999
2017-09-28,183.03999299999998,142.759995,168.729996,63.195129,73.157219,122.025429
2017-09-29,186.270004,145.820007,170.869995,62.939556,73.771225,124.84133899999999
